"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",1266,71,483,332,301,79
"Otra (036)",1,,,1,,
"Ocupación no especificada (037)",371,1,134,112,84,40
"Desocupado (038)",369,7,249,90,20,3
,,,,,,
"URBANA (039)",8562,117,2664,2936,2107,738
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",14,,,10,3,1
"Profes., científicos e intelectuales (041)",936,,190,504,233,9
"Técnicos de nivel medio y trab.asimilados (042)",140,,58,61,19,2
"Jefes y empleados de oficina (043)",166,,68,55,42,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",782,6,265,311,172,28
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1916,,285,624,656,351
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",304,1,127,95,64,17
"Obreros construc., conf., papel, fab., instr. (047)",343,,122,143,74,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",2722,99,963,770,640,250
"Otra (049)",23,,12,9,2,
"Ocupación no especificada (050)",496,4,176,158,112,46
"Desocupado (051)",720,7,398,196,90,29
"Hombres (052)",6109,72,1790,2103,1563,581
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",12,,,8,3,1
"Profes., científicos e intelectuales (054)",581,,111,299,162,9
"Técnicos de nivel medio y trab.asimilados (055)",96,,38,39,17,2
"Jefes y empleados de oficina (056)",99,,26,37,36,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",335,2,111,136,71,15
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1675,,243,555,579,298
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",261,1,106,87,53,14
"Obreros construc., conf., papel, fab., instr. (060)",333,,118,139,72,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",1923,60,679,561,432,191
"Otra (062)",22,,12,8,2,
"Ocupación no especificada (063)",254,4,89,84,56,21
"Desocupado (064)",518,5,257,150,80,26
"Mujeres (065)",2453,45,874,833,544,157
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",2,,,2,,
"Profes., científicos e intelectuales (067)",355,,79,205,71,
"Técnicos de nivel medio y trab.asimilados (068)",44,,20,22,2,
"Jefes y empleados de oficina (069)",67,,42,18,6,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",447,4,154,175,101,13
"Agricult.trabaj. calif. agrop. y pesqueros (071)",241,,42,69,77,53
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",43,,21,8,11,3
"Obreros construc., conf., papel, fab., instr. (073)",10,,4,4,2,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",799,39,284,209,208,59
"Otra (075)",1,,,1,,
"Ocupación no especificada (076)",242,,87,74,56,25
"Desocupado (077)",202,2,141,46,10,3
,,,,,,
"RURAL (078)",5133,79,1650,1735,1238,431
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",1,,,,1,
"Profes., científicos e intelectuales (080)",177,,45,103,29,
"Técnicos de nivel medio y trab.asimilados (081)",30,,15,8,7,
"Jefes y empleados de oficina (082)",33,,12,13,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",136,,46,52,34,4
"Agricult.trabaj. calif. agrop. y pesqueros (084)",2180,,414,807,689,270
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",60,,31,20,8,1
"Obreros construc., conf., papel, fab., instr. (086)",95,,26,48,19,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",1509,68,633,391,304,113
"Ocupación no especificada (089)",250,1,87,80,57,25
"Desocupado (090)",662,10,341,213,82,16
"Hombres (091)",4000,41,1189,1391,1016,363
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",1,,,,1,
"Profes., científicos e intelectuales (093)",111,,20,67,24,
"Técnicos de nivel medio y trab.asimilados (094)",21,,9,7,5,
"Jefes y empleados de oficina (095)",22,,3,11,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",76,,29,28,18,1
"Agricult.trabaj. calif. agrop. y pesqueros (097)",1964,,370,731,623,240
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",53,,26,20,6,1
"Obreros construc., conf., papel, fab., instr. (099)",94,,25,48,19,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1042,36,434,268,211,93
"Ocupación no especificada (102)",121,,40,42,29,10
"Desocupado (103)",495,5,233,169,72,16
"Mujeres (104)",1133,38,461,344,222,68
"Profes., científicos e intelectuales (106)",66,,25,36,5,
"Técnicos de nivel medio y trab.asimilados (107)",9,,6,1,2,
"Jefes y empleados de oficina (108)",11,,9,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",60,,17,24,16,3
"Agricult.trabaj. calif. agrop. y pesqueros (110)",216,,44,76,66,30
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",7,,5,,2,
"Obreros construc., conf., papel, fab., instr. (112)",1,,1,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",467,32,199,123,93,20
"Ocupación no especificada (115)",129,1,47,38,28,15
"Desocupado (116)",167,5,108,44,10,
