"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia BOLIVAR (000)",16570,5674,10896
"Casa independiente (001)",15700,5611,10089
"Vivienda en quinta (003)",50,50,
"Vivienda en casa de vecindad (004)",5,5,
"Choza o cabaña (005)",802,,802
"Local no dest.para hab. humana (007)",13,8,5
