"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 30 a 34 años (055)",95,,,,,12,57,26
"De 35 a 39 años (056)",65,,,,,22,28,15
"De 40 a 44 años (057)",42,,,,7,16,11,8
"De 45 a 49 años (058)",28,,,,4,16,4,4
"De 50 y más años (059)",37,1,,5,13,7,1,10
"Sup. no Univ. completa (060)",1099,,3,16,60,181,439,400
"De 20 a 24 años (063)",159,,,,,,53,106
"De 25 a 29 años (064)",252,,,,,10,122,120
"De 30 a 34 años (065)",248,,,,,37,129,82
"De 35 a 39 años (066)",166,,,,,43,81,42
"De 40 a 44 años (067)",109,,,,3,42,44,20
"De 45 a 49 años (068)",60,,,,11,30,7,12
"De 50 y más años (069)",105,,3,16,46,19,3,18
"Sup. Univ. incompleta (070)",270,,3,6,11,49,93,108
"De 15 a 19 años (072)",4,,,,,,3,1
"De 20 a 24 años (073)",79,,,,,,27,52
"De 25 a 29 años (074)",36,,,,,2,17,17
"De 30 a 34 años (075)",35,,,,,2,21,12
"De 35 a 39 años (076)",36,,,,,14,13,9
"De 40 a 44 años (077)",29,,,,,13,10,6
"De 45 a 49 años (078)",18,,,,4,9,2,3
"De 50 y más años (079)",33,,3,6,7,9,,8
"Sup. Univ. completa (080)",685,,5,11,57,130,244,238
"De 20 a 24 años (083)",63,,,,,,15,48
"De 25 a 29 años (084)",127,,,,,4,62,61
"De 30 a 34 años (085)",124,,,,,12,65,47
"De 35 a 39 años (086)",112,,,,1,27,52,32
"De 40 a 44 años (087)",83,,,,6,26,36,15
"De 45 a 49 años (088)",76,,,,14,34,12,16
"De 50 y más años (089)",100,,5,11,36,27,2,19
,,,,,,,,
"URBANA (100)",8878,84,283,617,1089,1864,2498,2443
"De 12 a 14 años (101)",11,,,,,,,11
"De 15 a 19 años (102)",151,,,,,,80,71
"De 20 a 24 años (103)",825,,,,,,409,416
"De 25 a 29 años (104)",948,,,,,49,549,350
"De 30 a 34 años (105)",1003,,,,,183,564,256
"De 35 a 39 años (106)",1047,,,,2,335,482,228
"De 40 a 44 años (107)",963,,,,58,444,292,169
"De 45 a 49 años (108)",792,,,3,145,407,97,140
"De 50 y más años (109)",3138,84,283,614,884,446,25,802
"Sin nivel (110)",1052,45,112,165,166,120,85,359
"De 15 a 19 años (112)",1,,,,,,,1
"De 20 a 24 años (113)",13,,,,,,7,6
"De 25 a 29 años (114)",10,,,,,1,6,3
"De 30 a 34 años (115)",28,,,,,4,19,5
"De 35 a 39 años (116)",31,,,,,7,19,5
"De 40 a 44 años (117)",66,,,,1,19,25,21
"De 45 a 49 años (118)",52,,,,5,26,4,17
"De 50 y más años (119)",851,45,112,165,160,63,5,301
"Educacion Inicial (120)",8,,,,,1,4,3
"De 25 a 29 años (124)",2,,,,,,1,1
"De 30 a 34 años (125)",2,,,,,1,1,
"De 35 a 39 años (126)",4,,,,,,2,2
"Primaria (130)",2884,34,145,351,547,676,506,625
"De 12 a 14 años (131)",2,,,,,,,2
"De 15 a 19 años (132)",24,,,,,,17,7
"De 20 a 24 años (133)",72,,,,,,38,34
"De 25 a 29 años (134)",127,,,,,7,91,29
"De 30 a 34 años (135)",178,,,,,38,93,47
"De 35 a 39 años (136)",270,,,,,94,125,51
"De 40 a 44 años (137)",313,,,,23,147,95,48
"De 45 a 49 años (138)",310,,,3,58,159,38,52
"De 50 y más años (139)",1588,34,145,348,466,231,9,355
"Secundaria (140)",2931,4,18,66,249,704,1149,741
"De 12 a 14 años (141)",9,,,,,,,9
"De 15 a 19 años (142)",118,,,,,,59,59
"De 20 a 24 años (143)",409,,,,,,247,162
"De 25 a 29 años (144)",431,,,,,26,267,138
"De 30 a 34 años (145)",402,,,,,85,239,78
"De 35 a 39 años (146)",453,,,,1,154,206,92
"De 40 a 44 años (147)",367,,,,22,198,89,58
"De 45 a 49 años (148)",278,,,,53,145,37,43
"De 50 y más años (149)",464,4,18,66,173,96,5,102
"Sup. no Univ. incompleta (150)",401,1,,5,21,63,162,149
"De 15 a 19 años (152)",4,,,,,,1,3
"De 20 a 24 años (153)",116,,,,,,48,68
"De 25 a 29 años (154)",80,,,,,4,41,35
"De 30 a 34 años (155)",66,,,,,10,40,16
"De 35 a 39 años (156)",52,,,,,18,23,11
"De 40 a 44 años (157)",32,,,,5,13,6,8
"De 45 a 49 años (158)",19,,,,4,11,2,2
"De 50 y más años (159)",32,1,,5,12,7,1,6
"Sup. no Univ. completa (160)",841,,3,15,49,152,327,295
"De 20 a 24 años (163)",105,,,,,,33,72
"De 25 a 29 años (164)",179,,,,,6,84,89
"De 30 a 34 años (165)",195,,,,,34,102,59
"De 35 a 39 años (166)",126,,,,,31,61,34
"De 40 a 44 años (167)",92,,,,3,34,39,16
"De 45 a 49 años (168)",52,,,,9,28,5,10
"De 50 y más años (169)",92,,3,15,37,19,3,15
"Sup. Univ. incompleta (170)",220,,2,5,10,42,79,82
"De 15 a 19 años (172)",4,,,,,,3,1
"De 20 a 24 años (173)",65,,,,,,26,39
"De 25 a 29 años (174)",24,,,,,2,12,10
"De 30 a 34 años (175)",29,,,,,1,17,11
"De 35 a 39 años (176)",31,,,,,13,11,7
"De 40 a 44 años (177)",23,,,,,9,9,5
"De 45 a 49 años (178)",15,,,,3,9,1,2
"De 50 y más años (179)",29,,2,5,7,8,,7
"Sup. Univ. completa (180)",541,,3,10,47,106,186,189
"De 20 a 24 años (183)",45,,,,,,10,35
"De 25 a 29 años (184)",95,,,,,3,47,45
"De 30 a 34 años (185)",103,,,,,10,53,40
"De 35 a 39 años (186)",80,,,,1,18,35,26
"De 40 a 44 años (187)",70,,,,4,24,29,13
"De 45 a 49 años (188)",66,,,,13,29,10,14
"De 50 y más años (189)",82,,3,10,29,22,2,16
,,,,,,,,
"RURAL (200)",5879,54,172,421,775,1167,1864,1426
"De 12 a 14 años (201)",1,,,,,,,1
"De 15 a 19 años (202)",119,,,,,,78,41
"De 20 a 24 años (203)",530,,,,,2,293,235
"De 25 a 29 años (204)",649,,,,,29,419,201
"De 30 a 34 años (205)",614,,,,,102,370,142
"De 35 a 39 años (206)",649,,,,5,199,348,97
"De 40 a 44 años (207)",575,,,,28,240,222,85
"De 45 a 49 años (208)",512,,,1,76,253,114,68
"De 50 y más años (209)",2230,54,172,420,666,342,20,556
"Sin nivel (210)",986,31,95,163,198,141,72,286
"De 15 a 19 años (212)",3,,,,,,2,1
"De 20 a 24 años (213)",5,,,,,,1,4
"De 25 a 29 años (214)",10,,,,,1,7,2
"De 30 a 34 años (215)",18,,,,,4,11,3
"De 35 a 39 años (216)",26,,,,,7,13,6
"De 40 a 44 años (217)",49,,,,1,20,18,10
"De 45 a 49 años (218)",66,,,1,6,32,15,12
"De 50 y más años (219)",809,31,95,162,191,77,5,248
"Educacion Inicial (220)",4,,,,,2,1,1
"De 20 a 24 años (223)",1,,,,,,,1
"De 25 a 29 años (224)",2,,,,,1,1,
"De 30 a 34 años (225)",1,,,,,1,,
"Primaria (230)",2485,21,68,227,434,572,713,450
"De 15 a 19 años (232)",29,,,,,,23,6
"De 20 a 24 años (233)",84,,,,,1,61,22
"De 25 a 29 años (234)",162,,,,,3,125,34
"De 30 a 34 años (235)",194,,,,,29,130,35
"De 35 a 39 años (236)",267,,,,1,78,160,28
"De 40 a 44 años (237)",299,,,,17,119,129,34
"De 45 a 49 años (238)",280,,,,43,134,72,31
"De 50 y más años (239)",1170,21,68,227,373,208,13,260
"Secundaria (240)",1781,2,6,28,118,374,819,434
"De 12 a 14 años (241)",1,,,,,,,1
"De 15 a 19 años (242)",85,,,,,,52,33
"De 20 a 24 años (243)",297,,,,,,183,114
"De 25 a 29 años (244)",312,,,,,16,205,91
"De 30 a 34 años (245)",292,,,,,60,169,63
"De 35 a 39 años (246)",266,,,,4,88,131,43
"De 40 a 44 años (247)",181,,,,6,84,57,34
"De 45 a 49 años (248)",136,,,,23,75,20,18
"De 50 y más años (249)",211,2,6,28,85,51,2,37
"Sup. no Univ. incompleta (250)",171,,,,3,18,75,75
"De 15 a 19 años (252)",2,,,,,,1,1
"De 20 a 24 años (253)",57,,,,,1,22,34
"De 25 a 29 años (254)",46,,,,,3,23,20
"De 30 a 34 años (255)",29,,,,,2,17,10
"De 35 a 39 años (256)",13,,,,,4,5,4
"De 40 a 44 años (257)",10,,,,2,3,5,
"De 45 a 49 años (258)",9,,,,,5,2,2
"De 50 y más años (259)",5,,,,1,,,4
"Sup. no Univ. completa (260)",258,,,1,11,29,112,105
"De 20 a 24 años (263)",54,,,,,,20,34
"De 25 a 29 años (264)",73,,,,,4,38,31
"De 30 a 34 años (265)",53,,,,,3,27,23
"De 35 a 39 años (266)",40,,,,,12,20,8
"De 40 a 44 años (267)",17,,,,,8,5,4
"De 45 a 49 años (268)",8,,,,2,2,2,2
"De 50 y más años (269)",13,,,1,9,,,3
"Sup. Univ. incompleta (270)",50,,1,1,1,7,14,26
"De 20 a 24 años (273)",14,,,,,,1,13
"De 25 a 29 años (274)",12,,,,,,5,7
"De 30 a 34 años (275)",6,,,,,1,4,1
"De 35 a 39 años (276)",5,,,,,1,2,2
"De 40 a 44 años (277)",6,,,,,4,1,1
"De 45 a 49 años (278)",3,,,,1,,1,1
"De 50 y más años (279)",4,,1,1,,1,,1
"Sup. Univ. completa (280)",144,,2,1,10,24,58,49
"De 20 a 24 años (283)",18,,,,,,5,13
"De 25 a 29 años (284)",32,,,,,1,15,16
"De 30 a 34 años (285)",21,,,,,2,12,7
"De 35 a 39 años (286)",32,,,,,9,17,6
"De 40 a 44 años (287)",13,,,,2,2,7,2
"De 45 a 49 años (288)",10,,,,1,5,2,2
"De 50 y más años (289)",18,,2,1,7,5,,3
