"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia HUANCAVELICA (000)",142723,69600,73123,59851,29150,30701,82872,40450,42422
"Menores de 1 año (001)",2947,1460,1487,1013,502,511,1934,958,976
"Menores de 1 mes (002)",248,121,127,83,39,44,165,82,83
"De 1 a 11 meses (003)",2699,1339,1360,930,463,467,1769,876,893
"De 1 a 4 años (004)",13635,6890,6745,4663,2351,2312,8972,4539,4433
"1 año (005)",3062,1559,1503,1037,542,495,2025,1017,1008
"2 años (006)",3511,1762,1749,1213,632,581,2298,1130,1168
"3 años (007)",3384,1718,1666,1183,588,595,2201,1130,1071
"4 años (008)",3678,1851,1827,1230,589,641,2448,1262,1186
"De 5 a 9 años (009)",18789,9421,9368,6648,3389,3259,12141,6032,6109
"5 años (010)",3473,1776,1697,1184,618,566,2289,1158,1131
"6 años (011)",3390,1714,1676,1135,585,550,2255,1129,1126
"7 años (012)",3921,1903,2018,1414,702,712,2507,1201,1306
"8 años (013)",4155,2068,2087,1474,755,719,2681,1313,1368
"9 años (014)",3850,1960,1890,1441,729,712,2409,1231,1178
"De 10 a 14 años (015)",19880,10216,9664,7658,3969,3689,12222,6247,5975
"10 años (016)",4246,2191,2055,1504,765,739,2742,1426,1316
"11 años (017)",3747,1905,1842,1456,769,687,2291,1136,1155
"12 años (018)",4440,2222,2218,1762,885,877,2678,1337,1341
"13 años (019)",3785,1929,1856,1490,778,712,2295,1151,1144
"14 años (020)",3662,1969,1693,1446,772,674,2216,1197,1019
"De 15 a 19 años (021)",15433,7562,7871,6767,3358,3409,8666,4204,4462
"15 años (022)",3562,1737,1825,1516,724,792,2046,1013,1033
"16 años (023)",2965,1405,1560,1287,647,640,1678,758,920
"17 años (024)",3164,1586,1578,1352,703,649,1812,883,929
"18 años (025)",3073,1507,1566,1363,671,692,1710,836,874
"19 años (026)",2669,1327,1342,1249,613,636,1420,714,706
"De 20 a 24 años (027)",13035,6223,6812,6183,2986,3197,6852,3237,3615
"20 años (028)",3054,1449,1605,1375,673,702,1679,776,903
"21 años (029)",2181,1048,1133,1061,516,545,1120,532,588
"22 años (030)",2790,1360,1430,1307,620,687,1483,740,743
"23 años (031)",2566,1218,1348,1266,624,642,1300,594,706
"24 años (032)",2444,1148,1296,1174,553,621,1270,595,675
"De 25 a 29 años (033)",10211,4914,5297,5179,2498,2681,5032,2416,2616
"25 años (034)",2358,1150,1208,1167,567,600,1191,583,608
"26 años (035)",2045,959,1086,1020,498,522,1025,461,564
"27 años (036)",2125,1042,1083,1095,533,562,1030,509,521
"28 años (037)",1980,909,1071,1012,451,561,968,458,510
"29 años (038)",1703,854,849,885,449,436,818,405,413
