"CUADRO Nº 18: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (093)",9360,389,5361,271,3,3318,18
"Otra (094)",30,30,,,,,
"Ocupación no especificada (095)",303,58,79,98,6,62,
"Mujeres (096)",6842,869,766,2406,58,1926,817
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",8,8,,,,,
"Profes., científicos e intelectuales (098)",265,234,,29,2,,
"Técnicos de nivel medio y trab. asimilados (099)",104,84,,17,2,1,
"Jefes y empleados de oficina (100)",143,142,,1,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",689,172,9,442,8,58,
"Agricult.trabaj. calif.agrop. y pesqueros (102)",1103,,,1065,38,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",444,,132,267,5,40,
"Obreros construc.,conf., papel, fab., instr. (104)",61,4,31,23,,3,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (105)",3573,167,548,378,,1663,817
"Otra (106)",1,1,,,,,
"Ocupación no especificada (107)",451,57,46,184,3,161,
