"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Profes., científicos e intelectuales (093)",132,100,,31,1,,,
"Técnicos de nivel medio y trab. asimilados (094)",102,77,,18,7,,,
"Jefes y empleados de oficina (095)",61,61,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",319,147,9,147,4,12,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",2070,11,12,1559,488,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",325,,190,83,12,40,,
"Obreros construc.,conf.,papel, fab., instr. (099)",693,90,237,327,12,27,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",4582,129,3962,95,,383,13,
"Otra (101)",21,21,,,,,,
"Ocupación no especificada (102)",78,16,40,11,1,10,,
"Desocupado (103)",172,,,,,,,172
"Mujeres (104)",3212,430,1410,652,65,331,223,101
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",169,152,,15,,2,,
"Técnicos de nivel medio y trab. asimilados (107)",83,68,,13,1,,1,
"Jefes y empleados de oficina (108)",79,79,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",388,70,20,265,8,25,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",259,,1,208,50,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",44,,27,16,1,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",23,1,7,12,,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",2027,49,1341,116,4,295,222,
"Ocupación no especificada (115)",38,10,14,7,1,6,,
"Desocupado (116)",101,,,,,,,101
