"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Mujeres (044)",10973,696,16,4305,2916,584,1447,249,760
"Agric., ganadería, caza y silvicultura (045)",2669,401,7,1805,412,15,14,6,9
"Pesca (046)",4,1,,3,,,,,
"Explotación de minas y canteras (047)",3,,,,1,,2,,
"Industrias manufactureras (048)",353,8,,113,150,21,35,12,14
"Suministro de electricidad, gas y agua (049)",8,,,,2,2,4,,
"Construcción (050)",51,,,21,20,1,5,,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",2260,76,1,835,896,147,200,37,68
"Venta, mant.y rep. veh.autom.y motoc. (052)",47,,,9,20,8,9,1,
"Comercio al por mayor (053)",88,3,,30,23,7,16,2,7
"Comercio al por menor (054)",2125,73,1,796,853,132,175,34,61
"Hoteles y restaurantes (055)",1019,41,4,438,394,60,46,22,14
"Trans., almac. y comunicaciones (056)",166,1,,11,81,34,26,1,12
"Intermediación financiera (057)",51,,,,7,9,12,4,19
"Activid.inmobil., empres. y de alquiler (058)",222,,,8,45,22,62,18,67
"Admin.pub. y defensa; p. segur.soc.afil (059)",374,1,,16,75,58,122,30,72
"Enseñanza (060)",1159,1,,,61,87,647,54,309
"Servicios sociales y de salud (061)",277,1,,7,24,22,90,25,108
"Otras activ. serv.comun.soc y personales (062)",258,7,,79,78,16,52,10,16
"Hogares privados con servicio doméstico (063)",1262,75,2,602,492,45,35,4,7
"Actividad economica no especificada (065)",837,83,2,367,178,45,95,26,41
,,,,,,,,,
"URBANA (066)",26273,702,23,9303,9163,1310,3017,745,2010
"Agric., ganadería, caza y silvicultura (067)",8707,438,9,5244,2686,100,116,45,69
"Pesca (068)",7,,,2,1,1,1,,2
"Explotación de minas y canteras (069)",13,1,,2,2,1,5,,2
"Industrias manufactureras (070)",1234,17,1,356,607,72,93,35,53
"Suministro de electricidad, gas y agua (071)",90,,,11,30,7,23,5,14
"Construcción (072)",1351,10,2,421,694,68,71,21,64
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",4357,89,4,1334,1922,285,414,117,192
"Venta, mant.y rep. veh.autom.y motoc. (074)",497,1,1,89,226,47,85,23,25
"Comercio al por mayor (075)",233,4,,59,97,12,27,7,27
"Comercio al por menor (076)",3627,84,3,1186,1599,226,302,87,140
"Hoteles y restaurantes (077)",1186,35,2,429,507,77,68,40,28
"Trans., almac. y comunicaciones (078)",2053,13,1,492,1111,166,155,60,55
"Intermediación financiera (079)",122,,,,19,16,21,15,51
"Activid.inmobil., empres. y de alquiler (080)",788,,,48,201,71,164,63,241
"Admin.pub. y defensa; p. segur.soc.afil (081)",1077,4,,52,270,105,297,90,259
"Enseñanza (082)",2208,2,,2,106,152,1195,114,637
"Servicios sociales y de salud (083)",497,1,,19,52,36,139,53,197
"Otras activ. serv.comun.soc y personales (084)",525,8,1,108,191,38,83,39,57
"Hogares privados con servicio doméstico (085)",1185,58,2,541,485,46,37,7,9
"Actividad economica no especificada (087)",873,26,1,242,279,69,135,41,80
"Hombres (088)",17457,342,16,6459,6548,744,1596,498,1254
"Agric., ganadería, caza y silvicultura (089)",7457,272,7,4443,2444,89,102,40,60
"Pesca (090)",6,,,1,1,1,1,,2
"Explotación de minas y canteras (091)",10,1,,2,1,1,3,,2
"Industrias manufactureras (092)",896,10,1,253,461,51,58,23,39
"Suministro de electricidad, gas y agua (093)",82,,,11,28,5,19,5,14
"Construcción (094)",1301,10,2,401,674,67,66,21,60
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",2232,22,3,585,1057,142,219,80,124
"Venta, mant.y rep. veh.autom.y motoc. (096)",450,1,1,80,206,39,76,22,25
"Comercio al por mayor (097)",149,1,,32,75,5,11,5,20
"Comercio al por menor (098)",1633,20,2,473,776,98,132,53,79
"Hoteles y restaurantes (099)",261,2,1,55,130,19,22,18,14
"Trans., almac. y comunicaciones (100)",1889,12,1,481,1032,132,129,59,43
"Intermediación financiera (101)",71,,,,12,7,9,11,32
"Activid.inmobil., empres. y de alquiler (102)",566,,,40,156,49,102,45,174
"Admin.pub. y defensa; p. segur.soc.afil (103)",705,3,,36,197,47,175,60,187
"Enseñanza (104)",1084,1,,2,54,71,564,61,331
"Servicios sociales y de salud (105)",225,,,12,28,15,52,28,90
"Otras activ. serv.comun.soc y personales (106)",275,2,1,34,113,22,33,29,41
"Hogares privados con servicio doméstico (107)",40,2,,15,15,1,2,3,2
"Actividad economica no especificada (109)",357,5,,88,145,25,40,15,39
"Mujeres (110)",8816,360,7,2844,2615,566,1421,247,756
"Agric., ganadería, caza y silvicultura (111)",1250,166,2,801,242,11,14,5,9
"Pesca (112)",1,,,1,,,,,
"Explotación de minas y canteras (113)",3,,,,1,,2,,
"Industrias manufactureras (114)",338,7,,103,146,21,35,12,14
"Suministro de electricidad, gas y agua (115)",8,,,,2,2,4,,
"Construcción (116)",50,,,20,20,1,5,,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2125,67,1,749,865,143,195,37,68
"Venta, mant.y rep. veh.autom.y motoc. (118)",47,,,9,20,8,9,1,
"Comercio al por mayor (119)",84,3,,27,22,7,16,2,7
"Comercio al por menor (120)",1994,64,1,713,823,128,170,34,61
"Hoteles y restaurantes (121)",925,33,1,374,377,58,46,22,14
"Trans., almac. y comunicaciones (122)",164,1,,11,79,34,26,1,12
"Intermediación financiera (123)",51,,,,7,9,12,4,19
"Activid.inmobil., empres. y de alquiler (124)",222,,,8,45,22,62,18,67
"Admin.pub. y defensa; p. segur.soc.afil (125)",372,1,,16,73,58,122,30,72
"Enseñanza (126)",1124,1,,,52,81,631,53,306
"Servicios sociales y de salud (127)",272,1,,7,24,21,87,25,107
"Otras activ. serv.comun.soc y personales (128)",250,6,,74,78,16,50,10,16
"Hogares privados con servicio doméstico (129)",1145,56,2,526,470,45,35,4,7
"Actividad economica no especificada (131)",516,21,1,154,134,44,95,26,41
,,,,,,,,,
"RURAL (132)",15352,1199,46,10562,3265,101,107,37,35
"Agric., ganadería, caza y silvicultura (133)",13922,1083,38,9781,2893,68,27,22,10
"Pesca (134)",14,4,,8,2,,,,
"Explotación de minas y canteras (135)",1,,,,1,,,,
"Industrias manufactureras (136)",107,3,2,62,37,,2,,1
"Suministro de electricidad, gas y agua (137)",1,,,1,,,,,
"Construcción (138)",74,2,,41,25,3,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",308,12,,174,96,8,14,2,2
"Venta, mant.y rep. veh.autom.y motoc. (140)",10,,,2,4,1,3,,
"Comercio al por mayor (141)",11,,,9,2,,,,
"Comercio al por menor (142)",287,12,,163,90,7,11,2,2
"Hoteles y restaurantes (143)",99,9,3,67,17,2,,1,
"Trans., almac. y comunicaciones (144)",134,,1,61,69,2,,,1
"Activid.inmobil., empres. y de alquiler (146)",13,1,,1,6,,3,1,1
"Admin.pub. y defensa; p. segur.soc.afil (147)",24,,,3,16,,1,4,
"Enseñanza (148)",91,,,,9,15,49,2,16
"Servicios sociales y de salud (149)",19,,,1,5,1,6,4,2
"Otras activ. serv.comun.soc y personales (150)",23,1,,10,8,1,3,,
"Hogares privados con servicio doméstico (151)",136,21,,88,27,,,,
"Actividad economica no especificada (153)",386,63,2,264,54,1,,,2
"Hombres (154)",13195,863,37,9101,2964,83,81,35,31
"Agric., ganadería, caza y silvicultura (155)",12503,848,33,8777,2723,64,27,21,10
"Pesca (156)",11,3,,6,2,,,,
"Explotación de minas y canteras (157)",1,,,,1,,,,
"Industrias manufactureras (158)",92,2,2,52,33,,2,,1
"Suministro de electricidad, gas y agua (159)",1,,,1,,,,,
"Construcción (160)",73,2,,40,25,3,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",173,3,,88,65,4,9,2,2
"Venta, mant.y rep. veh.autom.y motoc. (162)",10,,,2,4,1,3,,
"Comercio al por mayor (163)",7,,,6,1,,,,
"Comercio al por menor (164)",156,3,,80,60,3,6,2,2
"Hoteles y restaurantes (165)",5,1,,3,,,,1,
"Trans., almac. y comunicaciones (166)",132,,1,61,67,2,,,1
"Activid.inmobil., empres. y de alquiler (168)",13,1,,1,6,,3,1,1
"Admin.pub. y defensa; p. segur.soc.afil (169)",22,,,3,14,,1,4,
"Enseñanza (170)",56,,,,,9,33,1,13
"Servicios sociales y de salud (171)",14,,,1,5,,3,4,1
"Otras activ. serv.comun.soc y personales (172)",15,,,5,8,1,1,,
"Hogares privados con servicio doméstico (173)",19,2,,12,5,,,,
"Actividad economica no especificada (175)",65,1,1,51,10,,,,2
"Mujeres (176)",2157,336,9,1461,301,18,26,2,4
"Agric., ganadería, caza y silvicultura (177)",1419,235,5,1004,170,4,,1,
"Pesca (178)",3,1,,2,,,,,
"Industrias manufactureras (180)",15,1,,10,4,,,,
"Construcción (182)",1,,,1,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",135,9,,86,31,4,5,,
"Comercio al por mayor (185)",4,,,3,1,,,,
"Comercio al por menor (186)",131,9,,83,30,4,5,,
"Hoteles y restaurantes (187)",94,8,3,64,17,2,,,
"Trans., almac. y comunicaciones (188)",2,,,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",2,,,,2,,,,
"Enseñanza (192)",35,,,,9,6,16,1,3
"Servicios sociales y de salud (193)",5,,,,,1,3,,1
"Otras activ. serv.comun.soc y personales (194)",8,1,,5,,,2,,
"Hogares privados con servicio doméstico (195)",117,19,,76,22,,,,
"Actividad economica no especificada (197)",321,62,1,213,44,1,,,
