"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia CANGALLO (000)",34902,16724,18178,12169,5894,6275,22733,10830,11903
"Menores de 1 año (001)",687,342,345,246,121,125,441,221,220
"Menores de 1 mes (002)",84,44,40,38,18,20,46,26,20
"De 1 a 11 meses (003)",603,298,305,208,103,105,395,195,200
"De 1 a 4 años (004)",3358,1693,1665,1103,577,526,2255,1116,1139
"1 año (005)",797,411,386,272,146,126,525,265,260
"2 años (006)",851,444,407,275,156,119,576,288,288
"3 años (007)",828,398,430,292,142,150,536,256,280
"4 años (008)",882,440,442,264,133,131,618,307,311
"De 5 a 9 años (009)",4359,2175,2184,1421,694,727,2938,1481,1457
"5 años (010)",816,407,409,275,133,142,541,274,267
"6 años (011)",828,435,393,248,131,117,580,304,276
"7 años (012)",915,450,465,295,153,142,620,297,323
"8 años (013)",917,446,471,306,139,167,611,307,304
"9 años (014)",883,437,446,297,138,159,586,299,287
"De 10 a 14 años (015)",4698,2455,2243,1691,906,785,3007,1549,1458
"10 años (016)",924,492,432,325,173,152,599,319,280
"11 años (017)",915,454,461,316,162,154,599,292,307
"12 años (018)",1042,559,483,376,221,155,666,338,328
"13 años (019)",933,471,462,332,169,163,601,302,299
"14 años (020)",884,479,405,342,181,161,542,298,244
"De 15 a 19 años (021)",3235,1631,1604,1246,635,611,1989,996,993
"15 años (022)",857,432,425,347,178,169,510,254,256
"16 años (023)",627,311,316,244,123,121,383,188,195
"17 años (024)",670,361,309,255,140,115,415,221,194
"18 años (025)",608,286,322,240,113,127,368,173,195
"19 años (026)",473,241,232,160,81,79,313,160,153
"De 20 a 24 años (027)",2387,1140,1247,800,386,414,1587,754,833
"20 años (028)",531,259,272,183,94,89,348,165,183
"21 años (029)",386,185,201,132,60,72,254,125,129
"22 años (030)",504,243,261,163,76,87,341,167,174
"23 años (031)",472,223,249,156,75,81,316,148,168
"24 años (032)",494,230,264,166,81,85,328,149,179
"De 25 a 29 años (033)",2144,986,1158,782,364,418,1362,622,740
"25 años (034)",431,183,248,168,70,98,263,113,150
"26 años (035)",426,182,244,153,63,90,273,119,154
"27 años (036)",473,228,245,176,92,84,297,136,161
"28 años (037)",418,201,217,140,71,69,278,130,148
"29 años (038)",396,192,204,145,68,77,251,124,127
"De 30 a 34 años (039)",2093,969,1124,804,356,448,1289,613,676
"30 años (040)",537,277,260,189,91,98,348,186,162
"31 años (041)",329,134,195,133,49,84,196,85,111
"32 años (042)",437,193,244,174,79,95,263,114,149
"33 años (043)",421,191,230,166,75,91,255,116,139
"34 años (044)",369,174,195,142,62,80,227,112,115
"De 35 a 39 años (045)",1927,924,1003,756,358,398,1171,566,605
"35 años (046)",381,175,206,151,61,90,230,114,116
