"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",8,6,,3,2,1,,,,,2,10
"De 25 a 29 años (024)",14,9,,3,2,2,2,,,,5,22
"De 30 a 34 años (025)",10,7,,,2,3,2,,,,3,22
"De 35 a 39 años (026)",5,5,,,1,1,3,,,,,18
"Primaria (030)",16569,15864,24,1609,2382,2844,4609,2701,1174,521,705,68097
"De 12 a 14 años (031)",18,2,,2,,,,,,,16,2
"De 15 a 19 años (032)",195,173,1,137,31,2,2,,,,22,213
"De 20 a 24 años (033)",632,538,,280,193,54,11,,,,94,874
"De 25 a 29 años (034)",842,764,1,191,279,207,79,6,1,,78,1752
"De 30 a 34 años (035)",1124,1046,1,113,316,297,291,27,1,,78,3062
"De 35 a 39 años (036)",1395,1341,1,110,291,399,419,100,18,3,54,4514
"De 40 a 44 años (037)",1561,1517,2,110,246,366,559,197,30,7,44,5721
"De 45 a 49 años (038)",1723,1668,,106,227,332,603,307,68,25,55,6998
"De 50 y más años (039)",9079,8815,18,560,799,1187,2645,2064,1056,486,264,44961
"Secundaria (040)",22225,20350,28,5310,5707,4224,3781,991,240,69,1875,54801
"De 12 a 14 años (041)",47,14,1,12,1,,,,,,33,14
"De 15 a 19 años (042)",1185,916,2,822,79,10,3,,,,269,1022
"De 20 a 24 años (043)",3378,2828,6,1870,783,136,28,5,,,550,3994
"De 25 a 29 años (044)",3526,3144,2,1042,1364,558,172,6,,,382,6191
"De 30 a 34 años (045)",3452,3254,4,568,1271,906,473,29,2,1,198,8028
"De 35 a 39 años (046)",3001,2868,3,313,843,889,702,101,15,2,133,8456
"De 40 a 44 años (047)",2423,2327,2,225,547,637,742,149,21,4,96,7590
"De 45 a 49 años (048)",1779,1702,5,146,310,428,555,203,44,11,77,6252
"De 50 y más años (049)",3434,3297,3,312,509,660,1106,498,158,51,137,13254
"Sup. no Univ. incompleta (050)",3617,3008,8,1138,946,550,294,53,19,,609,6431
"De 15 a 19 años (052)",107,79,,75,3,1,,,,,28,84
"De 20 a 24 años (053)",854,547,4,438,89,11,2,3,,,307,676
"De 25 a 29 años (054)",754,597,2,296,224,66,9,,,,157,978
"De 30 a 34 años (055)",640,585,,169,250,119,44,2,1,,55,1230
"De 35 a 39 años (056)",481,457,,67,183,133,67,7,,,24,1161
"De 40 a 44 años (057)",308,290,1,41,92,90,55,11,,,18,799
"De 45 a 49 años (058)",179,171,1,17,42,51,53,5,2,,8,537
"De 50 y más años (059)",294,282,,35,63,79,64,25,16,,12,966
"Sup. no Univ. completa (060)",6693,5490,12,1998,1820,1049,505,85,16,5,1203,11646
"De 20 a 24 años (063)",812,429,,358,60,9,1,1,,,383,515
"De 25 a 29 años (064)",1425,1038,,665,296,68,6,2,1,,387,1507
"De 30 a 34 años (065)",1353,1146,4,443,501,158,38,1,,1,207,2096
"De 35 a 39 años (066)",1038,932,3,212,372,263,77,5,,,106,2095
"De 40 a 44 años (067)",727,690,,128,244,222,87,8,1,,37,1701
"De 45 a 49 años (068)",501,470,1,80,154,129,93,13,,,31,1253
"De 50 y más años (069)",837,785,4,112,193,200,203,55,14,4,52,2479
"Sup. Univ. incompleta (070)",1585,1180,2,466,351,219,118,18,6,,405,2491
"De 15 a 19 años (072)",43,36,1,29,2,1,3,,,,7,48
"De 20 a 24 años (073)",410,187,,151,31,3,,2,,,223,234
"De 25 a 29 años (074)",308,208,,113,69,20,6,,,,100,336
"De 30 a 34 años (075)",220,194,,67,76,46,5,,,,26,378
"De 35 a 39 años (076)",181,161,,39,58,45,16,3,,,20,378
"De 40 a 44 años (077)",155,142,,26,55,35,24,2,,,13,356
"De 45 a 49 años (078)",116,113,,20,35,36,20,1,1,,3,299
"De 50 y más años (079)",152,139,1,21,25,33,44,10,5,,13,462
"Sup. Univ. completa (080)",3757,2889,4,940,996,577,311,38,13,10,868,6446
"De 20 a 24 años (083)",300,99,,82,12,2,2,1,,,201,126
"De 25 a 29 años (084)",710,395,,270,107,15,2,,1,,315,546
"De 30 a 34 años (085)",655,515,,212,212,76,11,1,,3,140,951
"De 35 a 39 años (086)",545,468,1,125,202,104,33,3,,,77,995
"De 40 a 44 años (087)",472,420,1,93,173,104,45,3,,1,52,971
"De 45 a 49 años (088)",343,310,,49,112,88,58,1,1,1,33,812
"De 50 y más años (089)",732,682,2,109,178,188,160,29,11,5,50,2045
,,,,,,,,,,,,
"URBANA (100)",50825,45588,71,10457,11243,8844,9048,3817,1514,594,5237,142512
"De 12 a 14 años (101)",61,15,1,13,1,,,,,,46,15
"De 15 a 19 años (102)",1361,1067,4,940,103,13,7,,,,294,1213
"De 20 a 24 años (103)",5675,4082,10,2827,1023,178,33,11,,,1593,5611
"De 25 a 29 años (104)",6793,5500,3,2336,2075,838,233,13,2,,1293,10066
"De 30 a 34 años (105)",6794,6156,8,1441,2413,1469,757,59,4,5,638,14336
"De 35 a 39 años (106)",6072,5684,8,801,1795,1676,1182,192,27,3,388,15947
"De 40 a 44 años (107)",5195,4948,5,576,1265,1346,1364,337,45,10,247,15649
"De 45 a 49 años (108)",4214,4015,6,376,821,972,1246,465,100,29,199,14476
"De 50 y más años (109)",14660,14121,26,1147,1747,2352,4226,2740,1336,547,539,65199
"Sin nivel (110)",1841,1697,3,128,160,205,442,397,252,110,144,8939
"De 12 a 14 años (111)",1,,,,,,,,,,1,
"De 15 a 19 años (112)",9,8,,4,3,1,,,,,1,13
"De 20 a 24 años (113)",30,16,1,7,6,2,,,,,14,25
"De 25 a 29 años (114)",45,24,,8,10,6,,,,,21,46
"De 30 a 34 años (115)",69,54,,8,14,15,12,5,,,15,165
"De 35 a 39 años (116)",78,63,,10,12,17,18,6,,,15,203
"De 40 a 44 años (117)",84,68,,7,7,8,25,17,3,1,16,296
"De 45 a 49 años (118)",85,76,,5,7,15,28,15,6,,9,340
"De 50 y más años (119)",1440,1388,2,79,101,141,359,354,243,109,52,7851
"Educacion Inicial (120)",39,29,,9,6,8,6,,,,10,71
"De 15 a 19 años (122)",5,4,,3,,1,,,,,1,6
"De 20 a 24 años (123)",8,6,,3,2,1,,,,,2,10
"De 25 a 29 años (124)",12,7,,3,1,2,1,,,,5,15
"De 30 a 34 años (125)",9,7,,,2,3,2,,,,2,22
"De 35 a 39 años (126)",5,5,,,1,1,3,,,,,18
"Primaria (130)",14036,13435,19,1331,2016,2428,3921,2331,984,405,601,57542
"De 12 a 14 años (131)",15,1,,1,,,,,,,14,1
"De 15 a 19 años (132)",157,140,1,112,26,,1,,,,17,168
"De 20 a 24 años (133)",494,416,,222,149,39,6,,,,78,662
"De 25 a 29 años (134)",664,598,,148,223,163,59,5,,,66,1365
"De 30 a 34 años (135)",915,857,1,93,267,245,226,24,1,,58,2487
"De 35 a 39 años (136)",1156,1107,1,95,241,328,347,79,15,1,49,3692
"De 40 a 44 años (137)",1288,1256,1,86,208,311,458,166,21,5,32,4722
"De 45 a 49 años (138)",1386,1337,,76,193,267,483,252,49,17,49,5570
"De 50 y más años (139)",7961,7723,15,498,709,1075,2341,1805,898,382,238,38875
"Secundaria (140)",20008,18403,25,4703,5117,3892,3476,902,224,64,1605,49950
"De 12 a 14 años (141)",45,14,1,12,1,,,,,,31,14
"De 15 a 19 años (142)",1051,808,2,724,70,9,3,,,,243,903
"De 20 a 24 años (143)",2944,2472,5,1637,689,114,23,4,,,472,3478
"De 25 a 29 años (144)",3094,2779,2,924,1191,506,150,6,,,315,5480
"De 30 a 34 años (145)",3076,2920,3,497,1139,828,424,26,2,1,156,7236
"De 35 a 39 años (146)",2675,2568,3,277,752,810,623,89,12,2,107,7565
"De 40 a 44 años (147)",2208,2125,2,204,499,591,674,132,20,3,83,6914
"De 45 a 49 años (148)",1632,1562,4,129,288,392,518,179,41,11,70,5743
"De 50 y más años (149)",3283,3155,3,299,488,642,1061,466,149,47,128,12617
"Sup. no Univ. incompleta (150)",3395,2839,7,1062,888,525,288,50,19,,556,6118
"De 15 a 19 años (152)",100,74,,70,3,1,,,,,26,79
"De 20 a 24 años (153)",768,497,4,398,81,10,1,3,,,271,612
"De 25 a 29 años (154)",695,550,1,278,200,62,9,,,,145,900
"De 30 a 34 años (155)",606,553,,162,234,111,43,2,1,,53,1163
"De 35 a 39 años (156)",465,441,,63,178,126,67,7,,,24,1126
"De 40 a 44 años (157)",296,279,1,39,90,86,54,9,,,17,764
"De 45 a 49 años (158)",175,167,1,17,39,51,52,5,2,,8,526
"De 50 y más años (159)",290,278,,35,63,78,62,24,16,,12,948
"Sup. no Univ. completa (160)",6356,5241,11,1868,1753,1012,493,83,16,5,1115,11205
"De 20 a 24 años (163)",750,399,,333,56,8,1,1,,,351,479
"De 25 a 29 años (164)",1320,961,,608,280,64,6,2,1,,359,1406
"De 30 a 34 años (165)",1280,1087,4,415,481,150,35,1,,1,193,1991
"De 35 a 39 años (166)",998,898,3,201,360,253,76,5,,,100,2025
"De 40 a 44 años (167)",705,670,,123,238,215,85,8,1,,35,1655
"De 45 a 49 años (168)",486,457,1,80,149,125,89,13,,,29,1213
"De 50 y más años (169)",817,769,3,108,189,197,201,53,14,4,48,2436
"Sup. Univ. incompleta (170)",1529,1146,2,453,340,211,117,17,6,,383,2420
"De 15 a 19 años (172)",39,33,1,27,1,1,3,,,,6,44
"De 20 a 24 años (173)",395,182,,148,29,3,,2,,,213,227
"De 25 a 29 años (174)",295,204,,110,68,20,6,,,,91,331
"De 30 a 34 años (175)",211,186,,63,74,44,5,,,,25,364
"De 35 a 39 años (176)",176,156,,39,55,43,16,3,,,20,366
"De 40 a 44 años (177)",149,136,,25,53,33,23,2,,,13,340
"De 45 a 49 años (178)",113,110,,20,35,34,20,,1,,3,286
"De 50 y más años (179)",151,139,1,21,25,33,44,10,5,,12,462
"Sup. Univ. completa (180)",3621,2798,4,903,963,563,305,37,13,10,823,6267
"De 20 a 24 años (183)",286,94,,79,11,1,2,1,,,192,118
"De 25 a 29 años (184)",668,377,,257,102,15,2,,1,,291,523
"De 30 a 34 años (185)",628,492,,203,202,73,10,1,,3,136,908
"De 35 a 39 años (186)",519,446,1,116,196,98,32,3,,,73,952
"De 40 a 44 años (187)",465,414,1,92,170,102,45,3,,1,51,958
"De 45 a 49 años (188)",337,306,,49,110,88,56,1,1,1,31,798
"De 50 y más años (189)",718,669,2,107,172,186,158,28,11,5,49,2010
,,,,,,,,,,,,
"RURAL (200)",6156,5542,12,1192,1178,895,1172,608,311,174,614,19814
"De 12 a 14 años (201)",5,1,,1,,,,,,,4,1
"De 15 a 19 años (202)",185,151,,132,15,3,1,,,,34,175
"De 20 a 24 años (203)",750,568,1,362,153,40,11,1,,,182,843
"De 25 a 29 años (204)",836,681,2,253,276,104,44,1,1,,155,1318
"De 30 a 34 años (205)",753,663,1,145,232,156,122,6,1,,90,1644
"De 35 a 39 años (206)",674,630,,76,171,180,161,33,7,2,44,1940
"De 40 a 44 años (207)",566,535,1,59,102,122,179,57,12,3,31,1902
"De 45 a 49 años (208)",554,536,1,51,70,113,174,88,28,11,18,2221
"De 50 y más años (209)",1833,1777,6,113,159,177,480,422,262,158,56,9770
"Sin nivel (210)",652,621,2,51,52,63,153,142,105,53,31,3397
"De 15 a 19 años (212)",2,2,,2,,,,,,,,2
"De 20 a 24 años (213)",1,,,,,,,,,,1,
"De 25 a 29 años (214)",5,2,,1,,,1,,,,3,6
"De 30 a 34 años (215)",24,18,,6,3,5,3,,1,,6,48
"De 35 a 39 años (216)",22,19,,1,4,5,8,,1,,3,67
"De 40 a 44 años (217)",31,29,,5,3,6,6,7,2,,2,117
"De 45 a 49 años (218)",42,41,,4,4,6,10,8,6,3,1,206
"De 50 y más años (219)",525,510,2,32,38,41,125,127,95,50,15,2951
"Educacion Inicial (220)",3,2,,,1,,1,,,,1,7
"De 25 a 29 años (224)",2,2,,,1,,1,,,,,7
"De 30 a 34 años (225)",1,,,,,,,,,,1,
"Primaria (230)",2533,2429,5,278,366,416,688,370,190,116,104,10555
"De 12 a 14 años (231)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (232)",38,33,,25,5,2,1,,,,5,45
"De 20 a 24 años (233)",138,122,,58,44,15,5,,,,16,212
"De 25 a 29 años (234)",178,166,1,43,56,44,20,1,1,,12,387
"De 30 a 34 años (235)",209,189,,20,49,52,65,3,,,20,575
"De 35 a 39 años (236)",239,234,,15,50,71,72,21,3,2,5,822
"De 40 a 44 años (237)",273,261,1,24,38,55,101,31,9,2,12,999
"De 45 a 49 años (238)",337,331,,30,34,65,120,55,19,8,6,1428
"De 50 y más años (239)",1118,1092,3,62,90,112,304,259,158,104,26,6086
"Secundaria (240)",2217,1947,3,607,590,332,305,89,16,5,270,4851
"De 12 a 14 años (241)",2,,,,,,,,,,2,
"De 15 a 19 años (242)",134,108,,98,9,1,,,,,26,119
"De 20 a 24 años (243)",434,356,1,233,94,22,5,1,,,78,516
"De 25 a 29 años (244)",432,365,,118,173,52,22,,,,67,711
"De 30 a 34 años (245)",376,334,1,71,132,78,49,3,,,42,792
"De 35 a 39 años (246)",326,300,,36,91,79,79,12,3,,26,891
"De 40 a 44 años (247)",215,202,,21,48,46,68,17,1,1,13,676
"De 45 a 49 años (248)",147,140,1,17,22,36,37,24,3,,7,509
"De 50 y más años (249)",151,142,,13,21,18,45,32,9,4,9,637
"Sup. no Univ. incompleta (250)",222,169,1,76,58,25,6,3,,,53,313
"De 15 a 19 años (252)",7,5,,5,,,,,,,2,5
"De 20 a 24 años (253)",86,50,,40,8,1,1,,,,36,64
"De 25 a 29 años (254)",59,47,1,18,24,4,,,,,12,78
"De 30 a 34 años (255)",34,32,,7,16,8,1,,,,2,67
"De 35 a 39 años (256)",16,16,,4,5,7,,,,,,35
"De 40 a 44 años (257)",12,11,,2,2,4,1,2,,,1,35
"De 45 a 49 años (258)",4,4,,,3,,1,,,,,11
"De 50 y más años (259)",4,4,,,,1,2,1,,,,18
"Sup. no Univ. completa (260)",337,249,1,130,67,37,12,2,,,88,441
"De 20 a 24 años (263)",62,30,,25,4,1,,,,,32,36
"De 25 a 29 años (264)",105,77,,57,16,4,,,,,28,101
"De 30 a 34 años (265)",73,59,,28,20,8,3,,,,14,105
"De 35 a 39 años (266)",40,34,,11,12,10,1,,,,6,70
"De 40 a 44 años (267)",22,20,,5,6,7,2,,,,2,46
"De 45 a 49 años (268)",15,13,,,5,4,4,,,,2,40
"De 50 y más años (269)",20,16,1,4,4,3,2,2,,,4,43
"Sup. Univ. incompleta (270)",56,34,,13,11,8,1,1,,,22,71
"De 15 a 19 años (272)",4,3,,2,1,,,,,,1,4
"De 20 a 24 años (273)",15,5,,3,2,,,,,,10,7
"De 25 a 29 años (274)",13,4,,3,1,,,,,,9,5
"De 30 a 34 años (275)",9,8,,4,2,2,,,,,1,14
"De 35 a 39 años (276)",5,5,,,3,2,,,,,,12
"De 40 a 44 años (277)",6,6,,1,2,2,1,,,,,16
"De 45 a 49 años (278)",3,3,,,,2,,1,,,,13
"De 50 y más años (279)",1,,,,,,,,,,1,
"Sup. Univ. completa (280)",136,91,,37,33,14,6,1,,,45,179
"De 20 a 24 años (283)",14,5,,3,1,1,,,,,9,8
"De 25 a 29 años (284)",42,18,,13,5,,,,,,24,23
"De 30 a 34 años (285)",27,23,,9,10,3,1,,,,4,43
"De 35 a 39 años (286)",26,22,,9,6,6,1,,,,4,43
"De 40 a 44 años (287)",7,6,,1,3,2,,,,,1,13
"De 45 a 49 años (288)",6,4,,,2,,2,,,,2,14
"De 50 y más años (289)",14,13,,2,6,2,2,1,,,1,35
