"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",119,,76,41,1,1,,
"Obreros construc.,conf.,papel, fab., instr. (099)",72,,49,18,2,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2777,3,1302,5,,1451,16,
"Otra (101)",8,8,,,,,,
"Ocupación no especificada (102)",121,10,57,41,,13,,
"Desocupado (103)",284,,,,,,,284
"Mujeres (104)",2145,96,484,394,10,1037,23,101
"Profes., científicos e intelectuales (106)",80,72,,7,,1,,
"Técnicos de nivel medio y trab. asimilados (107)",5,4,,,,1,,
"Jefes y empleados de oficina (108)",1,1,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",61,3,10,38,2,8,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",300,,1,291,7,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",9,,1,8,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",14,,2,12,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",1479,5,447,2,,1002,23,
"Ocupación no especificada (115)",95,11,23,36,1,24,,
"Desocupado (116)",101,,,,,,,101
