"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 30 a 34 años (025)",5,5,,,,3,2,,,,,18
"De 35 a 39 años (026)",2,2,,1,,1,,,,,,4
"Primaria (030)",4599,4500,1109,340,494,502,929,636,326,164,99,15607
"De 12 a 14 años (031)",830,811,808,3,,,,,,,19,3
"De 15 a 19 años (032)",319,301,212,70,17,2,,,,,18,110
"De 20 a 24 años (033)",408,375,31,141,140,45,17,1,,,33,633
"De 25 a 29 años (034)",471,465,5,58,150,137,108,6,1,,6,1278
"De 30 a 34 años (035)",500,497,5,16,84,121,198,67,5,1,3,1895
"De 35 a 39 años (036)",531,529,5,9,35,91,220,129,36,4,2,2506
"De 40 a 44 años (037)",518,513,13,9,19,43,163,157,81,28,5,2921
"De 45 a 49 años (038)",335,334,6,6,13,17,87,101,72,32,1,2087
"De 50 y más años (039)",687,675,24,28,36,46,136,175,131,99,12,4174
"Secundaria (040)",2061,1993,1118,278,190,148,156,71,25,7,68,2535
"De 12 a 14 años (041)",404,400,395,4,1,,,,,,4,6
"De 15 a 19 años (042)",710,692,620,63,7,,2,,,,18,85
"De 20 a 24 años (043)",287,265,80,132,40,11,2,,,,22,254
"De 25 a 29 años (044)",174,161,9,52,62,32,5,1,,,13,298
"De 30 a 34 años (045)",121,120,2,12,35,44,25,1,1,,1,334
"De 35 a 39 años (046)",103,99,2,7,22,23,39,5,1,,4,333
"De 40 a 44 años (047)",96,93,2,3,9,20,31,26,2,,3,399
"De 45 a 49 años (048)",65,64,1,3,7,11,23,13,4,2,1,295
"De 50 y más años (049)",101,99,7,2,7,7,29,25,17,5,2,531
"Sup. no Univ. incompleta (050)",114,93,41,26,16,8,2,,,,21,90
"De 15 a 19 años (052)",15,14,14,,,,,,,,1,
"De 20 a 24 años (053)",45,32,23,9,,,,,,,13,9
"De 25 a 29 años (054)",21,16,3,8,4,1,,,,,5,19
"De 30 a 34 años (055)",12,10,,2,6,2,,,,,2,20
"De 35 a 39 años (056)",10,10,,5,2,3,,,,,,18
"De 40 a 44 años (057)",7,7,,2,3,2,,,,,,14
"De 45 a 49 años (058)",2,2,1,,1,,,,,,,2
"De 50 y más años (059)",2,2,,,,,2,,,,,8
"Sup. no Univ. completa (060)",134,110,20,41,24,10,10,2,1,2,24,206
"De 20 a 24 años (063)",19,12,7,4,1,,,,,,7,6
"De 25 a 29 años (064)",32,23,7,13,3,,,,,,9,19
"De 30 a 34 años (065)",35,30,5,15,8,2,,,,,5,37
"De 35 a 39 años (066)",22,20,1,7,8,3,1,,,,2,37
"De 40 a 44 años (067)",10,10,,2,2,4,2,,,,,26
"De 45 a 49 años (068)",2,2,,,1,,,,,1,,13
"De 50 y más años (069)",14,13,,,1,1,7,2,1,1,1,68
"Sup. Univ. incompleta (070)",45,33,11,9,7,3,1,2,,,12,50
"De 15 a 19 años (072)",6,5,5,,,,,,,,1,
"De 20 a 24 años (073)",12,8,5,3,,,,,,,4,3
"De 25 a 29 años (074)",4,1,,,1,,,,,,3,2
"De 30 a 34 años (075)",5,3,,1,2,,,,,,2,5
"De 35 a 39 años (076)",5,4,,3,,1,,,,,1,6
"De 40 a 44 años (077)",6,6,,,4,,,2,,,,21
"De 45 a 49 años (078)",1,1,1,,,,,,,,,
"De 50 y más años (079)",6,5,,2,,2,1,,,,1,13
"Sup. Univ. completa (080)",99,75,15,27,13,13,7,,,,24,123
"De 20 a 24 años (083)",8,1,1,,,,,,,,7,
"De 25 a 29 años (084)",20,11,4,5,1,1,,,,,9,10
"De 30 a 34 años (085)",21,16,3,8,5,,,,,,5,18
"De 35 a 39 años (086)",17,15,1,4,5,4,1,,,,2,31
"De 40 a 44 años (087)",14,14,2,4,2,3,3,,,,,30
"De 45 a 49 años (088)",7,6,,3,,3,,,,,1,12
"De 50 y más años (089)",12,12,4,3,,2,3,,,,,22
,,,,,,,,,,,,
"URBANA (100)",3897,3762,963,351,401,385,682,511,291,178,135,13069
"De 12 a 14 años (101)",446,439,436,2,1,,,,,,7,4
"De 15 a 19 años (102)",415,401,351,41,7,1,1,,,,14,62
"De 20 a 24 años (103)",275,236,64,97,57,9,7,2,,,39,280
"De 25 a 29 años (104)",287,261,16,74,83,67,20,1,,,26,532
"De 30 a 34 años (105)",321,308,7,37,81,76,78,26,3,,13,956
"De 35 a 39 años (106)",340,331,7,25,48,67,117,51,11,5,9,1307
"De 40 a 44 años (107)",360,355,20,16,28,50,107,92,31,11,5,1680
"De 45 a 49 años (108)",226,225,8,6,17,15,73,55,32,19,1,1252
"De 50 y más años (109)",1227,1206,54,53,79,100,279,284,214,143,21,6996
"Sin nivel (110)",1072,1050,60,52,89,91,243,232,171,112,22,5796
"De 12 a 14 años (111)",1,1,1,,,,,,,,,
"De 15 a 19 años (112)",5,4,1,1,2,,,,,,1,5
"De 20 a 24 años (113)",17,15,1,3,5,2,3,1,,,2,38
"De 25 a 29 años (114)",23,22,1,6,5,8,2,,,,1,49
"De 30 a 34 años (115)",46,43,,2,10,8,15,7,1,,3,167
"De 35 a 39 años (116)",47,46,1,2,2,2,15,16,7,1,1,249
"De 40 a 44 años (117)",73,72,12,4,5,6,19,13,9,4,1,333
"De 45 a 49 años (118)",71,71,5,1,3,2,22,16,14,8,,426
"De 50 y más años (119)",789,776,38,33,57,63,167,179,140,99,13,4529
"Educacion Inicial (120)",4,4,,1,,2,1,,,,,11
"De 25 a 29 años (124)",1,1,,,,,1,,,,,4
"De 30 a 34 años (125)",2,2,,,,2,,,,,,6
"De 35 a 39 años (126)",1,1,,1,,,,,,,,1
"Primaria (130)",1525,1500,329,102,170,178,325,236,99,61,25,5430
"De 12 a 14 años (131)",256,252,252,,,,,,,,4,
"De 15 a 19 años (132)",66,62,46,12,3,1,,,,,4,21
"De 20 a 24 años (133)",94,89,7,37,39,3,2,1,,,5,138
"De 25 a 29 años (134)",132,130,2,25,48,38,16,1,,,2,309
"De 30 a 34 años (135)",148,147,2,5,31,38,52,18,1,,1,529
"De 35 a 39 años (136)",181,179,2,4,17,43,74,32,3,4,2,761
"De 40 a 44 años (137)",203,200,7,4,9,25,66,61,21,7,3,1039
"De 45 a 49 años (138)",106,106,1,1,6,3,34,36,15,10,,641
"De 50 y más años (139)",339,335,10,14,17,27,81,87,59,40,4,1992
"Secundaria (140)",993,964,511,113,92,85,98,40,21,4,29,1467
"De 12 a 14 años (141)",189,186,183,2,1,,,,,,3,4
"De 15 a 19 años (142)",326,319,288,28,2,,1,,,,7,36
"De 20 a 24 años (143)",97,90,27,44,13,4,2,,,,7,91
"De 25 a 29 años (144)",81,75,5,24,26,19,1,,,,6,137
"De 30 a 34 años (145)",67,66,2,7,20,24,11,1,1,,1,179
"De 35 a 39 años (146)",67,65,2,4,15,14,26,3,1,,2,220
"De 40 a 44 años (147)",55,54,,2,5,11,18,17,1,,1,237
"De 45 a 49 años (148)",40,40,1,1,6,8,17,3,3,1,,172
"De 50 y más años (149)",71,69,3,1,4,5,22,16,15,3,2,391
"Sup. no Univ. incompleta (150)",83,68,29,17,14,6,2,,,,15,71
"De 15 a 19 años (152)",13,12,12,,,,,,,,1,
"De 20 a 24 años (153)",32,22,16,6,,,,,,,10,6
"De 25 a 29 años (154)",11,8,1,4,2,1,,,,,3,11
"De 30 a 34 años (155)",11,10,,2,6,2,,,,,1,20
"De 35 a 39 años (156)",8,8,,4,2,2,,,,,,14
"De 40 a 44 años (157)",5,5,,1,3,1,,,,,,10
"De 45 a 49 años (158)",1,1,,,1,,,,,,,2
"De 50 y más años (159)",2,2,,,,,2,,,,,8
"Sup. no Univ. completa (160)",104,89,13,36,20,9,8,2,,1,15,162
"De 20 a 24 años (163)",16,11,7,4,,,,,,,5,4
"De 25 a 29 años (164)",24,18,4,12,2,,,,,,6,16
"De 30 a 34 años (165)",25,23,1,13,7,2,,,,,2,33
"De 35 a 39 años (166)",17,16,1,5,7,2,1,,,,1,30
"De 40 a 44 años (167)",9,9,,2,2,4,1,,,,,22
"De 45 a 49 años (168)",1,1,,,1,,,,,,,2
"De 50 y más años (169)",12,11,,,1,1,6,2,,1,1,55
"Sup. Univ. incompleta (170)",36,27,10,9,5,2,,1,,,9,31
"De 15 a 19 años (172)",5,4,4,,,,,,,,1,
"De 20 a 24 años (173)",11,8,5,3,,,,,,,3,3
"De 25 a 29 años (174)",2,,,,,,,,,,2,
"De 30 a 34 años (175)",4,3,,1,2,,,,,,1,5
"De 35 a 39 años (176)",4,3,,3,,,,,,,1,3
"De 40 a 44 años (177)",4,4,,,3,,,1,,,,12
"De 45 a 49 años (178)",1,1,1,,,,,,,,,
"De 50 y más años (179)",5,4,,2,,2,,,,,1,8
"Sup. Univ. completa (180)",80,60,11,21,11,12,5,,,,20,101
"De 20 a 24 años (183)",8,1,1,,,,,,,,7,
"De 25 a 29 años (184)",13,7,3,3,,1,,,,,6,6
"De 30 a 34 años (185)",18,14,2,7,5,,,,,,4,17
"De 35 a 39 años (186)",15,13,1,2,5,4,1,,,,2,29
"De 40 a 44 años (187)",11,11,1,3,1,3,3,,,,,27
"De 45 a 49 años (188)",6,5,,3,,2,,,,,1,9
"De 50 y más años (189)",9,9,3,3,,2,1,,,,,13
,,,,,,,,,,,,
"RURAL (200)",6755,6580,1512,535,562,566,1178,1011,733,483,175,26728
"De 12 a 14 años (201)",800,782,777,5,,,,,,,18,5
"De 15 a 19 años (202)",661,633,512,98,20,1,2,,,,28,149
"De 20 a 24 años (203)",572,516,89,203,141,62,20,1,,,56,761
"De 25 a 29 años (204)",543,519,13,79,159,133,125,8,2,,24,1404
"De 30 a 34 años (205)",562,551,9,24,78,139,218,70,10,3,11,2119
"De 35 a 39 años (206)",582,576,7,23,35,70,216,151,61,13,6,2899
"De 40 a 44 años (207)",609,605,11,19,22,39,172,185,114,43,4,3595
"De 45 a 49 años (208)",487,484,11,14,18,28,85,145,122,61,3,3167
"De 50 y más años (209)",1939,1914,83,70,89,94,340,451,424,363,25,12629
"Sin nivel (210)",2515,2476,100,111,128,172,509,579,501,376,39,15359
"De 12 a 14 años (211)",10,8,8,,,,,,,,2,
"De 15 a 19 años (212)",21,18,11,5,1,,1,,,,3,11
"De 20 a 24 años (213)",51,44,5,8,12,13,5,1,,,7,98
"De 25 a 29 años (214)",80,77,,10,14,21,29,2,1,,3,252
"De 30 a 34 años (215)",138,135,1,5,9,35,56,21,6,2,3,581
"De 35 a 39 años (216)",185,182,4,10,9,9,57,52,28,13,3,1022
"De 40 a 44 años (217)",245,245,2,11,6,11,61,79,53,22,,1531
"De 45 a 49 años (218)",230,229,5,7,10,10,26,70,64,37,1,1584
"De 50 y más años (219)",1555,1538,64,55,67,73,274,354,349,302,17,10280
"Educacion Inicial (220)",9,8,1,1,2,2,2,,,,1,20
"De 12 a 14 años (221)",1,1,1,,,,,,,,,
"De 25 a 29 años (224)",4,3,,1,2,,,,,,1,5
"De 30 a 34 años (225)",3,3,,,,1,2,,,,,12
"De 35 a 39 años (226)",1,1,,,,1,,,,,,3
"Primaria (230)",3074,3000,780,238,324,324,604,400,227,103,74,10177
"De 12 a 14 años (231)",574,559,556,3,,,,,,,15,3
"De 15 a 19 años (232)",253,239,166,58,14,1,,,,,14,89
"De 20 a 24 años (233)",314,286,24,104,101,42,15,,,,28,495
"De 25 a 29 años (234)",339,335,3,33,102,99,92,5,1,,4,969
"De 30 a 34 años (235)",352,350,3,11,53,83,146,49,4,1,2,1366
"De 35 a 39 años (236)",350,350,3,5,18,48,146,97,33,,,1745
"De 40 a 44 años (237)",315,313,6,5,10,18,97,96,60,21,2,1882
"De 45 a 49 años (238)",229,228,5,5,7,14,53,65,57,22,1,1446
"De 50 y más años (239)",348,340,14,14,19,19,55,88,72,59,8,2182
"Secundaria (240)",1068,1029,607,165,98,63,58,31,4,3,39,1068
"De 12 a 14 años (241)",215,214,212,2,,,,,,,1,2
"De 15 a 19 años (242)",384,373,332,35,5,,1,,,,11,49
"De 20 a 24 años (243)",190,175,53,88,27,7,,,,,15,163
"De 25 a 29 años (244)",93,86,4,28,36,13,4,1,,,7,161
"De 30 a 34 años (245)",54,54,,5,15,20,14,,,,,155
"De 35 a 39 años (246)",36,34,,3,7,9,13,2,,,2,113
"De 40 a 44 años (247)",41,39,2,1,4,9,13,9,1,,2,162
"De 45 a 49 años (248)",25,24,,2,1,3,6,10,1,1,1,123
"De 50 y más años (249)",30,30,4,1,3,2,7,9,2,2,,140
"Sup. no Univ. incompleta (250)",31,25,12,9,2,2,,,,,6,19
"De 15 a 19 años (252)",2,2,2,,,,,,,,,
"De 20 a 24 años (253)",13,10,7,3,,,,,,,3,3
"De 25 a 29 años (254)",10,8,2,4,2,,,,,,2,8
"De 30 a 34 años (255)",1,,,,,,,,,,1,
"De 35 a 39 años (256)",2,2,,1,,1,,,,,,4
"De 40 a 44 años (257)",2,2,,1,,1,,,,,,4
"De 45 a 49 años (258)",1,1,1,,,,,,,,,
"Sup. no Univ. completa (260)",30,21,7,5,4,1,2,,1,1,9,44
"De 20 a 24 años (263)",3,1,,,1,,,,,,2,2
"De 25 a 29 años (264)",8,5,3,1,1,,,,,,3,3
"De 30 a 34 años (265)",10,7,4,2,1,,,,,,3,4
"De 35 a 39 años (266)",5,4,,2,1,1,,,,,1,7
"De 40 a 44 años (267)",1,1,,,,,1,,,,,4
"De 45 a 49 años (268)",1,1,,,,,,,,1,,11
"De 50 y más años (269)",2,2,,,,,1,,1,,,13
"Sup. Univ. incompleta (270)",9,6,1,,2,1,1,1,,,3,19
"De 15 a 19 años (272)",1,1,1,,,,,,,,,
"De 20 a 24 años (273)",1,,,,,,,,,,1,
"De 25 a 29 años (274)",2,1,,,1,,,,,,1,2
"De 30 a 34 años (275)",1,,,,,,,,,,1,
"De 35 a 39 años (276)",1,1,,,,1,,,,,,3
"De 40 a 44 años (277)",2,2,,,1,,,1,,,,9
"De 50 y más años (279)",1,1,,,,,1,,,,,5
"Sup. Univ. completa (280)",19,15,4,6,2,1,2,,,,4,22
"De 25 a 29 años (284)",7,4,1,2,1,,,,,,3,4
"De 30 a 34 años (285)",3,2,1,1,,,,,,,1,1
"De 35 a 39 años (286)",2,2,,2,,,,,,,,2
"De 40 a 44 años (287)",3,3,1,1,1,,,,,,,3
"De 45 a 49 años (288)",1,1,,,,1,,,,,,3
"De 50 y más años (289)",3,3,1,,,,2,,,,,9
