"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",1029,5359,4903,48,91.5,0.9,
"De 45 a 49 años (038)",964,5643,4964,4,88,0.1,
"De 50 y más años (039)",2800,18239,15378,,84.3,,
"Viudo(a) (040)",2040,12161,9494,7,78.1,0.1,
"De 15 a 19 años (042)",4,7,7,,100,,
"De 20 a 24 años (043)",2,4,4,,100,,
"De 25 a 29 años (044)",13,25,24,,96,,
"De 30 a 34 años (045)",24,81,80,2,98.8,2.5,
"De 35 a 39 años (046)",57,253,223,4,88.1,1.6,
"De 40 a 44 años (047)",84,420,380,1,90.5,0.2,
"De 45 a 49 años (048)",104,522,454,,87,,
"De 50 y más años (049)",1752,10849,8322,,76.7,,
"Divorciado(a) (050)",65,284,239,2,84.2,0.7,
"De 20 a 24 años (053)",3,2,2,,100,,
"De 25 a 29 años (054)",1,2,2,,100,,
"De 30 a 34 años (055)",8,26,25,1,96.2,3.8,
"De 35 a 39 años (056)",5,12,12,,100,,
"De 40 a 44 años (057)",5,20,20,1,100,5,
"De 45 a 49 años (058)",11,61,47,,77,,
"De 50 y más años (059)",32,161,131,,81.4,,
"Soltero(a) (060)",6018,435,425,34,97.7,7.8,
"De 12 a 14 años (061)",2314,,,,,,
"De 15 a 19 años (062)",2282,36,36,14,100,38.9,
"De 20 a 24 años (063)",755,72,71,14,98.6,19.4,
"De 25 a 29 años (064)",260,54,53,1,98.1,1.9,
"De 30 a 34 años (065)",126,75,71,4,94.7,5.3,
"De 35 a 39 años (066)",70,66,66,1,100,1.5,
"De 40 a 44 años (067)",56,30,30,,100,,
"De 45 a 49 años (068)",34,29,28,,96.6,,
"De 50 y más años (069)",121,73,70,,95.9,,
,,,,,,,
"URBANA (080)",7305,20478,18341,279,89.6,1.4,
"De 12 a 14 años (081)",815,2,2,,100,,
"De 15 a 19 años (082)",944,99,98,27,99,27.3,
"De 20 a 24 años (083)",708,505,496,59,98.2,11.7,
"De 25 a 29 años (084)",675,1080,1054,77,97.6,7.1,
"De 30 a 34 años (085)",651,1629,1574,62,96.6,3.8,
"De 35 a 39 años (086)",683,2313,2218,33,95.9,1.4,
"De 40 a 44 años (087)",583,2415,2260,19,93.6,0.8,
"De 45 a 49 años (088)",475,2338,2123,2,90.8,0.1,
"De 50 y más años (089)",1771,10097,8516,,84.3,,
"Conviviente (090)",1859,5035,4783,193,95,3.8,
"De 12 a 14 años (091)",5,1,1,,100,,
"De 15 a 19 años (092)",98,70,69,20,98.6,28.6,
"De 20 a 24 años (093)",316,390,382,49,97.9,12.6,
"De 25 a 29 años (094)",404,750,733,60,97.7,8,
"De 30 a 34 años (095)",357,921,892,39,96.9,4.2,
"De 35 a 39 años (096)",281,981,941,18,95.9,1.8,
"De 40 a 44 años (097)",153,617,588,6,95.3,1,
"De 45 a 49 años (098)",96,482,445,1,92.3,0.2,
"De 50 y más años (099)",149,823,732,,88.9,,
"Separado(a) (100)",299,809,746,12,92.2,1.5,
"De 12 a 14 años (101)",1,1,1,,100,,
"De 15 a 19 años (102)",7,6,6,2,100,33.3,
"De 20 a 24 años (103)",38,41,41,5,100,12.2,
"De 25 a 29 años (104)",55,95,91,1,95.8,1.1,
"De 30 a 34 años (105)",33,83,79,3,95.2,3.6,
"De 35 a 39 años (106)",53,144,141,,97.9,,
"De 40 a 44 años (107)",34,108,103,1,95.4,0.9,
"De 45 a 49 años (108)",22,76,64,,84.2,,
"De 50 y más años (109)",56,255,220,,86.3,,
"Casado(a) (110)",2150,10312,9334,61,90.5,0.6,
"De 12 a 14 años (111)",2,,,,,,
"De 15 a 19 años (112)",9,6,6,,100,,
"De 20 a 24 años (113)",26,43,43,1,100,2.3,
"De 25 a 29 años (114)",90,195,191,15,97.9,7.7,
"De 30 a 34 años (115)",182,538,520,17,96.7,3.2,
"De 35 a 39 años (116)",298,1079,1030,15,95.5,1.4,
"De 40 a 44 años (117)",344,1564,1463,12,93.5,0.8,
"De 45 a 49 años (118)",305,1607,1466,1,91.2,0.1,
"De 50 y más años (119)",894,5280,4615,,87.4,,
"Viudo(a) (120)",692,4000,3178,1,79.5,,
"De 15 a 19 años (122)",1,1,1,,100,,
"De 25 a 29 años (124)",7,13,12,,92.3,,
"De 30 a 34 años (125)",11,36,35,1,97.2,2.8,
"De 35 a 39 años (126)",21,78,75,,96.2,,
"De 40 a 44 años (127)",23,116,96,,82.8,,
"De 45 a 49 años (128)",29,132,109,,82.6,,
"De 50 y más años (129)",600,3624,2850,,78.6,,
"Divorciado(a) (130)",28,124,108,,87.1,,
"De 20 a 24 años (133)",1,,,,,,
"De 30 a 34 años (135)",4,12,12,,100,,
"De 35 a 39 años (136)",2,4,4,,100,,
"De 45 a 49 años (138)",6,26,24,,92.3,,
"De 50 y más años (139)",15,82,68,,82.9,,
"Soltero(a) (140)",2277,198,192,12,97,6.1,
"De 12 a 14 años (141)",807,,,,,,
"De 15 a 19 años (142)",829,16,16,5,100,31.3,
"De 20 a 24 años (143)",327,31,30,4,96.8,12.9,
"De 25 a 29 años (144)",119,27,27,1,100,3.7,
"De 30 a 34 años (145)",64,39,36,2,92.3,5.1,
"De 35 a 39 años (146)",28,27,27,,100,,
"De 40 a 44 años (147)",29,10,10,,100,,
"De 45 a 49 años (148)",17,15,15,,100,,
"De 50 y más años (149)",57,33,31,,93.9,,
,,,,,,,
"RURAL (160)",12776,43495,37501,546,86.2,1.3,
"De 12 a 14 años (161)",1524,1,1,,100,,
"De 15 a 19 años (162)",1667,203,199,64,98,31.5,
"De 20 a 24 años (163)",1156,1084,1057,129,97.5,11.9,
"De 25 a 29 años (164)",1025,2075,2012,109,97,5.3,
"De 30 a 34 años (165)",993,3247,3076,106,94.7,3.3,
"De 35 a 39 años (166)",1077,4490,4155,84,92.5,1.9,
"De 40 a 44 años (167)",1020,5312,4845,49,91.2,0.9,
"De 45 a 49 años (168)",928,5411,4707,5,87,0.1,
"De 50 y más años (169)",3386,21672,17449,,80.5,,
"Conviviente (170)",2703,8153,7549,321,92.6,3.9,
"De 12 a 14 años (171)",17,1,1,,100,,
"De 15 a 19 años (172)",174,140,136,45,97.1,32.1,
"De 20 a 24 años (173)",601,851,827,101,97.2,11.9,
"De 25 a 29 años (174)",570,1262,1226,77,97.1,6.1,
"De 30 a 34 años (175)",426,1372,1325,48,96.6,3.5,
"De 35 a 39 años (176)",334,1366,1277,37,93.5,2.7,
"De 40 a 44 años (177)",219,1108,1019,11,92,1,
"De 45 a 49 años (178)",150,862,771,2,89.4,0.2,
"De 50 y más años (179)",212,1191,967,,81.2,,
"Separado(a) (180)",290,658,596,23,90.6,3.5,
"De 15 a 19 años (182)",24,23,23,8,100,34.8,
"De 20 a 24 años (183)",59,66,66,12,100,18.2,
"De 25 a 29 años (184)",47,81,79,1,97.5,1.2,
"De 30 a 34 años (185)",40,83,79,1,95.2,1.2,
"De 35 a 39 años (186)",40,88,85,1,96.6,1.1,
"De 40 a 44 años (187)",23,65,62,,95.4,,
"De 45 a 49 años (188)",22,74,57,,77,,
"De 50 y más años (189)",35,178,145,,81.5,,
"Casado(a) (190)",4657,26126,22676,173,86.8,0.7,
"De 15 a 19 años (192)",13,14,14,2,100,14.3,
"De 20 a 24 años (193)",64,120,117,7,97.5,5.8,
"De 25 a 29 años (194)",260,691,667,31,96.5,4.5,
"De 30 a 34 años (195)",448,1697,1579,53,93,3.1,
"De 35 a 39 años (196)",622,2814,2598,41,92.3,1.5,
"De 40 a 44 años (197)",685,3795,3440,36,90.6,0.9,
"De 45 a 49 años (198)",659,4036,3498,3,86.7,0.1,
"De 50 y más años (199)",1906,12959,10763,,83.1,,
"Viudo(a) (200)",1348,8161,6316,6,77.4,0.1,
"De 15 a 19 años (202)",3,6,6,,100,,
"De 20 a 24 años (203)",2,4,4,,100,,
"De 25 a 29 años (204)",6,12,12,,100,,
"De 30 a 34 años (205)",13,45,45,1,100,2.2,
"De 35 a 39 años (206)",36,175,148,4,84.6,2.3,
"De 40 a 44 años (207)",61,304,284,1,93.4,0.3,
"De 45 a 49 años (208)",75,390,345,,88.5,,
"De 50 y más años (209)",1152,7225,5472,,75.7,,
"Divorciado(a) (210)",37,160,131,2,81.9,1.3,
"De 20 a 24 años (213)",2,2,2,,100,,
"De 25 a 29 años (214)",1,2,2,,100,,
"De 30 a 34 años (215)",4,14,13,1,92.9,7.1,
"De 35 a 39 años (216)",3,8,8,,100,,
"De 40 a 44 años (217)",5,20,20,1,100,5,
"De 45 a 49 años (218)",5,35,23,,65.7,,
"De 50 y más años (219)",17,79,63,,79.7,,
"Soltero(a) (220)",3741,237,233,21,98.3,8.9,
"De 12 a 14 años (221)",1507,,,,,,
"De 15 a 19 años (222)",1453,20,20,9,100,45,
"De 20 a 24 años (223)",428,41,41,9,100,22,
"De 25 a 29 años (224)",141,27,26,,96.3,,
"De 30 a 34 años (225)",62,36,35,2,97.2,5.6,
"De 35 a 39 años (226)",42,39,39,1,100,2.6,
"De 40 a 44 años (227)",27,20,20,,100,,
"De 45 a 49 años (228)",17,14,13,,92.9,,
"De 50 y más años (229)",64,40,39,,97.5,,
