"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 12 a 14 años (041)",226,1,1,,100,,
"De 15 a 19 años (042)",602,67,66,30,98.5,44.8,
"De 20 a 24 años (043)",276,263,255,37,97,14.1,
"De 25 a 29 años (044)",178,339,333,31,98.2,9.1,
"De 30 a 34 años (045)",101,285,278,10,97.5,3.5,
"De 35 a 39 años (046)",57,209,197,3,94.3,1.4,
"De 40 a 44 años (047)",31,121,118,1,97.5,0.8,
"De 45 a 49 años (048)",16,77,71,,92.2,,
"De 50 y más años (049)",31,169,160,,94.7,,
"Sup. no Univ. incompleta (050)",148,184,180,10,97.8,5.4,
"De 15 a 19 años (052)",21,3,3,2,100,66.7,
"De 20 a 24 años (053)",49,17,17,4,100,23.5,
"De 25 a 29 años (054)",39,50,49,2,98,4,
"De 30 a 34 años (055)",15,23,23,,100,,
"De 35 a 39 años (056)",9,24,24,2,100,8.3,
"De 40 a 44 años (057)",4,12,12,,100,,
"De 45 a 49 años (058)",3,10,10,,100,,
"De 50 y más años (059)",8,45,42,,93.3,,
"Sup. no Univ. completa (060)",247,443,435,8,98.2,1.8,
"De 20 a 24 años (063)",37,26,24,2,92.3,7.7,
"De 25 a 29 años (064)",56,43,43,1,100,2.3,
"De 30 a 34 años (065)",57,89,88,3,98.9,3.4,
"De 35 a 39 años (066)",37,99,97,2,98,2,
"De 40 a 44 años (067)",25,67,66,,98.5,,
"De 45 a 49 años (068)",12,37,36,,97.3,,
"De 50 y más años (069)",23,82,81,,98.8,,
"Sup. Univ. incompleta (070)",52,69,66,8,95.7,11.6,
"De 15 a 19 años (072)",8,3,2,1,66.7,33.3,
"De 20 a 24 años (073)",16,3,3,2,100,66.7,
"De 25 a 29 años (074)",11,9,9,1,100,11.1,
"De 30 a 34 años (075)",7,14,14,3,100,21.4,
"De 35 a 39 años (076)",3,16,14,1,87.5,6.3,
"De 40 a 44 años (077)",3,9,9,,100,,
"De 45 a 49 años (078)",1,5,5,,100,,
"De 50 y más años (079)",3,10,10,,100,,
"Sup. Univ. completa (080)",152,311,301,7,96.8,2.3,
"De 20 a 24 años (083)",12,2,2,2,100,100,
"De 25 a 29 años (084)",30,17,15,1,88.2,5.9,
"De 30 a 34 años (085)",32,39,39,4,100,10.3,
"De 35 a 39 años (086)",20,50,48,,96,,
"De 40 a 44 años (087)",21,54,53,,98.1,,
"De 45 a 49 años (088)",14,47,47,,100,,
"De 50 y más años (089)",23,102,97,,95.1,,
,,,,,,,
"URBANA (100)",1268,3149,2858,67,90.8,2.1,
"De 12 a 14 años (101)",115,,,,,,
"De 15 a 19 años (102)",156,14,14,6,100,42.9,
"De 20 a 24 años (103)",153,119,119,21,100,17.6,
"De 25 a 29 años (104)",152,186,182,15,97.8,8.1,
"De 30 a 34 años (105)",154,344,337,15,98,4.4,
"De 35 a 39 años (106)",102,346,334,10,96.5,2.9,
"De 40 a 44 años (107)",97,355,341,,96.1,,
"De 45 a 49 años (108)",70,342,320,,93.6,,
"De 50 y más años (109)",269,1443,1211,,83.9,,
"Sin nivel (110)",213,1049,857,6,81.7,0.6,
"De 12 a 14 años (111)",1,,,,,,
"De 20 a 24 años (113)",9,6,6,1,100,16.7,
"De 25 a 29 años (114)",3,1,1,,100,,
"De 30 a 34 años (115)",12,22,22,2,100,9.1,
"De 35 a 39 años (116)",13,61,58,3,95.1,4.9,
"De 40 a 44 años (117)",9,45,43,,95.6,,
"De 45 a 49 años (118)",22,131,123,,93.9,,
"De 50 y más años (119)",144,783,604,,77.1,,
"Educacion Inicial (120)",1,1,1,,100,,
"De 25 a 29 años (124)",1,1,1,,100,,
"Primaria (130)",316,940,872,15,92.8,1.6,
"De 12 a 14 años (131)",67,,,,,,
"De 15 a 19 años (132)",28,3,3,,100,,
"De 20 a 24 años (133)",18,21,21,3,100,14.3,
"De 25 a 29 años (134)",22,40,39,5,97.5,12.5,
"De 30 a 34 años (135)",31,100,98,4,98,4,
"De 35 a 39 años (136)",27,111,107,3,96.4,2.7,
"De 40 a 44 años (137)",32,143,134,,93.7,,
"De 45 a 49 años (138)",25,134,122,,91,,
"De 50 y más años (139)",66,388,348,,89.7,,
"Secundaria (140)",351,492,474,28,96.3,5.7,
"De 12 a 14 años (141)",47,,,,,,
"De 15 a 19 años (142)",109,10,10,5,100,50,
"De 20 a 24 años (143)",64,67,67,10,100,14.9,
"De 25 a 29 años (144)",47,88,87,8,98.9,9.1,
"De 30 a 34 años (145)",36,107,103,4,96.3,3.7,
"De 35 a 39 años (146)",12,39,37,1,94.9,2.6,
"De 40 a 44 años (147)",16,64,62,,96.9,,
"De 45 a 49 años (148)",4,22,20,,90.9,,
"De 50 y más años (149)",16,95,88,,92.6,,
"Sup. no Univ. incompleta (150)",84,106,103,6,97.2,5.7,
"De 15 a 19 años (152)",13,1,1,1,100,100,
"De 20 a 24 años (153)",27,11,11,4,100,36.4,
"De 25 a 29 años (154)",22,23,23,1,100,4.3,
"De 30 a 34 años (155)",5,10,10,,100,,
"De 35 a 39 años (156)",7,21,21,,100,,
"De 40 a 44 años (157)",4,12,12,,100,,
"De 45 a 49 años (158)",1,2,2,,100,,
"De 50 y más años (159)",5,26,23,,88.5,,
"Sup. no Univ. completa (160)",163,309,305,4,98.7,1.3,
"De 20 a 24 años (163)",19,11,11,1,100,9.1,
"De 25 a 29 años (164)",28,16,16,,100,,
"De 30 a 34 años (165)",44,71,70,1,98.6,1.4,
"De 35 a 39 años (166)",26,70,69,2,98.6,2.9,
"De 40 a 44 años (167)",17,41,40,,97.6,,
"De 45 a 49 años (168)",8,23,23,,100,,
"De 50 y más años (169)",21,77,76,,98.7,,
"Sup. Univ. incompleta (170)",33,42,42,4,100,9.5,
"De 15 a 19 años (172)",6,,,,,,
"De 20 a 24 años (173)",9,2,2,1,100,50,
"De 25 a 29 años (174)",5,5,5,,100,,
"De 30 a 34 años (175)",6,9,9,2,100,22.2,
"De 35 a 39 años (176)",1,4,4,1,100,25,
"De 40 a 44 años (177)",3,9,9,,100,,
"De 45 a 49 años (178)",1,5,5,,100,,
"De 50 y más años (179)",2,8,8,,100,,
"Sup. Univ. completa (180)",107,210,204,4,97.1,1.9,
"De 20 a 24 años (183)",7,1,1,1,100,100,
"De 25 a 29 años (184)",24,12,10,1,83.3,8.3,
"De 30 a 34 años (185)",20,25,25,2,100,8,
"De 35 a 39 años (186)",16,40,38,,95,,
"De 40 a 44 años (187)",16,41,41,,100,,
"De 45 a 49 años (188)",9,25,25,,100,,
"De 50 y más años (189)",15,66,64,,97,,
,,,,,,,
"RURAL (200)",6451,22159,18239,386,82.3,1.7,
"De 12 a 14 años (201)",787,1,1,,100,,
"De 15 a 19 años (202)",953,166,162,50,97.6,30.1,
"De 20 a 24 años (203)",601,631,606,92,96,14.6,
"De 25 a 29 años (204)",552,1221,1173,99,96.1,8.1,
"De 30 a 34 años (205)",509,1681,1579,61,93.9,3.6,
"De 35 a 39 años (206)",460,2125,1938,49,91.2,2.3,
"De 40 a 44 años (207)",422,2377,2103,28,88.5,1.2,
"De 45 a 49 años (208)",383,2468,2085,7,84.5,0.3,
"De 50 y más años (209)",1784,11489,8592,,74.8,,
"Sin nivel (210)",2861,16323,12850,124,78.7,0.8,
"De 12 a 14 años (211)",19,,,,,,
"De 15 a 19 años (212)",28,15,15,1,100,6.7,
"De 20 a 24 años (213)",71,83,82,11,98.8,13.3,
"De 25 a 29 años (214)",101,244,228,22,93.4,9,
"De 30 a 34 años (215)",221,780,720,27,92.3,3.5,
"De 35 a 39 años (216)",232,1149,1031,34,89.7,3,
"De 40 a 44 años (217)",274,1594,1392,24,87.3,1.5,
"De 45 a 49 años (218)",285,1907,1592,5,83.5,0.3,
"De 50 y más años (219)",1630,10551,7790,,73.8,,
"Educacion Inicial (220)",21,45,42,2,93.3,4.4,
"De 12 a 14 años (221)",1,,,,,,
"De 15 a 19 años (222)",3,,,,,,
"De 20 a 24 años (223)",6,8,7,1,87.5,12.5,
"De 25 a 29 años (224)",3,3,3,,100,,
"De 30 a 34 años (225)",2,8,8,1,100,12.5,
"De 35 a 39 años (226)",6,26,24,,92.3,,
"Primaria (230)",2190,4412,4014,164,91,3.7,
"De 12 a 14 años (231)",588,,,,,,
"De 15 a 19 años (232)",419,89,87,23,97.8,25.8,
"De 20 a 24 años (233)",260,321,308,51,96,15.9,
"De 25 a 29 años (234)",260,660,634,51,96.1,7.7,
"De 30 a 34 años (235)",185,665,626,23,94.1,3.5,
"De 35 a 39 años (236)",158,726,672,11,92.6,1.5,
"De 40 a 44 años (237)",120,687,617,3,89.8,0.4,
"De 45 a 49 años (238)",75,462,399,2,86.4,0.4,
"De 50 y más años (239)",125,802,671,,83.7,,
"Secundaria (240)",1167,1039,1005,81,96.7,7.8,
"De 12 a 14 años (241)",179,1,1,,100,,
"De 15 a 19 años (242)",493,57,56,24,98.2,42.1,
"De 20 a 24 años (243)",212,196,188,26,95.9,13.3,
"De 25 a 29 años (244)",131,251,246,23,98,9.2,
"De 30 a 34 años (245)",65,178,175,5,98.3,2.8,
"De 35 a 39 años (246)",45,170,160,2,94.1,1.2,
"De 40 a 44 años (247)",15,57,56,1,98.2,1.8,
"De 45 a 49 años (248)",12,55,51,,92.7,,
"De 50 y más años (249)",15,74,72,,97.3,,
"Sup. no Univ. incompleta (250)",64,78,77,4,98.7,5.1,
"De 15 a 19 años (252)",8,2,2,1,100,50,
"De 20 a 24 años (253)",22,6,6,,100,,
"De 25 a 29 años (254)",17,27,26,1,96.3,3.7,
"De 30 a 34 años (255)",10,13,13,,100,,
"De 35 a 39 años (256)",2,3,3,2,100,66.7,
"De 45 a 49 años (258)",2,8,8,,100,,
"De 50 y más años (259)",3,19,19,,100,,
"Sup. no Univ. completa (260)",84,134,130,4,97,3,
"De 20 a 24 años (263)",18,15,13,1,86.7,6.7,
"De 25 a 29 años (264)",28,27,27,1,100,3.7,
"De 30 a 34 años (265)",13,18,18,2,100,11.1,
"De 35 a 39 años (266)",11,29,28,,96.6,,
"De 40 a 44 años (267)",8,26,26,,100,,
"De 45 a 49 años (268)",4,14,13,,92.9,,
"De 50 y más años (269)",2,5,5,,100,,
"Sup. Univ. incompleta (270)",19,27,24,4,88.9,14.8,
"De 15 a 19 años (272)",2,3,2,1,66.7,33.3,
"De 20 a 24 años (273)",7,1,1,1,100,100,
"De 25 a 29 años (274)",6,4,4,1,100,25,
"De 30 a 34 años (275)",1,5,5,1,100,20,
"De 35 a 39 años (276)",2,12,10,,83.3,,
"De 50 y más años (279)",1,2,2,,100,,
"Sup. Univ. completa (280)",45,101,97,3,96,3,
"De 20 a 24 años (283)",5,1,1,1,100,100,
"De 25 a 29 años (284)",6,5,5,,100,,
"De 30 a 34 años (285)",12,14,14,2,100,14.3,
"De 35 a 39 años (286)",4,10,10,,100,,
"De 40 a 44 años (287)",5,13,12,,92.3,,
"De 45 a 49 años (288)",5,22,22,,100,,
"De 50 y más años (289)",8,36,33,,91.7,,
