"CUADRO Nº 6: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES Y TOTAL DE OCUPANTES PRESENTES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y TIPO DE VIVIENDA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y TIPO DE VIVIENDA",TOTAL,,URBANA,,RURAL,
,"VIVIENDAS PARTICULARES","PERSONAS PRESENTES","VIVIENDAS PARTICULARES","PERSONAS PRESENTES","VIVIENDAS PARTICULARES","PERSONAS PRESENTES"
,,,,,,
"Provincia HUACAYBAMBA (000)",4433,20321,852,3617,3581,16704
"Casa independiente (001)",4373,20130,849,3602,3524,16528
"Vivienda en quinta (003)",2,10,2,10,,
"Choza o cabaña (005)",56,171,,,56,171
"Local no dest.para hab. humana (007)",2,10,1,5,1,5
