"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",114,9,42,57,,6,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2118,7,1037,8,,1065,1,
"Otra (101)",4,4,,,,,,
"Ocupación no especificada (102)",19,5,1,12,1,,,
"Desocupado (103)",55,,,,,,,55
"Mujeres (104)",801,102,153,228,24,223,43,28
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",58,53,,5,,,,
"Técnicos de nivel medio y trab. asimilados (107)",16,16,,,,,,
"Jefes y empleados de oficina (108)",6,6,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",61,10,1,39,1,10,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",157,,,137,20,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",9,,,5,,4,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",415,10,152,12,,198,43,
"Ocupación no especificada (115)",49,5,,30,3,11,,
"Desocupado (116)",28,,,,,,,28
