"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 35 a 39 años (026)",39,39,1,13,9,5,10,1,,,,93
"De 40 a 44 años (027)",21,21,,,6,3,6,3,3,,,93
"De 45 a 49 años (028)",29,29,,2,7,,13,3,4,,,127
"De 50 y más años (029)",67,66,,6,9,8,15,12,9,7,1,347
"Casado(a) (030)",1367,1348,24,100,250,267,301,205,119,82,19,5957
"De 15 a 19 años (032)",5,2,,1,1,,,,,,3,3
"De 20 a 24 años (033)",19,15,2,9,2,1,1,,,,4,20
"De 25 a 29 años (034)",61,57,3,15,29,9,1,,,,4,104
"De 30 a 34 años (035)",107,106,1,18,40,31,16,,,,1,258
"De 35 a 39 años (036)",172,170,2,17,63,48,33,7,,,2,476
"De 40 a 44 años (037)",199,197,2,9,42,49,68,21,5,1,2,725
"De 45 a 49 años (038)",171,170,,13,33,38,40,37,8,1,1,679
"De 50 y más años (039)",633,631,14,18,40,91,142,140,106,80,2,3692
"Viudo(a) (040)",301,298,9,15,19,35,60,75,44,41,3,1755
"De 20 a 24 años (043)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (045)",3,3,,1,1,1,,,,,,6
"De 35 a 39 años (046)",2,2,,1,,1,,,,,,4
"De 40 a 44 años (047)",9,8,1,3,2,,2,,,,1,17
"De 45 a 49 años (048)",17,17,,1,2,2,7,4,1,,,73
"De 50 y más años (049)",268,266,8,8,13,31,51,71,43,41,2,1652
"Divorciado(a) (050)",29,27,,2,8,1,9,4,1,2,2,119
"De 25 a 29 años (054)",1,1,,1,,,,,,,,1
"De 30 a 34 años (055)",2,1,,,,,1,,,,1,4
"De 35 a 39 años (056)",3,3,,,3,,,,,,,6
"De 40 a 44 años (057)",4,4,,,2,,1,1,,,,15
"De 45 a 49 años (058)",1,1,,,1,,,,,,,2
"De 50 y más años (059)",18,17,,1,2,1,7,3,1,2,1,91
"Soltero(a) (060)",1622,1356,1116,153,49,23,15,,,,266,380
"De 12 a 14 años (061)",412,412,411,1,,,,,,,,1
"De 15 a 19 años (062)",509,509,496,12,1,,,,,,,14
"De 20 a 24 años (063)",290,193,147,38,7,1,,,,,97,55
"De 25 a 29 años (064)",123,48,15,28,2,3,,,,,75,41
"De 30 a 34 años (065)",68,32,8,15,7,1,1,,,,36,36
"De 35 a 39 años (066)",44,32,4,13,6,6,3,,,,12,55
"De 40 a 44 años (067)",41,30,3,10,8,3,6,,,,11,59
"De 45 a 49 años (068)",51,38,7,17,9,4,1,,,,13,51
"De 50 y más años (069)",84,62,25,19,9,5,4,,,,22,68
,,,,,,,,,,,,
"URBANA (080)",3364,3104,838,519,515,389,408,241,122,72,260,7875
"De 12 a 14 años (081)",295,294,292,2,,,,,,,1,2
"De 15 a 19 años (082)",416,397,352,40,4,1,,,,,19,51
"De 20 a 24 años (083)",384,290,104,136,38,8,4,,,,94,252
"De 25 a 29 años (084)",336,275,23,114,97,32,9,,,,61,443
"De 30 a 34 años (085)",305,276,13,80,101,48,31,3,,,29,572
"De 35 a 39 años (086)",291,281,6,38,100,77,51,8,1,,10,749
"De 40 a 44 años (087)",285,273,2,27,63,62,78,33,7,1,12,958
"De 45 a 49 años (088)",247,235,7,33,51,44,53,34,12,1,12,823
"De 50 y más años (089)",805,783,39,49,61,117,182,163,102,70,22,4025
"Conviviente (090)",921,876,40,278,237,127,113,57,18,6,45,2198
"De 12 a 14 años (091)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (092)",57,42,11,26,4,1,,,,,15,37
"De 20 a 24 años (093)",159,143,8,96,29,7,3,,,,16,187
"De 25 a 29 años (094)",186,183,9,74,71,21,8,,,,3,314
"De 30 a 34 años (095)",156,152,4,48,59,22,16,3,,,4,316
"De 35 a 39 años (096)",108,108,1,5,41,32,24,4,1,,,323
"De 40 a 44 años (097)",95,94,,10,17,22,26,16,3,,1,349
"De 45 a 49 años (098)",53,51,1,6,9,10,13,8,3,1,2,196
"De 50 y más años (099)",105,102,6,12,7,12,23,26,11,5,3,475
"Separado(a) (100)",163,161,1,49,35,16,34,13,9,4,2,517
"De 15 a 19 años (102)",9,7,,7,,,,,,,2,7
"De 20 a 24 años (103)",11,11,,9,2,,,,,,,13
"De 25 a 29 años (104)",12,12,,6,6,,,,,,,18
"De 30 a 34 años (105)",16,16,,10,4,2,,,,,,24
"De 35 a 39 años (106)",29,29,1,10,5,4,8,1,,,,71
"De 40 a 44 años (107)",16,16,,,4,3,5,2,2,,,69
"De 45 a 49 años (108)",22,22,,2,5,,11,2,2,,,89
"De 50 y más años (109)",48,48,,5,9,7,10,8,5,4,,226
"Casado(a) (110)",924,909,16,79,191,200,199,116,70,38,15,3692
"De 15 a 19 años (112)",3,1,,1,,,,,,,2,1
"De 20 a 24 años (113)",15,12,1,8,1,1,1,,,,3,17
"De 25 a 29 años (114)",47,43,3,11,19,9,1,,,,4,80
"De 30 a 34 años (115)",84,83,1,15,32,22,13,,,,1,199
"De 35 a 39 años (116)",118,117,2,13,48,34,17,3,,,1,304
"De 40 a 44 años (117)",137,136,1,8,33,36,41,14,2,1,1,477
"De 45 a 49 años (118)",122,121,,11,29,28,26,21,6,,1,451
"De 50 y más años (119)",398,396,8,12,29,70,100,78,62,37,2,2163
"Viudo(a) (120)",198,195,4,7,14,27,45,51,25,22,3,1108
"De 20 a 24 años (123)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (125)",1,1,,,,1,,,,,,3
"De 35 a 39 años (126)",2,2,,1,,1,,,,,,4
"De 40 a 44 años (127)",7,6,1,1,2,,2,,,,1,15
"De 45 a 49 años (128)",10,10,,,1,2,3,3,1,,,47
"De 50 y más años (129)",176,174,3,4,10,23,40,48,24,22,2,1036
"Divorciado(a) (130)",24,22,,2,5,1,8,4,,2,2,100
"De 25 a 29 años (134)",1,1,,1,,,,,,,,1
"De 30 a 34 años (135)",2,1,,,,,1,,,,1,4
"De 35 a 39 años (136)",3,3,,,3,,,,,,,6
"De 40 a 44 años (137)",4,4,,,2,,1,1,,,,15
"De 50 y más años (139)",14,13,,1,,1,6,3,,2,1,74
"Soltero(a) (140)",1134,941,777,104,33,18,9,,,,193,260
"De 12 a 14 años (141)",293,293,292,1,,,,,,,,1
"De 15 a 19 años (142)",347,347,341,6,,,,,,,,6
"De 20 a 24 años (143)",197,122,95,22,5,,,,,,75,32
"De 25 a 29 años (144)",90,36,11,22,1,2,,,,,54,30
"De 30 a 34 años (145)",46,23,8,7,6,1,1,,,,23,26
"De 35 a 39 años (146)",31,22,2,9,3,6,2,,,,9,41
"De 40 a 44 años (147)",26,17,,8,5,1,3,,,,9,33
"De 45 a 49 años (148)",40,31,6,14,7,4,,,,,9,40
"De 50 y más años (149)",64,50,22,15,6,4,3,,,,14,51
,,,,,,,,,,,,
"RURAL (160)",1599,1505,374,221,225,158,216,143,88,80,94,4669
"De 12 a 14 años (161)",120,120,119,1,,,,,,,,1
"De 15 a 19 años (162)",203,198,164,29,5,,,,,,5,39
"De 20 a 24 años (163)",179,151,56,62,29,3,1,,,,28,133
"De 25 a 29 años (164)",146,121,7,50,44,16,4,,,,25,202
"De 30 a 34 años (165)",145,131,2,33,46,30,18,2,,,14,302
"De 35 a 39 años (166)",138,134,6,15,43,30,31,9,,,4,382
"De 40 a 44 años (167)",129,126,4,5,19,25,54,15,4,,3,485
"De 45 a 49 años (168)",107,103,1,7,16,17,31,18,10,3,4,460
"De 50 y más años (169)",432,421,15,19,23,37,77,99,74,77,11,2665
"Conviviente (170)",502,486,22,128,130,74,82,24,12,14,16,1388
"De 12 a 14 años (171)",1,1,,1,,,,,,,,1
"De 15 a 19 años (172)",39,35,9,23,3,,,,,,4,29
"De 20 a 24 años (173)",77,72,3,41,25,2,1,,,,5,101
"De 25 a 29 años (174)",95,91,3,38,32,14,4,,,,4,160
"De 30 a 34 años (175)",90,89,2,16,34,20,15,2,,,1,218
"De 35 a 39 años (176)",61,61,4,4,21,15,12,5,,,,174
"De 40 a 44 años (177)",45,45,,,5,10,23,7,,,,185
"De 45 a 49 años (178)",32,32,,1,6,7,10,,6,2,,155
"De 50 y más años (179)",62,60,1,4,4,6,17,10,6,12,2,365
"Separado(a) (180)",58,57,,15,12,4,10,6,7,3,1,230
"De 20 a 24 años (183)",5,5,,4,1,,,,,,,6
"De 25 a 29 años (184)",4,4,,2,1,1,,,,,,7
"De 30 a 34 años (185)",8,8,,5,2,1,,,,,,12
"De 35 a 39 años (186)",10,10,,3,4,1,2,,,,,22
"De 40 a 44 años (187)",5,5,,,2,,1,1,1,,,24
"De 45 a 49 años (188)",7,7,,,2,,2,1,2,,,38
"De 50 y más años (189)",19,18,,1,,1,5,4,4,3,1,121
"Casado(a) (190)",443,439,8,21,59,67,102,89,49,44,4,2265
"De 15 a 19 años (192)",2,1,,,1,,,,,,1,2
"De 20 a 24 años (193)",4,3,1,1,1,,,,,,1,3
"De 25 a 29 años (194)",14,14,,4,10,,,,,,,24
"De 30 a 34 años (195)",23,23,,3,8,9,3,,,,,59
"De 35 a 39 años (196)",54,53,,4,15,14,16,4,,,1,172
"De 40 a 44 años (197)",62,61,1,1,9,13,27,7,3,,1,248
"De 45 a 49 años (198)",49,49,,2,4,10,14,16,2,1,,228
"De 50 y más años (199)",235,235,6,6,11,21,42,62,44,43,,1529
"Viudo(a) (200)",103,103,5,8,5,8,15,24,19,19,,647
"De 30 a 34 años (205)",2,2,,1,1,,,,,,,3
"De 40 a 44 años (207)",2,2,,2,,,,,,,,2
"De 45 a 49 años (208)",7,7,,1,1,,4,1,,,,26
"De 50 y más años (209)",92,92,5,4,3,8,11,23,19,19,,616
"Divorciado(a) (210)",5,5,,,3,,1,,1,,,19
"De 45 a 49 años (218)",1,1,,,1,,,,,,,2
"De 50 y más años (219)",4,4,,,2,,1,,1,,,17
"Soltero(a) (220)",488,415,339,49,16,5,6,,,,73,120
"De 12 a 14 años (221)",119,119,119,,,,,,,,,
"De 15 a 19 años (222)",162,162,155,6,1,,,,,,,8
"De 20 a 24 años (223)",93,71,52,16,2,1,,,,,22,23
"De 25 a 29 años (224)",33,12,4,6,1,1,,,,,21,11
"De 30 a 34 años (225)",22,9,,8,1,,,,,,13,10
"De 35 a 39 años (226)",13,10,2,4,3,,1,,,,3,14
"De 40 a 44 años (227)",15,13,3,2,3,2,3,,,,2,26
"De 45 a 49 años (228)",11,7,1,3,2,,1,,,,4,11
"De 50 y más años (229)",20,12,3,4,3,1,1,,,,8,17
