"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Otras activ. serv.comun.soc y personales (128)",55,31,1,23,,,
"Hogares privados con servicio doméstico (129)",139,,,,,,139
"Actividad economica no especificada (131)",84,31,13,29,3,8,
,,,,,,,
"RURAL (132)",11971,640,1144,7076,91,2940,80
"Agric., ganadería, caza y silvicultura (133)",9835,4,642,6388,74,2727,
"Pesca (134)",559,,281,133,1,144,
"Explotación de minas y canteras (135)",1,,1,,,,
"Industrias manufactureras (136)",173,6,90,70,4,3,
"Suministro de electricidad, gas y agua (137)",2,,2,,,,
"Construcción (138)",52,1,44,5,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",368,18,1,295,8,46,
"Venta, mant.y rep. veh.autom.y motoc. (140)",15,3,,11,,1,
"Comercio al por mayor (141)",13,,,11,,2,
"Comercio al por menor (142)",340,15,1,273,8,43,
"Hoteles y restaurantes (143)",85,21,13,49,1,1,
"Trans., almac. y comunicaciones (144)",49,5,27,17,,,
"Activid.inmobil., empres. y alquileres (146)",11,6,2,1,,2,
"Admin.pub. y defensa; p. segur.soc.afil (147)",162,153,9,,,,
"Enseñanza (148)",372,366,,4,1,1,
"Servicios sociales y de salud (149)",30,24,,6,,,
"Otras activ. serv.comun.soc y personales (150)",35,21,5,6,,3,
"Hogares privados con servicio doméstico (151)",80,,,,,,80
"Actividad economica no especificada (153)",157,15,27,102,,13,
"Hombres (154)",9232,458,988,6196,86,1488,16
"Agric., ganadería, caza y silvicultura (155)",7681,4,526,5754,70,1327,
"Pesca (156)",535,,269,132,1,133,
"Explotación de minas y canteras (157)",1,,1,,,,
"Industrias manufactureras (158)",153,6,86,57,4,,
"Suministro de electricidad, gas y agua (159)",2,,2,,,,
"Construcción (160)",50,1,43,4,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",228,9,1,192,7,19,
"Venta, mant.y rep. veh.autom.y motoc. (162)",13,2,,11,,,
"Comercio al por mayor (163)",8,,,7,,1,
"Comercio al por menor (164)",207,7,1,174,7,18,
"Hoteles y restaurantes (165)",15,6,1,7,1,,
"Trans., almac. y comunicaciones (166)",48,4,27,17,,,
"Activid.inmobil., empres. y alquileres (168)",10,6,2,1,,1,
"Admin.pub. y defensa; p. segur.soc.afil (169)",156,147,9,,,,
"Enseñanza (170)",232,230,,1,1,,
"Servicios sociales y de salud (171)",23,17,,6,,,
"Otras activ. serv.comun.soc y personales (172)",25,17,2,3,,3,
"Hogares privados con servicio doméstico (173)",16,,,,,,16
"Actividad economica no especificada (175)",57,11,19,22,,5,
"Mujeres (176)",2739,182,156,880,5,1452,64
"Agric., ganadería, caza y silvicultura (177)",2154,,116,634,4,1400,
"Pesca (178)",24,,12,1,,11,
"Industrias manufactureras (180)",20,,4,13,,3,
"Construcción (182)",2,,1,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",140,9,,103,1,27,
"Venta, mant.y rep. veh.autom.y motoc. (184)",2,1,,,,1,
"Comercio al por mayor (185)",5,,,4,,1,
"Comercio al por menor (186)",133,8,,99,1,25,
"Hoteles y restaurantes (187)",70,15,12,42,,1,
"Trans., almac. y comunicaciones (188)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (190)",1,,,,,1,
"Admin.pub. y defensa; p. segur.soc.afil (191)",6,6,,,,,
"Enseñanza (192)",140,136,,3,,1,
"Servicios sociales y de salud (193)",7,7,,,,,
"Otras activ. serv.comun.soc y personales (194)",10,4,3,3,,,
"Hogares privados con servicio doméstico (195)",64,,,,,,64
"Actividad economica no especificada (197)",100,4,8,80,,8,
