"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (054)",62,,,,,2,36,24
"De 30 a 34 años (055)",28,,,,,4,19,5
"De 35 a 39 años (056)",21,,,,3,7,10,1
"De 40 a 44 años (057)",14,,,,,6,5,3
"De 45 a 49 años (058)",4,,,,1,3,,
"De 50 y más años (059)",5,,,1,1,2,,1
"Sup. no Univ. completa (060)",288,,,1,9,55,136,87
"De 20 a 24 años (063)",27,,,,,,9,18
"De 25 a 29 años (064)",82,,,,,5,46,31
"De 30 a 34 años (065)",56,,,,,10,30,16
"De 35 a 39 años (066)",68,,,,,16,40,12
"De 40 a 44 años (067)",24,,,,,13,7,4
"De 45 a 49 años (068)",16,,,,3,6,4,3
"De 50 y más años (069)",15,,,1,6,5,,3
"Sup. Univ. incompleta (070)",59,,,,2,9,22,26
"De 20 a 24 años (073)",15,,,,,,7,8
"De 25 a 29 años (074)",20,,,,,1,7,12
"De 30 a 34 años (075)",8,,,,,,5,3
"De 35 a 39 años (076)",8,,,,,4,2,2
"De 40 a 44 años (077)",2,,,,,1,1,
"De 45 a 49 años (078)",3,,,,1,2,,
"De 50 y más años (079)",3,,,,1,1,,1
"Sup. Univ. completa (080)",248,,,,9,53,106,80
"De 20 a 24 años (083)",11,,,,,,3,8
"De 25 a 29 años (084)",49,,,,,1,30,18
"De 30 a 34 años (085)",63,,,,,10,31,22
"De 35 a 39 años (086)",54,,,,2,13,26,13
"De 40 a 44 años (087)",36,,,,1,17,11,7
"De 45 a 49 años (088)",21,,,,2,9,3,7
"De 50 y más años (089)",14,,,,4,3,2,5
,,,,,,,,
"URBANA (100)",4107,16,44,144,373,989,1580,961
"De 12 a 14 años (101)",9,,,,,,1,8
"De 15 a 19 años (102)",105,,,,,,67,38
"De 20 a 24 años (103)",409,,,,,1,259,149
"De 25 a 29 años (104)",584,,,,,37,382,165
"De 30 a 34 años (105)",571,,,,,124,316,131
"De 35 a 39 años (106)",591,,,,6,204,296,85
"De 40 a 44 años (107)",500,,,,14,224,177,85
"De 45 a 49 años (108)",359,,,1,42,192,67,57
"De 50 y más años (109)",979,16,44,143,311,207,15,243
"Sin nivel (110)",709,14,35,89,177,129,91,174
"De 15 a 19 años (112)",2,,,,,,1,1
"De 20 a 24 años (113)",4,,,,,,1,3
"De 25 a 29 años (114)",4,,,,,,3,1
"De 30 a 34 años (115)",23,,,,,4,17,2
"De 35 a 39 años (116)",32,,,,,9,17,6
"De 40 a 44 años (117)",62,,,,3,22,28,9
"De 45 a 49 años (118)",60,,,1,4,30,16,9
"De 50 y más años (119)",522,14,35,88,170,64,8,143
"Educacion Inicial (120)",2,,,,,,2,
"De 25 a 29 años (124)",1,,,,,,1,
"De 35 a 39 años (126)",1,,,,,,1,
"Primaria (130)",1502,2,9,45,159,490,543,254
"De 12 a 14 años (131)",4,,,,,,,4
"De 15 a 19 años (132)",18,,,,,,13,5
"De 20 a 24 años (133)",70,,,,,1,50,19
"De 25 a 29 años (134)",143,,,,,13,101,29
"De 30 a 34 años (135)",180,,,,,43,105,32
"De 35 a 39 años (136)",267,,,,2,94,143,28
"De 40 a 44 años (137)",253,,,,5,122,91,35
"De 45 a 49 años (138)",185,,,,29,98,36,22
"De 50 y más años (139)",382,2,9,45,123,119,4,80
"Secundaria (140)",1319,,,8,16,254,693,348
"De 12 a 14 años (141)",5,,,,,,1,4
"De 15 a 19 años (142)",80,,,,,,51,29
"De 20 a 24 años (143)",268,,,,,,178,90
"De 25 a 29 años (144)",297,,,,,19,203,75
"De 30 a 34 años (145)",250,,,,,58,130,62
"De 35 a 39 años (146)",181,,,,,68,79,34
"De 40 a 44 años (147)",122,,,,5,49,41,27
"De 45 a 49 años (148)",74,,,,3,46,9,16
"De 50 y más años (149)",42,,,8,8,14,1,11
"Sup. no Univ. incompleta (150)",127,,,1,2,21,57,46
"De 15 a 19 años (152)",5,,,,,,2,3
"De 20 a 24 años (153)",36,,,,,,17,19
"De 25 a 29 años (154)",35,,,,,2,17,16
"De 30 a 34 años (155)",24,,,,,4,15,5
"De 35 a 39 años (156)",13,,,,2,6,5,
"De 40 a 44 años (157)",8,,,,,4,1,3
"De 45 a 49 años (158)",3,,,,,3,,
"De 50 y más años (159)",3,,,1,,2,,
"Sup. no Univ. completa (160)",206,,,1,9,44,97,55
"De 20 a 24 años (163)",15,,,,,,6,9
"De 25 a 29 años (164)",51,,,,,2,31,18
"De 30 a 34 años (165)",40,,,,,7,22,11
"De 35 a 39 años (166)",49,,,,,13,29,7
"De 40 a 44 años (167)",21,,,,,12,5,4
"De 45 a 49 años (168)",16,,,,3,6,4,3
"De 50 y más años (169)",14,,,1,6,4,,3
"Sup. Univ. incompleta (170)",47,,,,2,7,16,22
"De 20 a 24 años (173)",10,,,,,,5,5
"De 25 a 29 años (174)",17,,,,,1,5,11
"De 30 a 34 años (175)",7,,,,,,4,3
"De 35 a 39 años (176)",5,,,,,2,1,2
"De 40 a 44 años (177)",2,,,,,1,1,
"De 45 a 49 años (178)",3,,,,1,2,,
"De 50 y más años (179)",3,,,,1,1,,1
"Sup. Univ. completa (180)",195,,,,8,44,81,62
"De 20 a 24 años (183)",6,,,,,,2,4
"De 25 a 29 años (184)",36,,,,,,21,15
"De 30 a 34 años (185)",47,,,,,8,23,16
"De 35 a 39 años (186)",43,,,,2,12,21,8
"De 40 a 44 años (187)",32,,,,1,14,10,7
"De 45 a 49 años (188)",18,,,,2,7,2,7
"De 50 y más años (189)",13,,,,3,3,2,5
,,,,,,,,
"RURAL (200)",10101,35,135,409,965,2228,4431,1898
"De 12 a 14 años (201)",20,,,,,,,20
"De 15 a 19 años (202)",318,,,,,,229,89
"De 20 a 24 años (203)",1150,,,,,1,802,347
"De 25 a 29 años (204)",1487,,,,,79,1062,346
"De 30 a 34 años (205)",1275,,,,,208,868,199
"De 35 a 39 años (206)",1310,,,,9,408,732,161
"De 40 a 44 años (207)",1062,,,,41,459,456,106
"De 45 a 49 años (208)",903,,,,85,484,244,90
"De 50 y más años (209)",2576,35,135,409,830,589,38,540
"Sin nivel (210)",2489,34,116,338,556,547,396,502
"De 12 a 14 años (211)",1,,,,,,,1
"De 15 a 19 años (212)",4,,,,,,4,
"De 20 a 24 años (213)",14,,,,,,9,5
"De 25 a 29 años (214)",42,,,,,4,27,11
"De 30 a 34 años (215)",78,,,,,7,59,12
"De 35 a 39 años (216)",134,,,,1,33,85,15
"De 40 a 44 años (217)",215,,,,4,78,107,26
"De 45 a 49 años (218)",249,,,,13,129,84,23
"De 50 y más años (219)",1752,34,116,338,538,296,21,409
"Educacion Inicial (220)",10,,,,,,8,2
"De 20 a 24 años (223)",1,,,,,,1,
"De 25 a 29 años (224)",3,,,,,,1,2
"De 30 a 34 años (225)",4,,,,,,4,
"De 35 a 39 años (226)",2,,,,,,2,
"Primaria (230)",4883,1,18,66,365,1357,2377,699
"De 12 a 14 años (231)",10,,,,,,,10
"De 15 a 19 años (232)",94,,,,,,64,30
"De 20 a 24 años (233)",372,,,,,1,279,92
"De 25 a 29 años (234)",671,,,,,28,519,124
"De 30 a 34 años (235)",775,,,,,116,548,111
"De 35 a 39 años (236)",890,,,,6,288,503,93
"De 40 a 44 años (237)",719,,,,33,322,302,62
"De 45 a 49 años (238)",584,,,,56,325,147,56
"De 50 y más años (239)",768,1,18,66,270,277,15,121
"Secundaria (240)",2494,,1,5,40,299,1535,614
"De 12 a 14 años (241)",9,,,,,,,9
"De 15 a 19 años (242)",217,,,,,,159,58
"De 20 a 24 años (243)",714,,,,,,496,218
"De 25 a 29 años (244)",697,,,,,43,470,184
"De 30 a 34 años (245)",381,,,,,80,236,65
"De 35 a 39 años (246)",243,,,,1,80,120,42
"De 40 a 44 años (247)",115,,,,4,53,40,18
"De 45 a 49 años (248)",66,,,,15,28,12,11
"De 50 y más años (249)",52,,1,5,20,15,2,9
"Sup. no Univ. incompleta (250)",78,,,,3,3,45,27
"De 15 a 19 años (252)",3,,,,,,2,1
"De 20 a 24 años (253)",27,,,,,,11,16
"De 25 a 29 años (254)",27,,,,,,19,8
"De 30 a 34 años (255)",4,,,,,,4,
"De 35 a 39 años (256)",8,,,,1,1,5,1
"De 40 a 44 años (257)",6,,,,,2,4,
"De 45 a 49 años (258)",1,,,,1,,,
"De 50 y más años (259)",2,,,,1,,,1
"Sup. no Univ. completa (260)",82,,,,,11,39,32
"De 20 a 24 años (263)",12,,,,,,3,9
"De 25 a 29 años (264)",31,,,,,3,15,13
"De 30 a 34 años (265)",16,,,,,3,8,5
"De 35 a 39 años (266)",19,,,,,3,11,5
"De 40 a 44 años (267)",3,,,,,1,2,
"De 50 y más años (269)",1,,,,,1,,
"Sup. Univ. incompleta (270)",12,,,,,2,6,4
"De 20 a 24 años (273)",5,,,,,,2,3
"De 25 a 29 años (274)",3,,,,,,2,1
"De 30 a 34 años (275)",1,,,,,,1,
"De 35 a 39 años (276)",3,,,,,2,1,
"Sup. Univ. completa (280)",53,,,,1,9,25,18
"De 20 a 24 años (283)",5,,,,,,1,4
"De 25 a 29 años (284)",13,,,,,1,9,3
"De 30 a 34 años (285)",16,,,,,2,8,6
"De 35 a 39 años (286)",11,,,,,1,5,5
"De 40 a 44 años (287)",4,,,,,3,1,
"De 45 a 49 años (288)",3,,,,,2,1,
"De 50 y más años (289)",1,,,,1,,,
