"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"37 años (048)",137,71,66,86,44,42,51,27,24
"38 años (049)",78,39,39,41,22,19,37,17,20
"39 años (050)",110,61,49,68,40,28,42,21,21
"De 40 a 44 años (051)",487,257,230,307,154,153,180,103,77
"40 años (052)",130,66,64,77,38,39,53,28,25
"41 años (053)",65,32,33,44,18,26,21,14,7
"42 años (054)",110,60,50,70,37,33,40,23,17
"43 años (055)",87,44,43,52,26,26,35,18,17
"44 años (056)",95,55,40,64,35,29,31,20,11
"De 45 a 49 años (057)",425,237,188,264,138,126,161,99,62
"45 años (058)",105,55,50,61,32,29,44,23,21
"46 años (059)",97,54,43,69,35,34,28,19,9
"47 años (060)",83,50,33,44,24,20,39,26,13
"48 años (061)",71,44,27,39,24,15,32,20,12
"49 años (062)",69,34,35,51,23,28,18,11,7
"De 50 a 54 años (063)",373,194,179,227,104,123,146,90,56
"50 años (064)",87,42,45,52,25,27,35,17,18
"51 años (065)",48,27,21,34,18,16,14,9,5
"52 años (066)",84,41,43,44,17,27,40,24,16
"53 años (067)",67,34,33,46,24,22,21,10,11
"54 años (068)",87,50,37,51,20,31,36,30,6
"De 55 a 59 años (069)",275,137,138,166,76,90,109,61,48
"55 años (070)",65,34,31,42,21,21,23,13,10
"56 años (071)",60,30,30,37,19,18,23,11,12
"57 años (072)",53,26,27,27,9,18,26,17,9
"58 años (073)",55,28,27,35,17,18,20,11,9
"59 años (074)",42,19,23,25,10,15,17,9,8
"De 60 a 64 años (075)",305,150,155,178,85,93,127,65,62
"60 años (076)",96,41,55,45,17,28,51,24,27
"61 años (077)",37,21,16,23,12,11,14,9,5
"62 años (078)",66,33,33,38,18,20,28,15,13
"63 años (079)",47,26,21,35,19,16,12,7,5
"64 años (080)",59,29,30,37,19,18,22,10,12
"De 65 y más años (081)",1000,485,515,634,287,347,366,198,168
"65 años (082)",70,39,31,43,23,20,27,16,11
"66 años (083)",50,23,27,32,17,15,18,6,12
"67 años (084)",61,23,38,36,11,25,25,12,13
"68 años (085)",64,26,38,41,14,27,23,12,11
"69 años (086)",38,22,16,28,14,14,10,8,2
"70 años (087)",83,38,45,42,14,28,41,24,17
"71 años (088)",32,17,15,25,11,14,7,6,1
"72 años (089)",75,37,38,40,18,22,35,19,16
"73 años (090)",44,22,22,23,9,14,21,13,8
"74 años (091)",54,28,26,35,17,18,19,11,8
"75 años (092)",61,32,29,35,17,18,26,15,11
"76 años (093)",39,18,21,26,11,15,13,7,6
"77 años (094)",48,25,23,32,17,15,16,8,8
"78 años (095)",44,21,23,32,15,17,12,6,6
"79 años (096)",28,6,22,17,1,16,11,5,6
"80 años (097)",43,28,15,31,19,12,12,9,3
"81 años (098)",19,13,6,14,10,4,5,3,2
"82 años (099)",27,12,15,20,10,10,7,2,5
"83 años (100)",12,5,7,6,2,4,6,3,3
"84 años (101)",22,12,10,18,9,9,4,3,1
"85 años (102)",19,11,8,14,8,6,5,3,2
"86 años (103)",11,4,7,7,3,4,4,1,3
"87 años (104)",12,7,5,8,5,3,4,2,2
"88 años (105)",8,3,5,6,3,3,2,,2
"89 años (106)",5,,5,4,,4,1,,1
"90 años (107)",8,2,6,3,,3,5,2,3
"91 años (108)",2,2,,1,1,,1,1,
"92 años (109)",4,,4,3,,3,1,,1
"93 años (110)",6,4,2,5,4,1,1,,1
"94 años (111)",1,1,,1,1,,,,
"95 años (112)",2,1,1,1,1,,1,,1
"96 años (113)",1,,1,,,,1,,1
"98 y más años (115)",7,3,4,5,2,3,2,1,1
