"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",24,21,,5,13,3,,,,,3,40
"De 30 a 34 años (025)",11,10,,2,6,2,,,,,1,20
"De 35 a 39 años (026)",9,8,,1,3,1,3,,,,1,23
"Primaria (030)",9259,9023,30,1127,1589,1551,2436,1426,612,252,236,36750
"De 12 a 14 años (031)",13,8,,8,,,,,,,5,8
"De 15 a 19 años (032)",128,112,1,94,14,2,1,,,,16,132
"De 20 a 24 años (033)",446,407,,220,144,41,2,,,,39,639
"De 25 a 29 años (034)",602,574,2,170,239,131,30,2,,,28,1174
"De 30 a 34 años (035)",692,666,,116,239,167,130,14,,,26,1741
"De 35 a 39 años (036)",740,726,2,82,197,195,197,43,9,1,14,2271
"De 40 a 44 años (037)",849,835,4,80,167,200,269,90,21,4,14,2977
"De 45 a 49 años (038)",859,837,3,57,126,171,293,141,37,9,22,3421
"De 50 y más años (039)",4930,4858,18,300,463,644,1514,1136,545,238,72,24387
"Secundaria (040)",10966,10301,28,3092,2993,1985,1655,416,98,34,665,26017
"De 12 a 14 años (041)",28,15,2,11,2,,,,,,13,15
"De 15 a 19 años (042)",495,418,4,380,32,2,,,,,77,450
"De 20 a 24 años (043)",1405,1252,7,876,318,45,6,,,,153,1671
"De 25 a 29 años (044)",1557,1444,3,639,558,190,50,4,,,113,2557
"De 30 a 34 años (045)",1458,1391,1,386,563,298,132,11,,,67,3018
"De 35 a 39 años (046)",1390,1333,2,252,473,373,209,22,2,,57,3365
"De 40 a 44 años (047)",1409,1356,2,198,438,358,306,44,8,2,53,3831
"De 45 a 49 años (048)",1170,1120,1,148,283,300,302,74,10,2,50,3497
"De 50 y más años (049)",2054,1972,6,202,326,419,650,261,78,30,82,7613
"Sup. no Univ. incompleta (050)",1999,1800,6,721,531,287,183,54,17,1,199,3923
"De 15 a 19 años (052)",72,57,1,53,2,,1,,,,15,61
"De 20 a 24 años (053)",331,258,,217,36,4,,1,,,73,307
"De 25 a 29 años (054)",379,326,1,191,101,27,6,,,,53,500
"De 30 a 34 años (055)",292,270,1,99,112,39,17,2,,,22,525
"De 35 a 39 años (056)",276,264,1,67,100,68,24,3,1,,12,600
"De 40 a 44 años (057)",237,226,1,37,78,69,33,7,1,,11,589
"De 45 a 49 años (058)",152,148,,27,50,35,26,9,1,,4,410
"De 50 y más años (059)",260,251,1,30,52,45,76,32,14,1,9,931
"Sup. no Univ. completa (060)",3878,3433,10,1266,1083,593,357,84,27,13,445,7642
"De 20 a 24 años (063)",313,214,,183,26,5,,,,,99,250
"De 25 a 29 años (064)",535,416,1,300,96,18,1,,,,119,550
"De 30 a 34 años (065)",613,546,1,257,212,52,24,,,,67,937
"De 35 a 39 años (066)",650,591,3,197,250,103,35,3,,,59,1168
"De 40 a 44 años (067)",569,523,,127,205,128,56,7,,,46,1198
"De 45 a 49 años (068)",483,452,2,91,148,136,67,7,1,,31,1136
"De 50 y más años (069)",715,691,3,111,146,151,174,67,26,13,24,2403
"Sup. Univ. incompleta (070)",808,648,2,311,174,87,60,10,3,1,160,1275
"De 15 a 19 años (072)",36,29,,27,1,,1,,,,7,33
"De 20 a 24 años (073)",225,124,,109,14,1,,,,,101,140
"De 25 a 29 años (074)",143,110,1,75,26,4,3,,1,,33,160
"De 30 a 34 años (075)",109,102,,35,42,18,7,,,,7,201
"De 35 a 39 años (076)",79,73,,22,31,12,8,,,,6,154
"De 40 a 44 años (077)",68,65,,18,23,15,8,1,,,3,149
"De 45 a 49 años (078)",53,53,,13,19,10,10,1,,,,129
"De 50 y más años (079)",95,92,1,12,18,27,23,8,2,1,3,309
"Sup. Univ. completa (080)",2098,1742,4,665,570,248,181,49,14,11,356,3879
"De 20 a 24 años (083)",122,62,1,54,6,,1,,,,60,70
"De 25 a 29 años (084)",281,175,1,127,37,7,3,,,,106,234
"De 30 a 34 años (085)",340,283,,147,99,27,9,1,,,57,468
"De 35 a 39 años (086)",338,296,,121,124,35,14,,1,1,42,550
"De 40 a 44 años (087)",312,273,,96,99,55,19,3,,1,39,572
"De 45 a 49 años (088)",244,219,1,51,87,42,32,5,,1,25,530
"De 50 y más años (089)",461,434,1,69,118,82,103,40,13,8,27,1455
,,,,,,,,,,,,
"URBANA (100)",29443,27476,73,6813,6701,4701,5176,2487,1089,436,1967,86780
"De 12 a 14 años (101)",38,22,2,18,2,,,,,,16,22
"De 15 a 19 años (102)",654,556,5,503,43,2,3,,,,98,607
"De 20 a 24 años (103)",2555,2072,7,1492,475,90,8,,,,483,2744
"De 25 a 29 años (104)",3192,2763,8,1381,956,329,84,4,1,,429,4660
"De 30 a 34 años (105)",3290,3056,3,994,1175,566,292,26,,,234,6431
"De 35 a 39 años (106)",3335,3151,6,716,1152,743,466,57,8,3,184,7689
"De 40 a 44 años (107)",3299,3138,5,533,985,782,651,152,24,6,161,8881
"De 45 a 49 años (108)",2818,2691,6,387,693,651,672,220,46,16,127,8602
"De 50 y más años (109)",10262,10027,31,789,1220,1538,3000,2028,1010,411,235,47144
"Sin nivel (110)",3323,3229,5,278,392,410,867,692,431,154,94,15911
"De 15 a 19 años (112)",16,16,,15,1,,,,,,,17
"De 20 a 24 años (113)",61,43,,28,13,2,,,,,18,60
"De 25 a 29 años (114)",69,58,,24,20,12,2,,,,11,108
"De 30 a 34 años (115)",125,115,,21,41,31,20,2,,,10,294
"De 35 a 39 años (116)",191,180,,28,60,36,49,6,,1,11,512
"De 40 a 44 años (117)",177,170,,19,45,36,47,19,3,1,7,578
"De 45 a 49 años (118)",203,198,,22,41,36,56,27,11,5,5,778
"De 50 y más años (119)",2481,2449,5,121,171,257,693,638,417,147,32,13564
"Educacion Inicial (120)",49,44,,10,24,7,3,,,,5,92
"De 15 a 19 años (122)",3,3,,2,1,,,,,,,4
"De 20 a 24 años (123)",5,5,,2,2,1,,,,,,9
"De 25 a 29 años (124)",23,20,,4,13,3,,,,,3,39
"De 30 a 34 años (125)",9,8,,1,5,2,,,,,1,17
"De 35 a 39 años (126)",9,8,,1,3,1,3,,,,1,23
"Primaria (130)",7889,7686,26,942,1331,1335,2078,1229,522,223,203,31466
"De 12 a 14 años (131)",13,8,,8,,,,,,,5,8
"De 15 a 19 años (132)",103,89,1,76,9,2,1,,,,14,104
"De 20 a 24 años (133)",341,310,,162,112,35,1,,,,31,495
"De 25 a 29 años (134)",483,457,2,141,186,100,27,1,,,26,928
"De 30 a 34 años (135)",571,551,,101,192,141,107,10,,,20,1434
"De 35 a 39 años (136)",602,592,2,67,166,165,156,30,5,1,10,1810
"De 40 a 44 años (137)",695,683,3,69,140,166,217,72,14,2,12,2389
"De 45 a 49 años (138)",682,663,2,51,105,137,224,111,25,8,19,2657
"De 50 y más años (139)",4399,4333,16,267,421,589,1345,1005,478,212,66,21641
"Secundaria (140)",9933,9349,25,2792,2704,1806,1517,388,84,33,584,23697
"De 12 a 14 años (141)",25,14,2,10,2,,,,,,11,14
"De 15 a 19 años (142)",433,368,3,336,29,,,,,,65,394
"De 20 a 24 años (143)",1240,1113,6,786,273,42,6,,,,127,1482
"De 25 a 29 años (144)",1377,1277,2,568,494,166,44,3,,,100,2256
"De 30 a 34 años (145)",1310,1250,1,358,503,264,113,11,,,60,2686
"De 35 a 39 años (146)",1258,1207,2,229,434,337,184,19,2,,51,3025
"De 40 a 44 años (147)",1294,1246,2,179,406,327,281,43,6,2,48,3525
"De 45 a 49 años (148)",1064,1018,1,141,259,270,273,64,8,2,46,3146
"De 50 y más años (149)",1932,1856,6,185,304,400,616,248,68,29,76,7169
"Sup. no Univ. incompleta (150)",1820,1646,4,661,500,260,161,45,14,1,174,3540
"De 15 a 19 años (152)",65,53,1,49,2,,1,,,,12,57
"De 20 a 24 años (153)",298,232,,194,34,4,,,,,66,274
"De 25 a 29 años (154)",349,302,1,178,96,22,5,,,,47,458
"De 30 a 34 años (155)",270,251,1,92,103,37,16,2,,,19,490
"De 35 a 39 años (156)",253,244,1,62,94,61,23,2,1,,9,551
"De 40 a 44 años (157)",221,210,,34,75,63,30,7,1,,11,548
"De 45 a 49 años (158)",128,126,,23,46,30,20,6,1,,2,337
"De 50 y más años (159)",236,228,,29,50,43,66,28,11,1,8,825
"Sup. no Univ. completa (160)",3609,3196,7,1186,1022,555,317,74,22,13,413,7048
"De 20 a 24 años (163)",278,193,,165,23,5,,,,,85,226
"De 25 a 29 años (164)",482,373,1,269,86,16,1,,,,109,493
"De 30 a 34 años (165)",576,512,1,246,196,48,21,,,,64,870
"De 35 a 39 años (166)",619,560,1,191,241,97,30,,,,59,1086
"De 40 a 44 años (167)",538,496,,121,198,120,50,7,,,42,1130
"De 45 a 49 años (168)",452,421,2,87,139,128,58,6,1,,31,1042
"De 50 y más años (169)",664,641,2,107,139,141,157,61,21,13,23,2201
"Sup. Univ. incompleta (170)",779,623,2,295,168,86,58,10,3,1,156,1236
"De 15 a 19 años (172)",34,27,,25,1,,1,,,,7,31
"De 20 a 24 años (173)",217,117,,104,12,1,,,,,100,131
"De 25 a 29 años (174)",134,102,1,70,25,3,2,,1,,32,146
"De 30 a 34 años (175)",102,96,,31,40,18,7,,,,6,193
"De 35 a 39 años (176)",77,72,,22,31,12,7,,,,5,150
"De 40 a 44 años (177)",68,65,,18,23,15,8,1,,,3,149
"De 45 a 49 años (178)",52,52,,13,18,10,10,1,,,,127
"De 50 y más años (179)",95,92,1,12,18,27,23,8,2,1,3,309
"Sup. Univ. completa (180)",2041,1703,4,649,560,242,175,49,13,11,338,3790
"De 20 a 24 años (183)",115,59,1,51,6,,1,,,,56,67
"De 25 a 29 años (184)",275,174,1,127,36,7,3,,,,101,232
"De 30 a 34 años (185)",327,273,,144,95,25,8,1,,,54,447
"De 35 a 39 años (186)",326,288,,116,123,34,14,,,1,38,532
"De 40 a 44 años (187)",306,268,,93,98,55,18,3,,1,38,562
"De 45 a 49 años (188)",237,213,1,50,85,40,31,5,,1,24,515
"De 50 y más años (189)",455,428,1,68,117,81,100,40,13,8,27,1435
,,,,,,,,,,,,
"RURAL (200)",3671,3466,13,707,721,556,778,410,223,58,205,12421
"De 12 a 14 años (201)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (202)",103,83,1,70,10,2,,,,,20,96
"De 20 a 24 años (203)",370,308,1,204,89,12,1,1,,,62,428
"De 25 a 29 años (204)",431,392,1,158,142,71,18,2,,,39,742
"De 30 a 34 años (205)",387,362,,74,144,78,60,5,1,,25,891
"De 35 a 39 años (206)",381,362,2,56,93,90,89,27,5,,19,1110
"De 40 a 44 años (207)",382,370,2,47,78,89,110,29,13,2,12,1265
"De 45 a 49 años (208)",393,383,1,24,66,87,134,51,19,1,10,1512
"De 50 y más años (209)",1221,1205,5,73,99,127,366,295,185,55,16,6376
"Sin nivel (210)",729,717,1,47,64,89,212,166,110,28,12,3705
"De 15 a 19 años (212)",7,4,,2,2,,,,,,3,6
"De 20 a 24 años (213)",15,13,,6,4,3,,,,,2,23
"De 25 a 29 años (214)",33,31,,8,8,8,7,,,,2,79
"De 30 a 34 años (215)",37,35,,5,5,10,13,1,1,,2,118
"De 35 a 39 años (216)",43,42,,2,7,10,16,7,,,1,156
"De 40 a 44 años (217)",60,60,,5,8,10,23,10,4,,,252
"De 45 a 49 años (218)",47,47,,2,5,8,20,7,5,,,213
"De 50 y más años (219)",487,485,1,17,25,40,133,141,100,28,2,2858
"Educacion Inicial (220)",5,5,,3,2,,,,,,,7
"De 20 a 24 años (223)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (224)",1,1,,1,,,,,,,,1
"De 30 a 34 años (225)",2,2,,1,1,,,,,,,3
"Primaria (230)",1370,1337,4,185,258,216,358,197,90,29,33,5284
"De 15 a 19 años (232)",25,23,,18,5,,,,,,2,28
"De 20 a 24 años (233)",105,97,,58,32,6,1,,,,8,144
"De 25 a 29 años (234)",119,117,,29,53,31,3,1,,,2,246
"De 30 a 34 años (235)",121,115,,15,47,26,23,4,,,6,307
"De 35 a 39 años (236)",138,134,,15,31,30,41,13,4,,4,461
"De 40 a 44 años (237)",154,152,1,11,27,34,52,18,7,2,2,588
"De 45 a 49 años (238)",177,174,1,6,21,34,69,30,12,1,3,764
"De 50 y más años (239)",531,525,2,33,42,55,169,131,67,26,6,2746
"Secundaria (240)",1033,952,3,300,289,179,138,28,14,1,81,2320
"De 12 a 14 años (241)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (242)",62,50,1,44,3,2,,,,,12,56
"De 20 a 24 años (243)",165,139,1,90,45,3,,,,,26,189
"De 25 a 29 años (244)",180,167,1,71,64,24,6,1,,,13,301
"De 30 a 34 años (245)",148,141,,28,60,34,19,,,,7,332
"De 35 a 39 años (246)",132,126,,23,39,36,25,3,,,6,340
"De 40 a 44 años (247)",115,110,,19,32,31,25,1,2,,5,306
"De 45 a 49 años (248)",106,102,,7,24,30,29,10,2,,4,351
"De 50 y más años (249)",122,116,,17,22,19,34,13,10,1,6,444
"Sup. no Univ. incompleta (250)",179,154,2,60,31,27,22,9,3,,25,383
"De 15 a 19 años (252)",7,4,,4,,,,,,,3,4
"De 20 a 24 años (253)",33,26,,23,2,,,1,,,7,33
"De 25 a 29 años (254)",30,24,,13,5,5,1,,,,6,42
"De 30 a 34 años (255)",22,19,,7,9,2,1,,,,3,35
"De 35 a 39 años (256)",23,20,,5,6,7,1,1,,,3,49
"De 40 a 44 años (257)",16,16,1,3,3,6,3,,,,,41
"De 45 a 49 años (258)",24,22,,4,4,5,6,3,,,2,73
"De 50 y más años (259)",24,23,1,1,2,2,10,4,3,,1,106
"Sup. no Univ. completa (260)",269,237,3,80,61,38,40,10,5,,32,594
"De 20 a 24 años (263)",35,21,,18,3,,,,,,14,24
"De 25 a 29 años (264)",53,43,,31,10,2,,,,,10,57
"De 30 a 34 años (265)",37,34,,11,16,4,3,,,,3,67
"De 35 a 39 años (266)",31,31,2,6,9,6,5,3,,,,82
"De 40 a 44 años (267)",31,27,,6,7,8,6,,,,4,68
"De 45 a 49 años (268)",31,31,,4,9,8,9,1,,,,94
"De 50 y más años (269)",51,50,1,4,7,10,17,6,5,,1,202
"Sup. Univ. incompleta (270)",29,25,,16,6,1,2,,,,4,39
"De 15 a 19 años (272)",2,2,,2,,,,,,,,2
"De 20 a 24 años (273)",8,7,,5,2,,,,,,1,9
"De 25 a 29 años (274)",9,8,,5,1,1,1,,,,1,14
"De 30 a 34 años (275)",7,6,,4,2,,,,,,1,8
"De 35 a 39 años (276)",2,1,,,,,1,,,,1,4
"De 45 a 49 años (278)",1,1,,,1,,,,,,,2
"Sup. Univ. completa (280)",57,39,,16,10,6,6,,1,,18,89
"De 20 a 24 años (283)",7,3,,3,,,,,,,4,3
"De 25 a 29 años (284)",6,1,,,1,,,,,,5,2
"De 30 a 34 años (285)",13,10,,3,4,2,1,,,,3,21
"De 35 a 39 años (286)",12,8,,5,1,1,,,1,,4,18
"De 40 a 44 años (287)",6,5,,3,1,,1,,,,1,10
"De 45 a 49 años (288)",7,6,,1,2,2,1,,,,1,15
"De 50 y más años (289)",6,6,,1,1,1,3,,,,,20
