"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 30 a 34 años (039)",12926,6525,6401,7048,3401,3647,5878,3124,2754
"30 años (040)",3352,1747,1605,1784,892,892,1568,855,713
"31 años (041)",2084,1044,1040,1149,526,623,935,518,417
"32 años (042)",2681,1324,1357,1448,688,760,1233,636,597
"33 años (043)",2472,1271,1201,1362,683,679,1110,588,522
"34 años (044)",2337,1139,1198,1305,612,693,1032,527,505
"De 35 a 39 años (045)",11930,5918,6012,6466,3101,3365,5464,2817,2647
"35 años (046)",2586,1328,1258,1377,690,687,1209,638,571
"36 años (047)",2340,1130,1210,1247,568,679,1093,562,531
"37 años (048)",2492,1215,1277,1337,622,715,1155,593,562
"38 años (049)",2404,1171,1233,1300,626,674,1104,545,559
"39 años (050)",2108,1074,1034,1205,595,610,903,479,424
"De 40 a 44 años (051)",10241,5210,5031,5770,2845,2925,4471,2365,2106
"40 años (052)",2718,1428,1290,1469,732,737,1249,696,553
"41 años (053)",1546,773,773,895,436,459,651,337,314
"42 años (054)",2221,1141,1080,1263,610,653,958,531,427
"43 años (055)",1912,981,931,1117,579,538,795,402,393
"44 años (056)",1844,887,957,1026,488,538,818,399,419
"De 45 a 49 años (057)",8433,4350,4083,4609,2304,2305,3824,2046,1778
"45 años (058)",1926,952,974,992,470,522,934,482,452
"46 años (059)",1593,816,777,858,436,422,735,380,355
"47 años (060)",1845,987,858,1046,538,508,799,449,350
"48 años (061)",1730,915,815,952,477,475,778,438,340
"49 años (062)",1339,680,659,761,383,378,578,297,281
"De 50 a 54 años (063)",6544,3397,3147,3400,1786,1614,3144,1611,1533
"50 años (064)",1847,952,895,919,496,423,928,456,472
"51 años (065)",938,505,433,519,284,235,419,221,198
"52 años (066)",1337,714,623,715,381,334,622,333,289
"53 años (067)",1236,648,588,644,334,310,592,314,278
"54 años (068)",1186,578,608,603,291,312,583,287,296
"De 55 a 59 años (069)",4897,2591,2306,2559,1342,1217,2338,1249,1089
"55 años (070)",1206,633,573,623,330,293,583,303,280
"56 años (071)",1090,597,493,566,305,261,524,292,232
"57 años (072)",991,548,443,510,281,229,481,267,214
"58 años (073)",929,452,477,479,226,253,450,226,224
"59 años (074)",681,361,320,381,200,181,300,161,139
"De 60 a 64 años (075)",4080,2191,1889,1938,1015,923,2142,1176,966
"60 años (076)",1375,699,676,592,290,302,783,409,374
"61 años (077)",487,275,212,253,143,110,234,132,102
"62 años (078)",832,460,372,394,207,187,438,253,185
"63 años (079)",737,416,321,371,204,167,366,212,154
"64 años (080)",649,341,308,328,171,157,321,170,151
"De 65 y más años (081)",9065,4925,4140,4206,2238,1968,4859,2687,2172
"65 años (082)",985,518,467,426,215,211,559,303,256
"66 años (083)",619,363,256,292,167,125,327,196,131
"67 años (084)",622,355,267,303,172,131,319,183,136
"68 años (085)",579,298,281,244,132,112,335,166,169
"69 años (086)",398,226,172,208,119,89,190,107,83
"70 años (087)",890,450,440,385,210,175,505,240,265
"71 años (088)",259,170,89,116,73,43,143,97,46
"72 años (089)",466,254,212,234,117,117,232,137,95
"73 años (090)",400,231,169,198,109,89,202,122,80
"74 años (091)",336,179,157,174,90,84,162,89,73
"75 años (092)",538,273,265,227,108,119,311,165,146
"76 años (093)",293,162,131,148,83,65,145,79,66
"77 años (094)",291,178,113,141,78,63,150,100,50
"78 años (095)",312,180,132,142,76,66,170,104,66
"79 años (096)",156,89,67,82,45,37,74,44,30
"80 años (097)",434,208,226,174,89,85,260,119,141
"81 años (098)",106,65,41,49,29,20,57,36,21
"82 años (099)",166,90,76,82,38,44,84,52,32
"83 años (100)",125,67,58,69,33,36,56,34,22
"84 años (101)",114,65,49,52,25,27,62,40,22
"85 años (102)",228,102,126,88,36,52,140,66,74
"86 años (103)",109,70,39,56,37,19,53,33,20
"87 años (104)",118,71,47,66,39,27,52,32,20
"88 años (105)",93,56,37,51,26,25,42,30,12
"89 años (106)",51,31,20,23,13,10,28,18,10
"90 años (107)",120,57,63,52,22,30,68,35,33
"91 años (108)",33,13,20,14,6,8,19,7,12
"92 años (109)",32,15,17,16,6,10,16,9,7
"93 años (110)",22,9,13,12,4,8,10,5,5
"94 años (111)",21,12,9,16,11,5,5,1,4
"95 años (112)",44,20,24,21,9,12,23,11,12
"96 años (113)",25,14,11,12,6,6,13,8,5
"97 años (114)",12,5,7,8,4,4,4,1,3
"98 y más años (115)",68,29,39,25,11,14,43,18,25
