"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Enseñanza (038)",384,5,374,,3,,,,,2,,
"Servicios sociales y de salud (039)",68,,29,30,5,2,,,,2,,
"Otras activ. serv.comun.soc y personales (040)",64,,5,21,2,,,1,1,34,,
"Hogares privados con servicio doméstico (041)",29,,,,,,,,,29,,
"Actividad economica no especificada (043)",261,,1,3,7,,,,,2,,248
"Mujeres (044)",3807,6,365,52,119,581,374,52,51,2039,1,167
"Agric., ganadería, caza y silvicultura (045)",1939,,4,1,1,2,368,4,1,1558,,
"Pesca (046)",8,,,,,,6,,,2,,
"Explotación de minas y canteras (047)",21,,,,,,,5,,16,,
"Industrias manufactureras (048)",67,,,,1,,,34,32,,,
"Construcción (050)",22,,,,,,,,6,16,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",513,,5,7,3,403,,8,1,86,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",17,,,,2,10,,4,1,,,
"Comercio al por mayor (053)",15,,1,1,,13,,,,,,
"Comercio al por menor (054)",481,,4,6,1,380,,4,,86,,
"Hoteles y restaurantes (055)",236,,2,2,1,160,,,,71,,
"Trans., almac. y comunicaciones (056)",34,,,3,7,3,,,7,14,,
"Activid.inmobil., empres. y alquileres (058)",34,,2,1,21,,,,1,9,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",109,3,2,5,54,,,1,3,40,1,
"Enseñanza (060)",335,3,323,2,6,,,,,1,,
"Servicios sociales y de salud (061)",50,,21,21,4,2,,,,2,,
"Otras activ. serv.comun.soc y personales (062)",77,,6,9,3,11,,,,48,,
"Hogares privados con servicio doméstico (063)",175,,,,,,,,,175,,
"Organiz. y organos extraterritoriales (064)",1,,,1,,,,,,,,
"Actividad economica no especificada (065)",186,,,,18,,,,,1,,167
,,,,,,,,,,,,
"URBANA (066)",5295,24,643,214,276,899,528,405,830,1201,76,199
"Agric., ganadería, caza y silvicultura (067)",954,,13,12,3,2,499,5,8,412,,
"Pesca (068)",55,,,,,,29,,,26,,
"Explotación de minas y canteras (069)",31,,,1,2,,,9,1,18,,
"Industrias manufactureras (070)",357,,5,8,8,1,,282,51,2,,
"Suministro de electricidad, gas y agua (071)",15,,,,,,,4,5,6,,
"Construcción (072)",372,,10,6,1,,,18,234,103,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",924,1,10,16,5,675,,81,8,128,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",92,,2,2,2,23,,60,2,1,,
"Comercio al por mayor (075)",49,,1,1,,47,,,,,,
"Comercio al por menor (076)",783,1,7,13,3,605,,21,6,127,,
"Hoteles y restaurantes (077)",278,,3,9,4,176,,,,86,,
"Trans., almac. y comunicaciones (078)",631,,3,54,18,3,,3,492,58,,
"Intermediación financiera (079)",4,,1,,3,,,,,,,
"Activid.inmobil., empres. y alquileres (080)",132,,33,16,57,10,,,5,11,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",418,18,35,21,129,17,,2,25,95,76,
"Enseñanza (082)",495,5,476,2,9,,,,,3,,
"Servicios sociales y de salud (083)",100,,46,38,8,4,,,,4,,
"Otras activ. serv.comun.soc y personales (084)",133,,7,27,5,11,,1,1,81,,
"Hogares privados con servicio doméstico (085)",165,,,,,,,,,165,,
"Organiz. y organos extraterritoriales (086)",1,,,1,,,,,,,,
"Actividad economica no especificada (087)",230,,1,3,24,,,,,3,,199
"Hombres (088)",3532,18,358,167,158,379,454,362,793,641,75,127
"Agric., ganadería, caza y silvicultura (089)",758,,9,11,2,,427,5,7,297,,
"Pesca (090)",52,,,,,,27,,,25,,
"Explotación de minas y canteras (091)",10,,,1,2,,,4,1,2,,
"Industrias manufactureras (092)",307,,5,8,7,1,,252,32,2,,
"Suministro de electricidad, gas y agua (093)",15,,,,,,,4,5,6,,
"Construcción (094)",352,,10,6,1,,,18,228,89,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",451,1,5,9,2,308,,74,7,45,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",75,,2,2,,13,,56,1,1,,
"Comercio al por mayor (097)",34,,,,,34,,,,,,
"Comercio al por menor (098)",342,1,3,7,2,261,,18,6,44,,
"Hoteles y restaurantes (099)",71,,1,7,3,41,,,,19,,
"Trans., almac. y comunicaciones (100)",597,,3,51,11,,,3,485,44,,
"Intermediación financiera (101)",4,,1,,3,,,,,,,
"Activid.inmobil., empres. y alquileres (102)",101,,31,16,36,10,,,4,4,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",310,15,33,16,75,17,,1,23,55,75,
"Enseñanza (104)",238,2,231,,3,,,,,2,,
"Servicios sociales y de salud (105)",54,,25,20,5,2,,,,2,,
"Otras activ. serv.comun.soc y personales (106)",60,,3,19,2,,,1,1,34,,
"Hogares privados con servicio doméstico (107)",13,,,,,,,,,13,,
"Actividad economica no especificada (109)",139,,1,3,6,,,,,2,,127
"Mujeres (110)",1763,6,285,47,118,520,74,43,37,560,1,72
"Agric., ganadería, caza y silvicultura (111)",196,,4,1,1,2,72,,1,115,,
"Pesca (112)",3,,,,,,2,,,1,,
"Explotación de minas y canteras (113)",21,,,,,,,5,,16,,
"Industrias manufactureras (114)",50,,,,1,,,30,19,,,
"Construcción (116)",20,,,,,,,,6,14,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",473,,5,7,3,367,,7,1,83,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",17,,,,2,10,,4,1,,,
"Comercio al por mayor (119)",15,,1,1,,13,,,,,,
"Comercio al por menor (120)",441,,4,6,1,344,,3,,83,,
"Hoteles y restaurantes (121)",207,,2,2,1,135,,,,67,,
"Trans., almac. y comunicaciones (122)",34,,,3,7,3,,,7,14,,
"Activid.inmobil., empres. y alquileres (124)",31,,2,,21,,,,1,7,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",108,3,2,5,54,,,1,2,40,1,
"Enseñanza (126)",257,3,245,2,6,,,,,1,,
"Servicios sociales y de salud (127)",46,,21,18,3,2,,,,2,,
"Otras activ. serv.comun.soc y personales (128)",73,,4,8,3,11,,,,47,,
"Hogares privados con servicio doméstico (129)",152,,,,,,,,,152,,
"Organiz. y organos extraterritoriales (130)",1,,,1,,,,,,,,
"Actividad economica no especificada (131)",91,,,,18,,,,,1,,72
,,,,,,,,,,,,
"RURAL (132)",6959,3,236,36,22,108,1860,128,86,4256,8,216
"Agric., ganadería, caza y silvicultura (133)",5963,,2,8,,,1806,4,10,4133,,
"Pesca (134)",84,,,,,,54,,,30,,
"Explotación de minas y canteras (135)",3,,,,1,,,1,,1,,
"Industrias manufactureras (136)",139,,1,5,1,,,115,15,2,,
"Suministro de electricidad, gas y agua (137)",2,,,,,,,1,1,,,
"Construcción (138)",66,,,,2,,,,43,21,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",102,,2,,1,82,,6,2,9,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",12,,2,,,3,,5,2,,,
"Comercio al por mayor (141)",3,,,,1,2,,,,,,
"Comercio al por menor (142)",87,,,,,77,,1,,9,,
"Hoteles y restaurantes (143)",33,,,,,26,,,,7,,
"Trans., almac. y comunicaciones (144)",23,,1,2,2,,,,14,4,,
"Activid.inmobil., empres. y alquileres (146)",14,,,3,9,,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",24,,1,2,4,,,1,1,7,8,
"Enseñanza (148)",224,3,221,,,,,,,,,
"Servicios sociales y de salud (149)",18,,4,13,1,,,,,,,
"Otras activ. serv.comun.soc y personales (150)",8,,4,3,,,,,,1,,
"Hogares privados con servicio doméstico (151)",39,,,,,,,,,39,,
"Actividad economica no especificada (153)",217,,,,1,,,,,,,216
"Hombres (154)",4915,3,156,31,21,47,1560,119,72,2777,8,121
"Agric., ganadería, caza y silvicultura (155)",4220,,2,8,,,1510,,10,2690,,
"Pesca (156)",79,,,,,,50,,,29,,
"Explotación de minas y canteras (157)",3,,,,1,,,1,,1,,
"Industrias manufactureras (158)",122,,1,5,1,,,111,2,2,,
"Suministro de electricidad, gas y agua (159)",2,,,,,,,1,1,,,
"Construcción (160)",64,,,,2,,,,43,19,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",62,,2,,1,46,,5,2,6,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",12,,2,,,3,,5,2,,,
"Comercio al por mayor (163)",3,,,,1,2,,,,,,
"Comercio al por menor (164)",47,,,,,41,,,,6,,
"Hoteles y restaurantes (165)",4,,,,,1,,,,3,,
"Trans., almac. y comunicaciones (166)",23,,1,2,2,,,,14,4,,
"Activid.inmobil., empres. y alquileres (168)",11,,,2,9,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",23,,1,2,4,,,1,,7,8,
"Enseñanza (170)",146,3,143,,,,,,,,,
"Servicios sociales y de salud (171)",14,,4,10,,,,,,,,
"Otras activ. serv.comun.soc y personales (172)",4,,2,2,,,,,,,,
"Hogares privados con servicio doméstico (173)",16,,,,,,,,,16,,
"Actividad economica no especificada (175)",122,,,,1,,,,,,,121
"Mujeres (176)",2044,,80,5,1,61,300,9,14,1479,,95
"Agric., ganadería, caza y silvicultura (177)",1743,,,,,,296,4,,1443,,
"Pesca (178)",5,,,,,,4,,,1,,
"Industrias manufactureras (180)",17,,,,,,,4,13,,,
"Construcción (182)",2,,,,,,,,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",40,,,,,36,,1,,3,,
"Comercio al por menor (186)",40,,,,,36,,1,,3,,
"Hoteles y restaurantes (187)",29,,,,,25,,,,4,,
"Activid.inmobil., empres. y alquileres (190)",3,,,1,,,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",1,,,,,,,,1,,,
"Enseñanza (192)",78,,78,,,,,,,,,
"Servicios sociales y de salud (193)",4,,,3,1,,,,,,,
"Otras activ. serv.comun.soc y personales (194)",4,,2,1,,,,,,1,,
"Hogares privados con servicio doméstico (195)",23,,,,,,,,,23,,
"Actividad economica no especificada (197)",95,,,,,,,,,,,95
