"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (062)",20,,,,,,17,3
"De 20 a 24 años (063)",44,,,,,,20,24
"De 25 a 29 años (064)",43,,,,,1,21,21
"De 30 a 34 años (065)",22,,,,,2,9,11
"De 35 a 39 años (066)",19,,,,,4,8,7
"De 40 a 44 años (067)",16,,,,1,4,6,5
"De 45 a 49 años (068)",12,,,,,4,,8
"De 50 y más años (069)",37,,2,10,5,3,,17
,,,,,,,,
"URBANA (080)",744,12,37,80,102,138,235,140
"De 15 a 19 años (082)",10,,,,,,8,2
"De 20 a 24 años (083)",56,,,,,,36,20
"De 25 a 29 años (084)",76,,,,,3,56,17
"De 30 a 34 años (085)",74,,,,,10,46,18
"De 35 a 39 años (086)",74,,,,1,15,42,16
"De 40 a 44 años (087)",68,,,,5,32,25,6
"De 45 a 49 años (088)",67,,,,11,28,20,8
"De 50 y más años (089)",319,12,37,80,85,50,2,53
"Conviviente (090)",234,1,,11,16,48,109,49
"De 15 a 19 años (092)",7,,,,,,7,
"De 20 a 24 años (093)",26,,,,,,18,8
"De 25 a 29 años (094)",45,,,,,2,33,10
"De 30 a 34 años (095)",30,,,,,4,19,7
"De 35 a 39 años (096)",30,,,,,7,16,7
"De 40 a 44 años (097)",24,,,,1,11,9,3
"De 45 a 49 años (098)",23,,,,3,11,5,4
"De 50 y más años (099)",49,1,,11,12,13,2,10
"Separado(a) (100)",37,,2,2,6,6,14,7
"De 20 a 24 años (103)",5,,,,,,4,1
"De 25 a 29 años (104)",4,,,,,,4,
"De 30 a 34 años (105)",5,,,,,,3,2
"De 35 a 39 años (106)",3,,,,,,1,2
"De 40 a 44 años (107)",5,,,,,3,1,1
"De 45 a 49 años (108)",4,,,,1,2,1,
"De 50 y más años (109)",11,,2,2,5,1,,1
"Casado(a) (110)",302,3,16,41,64,68,81,29
"De 20 a 24 años (113)",9,,,,,,5,4
"De 25 a 29 años (114)",9,,,,,1,7,1
"De 30 a 34 años (115)",31,,,,,6,21,4
"De 35 a 39 años (116)",32,,,,1,5,23,3
"De 40 a 44 años (117)",31,,,,3,16,12,
"De 45 a 49 años (118)",32,,,,7,11,13,1
"De 50 y más años (119)",158,3,16,41,53,29,,16
"Viudo(a) (120)",91,8,18,22,13,6,5,19
"De 25 a 29 años (124)",1,,,,,,1,
"De 30 a 34 años (125)",1,,,,,,1,
"De 35 a 39 años (126)",1,,,,,1,,
"De 40 a 44 años (127)",2,,,,,,2,
"De 45 a 49 años (128)",1,,,,,,1,
"De 50 y más años (129)",85,8,18,22,13,5,,19
"Divorciado(a) (130)",1,,1,,,,,
"De 50 y más años (139)",1,,1,,,,,
"Soltero(a) (140)",79,,,4,3,10,26,36
"De 15 a 19 años (142)",3,,,,,,1,2
"De 20 a 24 años (143)",16,,,,,,9,7
"De 25 a 29 años (144)",17,,,,,,11,6
"De 30 a 34 años (145)",7,,,,,,2,5
"De 35 a 39 años (146)",8,,,,,2,2,4
"De 40 a 44 años (147)",6,,,,1,2,1,2
"De 45 a 49 años (148)",7,,,,,4,,3
"De 50 y más años (149)",15,,,4,2,2,,7
,,,,,,,,
"RURAL (160)",1441,14,58,134,191,242,557,245
"De 12 a 14 años (161)",2,,,,,,1,1
"De 15 a 19 años (162)",41,,,,,,35,6
"De 20 a 24 años (163)",152,,,,,,99,53
"De 25 a 29 años (164)",134,,,,,3,102,29
"De 30 a 34 años (165)",140,,,,,14,107,19
"De 35 a 39 años (166)",157,,,,2,37,104,14
"De 40 a 44 años (167)",120,,,,7,36,64,13
"De 45 a 49 años (168)",132,,,,18,66,38,10
"De 50 y más años (169)",563,14,58,134,164,86,7,100
"Conviviente (170)",476,2,2,19,25,65,284,79
"De 15 a 19 años (172)",21,,,,,,17,4
"De 20 a 24 años (173)",107,,,,,,75,32
"De 25 a 29 años (174)",73,,,,,2,60,11
"De 30 a 34 años (175)",69,,,,,2,59,8
"De 35 a 39 años (176)",71,,,,2,17,44,8
"De 40 a 44 años (177)",31,,,,2,10,17,2
"De 45 a 49 años (178)",36,,,,5,18,12,1
"De 50 y más años (179)",68,2,2,19,16,16,,13
"Separado(a) (180)",77,,6,4,11,11,25,20
"De 15 a 19 años (182)",3,,,,,,2,1
"De 20 a 24 años (183)",7,,,,,,4,3
"De 25 a 29 años (184)",7,,,,,,7,
"De 30 a 34 años (185)",13,,,,,5,6,2
"De 35 a 39 años (186)",3,,,,,,2,1
"De 40 a 44 años (187)",5,,,,,,3,2
"De 45 a 49 años (188)",7,,,,1,3,1,2
"De 50 y más años (189)",32,,6,4,10,3,,9
"Casado(a) (190)",583,1,13,66,124,145,187,47
"De 12 a 14 años (191)",1,,,,,,,1
"De 20 a 24 años (193)",9,,,,,,8,1
"De 25 a 29 años (194)",26,,,,,,24,2
"De 30 a 34 años (195)",42,,,,,5,34,3
"De 35 a 39 años (196)",72,,,,,18,52,2
"De 40 a 44 años (197)",68,,,,4,23,38,3
"De 45 a 49 años (198)",76,,,,10,39,25,2
"De 50 y más años (199)",289,1,13,66,110,60,6,33
"Viudo(a) (200)",165,11,35,39,28,12,4,36
"De 20 a 24 años (203)",1,,,,,,1,
"De 25 a 29 años (204)",1,,,,,,,1
"De 30 a 34 años (205)",1,,,,,,1,
"De 40 a 44 años (207)",5,,,,1,,1,3
"De 45 a 49 años (208)",8,,,,2,6,,
"De 50 y más años (209)",149,11,35,39,25,6,1,32
"Divorciado(a) (210)",5,,,,,1,1,3
"De 25 a 29 años (214)",1,,,,,,1,
"De 40 a 44 años (217)",1,,,,,1,,
"De 50 y más años (219)",3,,,,,,,3
"Soltero(a) (220)",135,,2,6,3,8,56,60
"De 12 a 14 años (221)",1,,,,,,1,
"De 15 a 19 años (222)",17,,,,,,16,1
"De 20 a 24 años (223)",28,,,,,,11,17
"De 25 a 29 años (224)",26,,,,,1,10,15
"De 30 a 34 años (225)",15,,,,,2,7,6
"De 35 a 39 años (226)",11,,,,,2,6,3
"De 40 a 44 años (227)",10,,,,,2,5,3
"De 45 a 49 años (228)",5,,,,,,,5
"De 50 y más años (229)",22,,2,6,3,1,,10
