"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",49,49,,22,18,7,2,,,,,88
"De 35 a 39 años (026)",54,52,,16,9,12,14,1,,,2,139
"De 40 a 44 años (027)",30,30,,6,9,8,4,3,,,,83
"De 45 a 49 años (028)",38,37,,8,8,4,11,6,,,1,123
"De 50 y más años (029)",148,144,2,23,20,25,33,22,15,4,4,593
"Casado(a) (030)",1938,1925,3,124,278,267,571,392,206,84,13,9171
"De 15 a 19 años (032)",5,4,,2,2,,,,,,1,6
"De 20 a 24 años (033)",25,25,,18,6,1,,,,,,33
"De 25 a 29 años (034)",56,55,,22,19,9,3,2,,,1,113
"De 30 a 34 años (035)",113,112,,15,44,26,23,2,2,,1,308
"De 35 a 39 años (036)",180,179,,12,63,39,48,16,1,,1,571
"De 40 a 44 años (037)",210,210,,5,40,42,83,27,11,2,,872
"De 45 a 49 años (038)",240,239,1,5,19,47,81,62,15,9,1,1182
"De 50 y más años (039)",1109,1101,2,45,85,103,333,283,177,73,8,6086
"Viudo(a) (040)",759,751,8,65,74,86,207,182,98,31,8,3727
"De 15 a 19 años (042)",2,1,,,,1,,,,,1,3
"De 20 a 24 años (043)",2,2,1,1,,,,,,,,1
"De 25 a 29 años (044)",3,3,,,2,,1,,,,,8
"De 30 a 34 años (045)",8,8,,3,4,1,,,,,,14
"De 35 a 39 años (046)",12,12,,3,3,1,5,,,,,33
"De 40 a 44 años (047)",22,22,1,2,5,3,9,1,1,,,78
"De 45 a 49 años (048)",22,22,,,4,1,11,4,2,,,102
"De 50 y más años (049)",688,681,6,56,56,79,181,177,95,31,7,3488
"Divorciado(a) (050)",17,17,,4,3,2,8,,,,,51
"De 25 a 29 años (054)",1,1,,1,,,,,,,,1
"De 30 a 34 años (055)",1,1,,1,,,,,,,,1
"De 35 a 39 años (056)",2,2,,,1,,1,,,,,6
"De 40 a 44 años (057)",3,3,,1,1,,1,,,,,8
"De 45 a 49 años (058)",2,2,,,,1,1,,,,,7
"De 50 y más años (059)",8,8,,1,1,1,5,,,,,28
"Soltero(a) (060)",579,389,3,221,101,51,13,,,,190,628
"De 15 a 19 años (062)",13,13,,12,1,,,,,,,14
"De 20 a 24 años (063)",111,57,,41,15,1,,,,,54,74
"De 25 a 29 años (064)",134,66,,46,15,5,,,,,68,91
"De 30 a 34 años (065)",95,70,1,46,15,7,1,,,,25,101
"De 35 a 39 años (066)",60,45,,28,10,6,1,,,,15,70
"De 40 a 44 años (067)",51,44,,18,15,9,2,,,,7,83
"De 45 a 49 años (068)",37,28,,9,10,6,3,,,,9,59
"De 50 y más años (069)",78,66,2,21,20,17,6,,,,12,136
,,,,,,,,,,,,
"URBANA (080)",3190,3066,17,620,595,453,710,425,186,60,124,11246
"De 12 a 14 años (081)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (082)",47,46,2,39,4,1,,,,,1,50
"De 20 a 24 años (083)",210,182,1,124,47,10,,,,,28,248
"De 25 a 29 años (084)",345,315,1,160,110,27,17,,,,30,533
"De 30 a 34 años (085)",301,281,1,85,100,63,30,2,,,20,615
"De 35 a 39 años (086)",341,327,,56,99,80,72,18,1,1,14,931
"De 40 a 44 años (087)",299,298,2,30,70,61,98,30,6,1,1,1041
"De 45 a 49 años (088)",264,254,1,21,41,51,80,49,8,3,10,1027
"De 50 y más años (089)",1381,1362,9,104,124,160,413,326,171,55,19,6800
"Conviviente (090)",979,968,5,261,253,157,181,82,22,7,11,2811
"De 12 a 14 años (091)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (092)",31,30,1,26,3,,,,,,1,32
"De 20 a 24 años (093)",118,114,,74,31,9,,,,,4,163
"De 25 a 29 años (094)",204,201,1,88,80,20,12,,,,3,360
"De 30 a 34 años (095)",138,137,,28,49,39,20,1,,,1,335
"De 35 a 39 años (096)",136,135,,16,37,40,30,10,1,1,1,416
"De 40 a 44 años (097)",115,115,1,7,22,23,45,14,3,,,428
"De 45 a 49 años (098)",66,66,,6,14,11,19,13,3,,,259
"De 50 y más años (099)",169,169,2,15,17,15,55,44,15,6,,817
"Separado(a) (100)",269,264,1,92,61,38,41,20,8,3,5,734
"De 15 a 19 años (102)",6,6,1,5,,,,,,,,5
"De 20 a 24 años (103)",18,18,,13,4,1,,,,,,24
"De 25 a 29 años (104)",35,35,,23,9,1,2,,,,,52
"De 30 a 34 años (105)",31,31,,14,14,3,,,,,,51
"De 35 a 39 años (106)",37,35,,12,8,9,5,1,,,2,84
"De 40 a 44 años (107)",19,19,,3,6,6,3,1,,,,52
"De 45 a 49 años (108)",25,25,,5,7,3,8,2,,,,76
"De 50 y más años (109)",98,95,,17,13,15,23,16,8,3,3,390
"Casado(a) (110)",1157,1150,3,84,187,181,348,212,101,34,7,5128
"De 15 a 19 años (112)",1,1,,,1,,,,,,,2
"De 20 a 24 años (113)",17,17,,12,5,,,,,,,22
"De 25 a 29 años (114)",34,34,,18,10,4,2,,,,,58
"De 30 a 34 años (115)",69,68,,10,29,18,10,1,,,1,171
"De 35 a 39 años (116)",126,125,,9,48,28,33,7,,,1,375
"De 40 a 44 años (117)",118,118,,4,27,27,42,14,3,1,,455
"De 45 a 49 años (118)",137,136,1,5,11,33,47,31,5,3,1,613
"De 50 y más años (119)",655,651,2,26,56,71,214,159,93,30,4,3432
"Viudo(a) (120)",448,446,6,37,41,56,124,111,55,16,2,2191
"De 15 a 19 años (122)",1,1,,,,1,,,,,,3
"De 20 a 24 años (123)",2,2,1,1,,,,,,,,1
"De 25 a 29 años (124)",2,2,,,1,,1,,,,,6
"De 30 a 34 años (125)",5,5,,2,3,,,,,,,8
"De 35 a 39 años (126)",6,6,,2,1,1,2,,,,,15
"De 40 a 44 años (127)",14,14,1,1,4,2,5,1,,,,47
"De 45 a 49 años (128)",11,11,,,4,,4,3,,,,44
"De 50 y más años (129)",407,405,4,31,28,52,112,107,55,16,2,2067
"Divorciado(a) (130)",15,15,,3,3,2,7,,,,,46
"De 25 a 29 años (134)",1,1,,1,,,,,,,,1
"De 35 a 39 años (136)",2,2,,,1,,1,,,,,6
"De 40 a 44 años (137)",3,3,,1,1,,1,,,,,8
"De 45 a 49 años (138)",1,1,,,,1,,,,,,3
"De 50 y más años (139)",8,8,,1,1,1,5,,,,,28
"Soltero(a) (140)",322,223,2,143,50,19,9,,,,99,336
"De 15 a 19 años (142)",8,8,,8,,,,,,,,8
"De 20 a 24 años (143)",55,31,,24,7,,,,,,24,38
"De 25 a 29 años (144)",69,42,,30,10,2,,,,,27,56
"De 30 a 34 años (145)",58,40,1,31,5,3,,,,,18,50
"De 35 a 39 años (146)",34,24,,17,4,2,1,,,,10,35
"De 40 a 44 años (147)",30,29,,14,10,3,2,,,,1,51
"De 45 a 49 años (148)",24,15,,5,5,3,2,,,,9,32
"De 50 y más años (149)",44,34,1,14,9,6,4,,,,10,66
,,,,,,,,,,,,
"RURAL (160)",2303,2189,12,360,356,315,528,351,189,78,114,9042
"De 12 a 14 años (161)",1,,,,,,,,,,1,
"De 15 a 19 años (162)",39,35,2,29,3,1,,,,,4,38
"De 20 a 24 años (163)",206,174,2,109,49,13,1,,,,32,250
"De 25 a 29 años (164)",233,188,,68,62,38,18,2,,,45,396
"De 30 a 34 años (165)",209,202,1,34,55,50,54,6,2,,7,588
"De 35 a 39 años (166)",226,220,1,28,48,47,70,21,5,,6,744
"De 40 a 44 años (167)",230,224,,15,30,47,80,37,12,3,6,938
"De 45 a 49 años (168)",197,196,1,11,17,26,69,50,15,7,1,965
"De 50 y más años (169)",962,950,5,66,92,93,236,235,155,68,12,5123
"Conviviente (170)",791,784,7,155,154,142,192,88,34,12,7,2722
"De 12 a 14 años (171)",1,,,,,,,,,,1,
"De 15 a 19 años (172)",26,24,2,21,,1,,,,,2,24
"De 20 a 24 años (173)",112,111,2,66,32,10,1,,,,1,164
"De 25 a 29 años (174)",126,124,,36,45,26,17,,,,2,276
"De 30 a 34 años (175)",106,106,1,4,25,33,38,5,,,,356
"De 35 a 39 años (176)",123,122,1,9,24,29,43,12,4,,1,440
"De 40 a 44 años (177)",98,98,,6,8,23,34,22,3,2,,427
"De 45 a 49 años (178)",56,56,1,4,3,7,23,14,3,1,,260
"De 50 y más años (179)",143,143,,9,17,13,36,35,24,9,,775
"Separado(a) (180)",161,157,2,58,27,25,25,12,7,1,4,444
"De 15 a 19 años (182)",3,3,,2,1,,,,,,,4
"De 20 a 24 años (183)",30,29,,20,8,1,,,,,1,39
"De 25 a 29 años (184)",19,18,,12,2,4,,,,,1,28
"De 30 a 34 años (185)",18,18,,8,4,4,2,,,,,37
"De 35 a 39 años (186)",17,17,,4,1,3,9,,,,,55
"De 40 a 44 años (187)",11,11,,3,3,2,1,2,,,,31
"De 45 a 49 años (188)",13,12,,3,1,1,3,4,,,1,47
"De 50 y más años (189)",50,49,2,6,7,10,10,6,7,1,1,203
"Casado(a) (190)",781,775,,40,91,86,223,180,105,50,6,4043
"De 15 a 19 años (192)",4,3,,2,1,,,,,,1,4
"De 20 a 24 años (193)",8,8,,6,1,1,,,,,,11
"De 25 a 29 años (194)",22,21,,4,9,5,1,2,,,1,55
"De 30 a 34 años (195)",44,44,,5,15,8,13,1,2,,,137
"De 35 a 39 años (196)",54,54,,3,15,11,15,9,1,,,196
"De 40 a 44 años (197)",92,92,,1,13,15,41,13,8,1,,417
"De 45 a 49 años (198)",103,103,,,8,14,34,31,10,6,,569
"De 50 y más años (199)",454,450,,19,29,32,119,124,84,43,4,2654
"Viudo(a) (200)",311,305,2,28,33,30,83,71,43,15,6,1536
"De 15 a 19 años (202)",1,,,,,,,,,,1,
"De 25 a 29 años (204)",1,1,,,1,,,,,,,2
"De 30 a 34 años (205)",3,3,,1,1,1,,,,,,6
"De 35 a 39 años (206)",6,6,,1,2,,3,,,,,18
"De 40 a 44 años (207)",8,8,,1,1,1,4,,1,,,31
"De 45 a 49 años (208)",11,11,,,,1,7,1,2,,,58
"De 50 y más años (209)",281,276,2,25,28,27,69,70,40,15,5,1421
"Divorciado(a) (210)",2,2,,1,,,1,,,,,5
"De 30 a 34 años (215)",1,1,,1,,,,,,,,1
"De 45 a 49 años (218)",1,1,,,,,1,,,,,4
"Soltero(a) (220)",257,166,1,78,51,32,4,,,,91,292
"De 15 a 19 años (222)",5,5,,4,1,,,,,,,6
"De 20 a 24 años (223)",56,26,,17,8,1,,,,,30,36
"De 25 a 29 años (224)",65,24,,16,5,3,,,,,41,35
"De 30 a 34 años (225)",37,30,,15,10,4,1,,,,7,51
"De 35 a 39 años (226)",26,21,,11,6,4,,,,,5,35
"De 40 a 44 años (227)",21,15,,4,5,6,,,,,6,32
"De 45 a 49 años (228)",13,13,,4,5,3,1,,,,,27
"De 50 y más años (229)",34,32,1,7,11,11,2,,,,2,70
