"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",2937,44,972,1159,704,58
"Otra (034)",29,,22,6,1,
"Ocupación no especificada (035)",229,1,80,91,43,14
,,,,,,
"URBANA (036)",17888,146,5101,6841,4912,888
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",51,,2,16,32,1
"Profes., científicos e intelectuales (038)",1335,,250,709,357,19
"Técnicos de nivel medio y trab. asimilados (039)",841,1,279,322,217,22
"Jefes y empleados de oficina (040)",648,,240,259,145,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",2821,17,834,1014,788,168
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1679,2,202,513,664,298
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",1156,10,388,438,274,46
"Obreros construc., conf., papel, fab., instr. (044)",1861,4,461,739,585,72
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",6934,111,2284,2580,1722,237
"Otra (046)",256,,65,130,61,
"Ocupación no especificada (047)",306,1,96,121,67,21
"Hombres (048)",11415,93,3111,4277,3258,676
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",25,,1,9,14,1
"Profes., científicos e intelectuales (050)",569,,78,285,188,18
"Técnicos de nivel medio y trab. asimilados (051)",510,1,153,211,127,18
"Jefes y empleados de oficina (052)",281,,80,123,74,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",1053,8,314,387,278,66
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1502,1,176,452,602,271
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",975,10,343,364,224,34
"Obreros construc., conf., papel, fab., instr. (056)",1809,4,444,716,574,71
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",4322,69,1426,1553,1088,186
"Otra (058)",228,,44,124,60,
"Ocupación no especificada (059)",141,,52,53,29,7
"Mujeres (060)",6473,53,1990,2564,1654,212
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",26,,1,7,18,
"Profes., científicos e intelectuales (062)",766,,172,424,169,1
"Técnicos de nivel medio y trab. asimilados (063)",331,,126,111,90,4
"Jefes y empleados de oficina (064)",367,,160,136,71,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1768,9,520,627,510,102
"Agricult. trabaj. calif.agrop. y pesqueros (066)",177,1,26,61,62,27
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",181,,45,74,50,12
"Obreros construc., conf., papel, fab., instr. (068)",52,,17,23,11,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",2612,42,858,1027,634,51
"Otra (070)",28,,21,6,1,
"Ocupación no especificada (071)",165,1,44,68,38,14
,,,,,,
"RURAL (072)",4294,25,1856,1421,786,206
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",1,,,,1,
"Profes., científicos e intelectuales (074)",37,,10,21,6,
"Técnicos de nivel medio y trab. asimilados (075)",36,,23,10,3,
"Jefes y empleados de oficina (076)",26,,11,12,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",268,2,112,90,52,12
"Agricult. trabaj. calif.agrop. y pesqueros (078)",519,,93,137,187,102
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",1932,4,1097,610,209,12
"Obreros construc., conf., papel, fab., instr. (080)",121,,35,51,34,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",1263,19,431,456,280,77
"Otra (082)",7,,2,4,1,
"Ocupación no especificada (083)",84,,42,30,10,2
"Hombres (084)",3480,21,1512,1125,640,182
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",1,,,,1,
"Profes., científicos e intelectuales (086)",10,,2,6,2,
"Técnicos de nivel medio y trab. asimilados (087)",16,,9,4,3,
"Jefes y empleados de oficina (088)",11,,3,7,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",84,1,32,30,17,4
"Agricult. trabaj. calif.agrop. y pesqueros (090)",480,,91,124,172,93
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",1798,3,1020,569,194,12
"Obreros construc., conf., papel, fab., instr. (092)",116,,31,50,34,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",938,17,317,324,210,70
"Otra (094)",6,,1,4,1,
"Ocupación no especificada (095)",20,,6,7,5,2
"Mujeres (096)",814,4,344,296,146,24
"Profes., científicos e intelectuales (098)",27,,8,15,4,
"Técnicos de nivel medio y trab. asimilados (099)",20,,14,6,,
"Jefes y empleados de oficina (100)",15,,8,5,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",184,1,80,60,35,8
"Agricult. trabaj. calif.agrop. y pesqueros (102)",39,,2,13,15,9
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",134,1,77,41,15,
"Obreros construc., conf., papel, fab., instr. (104)",5,,4,1,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",325,2,114,132,70,7
"Otra (106)",1,,1,,,
"Ocupación no especificada (107)",64,,36,23,5,
