"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",5572,9104,8646,561,95,6.2,
"De 12 a 14 años (041)",728,6,6,1,100,16.7,
"De 15 a 19 años (042)",1760,526,518,162,98.5,30.8,
"De 20 a 24 años (043)",1060,1460,1421,162,97.3,11.1,
"De 25 a 29 años (044)",718,1632,1569,116,96.1,7.1,
"De 30 a 34 años (045)",464,1516,1439,78,94.9,5.1,
"De 35 a 39 años (046)",343,1357,1282,36,94.5,2.7,
"De 40 a 44 años (047)",214,1005,932,5,92.7,0.5,
"De 45 a 49 años (048)",121,648,607,1,93.7,0.2,
"De 50 y más años (049)",164,954,872,,91.4,,
"Sup. no Univ. incompleta (050)",376,531,504,35,94.9,6.6,
"De 15 a 19 años (052)",66,11,11,3,100,27.3,
"De 20 a 24 años (053)",124,84,80,16,95.2,19,
"De 25 a 29 años (054)",64,81,80,8,98.8,9.9,
"De 30 a 34 años (055)",47,103,99,5,96.1,4.9,
"De 35 a 39 años (056)",33,87,79,2,90.8,2.3,
"De 40 a 44 años (057)",21,86,82,1,95.3,1.2,
"De 45 a 49 años (058)",11,35,32,,91.4,,
"De 50 y más años (059)",10,44,41,,93.2,,
"Sup. no Univ. completa (060)",333,564,543,27,96.3,4.8,
"De 20 a 24 años (063)",57,33,29,7,87.9,21.2,
"De 25 a 29 años (064)",87,89,89,5,100,5.6,
"De 30 a 34 años (065)",71,109,105,6,96.3,5.5,
"De 35 a 39 años (066)",39,85,84,5,98.8,5.9,
"De 40 a 44 años (067)",45,131,125,3,95.4,2.3,
"De 45 a 49 años (068)",16,45,41,1,91.1,2.2,
"De 50 y más años (069)",18,72,70,,97.2,,
"Sup. Univ. incompleta (070)",168,280,270,11,96.4,3.9,
"De 15 a 19 años (072)",11,1,1,1,100,100,
"De 20 a 24 años (073)",41,16,16,2,100,12.5,
"De 25 a 29 años (074)",32,29,29,1,100,3.4,
"De 30 a 34 años (075)",27,53,52,2,98.1,3.8,
"De 35 a 39 años (076)",29,81,79,3,97.5,3.7,
"De 40 a 44 años (077)",11,34,34,1,100,2.9,
"De 45 a 49 años (078)",7,28,26,1,92.9,3.6,
"De 50 y más años (079)",10,38,33,,86.8,,
"Sup. Univ. completa (080)",337,623,604,17,97,2.7,
"De 20 a 24 años (083)",20,10,10,2,100,20,
"De 25 a 29 años (084)",65,42,41,5,97.6,11.9,
"De 30 a 34 años (085)",89,121,119,5,98.3,4.1,
"De 35 a 39 años (086)",65,144,141,3,97.9,2.1,
"De 40 a 44 años (087)",41,128,126,1,98.4,0.8,
"De 45 a 49 años (088)",34,108,106,1,98.1,0.9,
"De 50 y más años (089)",23,70,61,,87.1,,
,,,,,,,
"URBANA (100)",8285,24007,21774,668,90.7,2.8,
"De 12 a 14 años (101)",1018,7,7,1,100,14.3,
"De 15 a 19 años (102)",1441,397,392,108,98.7,27.2,
"De 20 a 24 años (103)",1120,1403,1351,165,96.3,11.8,
"De 25 a 29 años (104)",931,2023,1966,150,97.2,7.4,
"De 30 a 34 años (105)",790,2481,2373,134,95.6,5.4,
"De 35 a 39 años (106)",735,3077,2903,80,94.3,2.6,
"De 40 a 44 años (107)",573,2927,2669,26,91.2,0.9,
"De 45 a 49 años (108)",435,2678,2448,4,91.4,0.1,
"De 50 y más años (109)",1242,9014,7665,,85,,
"Sin nivel (110)",445,2835,2302,16,81.2,0.6,
"De 12 a 14 años (111)",6,,,,,,
"De 15 a 19 años (112)",20,9,9,1,100,11.1,
"De 20 a 24 años (113)",19,12,12,1,100,8.3,
"De 25 a 29 años (114)",17,48,45,5,93.8,10.4,
"De 30 a 34 años (115)",15,60,57,5,95,8.3,
"De 35 a 39 años (116)",18,79,74,3,93.7,3.8,
"De 40 a 44 años (117)",25,152,125,1,82.2,0.7,
"De 45 a 49 años (118)",25,140,127,,90.7,,
"De 50 y más años (119)",300,2335,1853,,79.4,,
"Educacion Inicial (120)",4,7,4,1,57.1,14.3,
"De 12 a 14 años (121)",2,,,,,,
"De 30 a 34 años (125)",2,7,4,1,57.1,14.3,
"Primaria (130)",3467,14206,12818,292,90.2,2.1,
"De 12 a 14 años (131)",544,4,4,1,100,25,
"De 15 a 19 años (132)",331,150,148,29,98.7,19.3,
"De 20 a 24 años (133)",294,545,516,72,94.7,13.2,
"De 25 a 29 años (134)",302,892,858,65,96.2,7.3,
"De 30 a 34 años (135)",298,1194,1140,62,95.5,5.2,
"De 35 a 39 años (136)",351,1762,1655,41,93.9,2.3,
"De 40 a 44 años (137)",306,1852,1679,19,90.7,1,
"De 45 a 49 años (138)",278,1987,1798,3,90.5,0.2,
"De 50 y más años (139)",763,5820,5020,,86.3,,
"Secundaria (140)",3437,5536,5276,297,95.3,5.4,
"De 12 a 14 años (141)",466,3,3,,100,,
"De 15 a 19 años (142)",1021,229,226,75,98.7,32.8,
"De 20 a 24 años (143)",610,747,728,75,97.5,10,
"De 25 a 29 años (144)",423,898,880,66,98,7.3,
"De 30 a 34 años (145)",305,944,902,51,95.6,5.4,
"De 35 a 39 años (146)",243,952,900,27,94.5,2.8,
"De 40 a 44 años (147)",158,676,626,3,92.6,0.4,
"De 45 a 49 años (148)",84,407,384,,94.3,,
"De 50 y más años (149)",127,680,627,,92.2,,
"Sup. no Univ. incompleta (150)",300,360,346,22,96.1,6.1,
"De 15 a 19 años (152)",59,8,8,2,100,25,
"De 20 a 24 años (153)",101,58,57,9,98.3,15.5,
"De 25 a 29 años (154)",45,58,57,5,98.3,8.6,
"De 30 a 34 años (155)",35,61,61,3,100,4.9,
"De 35 a 39 años (156)",28,72,65,2,90.3,2.8,
"De 40 a 44 años (157)",17,56,54,1,96.4,1.8,
"De 45 a 49 años (158)",8,26,23,,88.5,,
"De 50 y más años (159)",7,21,21,,100,,
"Sup. no Univ. completa (160)",273,444,428,20,96.4,4.5,
"De 20 a 24 años (163)",48,20,17,4,85,20,
"De 25 a 29 años (164)",74,71,71,5,100,7,
"De 30 a 34 años (165)",56,93,89,6,95.7,6.5,
"De 35 a 39 años (166)",35,75,74,4,98.7,5.3,
"De 40 a 44 años (167)",31,88,84,1,95.5,1.1,
"De 45 a 49 años (168)",12,31,29,,93.5,,
"De 50 y más años (169)",17,66,64,,97,,
"Sup. Univ. incompleta (170)",127,197,191,8,97,4.1,
"De 15 a 19 años (172)",10,1,1,1,100,100,
"De 20 a 24 años (173)",35,12,12,2,100,16.7,
"De 25 a 29 años (174)",24,22,22,,100,,
"De 30 a 34 años (175)",18,36,35,2,97.2,5.6,
"De 35 a 39 años (176)",20,56,56,2,100,3.6,
"De 40 a 44 años (177)",7,21,21,1,100,4.8,
"De 45 a 49 años (178)",4,11,11,,100,,
"De 50 y más años (179)",9,38,33,,86.8,,
"Sup. Univ. completa (180)",232,422,409,12,96.9,2.8,
"De 20 a 24 años (183)",13,9,9,2,100,22.2,
"De 25 a 29 años (184)",46,34,33,4,97.1,11.8,
"De 30 a 34 años (185)",61,86,85,4,98.8,4.7,
"De 35 a 39 años (186)",40,81,79,1,97.5,1.2,
"De 40 a 44 años (187)",29,82,80,,97.6,,
"De 45 a 49 años (188)",24,76,76,1,100,1.3,
"De 50 y más años (189)",19,54,47,,87,,
,,,,,,,
"RURAL (200)",10127,35594,31409,1182,88.2,3.3,
"De 12 a 14 años (201)",1423,16,16,5,100,31.3,
"De 15 a 19 años (202)",1755,921,894,232,97.1,25.2,
"De 20 a 24 años (203)",1441,2760,2642,314,95.7,11.4,
"De 25 a 29 años (204)",1132,3386,3208,245,94.7,7.2,
"De 30 a 34 años (205)",916,3962,3702,172,93.4,4.3,
"De 35 a 39 años (206)",872,4802,4394,143,91.5,3,
"De 40 a 44 años (207)",675,4378,3918,58,89.5,1.3,
"De 45 a 49 años (208)",559,4138,3659,13,88.4,0.3,
"De 50 y más años (209)",1354,11231,8976,,79.9,,
"Sin nivel (210)",1924,9443,8010,174,84.8,1.8,
"De 12 a 14 años (211)",84,1,1,,100,,
"De 15 a 19 años (212)",225,158,156,33,98.7,20.9,
"De 20 a 24 años (213)",212,410,392,35,95.6,8.5,
"De 25 a 29 años (214)",206,624,602,37,96.5,5.9,
"De 30 a 34 años (215)",159,742,695,31,93.7,4.2,
"De 35 a 39 años (216)",173,938,864,25,92.1,2.7,
"De 40 a 44 años (217)",137,769,689,9,89.6,1.2,
"De 45 a 49 años (218)",147,1093,945,4,86.5,0.4,
"De 50 y más años (219)",581,4708,3666,,77.9,,
"Educacion Inicial (220)",25,47,46,4,97.9,8.5,
"De 12 a 14 años (221)",8,,,,,,
"De 15 a 19 años (222)",4,1,1,,100,,
"De 20 a 24 años (223)",7,16,16,1,100,6.3,
"De 25 a 29 años (224)",2,7,7,2,100,28.6,
"De 30 a 34 años (225)",4,23,22,1,95.7,4.3,
"Primaria (230)",5761,21961,19436,713,88.5,3.2,
"De 12 a 14 años (231)",1069,12,12,4,100,33.3,
"De 15 a 19 años (232)",779,462,442,111,95.7,24,
"De 20 a 24 años (233)",727,1577,1501,182,95.2,11.5,
"De 25 a 29 años (234)",570,1965,1854,151,94.4,7.7,
"De 30 a 34 años (235)",530,2515,2343,110,93.2,4.4,
"De 35 a 39 años (236)",556,3346,3039,105,90.8,3.1,
"De 40 a 44 años (237)",448,3148,2795,44,88.8,1.4,
"De 45 a 49 años (238)",355,2732,2425,6,88.8,0.2,
"De 50 y más años (239)",727,6204,5025,,81,,
"Secundaria (240)",2135,3568,3370,264,94.5,7.4,
"De 12 a 14 años (241)",262,3,3,1,100,33.3,
"De 15 a 19 años (242)",739,297,292,87,98.3,29.3,
"De 20 a 24 años (243)",450,713,693,87,97.2,12.2,
"De 25 a 29 años (244)",295,734,689,50,93.9,6.8,
"De 30 a 34 años (245)",159,572,537,27,93.9,4.7,
"De 35 a 39 años (246)",100,405,382,9,94.3,2.2,
"De 40 a 44 años (247)",56,329,306,2,93,0.6,
"De 45 a 49 años (248)",37,241,223,1,92.5,0.4,
"De 50 y más años (249)",37,274,245,,89.4,,
"Sup. no Univ. incompleta (250)",76,171,158,12,92.4,7,
"De 15 a 19 años (252)",7,3,3,1,100,33.3,
"De 20 a 24 años (253)",23,26,23,6,88.5,23.1,
"De 25 a 29 años (254)",19,23,23,3,100,13,
"De 30 a 34 años (255)",12,42,38,2,90.5,4.8,
"De 35 a 39 años (256)",5,15,14,,93.3,,
"De 40 a 44 años (257)",4,30,28,,93.3,,
"De 45 a 49 años (258)",3,9,9,,100,,
"De 50 y más años (259)",3,23,20,,87,,
"Sup. no Univ. completa (260)",60,120,115,7,95.8,5.8,
"De 20 a 24 años (263)",9,13,12,3,92.3,23.1,
"De 25 a 29 años (264)",13,18,18,,100,,
"De 30 a 34 años (265)",15,16,16,,100,,
"De 35 a 39 años (266)",4,10,10,1,100,10,
"De 40 a 44 años (267)",14,43,41,2,95.3,4.7,
"De 45 a 49 años (268)",4,14,12,1,85.7,7.1,
"De 50 y más años (269)",1,6,6,,100,,
"Sup. Univ. incompleta (270)",41,83,79,3,95.2,3.6,
"De 15 a 19 años (272)",1,,,,,,
"De 20 a 24 años (273)",6,4,4,,100,,
"De 25 a 29 años (274)",8,7,7,1,100,14.3,
"De 30 a 34 años (275)",9,17,17,,100,,
"De 35 a 39 años (276)",9,25,23,1,92,4,
"De 40 a 44 años (277)",4,13,13,,100,,
"De 45 a 49 años (278)",3,17,15,1,88.2,5.9,
"De 50 y más años (279)",1,,,,,,
"Sup. Univ. completa (280)",105,201,195,5,97,2.5,
"De 20 a 24 años (283)",7,1,1,,100,,
"De 25 a 29 años (284)",19,8,8,1,100,12.5,
"De 30 a 34 años (285)",28,35,34,1,97.1,2.9,
"De 35 a 39 años (286)",25,63,62,2,98.4,3.2,
"De 40 a 44 años (287)",12,46,46,1,100,2.2,
"De 45 a 49 años (288)",10,32,30,,93.8,,
"De 50 y más años (289)",4,16,14,,87.5,,
