"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros y oper.minas, cant.,ind.manuf. y otros (031)",9430,39,3675,3791,1765,160
"Obreros construc., conf., papel, fab., instr. (032)",1961,11,678,795,441,36
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",40424,844,14248,14230,9873,1229
"Otra (034)",439,,247,148,44,
"Ocupación no especificada (035)",3456,24,1004,1252,913,263
,,,,,,
"URBANA (036)",331326,2485,105603,127921,84098,11219
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",1055,,57,410,527,61
"Profes., científicos e intelectuales (038)",48628,,10628,22219,14795,986
"Técnicos de nivel medio y trab. asimilados (039)",28197,11,9658,11620,6348,560
"Jefes y empleados de oficina (040)",20412,,7808,7969,4469,166
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",60315,478,20436,21990,14881,2530
"Agricult. trabaj. calif.agrop. y pesqueros (042)",8200,25,1164,2610,3191,1210
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",39766,217,15851,14372,8129,1197
"Obreros construc., conf., papel, fab., instr. (044)",41895,40,10873,18036,11602,1344
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",71464,1671,26266,23912,16934,2681
"Otra (046)",4676,,747,2429,1500,
"Ocupación no especificada (047)",6718,43,2115,2354,1722,484
"Hombres (048)",189937,1324,58905,72528,49658,7522
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",670,,32,248,347,43
"Profes., científicos e intelectuales (050)",24128,,4566,10556,8184,822
"Técnicos de nivel medio y trab. asimilados (051)",16486,11,5354,6865,3837,419
"Jefes y empleados de oficina (052)",9127,,3101,3507,2390,129
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",22946,209,8341,8058,5308,1030
"Agricult. trabaj. calif.agrop. y pesqueros (054)",5735,17,765,1718,2250,985
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",30528,180,12278,10632,6398,1040
"Obreros construc., conf., papel, fab., instr. (056)",39956,29,10202,17248,11168,1309
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",32761,859,12624,10284,7480,1514
"Otra (058)",4239,,502,2281,1456,
"Ocupación no especificada (059)",3361,19,1140,1131,840,231
"Mujeres (060)",141389,1161,46698,55393,34440,3697
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",385,,25,162,180,18
"Profes., científicos e intelectuales (062)",24500,,6062,11663,6611,164
"Técnicos de nivel medio y trab. asimilados (063)",11711,,4304,4755,2511,141
"Jefes y empleados de oficina (064)",11285,,4707,4462,2079,37
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",37369,269,12095,13932,9573,1500
"Agricult. trabaj. calif.agrop. y pesqueros (066)",2465,8,399,892,941,225
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",9238,37,3573,3740,1731,157
"Obreros construc., conf., papel, fab., instr. (068)",1939,11,671,788,434,35
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",38703,812,13642,13628,9454,1167
"Otra (070)",437,,245,148,44,
"Ocupación no especificada (071)",3357,24,975,1223,882,253
,,,,,,
"RURAL (072)",9375,105,2912,3109,2456,793
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",10,,3,5,,2
"Profes., científicos e intelectuales (074)",233,,61,105,63,4
"Técnicos de nivel medio y trab. asimilados (075)",167,,71,69,22,5
"Jefes y empleados de oficina (076)",106,,58,33,15,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",463,4,144,172,123,20
"Agricult. trabaj. calif.agrop. y pesqueros (078)",2316,4,292,659,851,510
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",896,11,412,308,147,18
"Obreros construc., conf., papel, fab., instr. (080)",455,,123,182,138,12
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",4474,86,1658,1487,1035,208
"Otra (082)",91,,32,42,17,
"Ocupación no especificada (083)",164,,58,47,45,14
"Hombres (084)",6393,69,1911,2065,1700,648
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",9,,2,5,,2
"Profes., científicos e intelectuales (086)",114,,28,44,39,3
"Técnicos de nivel medio y trab. asimilados (087)",116,,44,48,21,3
"Jefes y empleados de oficina (088)",55,,31,15,9,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",152,3,44,56,37,12
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1903,3,225,520,703,452
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",704,9,310,257,113,15
"Obreros construc., conf., papel, fab., instr. (092)",433,,116,175,131,11
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2753,54,1052,885,616,146
"Otra (094)",89,,30,42,17,
"Ocupación no especificada (095)",65,,29,18,14,4
"Mujeres (096)",2982,36,1001,1044,756,145
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,1,,,
"Profes., científicos e intelectuales (098)",119,,33,61,24,1
"Técnicos de nivel medio y trab. asimilados (099)",51,,27,21,1,2
"Jefes y empleados de oficina (100)",51,,27,18,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",311,1,100,116,86,8
"Agricult. trabaj. calif.agrop. y pesqueros (102)",413,1,67,139,148,58
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",192,2,102,51,34,3
"Obreros construc., conf., papel, fab., instr. (104)",22,,7,7,7,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1721,32,606,602,419,62
"Otra (106)",2,,2,,,
"Ocupación no especificada (107)",99,,29,29,31,10
