"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 20 a 24 años (053)",57,,,,,,31,26
"De 25 a 29 años (054)",45,,,,,2,29,14
"De 30 a 34 años (055)",36,,,,,5,20,11
"De 35 a 39 años (056)",25,,,,1,6,14,4
"De 40 a 44 años (057)",13,,,,1,4,6,2
"De 45 a 49 años (058)",9,,,,,6,,3
"De 50 y más años (059)",7,,,1,2,4,,
"Sup. no Univ. completa (060)",202,,,1,15,47,78,61
"De 20 a 24 años (063)",17,,,,,,5,12
"De 25 a 29 años (064)",47,,,,,2,21,24
"De 30 a 34 años (065)",36,,,,,8,21,7
"De 35 a 39 años (066)",44,,,,1,13,23,7
"De 40 a 44 años (067)",22,,,,2,11,5,4
"De 45 a 49 años (068)",18,,,,4,7,3,4
"De 50 y más años (069)",18,,,1,8,6,,3
"Sup. Univ. incompleta (070)",138,,,,4,29,72,33
"De 20 a 24 años (073)",28,,,,,,18,10
"De 25 a 29 años (074)",27,,,,,1,18,8
"De 30 a 34 años (075)",23,,,,,4,14,5
"De 35 a 39 años (076)",25,,,,,5,16,4
"De 40 a 44 años (077)",18,,,,1,11,2,4
"De 45 a 49 años (078)",13,,,,2,6,4,1
"De 50 y más años (079)",4,,,,1,2,,1
"Sup. Univ. completa (080)",280,,,1,30,54,110,85
"De 20 a 24 años (083)",12,,,,,,4,8
"De 25 a 29 años (084)",54,,,,,2,27,25
"De 30 a 34 años (085)",47,,,,1,5,24,17
"De 35 a 39 años (086)",58,,,,,10,34,14
"De 40 a 44 años (087)",47,,,,5,18,14,10
"De 45 a 49 años (088)",35,,,,7,15,7,6
"De 50 y más años (089)",27,,,1,17,4,,5
,,,,,,,,
"URBANA (100)",3783,3,28,65,249,633,1821,984
"De 12 a 14 años (101)",17,,,,,,2,15
"De 15 a 19 años (102)",280,,,,,,156,124
"De 20 a 24 años (103)",626,,,,,2,410,214
"De 25 a 29 años (104)",608,,,,,21,414,173
"De 30 a 34 años (105)",530,,,,,63,369,98
"De 35 a 39 años (106)",479,,,,4,117,271,87
"De 40 a 44 años (107)",348,,,,13,137,139,59
"De 45 a 49 años (108)",261,,,,31,129,55,46
"De 50 y más años (109)",634,3,28,65,201,164,5,168
"Sin nivel (110)",250,2,11,19,42,39,51,86
"De 15 a 19 años (112)",3,,,,,,2,1
"De 20 a 24 años (113)",12,,,,,,5,7
"De 25 a 29 años (114)",14,,,,,,7,7
"De 30 a 34 años (115)",19,,,,,3,14,2
"De 35 a 39 años (116)",20,,,,,1,11,8
"De 40 a 44 años (117)",13,,,,,6,5,2
"De 45 a 49 años (118)",20,,,,2,7,7,4
"De 50 y más años (119)",149,2,11,19,40,22,,55
"Educacion Inicial (120)",2,,,,,,2,
"De 20 a 24 años (123)",1,,,,,,1,
"De 35 a 39 años (126)",1,,,,,,1,
"Primaria (130)",1427,1,16,40,132,289,624,325
"De 12 a 14 años (131)",14,,,,,,2,12
"De 15 a 19 años (132)",102,,,,,,53,49
"De 20 a 24 años (133)",162,,,,,,111,51
"De 25 a 29 años (134)",149,,,,,6,114,29
"De 30 a 34 años (135)",190,,,,,17,146,27
"De 35 a 39 años (136)",165,,,,1,37,99,28
"De 40 a 44 años (137)",163,,,,5,61,72,25
"De 45 a 49 años (138)",120,,,,10,64,25,21
"De 50 y más años (139)",362,1,16,40,116,104,2,83
"Secundaria (140)",1502,,1,5,34,191,886,385
"De 12 a 14 años (141)",3,,,,,,,3
"De 15 a 19 años (142)",171,,,,,,100,71
"De 20 a 24 años (143)",363,,,,,2,250,111
"De 25 a 29 años (144)",324,,,,,12,230,82
"De 30 a 34 años (145)",211,,,,,23,153,35
"De 35 a 39 años (146)",181,,,,1,53,96,31
"De 40 a 44 años (147)",104,,,,3,38,43,20
"De 45 a 49 años (148)",63,,,,7,35,11,10
"De 50 y más años (149)",82,,1,5,23,28,3,22
"Sup. no Univ. incompleta (150)",149,,,,4,24,73,48
"De 15 a 19 años (152)",4,,,,,,1,3
"De 20 a 24 años (153)",43,,,,,,24,19
"De 25 a 29 años (154)",31,,,,,1,19,11
"De 30 a 34 años (155)",28,,,,,5,14,9
"De 35 a 39 años (156)",19,,,,1,5,11,2
"De 40 a 44 años (157)",10,,,,1,4,4,1
"De 45 a 49 años (158)",9,,,,,6,,3
"De 50 y más años (159)",5,,,,2,3,,
"Sup. no Univ. completa (160)",168,,,,15,36,66,51
"De 20 a 24 años (163)",15,,,,,,4,11
"De 25 a 29 años (164)",39,,,,,1,18,20
"De 30 a 34 años (165)",33,,,,,8,19,6
"De 35 a 39 años (166)",35,,,,1,10,19,5
"De 40 a 44 años (167)",15,,,,2,8,3,2
"De 45 a 49 años (168)",16,,,,4,5,3,4
"De 50 y más años (169)",15,,,,8,4,,3
"Sup. Univ. incompleta (170)",88,,,,4,17,42,25
"De 20 a 24 años (173)",20,,,,,,11,9
"De 25 a 29 años (174)",12,,,,,1,7,4
"De 30 a 34 años (175)",16,,,,,3,9,4
"De 35 a 39 años (176)",18,,,,,4,10,4
"De 40 a 44 años (177)",11,,,,1,7,1,2
"De 45 a 49 años (178)",9,,,,2,2,4,1
"De 50 y más años (179)",2,,,,1,,,1
"Sup. Univ. completa (180)",197,,,1,18,37,77,64
"De 20 a 24 años (183)",10,,,,,,4,6
"De 25 a 29 años (184)",39,,,,,,19,20
"De 30 a 34 años (185)",33,,,,,4,14,15
"De 35 a 39 años (186)",40,,,,,7,24,9
"De 40 a 44 años (187)",32,,,,1,13,11,7
"De 45 a 49 años (188)",24,,,,6,10,5,3
"De 50 y más años (189)",19,,,1,11,3,,4
,,,,,,,,
"RURAL (200)",7895,11,48,159,496,1188,4243,1750
"De 12 a 14 años (201)",34,,,,,,10,24
"De 15 a 19 años (202)",784,,,,,,511,273
"De 20 a 24 años (203)",1327,,,,,4,990,333
"De 25 a 29 años (204)",1207,,,,,24,960,223
"De 30 a 34 años (205)",890,,,,1,88,680,121
"De 35 a 39 años (206)",849,,,,5,167,547,130
"De 40 a 44 años (207)",688,,,,21,216,345,106
"De 45 a 49 años (208)",593,,,1,40,293,168,91
"De 50 y más años (209)",1523,11,48,158,429,396,32,449
"Sin nivel (210)",1421,9,31,88,213,290,417,373
"De 12 a 14 años (211)",1,,,,,,1,
"De 15 a 19 años (212)",32,,,,,,23,9
"De 20 a 24 años (213)",68,,,,,1,50,17
"De 25 a 29 años (214)",78,,,,,,61,17
"De 30 a 34 años (215)",87,,,,,4,71,12
"De 35 a 39 años (216)",139,,,,2,24,93,20
"De 40 a 44 años (217)",139,,,,2,38,68,31
"De 45 a 49 años (218)",161,,,,10,86,40,25
"De 50 y más años (219)",716,9,31,88,199,137,10,242
"Educacion Inicial (220)",8,,,,,1,5,2
"De 15 a 19 años (222)",1,,,,,,1,
"De 20 a 24 años (223)",2,,,,,,1,1
"De 25 a 29 años (224)",2,,,,,,2,
"De 35 a 39 años (226)",3,,,,,1,1,1
"Primaria (230)",4679,2,16,65,240,720,2725,911
"De 12 a 14 años (231)",28,,,,,,8,20
"De 15 a 19 años (232)",515,,,,,,342,173
"De 20 a 24 años (233)",799,,,,,1,625,173
"De 25 a 29 años (234)",740,,,,,13,620,107
"De 30 a 34 años (235)",564,,,,,63,436,65
"De 35 a 39 años (236)",531,,,,3,103,348,77
"De 40 a 44 años (237)",429,,,,9,140,222,58
"De 45 a 49 años (238)",350,,,1,21,169,104,55
"De 50 y más años (239)",723,2,16,64,207,231,20,183
"Secundaria (240)",1572,,1,4,31,134,992,410
"De 12 a 14 años (241)",5,,,,,,1,4
"De 15 a 19 años (242)",235,,,,,,144,91
"De 20 a 24 años (243)",432,,,,,2,299,131
"De 25 a 29 años (244)",335,,,,,7,245,83
"De 30 a 34 años (245)",207,,,,,19,150,38
"De 35 a 39 años (246)",136,,,,,31,82,23
"De 40 a 44 años (247)",88,,,,6,26,47,9
"De 45 a 49 años (248)",65,,,,8,27,22,8
"De 50 y más años (249)",69,,1,4,17,22,2,23
"Sup. no Univ. incompleta (250)",48,,,1,,3,29,15
"De 15 a 19 años (252)",1,,,,,,1,
"De 20 a 24 años (253)",14,,,,,,7,7
"De 25 a 29 años (254)",14,,,,,1,10,3
"De 30 a 34 años (255)",8,,,,,,6,2
"De 35 a 39 años (256)",6,,,,,1,3,2
"De 40 a 44 años (257)",3,,,,,,2,1
"De 50 y más años (259)",2,,,1,,1,,
"Sup. no Univ. completa (260)",34,,,1,,11,12,10
"De 20 a 24 años (263)",2,,,,,,1,1
"De 25 a 29 años (264)",8,,,,,1,3,4
"De 30 a 34 años (265)",3,,,,,,2,1
"De 35 a 39 años (266)",9,,,,,3,4,2
"De 40 a 44 años (267)",7,,,,,3,2,2
"De 45 a 49 años (268)",2,,,,,2,,
"De 50 y más años (269)",3,,,1,,2,,
"Sup. Univ. incompleta (270)",50,,,,,12,30,8
"De 20 a 24 años (273)",8,,,,,,7,1
"De 25 a 29 años (274)",15,,,,,,11,4
"De 30 a 34 años (275)",7,,,,,1,5,1
"De 35 a 39 años (276)",7,,,,,1,6,
"De 40 a 44 años (277)",7,,,,,4,1,2
"De 45 a 49 años (278)",4,,,,,4,,
"De 50 y más años (279)",2,,,,,2,,
"Sup. Univ. completa (280)",83,,,,12,17,33,21
"De 20 a 24 años (283)",2,,,,,,,2
"De 25 a 29 años (284)",15,,,,,2,8,5
"De 30 a 34 años (285)",14,,,,1,1,10,2
"De 35 a 39 años (286)",18,,,,,3,10,5
"De 40 a 44 años (287)",15,,,,4,5,3,3
"De 45 a 49 años (288)",11,,,,1,5,2,3
"De 50 y más años (289)",8,,,,6,1,,1
