"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",2358,10674,9805,19,91.9,0.2,
"De 50 y más años (039)",6382,33888,29842,,88.1,,
"Secundaria (040)",31106,36426,35185,1304,96.6,3.6,
"De 12 a 14 años (041)",4347,20,19,3,95,15,
"De 15 a 19 años (042)",8656,879,857,240,97.5,27.3,
"De 20 a 24 años (043)",4662,3232,3181,425,98.4,13.1,
"De 25 a 29 años (044)",3279,4326,4253,287,98.3,6.6,
"De 30 a 34 años (045)",2514,4707,4614,200,98,4.2,
"De 35 a 39 años (046)",2076,5030,4911,105,97.6,2.1,
"De 40 a 44 años (047)",1617,4505,4351,37,96.6,0.8,
"De 45 a 49 años (048)",1309,3993,3847,7,96.3,0.2,
"De 50 y más años (049)",2646,9734,9152,,94,,
"Sup. no Univ. incompleta (050)",3642,3528,3442,157,97.6,4.5,
"De 15 a 19 años (052)",687,56,55,19,98.2,33.9,
"De 20 a 24 años (053)",1164,381,377,60,99,15.7,
"De 25 a 29 años (054)",553,488,478,33,98,6.8,
"De 30 a 34 años (055)",387,563,558,25,99.1,4.4,
"De 35 a 39 años (056)",301,590,577,17,97.8,2.9,
"De 40 a 44 años (057)",217,468,462,3,98.7,0.6,
"De 45 a 49 años (058)",126,323,312,,96.6,,
"De 50 y más años (059)",207,659,623,,94.5,,
"Sup. no Univ. completa (060)",6939,10430,10154,371,97.4,3.6,
"De 20 a 24 años (063)",1046,364,358,73,98.4,20.1,
"De 25 a 29 años (064)",1360,1030,1015,103,98.5,10,
"De 30 a 34 años (065)",1213,1547,1526,101,98.6,6.5,
"De 35 a 39 años (066)",1041,1869,1834,75,98.1,4,
"De 40 a 44 años (067)",790,1631,1598,18,98,1.1,
"De 45 a 49 años (068)",491,1124,1097,1,97.6,0.1,
"De 50 y más años (069)",998,2865,2726,,95.1,,
"Sup. Univ. incompleta (070)",5422,3247,3182,165,98,5.1,
"De 15 a 19 años (072)",1242,66,64,12,97,18.2,
"De 20 a 24 años (073)",2336,483,471,76,97.5,15.7,
"De 25 a 29 años (074)",754,485,480,35,99,7.2,
"De 30 a 34 años (075)",346,485,479,25,98.8,5.2,
"De 35 a 39 años (076)",235,441,435,14,98.6,3.2,
"De 40 a 44 años (077)",164,325,323,3,99.4,0.9,
"De 45 a 49 años (078)",150,397,386,,97.2,,
"De 50 y más años (079)",195,565,544,,96.3,,
"Sup. Univ. completa (080)",9272,13129,12854,434,97.9,3.3,
"De 20 a 24 años (083)",755,216,212,44,98.1,20.4,
"De 25 a 29 años (084)",2016,1075,1060,132,98.6,12.3,
"De 30 a 34 años (085)",1856,1991,1975,155,99.2,7.8,
"De 35 a 39 años (086)",1379,2226,2195,77,98.6,3.5,
"De 40 a 44 años (087)",1030,1997,1956,23,97.9,1.2,
"De 45 a 49 años (088)",769,1635,1606,3,98.2,0.2,
"De 50 y más años (089)",1467,3989,3850,,96.5,,
,,,,,,,
"URBANA (100)",70286,133985,125082,2861,93.4,2.1,
"De 12 a 14 años (101)",4850,32,31,2,96.9,6.3,
"De 15 a 19 años (102)",9297,1128,1098,262,97.3,23.2,
"De 20 a 24 años (103)",10217,5722,5626,746,98.3,13,
"De 25 a 29 años (104)",8989,9674,9497,727,98.2,7.5,
"De 30 a 34 años (105)",7613,12848,12579,617,97.9,4.8,
"De 35 a 39 años (106)",6453,15096,14663,369,97.1,2.4,
"De 40 a 44 años (107)",5350,14976,14404,120,96.2,0.8,
"De 45 a 49 años (108)",4412,14327,13665,18,95.4,0.1,
"De 50 y más años (109)",13105,60182,53519,,88.9,,
"Sin nivel (110)",6078,29549,25474,144,86.2,0.5,
"De 12 a 14 años (111)",44,2,2,,100,,
"De 15 a 19 años (112)",126,49,49,8,100,16.3,
"De 20 a 24 años (113)",218,260,252,30,96.9,11.5,
"De 25 a 29 años (114)",280,514,501,24,97.5,4.7,
"De 30 a 34 años (115)",317,877,837,33,95.4,3.8,
"De 35 a 39 años (116)",462,1534,1467,30,95.6,2,
"De 40 a 44 años (117)",470,1999,1873,18,93.7,0.9,
"De 45 a 49 años (118)",552,2555,2387,1,93.4,,
"De 50 y más años (119)",3609,21759,18106,,83.2,,
"Educacion Inicial (120)",130,165,161,10,97.6,6.1,
"De 12 a 14 años (121)",20,1,1,,100,,
"De 15 a 19 años (122)",17,3,3,1,100,33.3,
"De 20 a 24 años (123)",23,15,15,2,100,13.3,
"De 25 a 29 años (124)",29,55,55,5,100,9.1,
"De 30 a 34 años (125)",26,53,50,2,94.3,3.8,
"De 35 a 39 años (126)",15,38,37,,97.4,,
"Primaria (130)",16475,43863,40776,689,93,1.6,
"De 12 a 14 años (131)",1748,14,14,,100,,
"De 15 a 19 años (132)",1428,329,317,75,96.4,22.8,
"De 20 a 24 años (133)",1763,1687,1658,181,98.3,10.7,
"De 25 a 29 años (134)",1720,2745,2683,179,97.7,6.5,
"De 30 a 34 años (135)",1644,3720,3616,133,97.2,3.6,
"De 35 a 39 años (136)",1459,4469,4284,87,95.9,1.9,
"De 40 a 44 años (137)",1333,4786,4541,27,94.9,0.6,
"De 45 a 49 años (138)",1193,4830,4535,7,93.9,0.1,
"De 50 y más años (139)",4187,21283,19128,,89.9,,
"Secundaria (140)",23658,31163,30101,945,96.6,3,
"De 12 a 14 años (141)",3038,15,14,2,93.3,13.3,
"De 15 a 19 años (142)",5951,634,619,149,97.6,23.5,
"De 20 a 24 años (143)",3313,2426,2393,303,98.6,12.5,
"De 25 a 29 años (144)",2549,3436,3378,224,98.3,6.5,
"De 30 a 34 años (145)",2012,3803,3727,156,98,4.1,
"De 35 a 39 años (146)",1699,4142,4044,77,97.6,1.9,
"De 40 a 44 años (147)",1425,3943,3816,28,96.8,0.7,
"De 45 a 49 años (148)",1174,3557,3434,6,96.5,0.2,
"De 50 y más años (149)",2497,9207,8676,,94.2,,
"Sup. no Univ. incompleta (150)",3260,3294,3212,145,97.5,4.4,
"De 15 a 19 años (152)",595,49,48,18,98,36.7,
"De 20 a 24 años (153)",1017,344,340,51,98.8,14.8,
"De 25 a 29 años (154)",500,458,448,33,97.8,7.2,
"De 30 a 34 años (155)",361,538,533,24,99.1,4.5,
"De 35 a 39 años (156)",271,541,530,16,98,3,
"De 40 a 44 años (157)",204,440,434,3,98.6,0.7,
"De 45 a 49 años (158)",117,299,288,,96.3,,
"De 50 y más años (159)",195,625,591,,94.6,,
"Sup. no Univ. completa (160)",6498,10009,9738,346,97.3,3.5,
"De 20 a 24 años (163)",923,321,315,63,98.1,19.6,
"De 25 a 29 años (164)",1244,958,943,97,98.4,10.1,
"De 30 a 34 años (165)",1134,1461,1440,95,98.6,6.5,
"De 35 a 39 años (166)",986,1788,1753,72,98,4,
"De 40 a 44 años (167)",753,1553,1525,18,98.2,1.2,
"De 45 a 49 años (168)",475,1095,1068,1,97.5,0.1,
"De 50 y más años (169)",983,2833,2694,,95.1,,
"Sup. Univ. incompleta (170)",5182,3130,3069,158,98.1,5,
"De 15 a 19 años (172)",1180,64,62,11,96.9,17.2,
"De 20 a 24 años (173)",2235,462,450,73,97.4,15.8,
"De 25 a 29 años (174)",719,465,461,34,99.1,7.3,
"De 30 a 34 años (175)",329,470,465,24,98.9,5.1,
"De 35 a 39 años (176)",228,431,425,13,98.6,3,
"De 40 a 44 años (177)",158,314,312,3,99.4,1,
"De 45 a 49 años (178)",145,381,372,,97.6,,
"De 50 y más años (179)",188,543,522,,96.1,,
"Sup. Univ. completa (180)",9005,12812,12551,424,98,3.3,
"De 20 a 24 años (183)",725,207,203,43,98.1,20.8,
"De 25 a 29 años (184)",1948,1043,1028,131,98.6,12.6,
"De 30 a 34 años (185)",1790,1926,1911,150,99.2,7.8,
"De 35 a 39 años (186)",1333,2153,2123,74,98.6,3.4,
"De 40 a 44 años (187)",1007,1941,1903,23,98,1.2,
"De 45 a 49 años (188)",756,1610,1581,3,98.2,0.2,
"De 50 y más años (189)",1446,3932,3802,,96.7,,
,,,,,,,
"RURAL (200)",52076,144935,124172,2781,85.7,1.9,
"De 12 a 14 años (201)",5456,24,24,6,100,25,
"De 15 a 19 años (202)",7535,1205,1177,380,97.7,31.5,
"De 20 a 24 años (203)",6800,5955,5751,755,96.6,12.7,
"De 25 a 29 años (204)",5551,9408,8973,649,95.4,6.9,
"De 30 a 34 años (205)",4715,11947,11221,483,93.9,4,
"De 35 a 39 años (206)",4384,15008,13887,320,92.5,2.1,
"De 40 a 44 años (207)",3490,15450,13948,164,90.3,1.1,
"De 45 a 49 años (208)",2965,15675,13748,24,87.7,0.2,
"De 50 y más años (209)",11180,70263,55443,,78.9,,
"Sin nivel (210)",17476,87450,71225,672,81.4,0.8,
"De 12 a 14 años (211)",143,3,3,,100,,
"De 15 a 19 años (212)",405,126,121,27,96,21.4,
"De 20 a 24 años (213)",828,1015,969,120,95.5,11.8,
"De 25 a 29 años (214)",1094,2210,2072,165,93.8,7.5,
"De 30 a 34 años (215)",1300,3676,3395,141,92.4,3.8,
"De 35 a 39 años (216)",1646,6207,5599,128,90.2,2.1,
"De 40 a 44 años (217)",1657,7926,6974,80,88,1,
"De 45 a 49 años (218)",1622,9301,7973,11,85.7,0.1,
"De 50 y más años (219)",8781,56986,44119,,77.4,,
"Educacion Inicial (220)",112,176,161,7,91.5,4,
"De 12 a 14 años (221)",14,,,,,,
"De 15 a 19 años (222)",16,2,2,2,100,100,
"De 20 a 24 años (223)",21,20,19,,95,,
"De 25 a 29 años (224)",29,59,52,1,88.1,1.7,
"De 30 a 34 años (225)",16,45,42,3,93.3,6.7,
"De 35 a 39 años (226)",16,50,46,1,92,2,
"Primaria (230)",25710,50957,46640,1692,91.5,3.3,
"De 12 a 14 años (231)",3990,16,16,5,100,31.3,
"De 15 a 19 años (232)",4255,823,807,258,98.1,31.3,
"De 20 a 24 años (233)",4201,4004,3865,490,96.5,12.2,
"De 25 a 29 años (234)",3426,6095,5821,413,95.5,6.8,
"De 30 a 34 años (235)",2709,7131,6708,282,94.1,4,
"De 35 a 39 años (236)",2207,7650,7165,157,93.7,2.1,
"De 40 a 44 años (237)",1562,6789,6274,75,92.4,1.1,
"De 45 a 49 años (238)",1165,5844,5270,12,90.2,0.2,
"De 50 y más años (239)",2195,12605,10714,,85,,
"Secundaria (240)",7448,5263,5084,357,96.6,6.8,
"De 12 a 14 años (241)",1309,5,5,1,100,20,
"De 15 a 19 años (242)",2705,245,238,91,97.1,37.1,
"De 20 a 24 años (243)",1349,806,788,122,97.8,15.1,
"De 25 a 29 años (244)",730,890,875,62,98.3,7,
"De 30 a 34 años (245)",502,904,887,44,98.1,4.9,
"De 35 a 39 años (246)",377,888,867,27,97.6,3,
"De 40 a 44 años (247)",192,562,535,9,95.2,1.6,
"De 45 a 49 años (248)",135,436,413,1,94.7,0.2,
"De 50 y más años (249)",149,527,476,,90.3,,
"Sup. no Univ. incompleta (250)",382,234,230,12,98.3,5.1,
"De 15 a 19 años (252)",92,7,7,1,100,14.3,
"De 20 a 24 años (253)",147,37,37,9,100,24.3,
"De 25 a 29 años (254)",53,30,30,,100,,
"De 30 a 34 años (255)",26,25,25,1,100,4,
"De 35 a 39 años (256)",30,49,47,1,95.9,2,
"De 40 a 44 años (257)",13,28,28,,100,,
"De 45 a 49 años (258)",9,24,24,,100,,
"De 50 y más años (259)",12,34,32,,94.1,,
"Sup. no Univ. completa (260)",441,421,416,25,98.8,5.9,
"De 20 a 24 años (263)",123,43,43,10,100,23.3,
"De 25 a 29 años (264)",116,72,72,6,100,8.3,
"De 30 a 34 años (265)",79,86,86,6,100,7,
"De 35 a 39 años (266)",55,81,81,3,100,3.7,
"De 40 a 44 años (267)",37,78,73,,93.6,,
"De 45 a 49 años (268)",16,29,29,,100,,
"De 50 y más años (269)",15,32,32,,100,,
"Sup. Univ. incompleta (270)",240,117,113,7,96.6,6,
"De 15 a 19 años (272)",62,2,2,1,100,50,
"De 20 a 24 años (273)",101,21,21,3,100,14.3,
"De 25 a 29 años (274)",35,20,19,1,95,5,
"De 30 a 34 años (275)",17,15,14,1,93.3,6.7,
"De 35 a 39 años (276)",7,10,10,1,100,10,
"De 40 a 44 años (277)",6,11,11,,100,,
"De 45 a 49 años (278)",5,16,14,,87.5,,
"De 50 y más años (279)",7,22,22,,100,,
"Sup. Univ. completa (280)",267,317,303,9,95.6,2.8,
"De 20 a 24 años (283)",30,9,9,1,100,11.1,
"De 25 a 29 años (284)",68,32,32,1,100,3.1,
"De 30 a 34 años (285)",66,65,64,5,98.5,7.7,
"De 35 a 39 años (286)",46,73,72,2,98.6,2.7,
"De 40 a 44 años (287)",23,56,53,,94.6,,
"De 45 a 49 años (288)",13,25,25,,100,,
"De 50 y más años (289)",21,57,48,,84.2,,
