"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",358,2558,2307,3,90.2,0.1,
"De 50 y más años (039)",1142,9444,7761,,82.2,,
"Viudo(a) (040)",575,4082,3314,3,81.2,0.1,
"De 12 a 14 años (041)",1,,,,,,
"De 15 a 19 años (042)",7,10,10,,100,,
"De 20 a 24 años (043)",5,9,9,1,100,11.1,
"De 25 a 29 años (044)",12,38,37,,97.4,,
"De 30 a 34 años (045)",13,39,31,1,79.5,2.6,
"De 35 a 39 años (046)",16,81,73,1,90.1,1.2,
"De 40 a 44 años (047)",36,180,158,,87.8,,
"De 45 a 49 años (048)",27,191,168,,88,,
"De 50 y más años (049)",458,3534,2828,,80,,
"Divorciado(a) (050)",18,80,70,,87.5,,
"De 20 a 24 años (053)",1,,,,,,
"De 30 a 34 años (055)",2,6,6,,100,,
"De 35 a 39 años (056)",2,3,3,,100,,
"De 40 a 44 años (057)",5,14,13,,92.9,,
"De 45 a 49 años (058)",3,24,24,,100,,
"De 50 y más años (059)",5,33,24,,72.7,,
"Soltero(a) (060)",5445,1173,1138,115,97,9.8,
"De 12 a 14 años (061)",2350,10,10,3,100,30,
"De 15 a 19 años (062)",1972,199,196,57,98.5,28.6,
"De 20 a 24 años (063)",574,319,309,40,96.9,12.5,
"De 25 a 29 años (064)",235,214,211,12,98.6,5.6,
"De 30 a 34 años (065)",116,148,141,2,95.3,1.4,
"De 35 a 39 años (066)",81,99,98,1,99,1,
"De 40 a 44 años (067)",51,91,88,,96.7,,
"De 45 a 49 años (068)",25,40,39,,97.5,,
"De 50 y más años (069)",41,53,46,,86.8,,
,,,,,,,
"URBANA (080)",8285,24007,21774,665,90.7,2.8,
"De 12 a 14 años (081)",1018,7,7,1,100,14.3,
"De 15 a 19 años (082)",1441,397,392,107,98.7,27,
"De 20 a 24 años (083)",1120,1403,1351,164,96.3,11.7,
"De 25 a 29 años (084)",931,2023,1966,149,97.2,7.4,
"De 30 a 34 años (085)",790,2481,2373,133,95.6,5.4,
"De 35 a 39 años (086)",735,3077,2903,81,94.3,2.6,
"De 40 a 44 años (087)",573,2927,2669,26,91.2,0.9,
"De 45 a 49 años (088)",435,2678,2448,4,91.4,0.1,
"De 50 y más años (089)",1242,9014,7665,,85,,
"Conviviente (090)",3304,11283,10445,489,92.6,4.3,
"De 12 a 14 años (091)",17,,,,,,
"De 15 a 19 años (092)",346,270,266,74,98.5,27.4,
"De 20 a 24 años (093)",642,1050,1005,123,95.7,11.7,
"De 25 a 29 años (094)",603,1471,1423,115,96.7,7.8,
"De 30 a 34 años (095)",492,1663,1586,99,95.4,6,
"De 35 a 39 años (096)",404,1759,1664,55,94.6,3.1,
"De 40 a 44 años (097)",277,1488,1343,20,90.3,1.3,
"De 45 a 49 años (098)",197,1255,1150,3,91.6,0.2,
"De 50 y más años (099)",326,2327,2008,,86.3,,
"Separado(a) (100)",244,805,737,22,91.6,2.7,
"De 15 a 19 años (102)",27,26,26,7,100,26.9,
"De 20 a 24 años (103)",34,46,45,3,97.8,6.5,
"De 25 a 29 años (104)",38,72,71,4,98.6,5.6,
"De 30 a 34 años (105)",36,103,100,5,97.1,4.9,
"De 35 a 39 años (106)",25,83,76,1,91.6,1.2,
"De 40 a 44 años (107)",23,102,91,2,89.2,2,
"De 45 a 49 años (108)",17,104,93,,89.4,,
"De 50 y más años (109)",44,269,235,,87.4,,
"Casado(a) (110)",1653,9306,8338,94,89.6,1,
"De 15 a 19 años (112)",12,9,9,3,100,33.3,
"De 20 a 24 años (113)",62,120,118,11,98.3,9.2,
"De 25 a 29 años (114)",123,314,309,24,98.4,7.6,
"De 30 a 34 años (115)",178,613,588,28,95.9,4.6,
"De 35 a 39 años (116)",244,1130,1061,23,93.9,2,
"De 40 a 44 años (117)",221,1167,1085,4,93,0.3,
"De 45 a 49 años (118)",192,1217,1111,1,91.3,0.1,
"De 50 y más años (119)",621,4736,4057,,85.7,,
"Viudo(a) (120)",277,1873,1535,1,82,0.1,
"De 12 a 14 años (121)",1,,,,,,
"De 15 a 19 años (122)",4,7,7,,100,,
"De 20 a 24 años (123)",3,4,4,,100,,
"De 25 a 29 años (124)",9,26,25,,96.2,,
"De 30 a 34 años (125)",4,9,9,,100,,
"De 35 a 39 años (126)",7,38,35,1,92.1,2.6,
"De 40 a 44 años (127)",15,91,74,,81.3,,
"De 45 a 49 años (128)",11,70,63,,90,,
"De 50 y más años (129)",223,1628,1318,,81,,
"Divorciado(a) (130)",10,39,35,,89.7,,
"De 30 a 34 años (135)",2,6,6,,100,,
"De 35 a 39 años (136)",2,3,3,,100,,
"De 40 a 44 años (137)",2,6,6,,100,,
"De 45 a 49 años (138)",1,4,4,,100,,
"De 50 y más años (139)",3,20,16,,80,,
"Soltero(a) (140)",2797,701,684,59,97.6,8.4,
"De 12 a 14 años (141)",1000,7,7,1,100,14.3,
"De 15 a 19 años (142)",1052,85,84,23,98.8,27.1,
"De 20 a 24 años (143)",379,183,179,27,97.8,14.8,
"De 25 a 29 años (144)",158,140,138,6,98.6,4.3,
"De 30 a 34 años (145)",78,87,84,1,96.6,1.1,
"De 35 a 39 años (146)",53,64,64,1,100,1.6,
"De 40 a 44 años (147)",35,73,70,,95.9,,
"De 45 a 49 años (148)",17,28,27,,96.4,,
"De 50 y más años (149)",25,34,31,,91.2,,
,,,,,,,
"RURAL (160)",10127,35594,31409,1181,88.2,3.3,
"De 12 a 14 años (161)",1423,16,16,5,100,31.3,
"De 15 a 19 años (162)",1755,921,894,232,97.1,25.2,
"De 20 a 24 años (163)",1441,2760,2642,314,95.7,11.4,
"De 25 a 29 años (164)",1132,3386,3208,244,94.7,7.2,
"De 30 a 34 años (165)",916,3962,3702,172,93.4,4.3,
"De 35 a 39 años (166)",872,4802,4394,143,91.5,3,
"De 40 a 44 años (167)",675,4378,3918,58,89.5,1.3,
"De 45 a 49 años (168)",559,4138,3659,13,88.4,0.3,
"De 50 y más años (169)",1354,11231,8976,,79.9,,
"Conviviente (170)",5562,22324,20146,992,90.2,4.4,
"De 12 a 14 años (171)",72,13,13,3,100,23.1,
"De 15 a 19 años (172)",791,754,730,187,96.8,24.8,
"De 20 a 24 años (173)",1136,2386,2290,271,96,11.4,
"De 25 a 29 años (174)",914,2881,2726,219,94.6,7.6,
"De 30 a 34 años (175)",714,3215,3003,154,93.4,4.8,
"De 35 a 39 años (176)",601,3353,3058,103,91.2,3.1,
"De 40 a 44 años (177)",434,2843,2536,44,89.2,1.5,
"De 45 a 49 años (178)",353,2546,2238,11,87.9,0.4,
"De 50 y más años (179)",547,4333,3552,,82,,
"Separado(a) (180)",183,713,607,22,85.1,3.1,
"De 15 a 19 años (182)",23,30,29,8,96.7,26.7,
"De 20 a 24 años (183)",40,56,54,8,96.4,14.3,
"De 25 a 29 años (184)",22,51,48,4,94.1,7.8,
"De 30 a 34 años (185)",19,61,54,,88.5,,
"De 35 a 39 años (186)",17,83,74,2,89.2,2.4,
"De 40 a 44 años (187)",15,82,73,,89,,
"De 45 a 49 años (188)",14,98,88,,89.8,,
"De 50 y más años (189)",33,252,187,,74.2,,
"Casado(a) (190)",1428,9835,8388,110,85.3,1.1,
"De 12 a 14 años (191)",1,,,,,,
"De 15 a 19 años (192)",18,20,20,3,100,15,
"De 20 a 24 años (193)",67,177,163,21,92.1,11.9,
"De 25 a 29 años (194)",116,368,349,16,94.8,4.3,
"De 30 a 34 años (195)",136,595,566,16,95.1,2.7,
"De 35 a 39 años (196)",217,1288,1190,38,92.4,3,
"De 40 a 44 años (197)",186,1338,1200,14,89.7,1,
"De 45 a 49 años (198)",166,1341,1196,2,89.2,0.1,
"De 50 y más años (199)",521,4708,3704,,78.7,,
"Viudo(a) (200)",298,2209,1779,2,80.5,0.1,
"De 15 a 19 años (202)",3,3,3,,100,,
"De 20 a 24 años (203)",2,5,5,1,100,20,
"De 25 a 29 años (204)",3,12,12,,100,,
"De 30 a 34 años (205)",9,30,22,1,73.3,3.3,
"De 35 a 39 años (206)",9,43,38,,88.4,,
"De 40 a 44 años (207)",21,89,84,,94.4,,
"De 45 a 49 años (208)",16,121,105,,86.8,,
"De 50 y más años (209)",235,1906,1510,,79.2,,
"Divorciado(a) (210)",8,41,35,,85.4,,
"De 20 a 24 años (213)",1,,,,,,
"De 40 a 44 años (217)",3,8,7,,87.5,,
"De 45 a 49 años (218)",2,20,20,,100,,
"De 50 y más años (219)",2,13,8,,61.5,,
"Soltero(a) (220)",2648,472,454,55,96.2,11.7,
"De 12 a 14 años (221)",1350,3,3,2,100,66.7,
"De 15 a 19 años (222)",920,114,112,34,98.2,29.8,
"De 20 a 24 años (223)",195,136,130,13,95.6,9.6,
"De 25 a 29 años (224)",77,74,73,5,98.6,6.8,
"De 30 a 34 años (225)",38,61,57,1,93.4,1.6,
"De 35 a 39 años (226)",28,35,34,,97.1,,
"De 40 a 44 años (227)",16,18,18,,100,,
"De 45 a 49 años (228)",8,12,12,,100,,
"De 50 y más años (229)",16,19,15,,78.9,,
