"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia SAN ANTONIO DE PUTINA (000)",16271,1066,7916,5204,172,1735,178
"Agric., ganadería, caza y silvicultura (001)",3551,1,235,1998,6,1311,
"Explotación de minas y canteras (003)",7808,50,6821,807,63,67,
"Industrias manufactureras (004)",339,4,96,207,11,21,
"Suministro de electricidad, gas y agua (005)",12,5,4,3,,,
"Construcción (006)",549,13,454,61,13,8,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",1850,131,24,1438,43,214,
"Venta, mant.y rep. veh.autom y motoc. (008)",71,2,14,43,8,4,
"Comercio al por mayor (009)",59,5,1,43,1,9,
"Comercio al por menor (010)",1720,124,9,1352,34,201,
"Hoteles y restaurantes (011)",464,144,18,256,16,30,
"Trans., almac. y comunicaciones (012)",191,51,27,107,,6,
"Intermediación financiera (013)",19,1,3,15,,,
"Activid.inmobil., empres. y alquileres (014)",91,51,15,20,5,,
"Admin.pub. y defensa; p. segur soc.afil (015)",162,136,26,,,,
"Enseñanza (016)",337,313,,23,1,,
"Servicios sociales y de salud (017)",83,69,1,10,1,2,
"Otras activ. serv.comun.soc y personales (018)",116,40,7,62,,7,
"Hogares privados con servicio doméstico (019)",178,,,,,,178
"Actividad economica no especificada (021)",521,57,185,197,13,69,
"Hombres (022)",11990,671,7280,3049,117,834,39
"Agric., ganadería, caza y silvicultura (023)",2397,,168,1536,4,689,
"Explotación de minas y canteras (025)",6957,48,6331,474,56,48,
"Industrias manufactureras (026)",227,4,83,115,11,14,
"Suministro de electricidad, gas y agua (027)",9,5,4,,,,
"Construcción (028)",539,12,448,59,12,8,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",652,43,21,538,16,34,
"Venta, mant.y rep. veh.autom y motoc. (030)",63,2,12,39,8,2,
"Comercio al por mayor (031)",27,2,1,23,1,,
"Comercio al por menor (032)",562,39,8,476,7,32,
"Hoteles y restaurantes (033)",141,53,7,67,6,8,
"Trans., almac. y comunicaciones (034)",164,34,25,99,,6,
"Intermediación financiera (035)",12,1,3,8,,,
"Activid.inmobil., empres. y alquileres (036)",80,47,13,17,3,,
"Admin.pub. y defensa; p. segur soc.afil (037)",132,111,21,,,,
"Enseñanza (038)",243,227,,15,1,,
"Servicios sociales y de salud (039)",35,27,,7,1,,
"Otras activ. serv.comun.soc y personales (040)",54,20,6,25,,3,
"Hogares privados con servicio doméstico (041)",39,,,,,,39
"Actividad economica no especificada (043)",309,39,150,89,7,24,
"Mujeres (044)",4281,395,636,2155,55,901,139
"Agric., ganadería, caza y silvicultura (045)",1154,1,67,462,2,622,
"Explotación de minas y canteras (047)",851,2,490,333,7,19,
"Industrias manufactureras (048)",112,,13,92,,7,
"Suministro de electricidad, gas y agua (049)",3,,,3,,,
"Construcción (050)",10,1,6,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1198,88,3,900,27,180,
"Venta, mant.y rep. veh.autom y motoc. (052)",8,,2,4,,2,
"Comercio al por mayor (053)",32,3,,20,,9,
"Comercio al por menor (054)",1158,85,1,876,27,169,
"Hoteles y restaurantes (055)",323,91,11,189,10,22,
"Trans., almac. y comunicaciones (056)",27,17,2,8,,,
"Intermediación financiera (057)",7,,,7,,,
"Activid.inmobil., empres. y alquileres (058)",11,4,2,3,2,,
"Admin.pub. y defensa; p. segur soc.afil (059)",30,25,5,,,,
"Enseñanza (060)",94,86,,8,,,
"Servicios sociales y de salud (061)",48,42,1,3,,2,
"Otras activ. serv.comun.soc y personales (062)",62,20,1,37,,4,
"Hogares privados con servicio doméstico (063)",139,,,,,,139
"Actividad economica no especificada (065)",212,18,35,108,6,45,
,,,,,,,
"URBANA (066)",11300,939,6214,3257,150,586,154
"Agric., ganadería, caza y silvicultura (067)",820,1,102,510,5,202,
"Explotación de minas y canteras (069)",6161,35,5397,621,47,61,
"Industrias manufactureras (070)",272,4,85,153,10,20,
"Suministro de electricidad, gas y agua (071)",12,5,4,3,,,
"Construcción (072)",435,12,353,52,12,6,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1699,122,21,1314,42,200,
"Venta, mant.y rep. veh.autom y motoc. (074)",62,2,11,37,8,4,
"Comercio al por mayor (075)",50,3,1,37,1,8,
"Comercio al por menor (076)",1587,117,9,1240,33,188,
"Hoteles y restaurantes (077)",428,131,17,235,16,29,
"Trans., almac. y comunicaciones (078)",161,43,22,90,,6,
"Intermediación financiera (079)",9,,3,6,,,
"Activid.inmobil., empres. y alquileres (080)",72,42,11,15,4,,
"Admin.pub. y defensa; p. segur soc.afil (081)",143,124,19,,,,
"Enseñanza (082)",294,272,,21,1,,
"Servicios sociales y de salud (083)",77,63,1,10,1,2,
"Otras activ. serv.comun.soc y personales (084)",108,35,7,61,,5,
"Hogares privados con servicio doméstico (085)",154,,,,,,154
"Actividad economica no especificada (087)",455,50,172,166,12,55,
"Hombres (088)",8358,595,5733,1670,100,227,33
"Agric., ganadería, caza y silvicultura (089)",537,,71,366,3,97,
"Explotación de minas y canteras (091)",5536,35,5019,395,43,44,
"Industrias manufactureras (092)",186,4,74,85,10,13,
"Suministro de electricidad, gas y agua (093)",9,5,4,,,,
"Construcción (094)",427,11,347,51,12,6,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",601,41,18,494,16,32,
"Venta, mant.y rep. veh.autom y motoc. (096)",55,2,9,34,8,2,
"Comercio al por mayor (097)",23,2,1,19,1,,
"Comercio al por menor (098)",523,37,8,441,7,30,
"Hoteles y restaurantes (099)",135,52,7,62,6,8,
"Trans., almac. y comunicaciones (100)",142,32,20,84,,6,
"Intermediación financiera (101)",5,,3,2,,,
"Activid.inmobil., empres. y alquileres (102)",67,41,10,14,2,,
"Admin.pub. y defensa; p. segur soc.afil (103)",119,103,16,,,,
"Enseñanza (104)",211,196,,14,1,,
"Servicios sociales y de salud (105)",32,24,,7,1,,
"Otras activ. serv.comun.soc y personales (106)",51,18,6,24,,3,
"Hogares privados con servicio doméstico (107)",33,,,,,,33
"Actividad economica no especificada (109)",267,33,138,72,6,18,
"Mujeres (110)",2942,344,481,1587,50,359,121
"Agric., ganadería, caza y silvicultura (111)",283,1,31,144,2,105,
"Explotación de minas y canteras (113)",625,,378,226,4,17,
"Industrias manufactureras (114)",86,,11,68,,7,
"Suministro de electricidad, gas y agua (115)",3,,,3,,,
"Construcción (116)",8,1,6,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1098,81,3,820,26,168,
"Venta, mant.y rep. veh.autom y motoc. (118)",7,,2,3,,2,
"Comercio al por mayor (119)",27,1,,18,,8,
"Comercio al por menor (120)",1064,80,1,799,26,158,
"Hoteles y restaurantes (121)",293,79,10,173,10,21,
"Trans., almac. y comunicaciones (122)",19,11,2,6,,,
"Intermediación financiera (123)",4,,,4,,,
"Activid.inmobil., empres. y alquileres (124)",5,1,1,1,2,,
