"CUADRO Nº 17: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",704,,371,287,15,31,
"Obreros construc.,conf.,papel, fab., instr. (092)",433,44,197,186,5,1,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",2753,75,2185,74,,410,9
"Otra (094)",89,89,,,,,
"Ocupación no especificada (095)",65,8,21,28,,8,
"Mujeres (096)",2982,298,1023,830,91,659,81
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",1,1,,,,,
"Profes., científicos e intelectuales (098)",119,104,,13,2,,
"Técnicos de nivel medio y trab. asimilados (099)",51,36,,14,1,,
"Jefes y empleados de oficina (100)",51,51,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",311,51,9,210,14,27,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",413,,,347,66,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",192,,38,71,2,81,
"Obreros construc.,conf.,papel, fab., instr. (104)",22,1,7,11,,3,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",1721,46,948,121,1,524,81
"Otra (106)",2,2,,,,,
"Ocupación no especificada (107)",99,6,21,43,5,24,
