"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",68,66,1,55,10,,,,,,2,75
"De 25 a 29 años (024)",76,75,1,44,17,10,3,,,,1,121
"De 30 a 34 años (025)",85,85,1,32,33,9,9,1,,,,169
"De 35 a 39 años (026)",81,81,1,26,23,12,18,1,,,,192
"De 40 a 44 años (027)",71,69,1,16,14,15,17,4,2,,2,207
"De 45 a 49 años (028)",62,62,,13,11,13,14,6,3,2,,219
"De 50 y más años (029)",212,209,1,35,40,40,65,23,3,2,3,709
"Casado(a) (030)",5690,5646,25,455,946,1020,1597,1005,484,114,44,24193
"De 12 a 14 años (031)",3,3,,1,2,,,,,,,5
"De 15 a 19 años (032)",3,3,,3,,,,,,,,3
"De 20 a 24 años (033)",85,79,,34,27,17,1,,,,6,143
"De 25 a 29 años (034)",308,298,3,80,118,66,31,,,,10,644
"De 30 a 34 años (035)",503,499,3,74,157,139,107,18,1,,4,1388
"De 35 a 39 años (036)",752,747,,51,174,194,243,69,16,,5,2625
"De 40 a 44 años (037)",768,764,2,35,127,175,244,124,45,12,4,3168
"De 45 a 49 años (038)",733,731,1,38,99,123,224,164,68,14,2,3388
"De 50 y más años (039)",2535,2522,16,139,242,306,747,630,354,88,13,12829
"Viudo(a) (040)",1484,1467,14,136,162,233,447,290,149,36,17,6645
"De 15 a 19 años (042)",2,2,,2,,,,,,,,2
"De 20 a 24 años (043)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (044)",11,11,,3,3,2,1,1,1,,,33
"De 30 a 34 años (045)",28,28,1,7,5,6,9,,,,,74
"De 35 a 39 años (046)",47,47,,7,12,13,8,6,1,,,150
"De 40 a 44 años (047)",64,64,,5,8,7,26,15,2,1,,284
"De 45 a 49 años (048)",78,78,,5,9,9,22,21,10,2,,383
"De 50 y más años (049)",1252,1235,13,106,124,196,381,247,135,33,17,5716
"Divorciado(a) (050)",65,62,,12,8,16,16,4,5,1,3,224
"De 20 a 24 años (053)",3,2,,2,,,,,,,1,2
"De 25 a 29 años (054)",1,1,,,1,,,,,,,2
"De 30 a 34 años (055)",7,6,,2,2,1,1,,,,1,13
"De 35 a 39 años (056)",7,7,,3,1,3,,,,,,14
"De 40 a 44 años (057)",8,8,,1,1,2,4,,,,,25
"De 45 a 49 años (058)",2,2,,,1,,1,,,,,6
"De 50 y más años (059)",37,36,,4,2,10,10,4,5,1,1,162
"Soltero(a) (060)",1245,714,14,413,180,67,40,,,,531,1134
"De 12 a 14 años (061)",4,4,,3,1,,,,,,,5
"De 15 a 19 años (062)",47,47,2,41,4,,,,,,,49
"De 20 a 24 años (063)",303,112,3,93,14,,2,,,,191,129
"De 25 a 29 años (064)",270,104,1,68,29,5,1,,,,166,145
"De 30 a 34 años (065)",164,86,2,46,29,5,4,,,,78,135
"De 35 a 39 años (066)",135,96,,48,24,16,8,,,,39,176
"De 40 a 44 años (067)",72,57,3,27,18,4,5,,,,15,95
"De 45 a 49 años (068)",64,51,2,22,15,10,2,,,,13,90
"De 50 y más años (069)",186,157,1,65,46,27,18,,,,29,310
,,,,,,,,,,,,
"URBANA (080)",4902,4626,34,1156,1069,755,934,440,192,46,276,14558
"De 12 a 14 años (081)",10,6,1,3,2,,,,,,4,7
"De 15 a 19 años (082)",130,118,6,95,14,3,,,,,12,132
"De 20 a 24 años (083)",561,465,5,322,111,21,6,,,,96,632
"De 25 a 29 años (084)",683,615,2,277,215,89,32,,,,68,1108
"De 30 a 34 años (085)",605,567,3,152,206,116,78,10,1,1,38,1324
"De 35 a 39 años (086)",626,605,2,102,170,144,153,28,6,,21,1774
"De 40 a 44 años (087)",507,499,5,52,105,109,137,71,18,2,8,1811
"De 45 a 49 años (088)",381,374,1,29,79,81,95,57,25,7,7,1505
"De 50 y más años (089)",1399,1377,9,124,167,192,433,274,142,36,22,6265
"Conviviente (090)",1649,1602,17,659,460,212,178,49,25,2,47,3534
"De 12 a 14 años (091)",7,4,1,3,,,,,,,3,3
"De 15 a 19 años (092)",103,92,4,72,13,3,,,,,11,107
"De 20 a 24 años (093)",375,360,4,248,86,18,4,,,,15,491
"De 25 a 29 años (094)",426,416,2,190,142,59,23,,,,10,748
"De 30 a 34 años (095)",297,293,2,75,113,57,39,5,1,1,4,684
"De 35 a 39 años (096)",185,183,2,41,57,36,38,8,1,,2,492
"De 40 a 44 años (097)",121,120,2,15,24,16,40,17,6,,1,452
"De 45 a 49 años (098)",47,47,,5,9,14,9,3,7,,,180
"De 50 y más años (099)",88,87,,10,16,9,25,16,10,1,1,377
"Separado(a) (100)",275,271,1,98,64,36,51,16,4,1,4,698
"De 12 a 14 años (101)",1,,,,,,,,,,1,
"De 15 a 19 años (102)",7,6,,6,,,,,,,1,6
"De 20 a 24 años (103)",29,28,,23,5,,,,,,1,33
"De 25 a 29 años (104)",39,39,,21,14,3,1,,,,,62
"De 30 a 34 años (105)",28,28,,12,9,5,2,,,,,53
"De 35 a 39 años (106)",39,39,,12,12,3,11,1,,,,99
"De 40 a 44 años (107)",29,29,,7,5,7,7,2,1,,,90
"De 45 a 49 años (108)",23,23,,4,6,4,5,1,2,1,,82
"De 50 y más años (109)",80,79,1,13,13,14,25,12,1,,1,273
"Casado(a) (110)",2004,1984,6,181,422,400,537,285,122,31,20,7757
"De 12 a 14 años (111)",2,2,,,2,,,,,,,4
"De 15 a 19 años (112)",1,1,,1,,,,,,,,1
"De 20 a 24 años (113)",31,28,,11,14,3,,,,,3,48
"De 25 a 29 años (114)",119,114,,35,48,24,7,,,,5,232
"De 30 a 34 años (115)",205,204,1,42,72,51,33,5,,,1,514
"De 35 a 39 años (116)",330,326,,26,87,95,95,19,4,,4,1056
"De 40 a 44 años (117)",304,302,1,15,66,80,80,48,10,2,2,1137
"De 45 a 49 años (118)",258,257,,11,52,57,72,46,13,6,1,1082
"De 50 y más años (119)",754,750,4,40,81,90,250,167,95,23,4,3683
"Viudo(a) (120)",480,475,4,52,53,82,145,87,41,11,5,2063
"De 15 a 19 años (122)",1,1,,1,,,,,,,,1
"De 20 a 24 años (123)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (124)",5,5,,1,2,2,,,,,,11
"De 30 a 34 años (125)",6,6,,2,1,2,1,,,,,15
"De 35 a 39 años (126)",18,18,,5,2,5,5,,1,,,54
"De 40 a 44 años (127)",19,19,,1,3,3,7,4,1,,,83
"De 45 a 49 años (128)",27,27,,3,4,2,8,7,3,,,123
"De 50 y más años (129)",402,397,4,38,40,68,124,76,36,11,5,1773
"Divorciado(a) (130)",24,24,,4,3,7,6,3,,1,,88
"De 20 a 24 años (133)",1,1,,1,,,,,,,,1
"De 30 a 34 años (135)",3,3,,1,,1,1,,,,,8
"De 35 a 39 años (136)",2,2,,1,,1,,,,,,4
"De 40 a 44 años (137)",3,3,,,1,1,1,,,,,9
"De 45 a 49 años (138)",1,1,,,1,,,,,,,2
"De 50 y más años (139)",14,14,,1,1,4,4,3,,1,,64
"Soltero(a) (140)",470,270,6,162,67,18,17,,,,200,418
"De 15 a 19 años (142)",18,18,2,15,1,,,,,,,17
"De 20 a 24 años (143)",123,46,1,38,5,,2,,,,77,56
"De 25 a 29 años (144)",94,41,,30,9,1,1,,,,53,55
"De 30 a 34 años (145)",66,33,,20,11,,2,,,,33,50
"De 35 a 39 años (146)",52,37,,17,12,4,4,,,,15,69
"De 40 a 44 años (147)",31,26,2,14,6,2,2,,,,5,40
"De 45 a 49 años (148)",25,19,1,6,7,4,1,,,,6,36
"De 50 y más años (149)",61,50,,22,16,7,5,,,,11,95
,,,,,,,,,,,,
"RURAL (160)",7928,7482,60,1408,1370,1171,1778,1058,523,114,446,27895
"De 12 a 14 años (161)",8,6,,5,1,,,,,,2,7
"De 15 a 19 años (162)",161,146,4,127,14,1,,,,,15,158
"De 20 a 24 años (163)",744,597,10,389,149,42,6,1,,,147,843
"De 25 a 29 años (164)",853,726,7,246,283,120,65,4,1,,127,1475
"De 30 a 34 años (165)",806,751,7,155,235,176,151,26,1,,55,1973
"De 35 a 39 años (166)",822,790,4,105,169,176,239,80,17,,32,2675
"De 40 a 44 años (167)",739,721,3,57,111,134,242,112,50,12,18,2994
"De 45 a 49 años (168)",715,707,2,64,84,105,208,159,74,11,8,3235
"De 50 y más años (169)",3080,3038,23,260,324,417,867,676,380,91,42,14535
"Conviviente (170)",2024,1956,18,654,535,279,308,115,44,3,68,5017
"De 12 a 14 años (171)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (172)",119,106,4,90,11,1,,,,,13,115
"De 20 a 24 años (173)",469,441,7,278,122,28,5,1,,,28,632
"De 25 a 29 años (174)",444,436,2,138,188,67,38,3,,,8,890
"De 30 a 34 años (175)",327,321,1,71,102,75,60,12,,,6,834
"De 35 a 39 años (176)",241,234,3,31,48,46,77,24,5,,7,800
"De 40 a 44 años (177)",142,138,,10,24,24,43,23,13,1,4,574
"De 45 a 49 años (178)",110,110,,10,19,17,31,22,11,,,474
"De 50 y más años (179)",169,169,1,25,21,21,54,30,15,2,,697
"Separado(a) (180)",398,390,5,137,84,63,75,19,4,3,8,1008
"De 15 a 19 años (182)",10,8,,8,,,,,,,2,8
"De 20 a 24 años (183)",39,38,1,32,5,,,,,,1,42
"De 25 a 29 años (184)",37,36,1,23,3,7,2,,,,1,59
"De 30 a 34 años (185)",57,57,1,20,24,4,7,1,,,,116
"De 35 a 39 años (186)",42,42,1,14,11,9,7,,,,,93
"De 40 a 44 años (187)",42,40,1,9,9,8,10,2,1,,2,117
"De 45 a 49 años (188)",39,39,,9,5,9,9,5,1,1,,137
"De 50 y más años (189)",132,130,,22,27,26,40,11,2,2,2,436
"Casado(a) (190)",3686,3662,19,274,524,620,1060,720,362,83,24,16436
"De 12 a 14 años (191)",1,1,,1,,,,,,,,1
"De 15 a 19 años (192)",2,2,,2,,,,,,,,2
"De 20 a 24 años (193)",54,51,,23,13,14,1,,,,3,95
"De 25 a 29 años (194)",189,184,3,45,70,42,24,,,,5,412
"De 30 a 34 años (195)",298,295,2,32,85,88,74,13,1,,3,874
"De 35 a 39 años (196)",422,421,,25,87,99,148,50,12,,1,1569
"De 40 a 44 años (197)",464,462,1,20,61,95,164,76,35,10,2,2031
"De 45 a 49 años (198)",475,474,1,27,47,66,152,118,55,8,1,2306
"De 50 y más años (199)",1781,1772,12,99,161,216,497,463,259,65,9,9146
"Viudo(a) (200)",1004,992,10,84,109,151,302,203,108,25,12,4582
"De 15 a 19 años (202)",1,1,,1,,,,,,,,1
"De 25 a 29 años (204)",6,6,,2,1,,1,1,1,,,22
"De 30 a 34 años (205)",22,22,1,5,4,4,8,,,,,59
"De 35 a 39 años (206)",29,29,,2,10,8,3,6,,,,96
"De 40 a 44 años (207)",45,45,,4,5,4,19,11,1,1,,201
"De 45 a 49 años (208)",51,51,,2,5,7,14,14,7,2,,260
"De 50 y más años (209)",850,838,9,68,84,128,257,171,99,22,12,3943
"Divorciado(a) (210)",41,38,,8,5,9,10,1,5,,3,136
"De 20 a 24 años (213)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (214)",1,1,,,1,,,,,,,2
"De 30 a 34 años (215)",4,3,,1,2,,,,,,1,5
"De 35 a 39 años (216)",5,5,,2,1,2,,,,,,10
"De 40 a 44 años (217)",5,5,,1,,1,3,,,,,16
"De 45 a 49 años (218)",1,1,,,,,1,,,,,4
"De 50 y más años (219)",23,22,,3,1,6,6,1,5,,1,98
"Soltero(a) (220)",775,444,8,251,113,49,23,,,,331,716
"De 12 a 14 años (221)",4,4,,3,1,,,,,,,5
"De 15 a 19 años (222)",29,29,,26,3,,,,,,,32
"De 20 a 24 años (223)",180,66,2,55,9,,,,,,114,73
"De 25 a 29 años (224)",176,63,1,38,20,4,,,,,113,90
"De 30 a 34 años (225)",98,53,2,26,18,5,2,,,,45,85
"De 35 a 39 años (226)",83,59,,31,12,12,4,,,,24,107
"De 40 a 44 años (227)",41,31,1,13,12,2,3,,,,10,55
"De 45 a 49 años (228)",39,32,1,16,8,6,1,,,,7,54
"De 50 y más años (229)",125,107,1,43,30,20,13,,,,18,215
