"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 35 a 39 años (045)",3374,1658,1716,1221,580,641,2153,1078,1075
"35 años (046)",687,348,339,251,133,118,436,215,221
"36 años (047)",654,300,354,231,96,135,423,204,219
"37 años (048)",774,411,363,303,154,149,471,257,214
"38 años (049)",652,300,352,238,105,133,414,195,219
"39 años (050)",607,299,308,198,92,106,409,207,202
"De 40 a 44 años (051)",2826,1400,1426,1058,506,552,1768,894,874
"40 años (052)",708,347,361,253,118,135,455,229,226
"41 años (053)",474,222,252,184,84,100,290,138,152
"42 años (054)",643,326,317,259,125,134,384,201,183
"43 años (055)",521,260,261,189,97,92,332,163,169
"44 años (056)",480,245,235,173,82,91,307,163,144
"De 45 a 49 años (057)",2391,1146,1245,932,438,494,1459,708,751
"45 años (058)",530,241,289,192,80,112,338,161,177
"46 años (059)",488,256,232,186,96,90,302,160,142
"47 años (060)",524,259,265,215,98,117,309,161,148
"48 años (061)",449,205,244,171,81,90,278,124,154
"49 años (062)",400,185,215,168,83,85,232,102,130
"De 50 a 54 años (063)",1917,954,963,692,341,351,1225,613,612
"50 años (064)",494,246,248,179,87,92,315,159,156
"51 años (065)",297,140,157,115,51,64,182,89,93
"52 años (066)",420,225,195,154,89,65,266,136,130
"53 años (067)",337,179,158,107,55,52,230,124,106
"54 años (068)",369,164,205,137,59,78,232,105,127
"De 55 a 59 años (069)",1716,803,913,629,299,330,1087,504,583
"55 años (070)",398,164,234,137,61,76,261,103,158
"56 años (071)",377,174,203,138,55,83,239,119,120
"57 años (072)",365,181,184,148,81,67,217,100,117
"58 años (073)",317,153,164,110,51,59,207,102,105
"59 años (074)",259,131,128,96,51,45,163,80,83
"De 60 a 64 años (075)",1496,746,750,505,270,235,991,476,515
"60 años (076)",438,211,227,139,73,66,299,138,161
"61 años (077)",234,118,116,70,36,34,164,82,82
"62 años (078)",339,154,185,124,60,64,215,94,121
"63 años (079)",244,148,96,96,64,32,148,84,64
"64 años (080)",241,115,126,76,37,39,165,78,87
"De 65 y más años (081)",4352,1915,2437,1390,593,797,2962,1322,1640
"65 años (082)",304,119,185,100,43,57,204,76,128
"66 años (083)",223,109,114,73,36,37,150,73,77
"67 años (084)",262,132,130,83,37,46,179,95,84
"68 años (085)",248,102,146,76,36,40,172,66,106
"69 años (086)",173,81,92,57,22,35,116,59,57
"70 años (087)",364,155,209,99,39,60,265,116,149
"71 años (088)",167,78,89,60,29,31,107,49,58
"72 años (089)",239,108,131,72,27,45,167,81,86
"73 años (090)",190,73,117,63,20,43,127,53,74
"74 años (091)",219,105,114,68,29,39,151,76,75
"75 años (092)",257,128,129,82,42,40,175,86,89
"76 años (093)",152,76,76,54,24,30,98,52,46
"77 años (094)",175,77,98,54,22,32,121,55,66
"78 años (095)",171,84,87,56,25,31,115,59,56
"79 años (096)",119,50,69,38,16,22,81,34,47
"80 años (097)",211,76,135,60,21,39,151,55,96
"81 años (098)",83,33,50,32,13,19,51,20,31
"82 años (099)",131,47,84,46,15,31,85,32,53
"83 años (100)",72,33,39,30,18,12,42,15,27
"84 años (101)",100,50,50,36,18,18,64,32,32
"85 años (102)",115,41,74,38,13,25,77,28,49
"86 años (103)",58,24,34,19,8,11,39,16,23
"87 años (104)",65,37,28,19,11,8,46,26,20
"88 años (105)",39,16,23,11,3,8,28,13,15
"89 años (106)",36,15,21,9,5,4,27,10,17
"90 años (107)",41,14,27,12,4,8,29,10,19
"91 años (108)",10,5,5,4,2,2,6,3,3
"92 años (109)",16,5,11,2,1,1,14,4,10
"93 años (110)",14,5,9,7,4,3,7,1,6
"94 años (111)",11,3,8,7,2,5,4,1,3
"95 años (112)",15,7,8,5,2,3,10,5,5
"96 años (113)",10,6,4,2,1,1,8,5,3
"97 años (114)",13,5,8,1,,1,12,5,7
"98 y más años (115)",49,16,33,15,5,10,34,11,23
