"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",5036,,,4850,186,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",240,,80,144,6,10,,
"Obreros construc.,conf.,papel, fab., instr. (099)",624,69,248,281,12,14,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",1788,46,633,64,,1028,17,
"Otra (101)",5,5,,,,,,
"Ocupaciñn no especificada (102)",62,5,7,26,,24,,
"Desocupado (103)",198,,,,,,,198
"Mujeres (104)",2273,215,92,942,15,862,78,69
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",88,64,,23,,1,,
"Técnicos de nivel medio y trab. asimilados (107)",37,25,,11,,,1,
"Jefes y empleados de oficina (108)",32,32,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",293,43,3,214,2,30,1,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",464,,,454,10,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",42,,11,28,,3,,
"Obreros construc.,conf.,papel, fab., instr. (112)",19,1,5,11,2,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",1006,25,71,117,,717,76,
"Ocupaciñn no especificada (115)",220,22,2,84,1,111,,
"Desocupado (116)",69,,,,,,,69
