"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",5973,,6,5567,400,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",172,,53,105,5,9,,
"Obreros construc.,conf.,papel, fab., instr. (099)",492,38,210,216,18,10,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",2544,36,687,141,,1661,19,
"Otra (101)",4,4,,,,,,
"Ocupaciñn no especificada (102)",203,22,41,93,18,29,,
"Desocupado (103)",148,,,,,,,148
"Mujeres (104)",3264,182,129,1225,77,1547,55,49
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",105,73,,31,,1,,
"Técnicos de nivel medio y trab. asimilados (107)",35,18,,11,6,,,
"Jefes y empleados de oficina (108)",12,12,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",279,44,1,198,7,29,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",653,,,604,49,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",191,,8,165,4,14,,
"Obreros construc.,conf.,papel, fab., instr. (112)",59,,6,48,1,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",1662,18,109,57,2,1421,55,
"Ocupaciñn no especificada (115)",217,15,5,111,8,78,,
"Desocupado (116)",49,,,,,,,49
