"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"30 años (040)",2508,1271,1237,2299,1159,1140,209,112,97
"31 años (041)",1942,958,984,1817,893,924,125,65,60
"32 años (042)",2371,1181,1190,2211,1091,1120,160,90,70
"33 años (043)",2227,1152,1075,2057,1072,985,170,80,90
"34 años (044)",2115,975,1140,1962,897,1065,153,78,75
"De 35 a 39 años (045)",10481,5294,5187,9665,4866,4799,816,428,388
"35 años (046)",2192,1132,1060,2005,1036,969,187,96,91
"36 años (047)",2002,987,1015,1856,904,952,146,83,63
"37 años (048)",2398,1236,1162,2221,1150,1071,177,86,91
"38 años (049)",2006,990,1016,1833,895,938,173,95,78
"39 años (050)",1883,949,934,1750,881,869,133,68,65
"De 40 a 44 años (051)",9197,4714,4483,8538,4370,4168,659,344,315
"40 años (052)",2212,1116,1096,2041,1020,1021,171,96,75
"41 años (053)",1525,770,755,1402,715,687,123,55,68
"42 años (054)",2077,1109,968,1939,1033,906,138,76,62
"43 años (055)",1797,920,877,1671,857,814,126,63,63
"44 años (056)",1586,799,787,1485,745,740,101,54,47
"De 45 a 49 años (057)",7639,4008,3631,7080,3693,3387,559,315,244
"45 años (058)",1484,780,704,1386,725,661,98,55,43
"46 años (059)",1472,808,664,1375,753,622,97,55,42
"47 años (060)",1702,891,811,1557,816,741,145,75,70
"48 años (061)",1588,811,777,1469,744,725,119,67,52
"49 años (062)",1393,718,675,1293,655,638,100,63,37
"De 50 a 54 años (063)",6203,3322,2881,5702,3070,2632,501,252,249
"50 años (064)",1597,831,766,1464,759,705,133,72,61
"51 años (065)",1062,574,488,991,542,449,71,32,39
"52 años (066)",1282,689,593,1182,637,545,100,52,48
"53 años (067)",1173,648,525,1067,592,475,106,56,50
"54 años (068)",1089,580,509,998,540,458,91,40,51
"De 55 a 59 años (069)",4210,2226,1984,3840,2030,1810,370,196,174
"55 años (070)",950,505,445,870,463,407,80,42,38
"56 años (071)",918,504,414,859,474,385,59,30,29
"57 años (072)",859,438,421,766,389,377,93,49,44
"58 años (073)",809,427,382,727,381,346,82,46,36
"59 años (074)",674,352,322,618,323,295,56,29,27
"De 60 a 64 años (075)",3176,1685,1491,2849,1509,1340,327,176,151
"60 años (076)",832,426,406,733,378,355,99,48,51
"61 años (077)",492,282,210,451,258,193,41,24,17
"62 años (078)",667,376,291,603,337,266,64,39,25
"63 años (079)",623,313,310,550,276,274,73,37,36
"64 años (080)",562,288,274,512,260,252,50,28,22
"De 65 y más años (081)",7367,3878,3489,6515,3373,3142,852,505,347
"65 años (082)",563,289,274,511,258,253,52,31,21
"66 años (083)",498,260,238,443,232,211,55,28,27
"67 años (084)",479,245,234,417,212,205,62,33,29
"68 años (085)",440,228,212,387,197,190,53,31,22
"69 años (086)",346,183,163,311,165,146,35,18,17
"70 años (087)",482,245,237,424,210,214,58,35,23
"71 años (088)",315,171,144,283,149,134,32,22,10
"72 años (089)",436,218,218,380,179,201,56,39,17
"73 años (090)",394,211,183,353,189,164,41,22,19
"74 años (091)",382,207,175,327,172,155,55,35,20
"75 años (092)",412,214,198,367,190,177,45,24,21
"76 años (093)",291,145,146,260,128,132,31,17,14
"77 años (094)",284,161,123,242,134,108,42,27,15
"78 años (095)",273,160,113,244,139,105,29,21,8
"79 años (096)",231,122,109,201,107,94,30,15,15
"80 años (097)",231,137,94,190,109,81,41,28,13
"81 años (098)",109,63,46,102,58,44,7,5,2
"82 años (099)",161,77,84,152,71,81,9,6,3
"83 años (100)",144,91,53,124,76,48,20,15,5
"84 años (101)",135,71,64,116,63,53,19,8,11
"85 años (102)",143,75,68,133,69,64,10,6,4
"86 años (103)",101,57,44,89,51,38,12,6,6
"87 años (104)",117,57,60,107,48,59,10,9,1
"88 años (105)",83,34,49,74,30,44,9,4,5
"89 años (106)",54,30,24,48,25,23,6,5,1
"90 años (107)",71,32,39,62,26,36,9,6,3
"91 años (108)",32,16,16,29,16,13,3,,3
"92 años (109)",29,18,11,25,16,9,4,2,2
"93 años (110)",24,12,12,22,11,11,2,1,1
"94 años (111)",24,11,13,18,9,9,6,2,4
"95 años (112)",22,8,14,19,7,12,3,1,2
"96 años (113)",16,12,4,15,11,4,1,1,
"97 años (114)",18,8,10,16,7,9,2,1,1
"98 y más años (115)",27,10,17,24,9,15,3,1,2
