"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (035)",119,119,,27,45,31,13,3,,,,286
"De 35 a 39 años (036)",130,128,1,16,42,35,30,4,,,2,358
"De 40 a 44 años (037)",131,130,,7,32,33,41,13,4,,1,464
"De 45 a 49 años (038)",145,144,,11,27,36,46,21,3,,1,531
"De 50 y más años (039)",368,367,3,31,47,51,110,86,30,9,1,1663
"Secundaria (040)",709,681,1,282,219,115,54,9,,1,28,1359
"De 15 a 19 años (042)",41,39,,35,4,,,,,,2,43
"De 20 a 24 años (043)",153,143,,115,23,5,,,,,10,176
"De 25 a 29 años (044)",152,146,1,73,48,20,4,,,,6,246
"De 30 a 34 años (045)",135,131,,29,61,33,8,,,,4,283
"De 35 a 39 años (046)",95,93,,12,41,22,17,1,,,2,236
"De 40 a 44 años (047)",59,58,,9,25,12,11,1,,,1,150
"De 45 a 49 años (048)",31,30,,5,7,10,7,1,,,1,83
"De 50 y más años (049)",43,41,,4,10,13,7,6,,1,2,142
"Sup. no Univ. incompleta (050)",43,37,1,16,18,2,,,,,6,58
"De 15 a 19 años (052)",2,2,,2,,,,,,,,2
"De 20 a 24 años (053)",9,6,,6,,,,,,,3,6
"De 25 a 29 años (054)",21,19,1,7,9,2,,,,,2,31
"De 30 a 34 años (055)",6,5,,,5,,,,,,1,10
"De 35 a 39 años (056)",2,2,,1,1,,,,,,,3
"De 40 a 44 años (057)",2,2,,,2,,,,,,,4
"De 50 y más años (059)",1,1,,,1,,,,,,,2
"Sup. no Univ. completa (060)",59,52,,25,21,4,2,,,,7,88
"De 20 a 24 años (063)",9,6,,4,2,,,,,,3,8
"De 25 a 29 años (064)",14,11,,8,3,,,,,,3,14
"De 30 a 34 años (065)",10,9,,6,2,1,,,,,1,13
"De 35 a 39 años (066)",11,11,,4,6,1,,,,,,19
"De 40 a 44 años (067)",5,5,,1,3,1,,,,,,10
"De 45 a 49 años (068)",5,5,,,3,1,1,,,,,13
"De 50 y más años (069)",5,5,,2,2,,1,,,,,11
"Sup. Univ. incompleta (070)",23,15,,5,6,3,1,,,,8,31
"De 15 a 19 años (072)",1,1,,1,,,,,,,,1
"De 20 a 24 años (073)",4,,,,,,,,,,4,
"De 25 a 29 años (074)",3,2,,1,,1,,,,,1,4
"De 30 a 34 años (075)",4,4,,2,2,,,,,,,6
"De 35 a 39 años (076)",5,4,,,3,1,,,,,1,9
"De 40 a 44 años (077)",2,2,,,1,,1,,,,,7
"De 45 a 49 años (078)",2,2,,1,,1,,,,,,4
"De 50 y más años (079)",2,,,,,,,,,,2,
"Sup. Univ. completa (080)",73,60,1,23,26,4,6,,,,13,114
"De 20 a 24 años (083)",2,,,,,,,,,,2,
"De 25 a 29 años (084)",12,8,1,6,1,,,,,,4,8
"De 30 a 34 años (085)",18,15,,10,5,,,,,,3,20
"De 35 a 39 años (086)",17,13,,4,8,1,,,,,4,23
"De 40 a 44 años (087)",16,16,,1,10,3,2,,,,,39
"De 45 a 49 años (088)",2,2,,1,1,,,,,,,3
"De 50 y más años (089)",6,6,,1,1,,4,,,,,21
,,,,,,,,,,,,
"URBANA (100)",1657,1598,8,359,386,271,323,179,58,14,59,5149
"De 15 a 19 años (102)",33,31,,27,3,,1,,,,2,37
"De 20 a 24 años (103)",142,121,,94,22,5,,,,,21,153
"De 25 a 29 años (104)",171,158,2,78,52,22,3,,1,,13,270
"De 30 a 34 años (105)",203,196,,60,80,40,15,1,,,7,409
"De 35 a 39 años (106)",182,176,1,23,73,44,31,4,,,6,456
"De 40 a 44 años (107)",172,169,,13,60,40,42,11,3,,3,534
"De 45 a 49 años (108)",140,139,,12,25,42,39,17,4,,1,494
"De 50 y más años (109)",614,608,5,52,71,78,192,146,50,14,6,2796
"Sin nivel (110)",335,331,3,21,33,45,107,83,34,5,4,1577
"De 20 a 24 años (113)",1,,,,,,,,,,1,
"De 30 a 34 años (115)",7,7,,1,2,,4,,,,,22
"De 35 a 39 años (116)",6,6,,,2,4,,,,,,16
"De 40 a 44 años (117)",21,20,,1,3,6,6,2,2,,1,81
"De 45 a 49 años (118)",18,18,,,2,7,3,5,1,,,78
"De 50 y más años (119)",282,280,3,19,24,28,94,76,31,5,2,1380
"Primaria (130)",651,646,3,85,141,132,166,87,24,8,5,2330
"De 15 a 19 años (132)",4,4,,2,1,,1,,,,,8
"De 20 a 24 años (133)",15,13,,8,3,2,,,,,2,20
"De 25 a 29 años (134)",32,31,,10,14,5,1,,1,,1,66
"De 30 a 34 años (135)",66,66,,20,22,18,5,1,,,,145
"De 35 a 39 años (136)",78,78,1,8,25,23,18,3,,,,222
"De 40 a 44 años (137)",80,79,,4,23,20,23,8,1,,1,270
"De 45 a 49 años (138)",94,93,,7,17,25,30,11,3,,1,339
"De 50 y más años (139)",282,282,2,26,36,39,88,64,19,8,,1260
"Secundaria (140)",500,482,1,198,148,83,42,9,,1,18,989
"De 15 a 19 años (142)",28,26,,24,2,,,,,,2,28
"De 20 a 24 años (143)",106,99,,79,17,3,,,,,7,122
"De 25 a 29 años (144)",100,97,1,50,29,15,2,,,,3,162
"De 30 a 34 años (145)",95,93,,24,42,21,6,,,,2,196
"De 35 a 39 años (146)",68,67,,7,31,15,13,1,,,1,174
"De 40 a 44 años (147)",47,46,,7,18,10,10,1,,,1,124
"De 45 a 49 años (148)",19,19,,3,2,8,5,1,,,,57
"De 50 y más años (149)",37,35,,4,7,11,6,6,,1,2,126
"Sup. no Univ. incompleta (150)",30,26,,10,15,1,,,,,4,43
"De 20 a 24 años (153)",6,4,,4,,,,,,,2,4
"De 25 a 29 años (154)",13,12,,5,6,1,,,,,1,20
"De 30 a 34 años (155)",6,5,,,5,,,,,,1,10
"De 35 a 39 años (156)",2,2,,1,1,,,,,,,3
"De 40 a 44 años (157)",2,2,,,2,,,,,,,4
"De 50 y más años (159)",1,1,,,1,,,,,,,2
"Sup. no Univ. completa (160)",55,48,,22,20,4,2,,,,7,83
"De 20 a 24 años (163)",8,5,,3,2,,,,,,3,7
"De 25 a 29 años (164)",13,10,,8,2,,,,,,3,12
"De 30 a 34 años (165)",10,9,,6,2,1,,,,,1,13
"De 35 a 39 años (166)",10,10,,3,6,1,,,,,,18
"De 40 a 44 años (167)",4,4,,,3,1,,,,,,9
"De 45 a 49 años (168)",5,5,,,3,1,1,,,,,13
"De 50 y más años (169)",5,5,,2,2,,1,,,,,11
"Sup. Univ. incompleta (170)",21,13,,5,5,2,1,,,,8,26
"De 15 a 19 años (172)",1,1,,1,,,,,,,,1
"De 20 a 24 años (173)",4,,,,,,,,,,4,
"De 25 a 29 años (174)",3,2,,1,,1,,,,,1,4
"De 30 a 34 años (175)",4,4,,2,2,,,,,,,6
"De 35 a 39 años (176)",3,2,,,2,,,,,,1,4
"De 40 a 44 años (177)",2,2,,,1,,1,,,,,7
"De 45 a 49 años (178)",2,2,,1,,1,,,,,,4
"De 50 y más años (179)",2,,,,,,,,,,2,
"Sup. Univ. completa (180)",65,52,1,18,24,4,5,,,,13,101
"De 20 a 24 años (183)",2,,,,,,,,,,2,
"De 25 a 29 años (184)",10,6,1,4,1,,,,,,4,6
"De 30 a 34 años (185)",15,12,,7,5,,,,,,3,17
"De 35 a 39 años (186)",15,11,,4,6,1,,,,,4,19
"De 40 a 44 años (187)",16,16,,1,10,3,2,,,,,39
"De 45 a 49 años (188)",2,2,,1,1,,,,,,,3
"De 50 y más años (189)",5,5,,1,1,,3,,,,,17
,,,,,,,,,,,,
"RURAL (200)",786,769,2,162,194,134,150,82,43,2,17,2511
"De 12 a 14 años (201)",2,,,,,,,,,,2,
"De 15 a 19 años (202)",20,20,,18,2,,,,,,,22
"De 20 a 24 años (203)",63,59,,47,9,3,,,,,4,74
"De 25 a 29 años (204)",92,88,1,39,37,7,4,,,,4,150
"De 30 a 34 años (205)",105,103,,15,49,25,12,2,,,2,254
"De 35 a 39 años (206)",93,90,,16,32,23,16,3,,,3,235
"De 40 a 44 años (207)",79,79,,7,18,18,26,7,3,,,278
"De 45 a 49 años (208)",79,78,,6,16,18,21,17,,,1,294
"De 50 y más años (209)",253,252,1,14,31,40,71,53,40,2,1,1204
"Sin nivel (210)",207,207,,12,28,37,58,42,29,1,,958
"De 30 a 34 años (215)",8,8,,,7,,1,,,,,19
"De 35 a 39 años (216)",8,8,,2,1,3,,2,,,,25
"De 40 a 44 años (217)",15,15,,1,2,3,7,2,,,,57
"De 45 a 49 años (218)",16,16,,,1,5,3,7,,,,76
"De 50 y más años (219)",160,160,,9,17,26,47,31,29,1,,781
"Educacion Inicial (220)",2,2,,,1,,1,,,,,6
"De 30 a 34 años (225)",1,1,,,,,1,,,,,4
"De 35 a 39 años (226)",1,1,,,1,,,,,,,2
"Primaria (230)",341,336,1,52,87,63,78,40,14,1,5,1139
"De 12 a 14 años (231)",2,,,,,,,,,,2,
"De 15 a 19 años (232)",5,5,,5,,,,,,,,5
"De 20 a 24 años (233)",12,12,,8,3,1,,,,,,17
"De 25 a 29 años (234)",29,29,,12,14,1,2,,,,,51
"De 30 a 34 años (235)",53,53,,7,23,13,8,2,,,,141
"De 35 a 39 años (236)",52,50,,8,17,12,12,1,,,2,136
"De 40 a 44 años (237)",51,51,,3,9,13,18,5,3,,,194
"De 45 a 49 años (238)",51,51,,4,10,11,16,10,,,,192
"De 50 y más años (239)",86,85,1,5,11,12,22,22,11,1,1,403
"Secundaria (240)",209,199,,84,71,32,12,,,,10,370
"De 15 a 19 años (242)",13,13,,11,2,,,,,,,15
"De 20 a 24 años (243)",47,44,,36,6,2,,,,,3,54
"De 25 a 29 años (244)",52,49,,23,19,5,2,,,,3,84
"De 30 a 34 años (245)",40,38,,5,19,12,2,,,,2,87
"De 35 a 39 años (246)",27,26,,5,10,7,4,,,,1,62
"De 40 a 44 años (247)",12,12,,2,7,2,1,,,,,26
"De 45 a 49 años (248)",12,11,,2,5,2,2,,,,1,26
"De 50 y más años (249)",6,6,,,3,2,1,,,,,16
"Sup. no Univ. incompleta (250)",13,11,1,6,3,1,,,,,2,15
"De 15 a 19 años (252)",2,2,,2,,,,,,,,2
"De 20 a 24 años (253)",3,2,,2,,,,,,,1,2
"De 25 a 29 años (254)",8,7,1,2,3,1,,,,,1,11
"Sup. no Univ. completa (260)",4,4,,3,1,,,,,,,5
"De 20 a 24 años (263)",1,1,,1,,,,,,,,1
"De 25 a 29 años (264)",1,1,,,1,,,,,,,2
"De 35 a 39 años (266)",1,1,,1,,,,,,,,1
"De 40 a 44 años (267)",1,1,,1,,,,,,,,1
"Sup. Univ. incompleta (270)",2,2,,,1,1,,,,,,5
"De 35 a 39 años (276)",2,2,,,1,1,,,,,,5
"Sup. Univ. completa (280)",8,8,,5,2,,1,,,,,13
"De 25 a 29 años (284)",2,2,,2,,,,,,,,2
"De 30 a 34 años (285)",3,3,,3,,,,,,,,3
"De 35 a 39 años (286)",2,2,,,2,,,,,,,4
"De 50 y más años (289)",1,1,,,,,1,,,,,4
