"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",93,85,11,67,7,,,,,,8,81
"De 20 a 24 años (023)",221,219,4,138,59,13,4,1,,,2,318
"De 25 a 29 años (024)",197,195,1,93,56,31,14,,,,2,359
"De 30 a 34 años (025)",228,227,1,73,62,44,38,7,1,1,1,555
"De 35 a 39 años (026)",217,216,1,45,48,48,49,17,8,,1,674
"De 40 a 44 años (027)",157,154,3,13,30,26,50,24,7,1,3,599
"De 45 a 49 años (028)",161,160,1,11,19,32,34,37,16,10,1,778
"De 50 y más años (029)",482,482,3,29,41,36,108,113,81,71,,2903
"Casado(a) (030)",8187,8152,207,702,1211,1067,1711,1337,991,926,35,41449
"De 12 a 14 años (031)",4,4,3,,1,,,,,,,2
"De 15 a 19 años (032)",99,85,31,45,7,1,1,,,,14,66
"De 20 a 24 años (033)",427,419,33,203,129,43,9,2,,,8,639
"De 25 a 29 años (034)",751,749,43,180,273,156,85,12,,,2,1628
"De 30 a 34 años (035)",987,984,22,113,290,221,253,71,12,2,3,3042
"De 35 a 39 años (036)",1063,1062,21,63,185,215,342,170,49,17,1,4278
"De 40 a 44 años (037)",1050,1050,10,27,148,161,317,213,114,60,,5204
"De 45 a 49 años (038)",962,961,7,21,79,123,238,242,159,92,1,5537
"De 50 y más años (039)",2844,2838,37,50,99,147,466,627,657,755,6,21053
"Viudo(a) (040)",1595,1582,30,56,99,120,300,348,298,331,13,10577
"De 15 a 19 años (042)",1,1,1,,,,,,,,,
"De 20 a 24 años (043)",15,15,2,11,1,1,,,,,,16
"De 25 a 29 años (044)",24,23,1,2,5,6,6,2,1,,1,77
"De 30 a 34 años (045)",42,42,3,5,8,6,13,5,,2,,151
"De 35 a 39 años (046)",71,70,2,6,6,13,23,14,5,1,1,299
"De 40 a 44 años (047)",80,79,2,3,9,13,22,17,8,5,1,388
"De 45 a 49 años (048)",112,111,1,3,16,17,29,25,10,10,1,567
"De 50 y más años (049)",1250,1241,18,26,54,64,207,285,274,313,9,9079
"Divorciado(a) (050)",142,141,4,29,30,21,17,13,13,14,1,575
"De 15 a 19 años (052)",4,3,1,1,1,,,,,,1,3
"De 20 a 24 años (053)",7,7,,5,1,1,,,,,,10
"De 25 a 29 años (054)",14,14,1,5,5,2,1,,,,,26
"De 30 a 34 años (055)",10,10,,3,4,2,1,,,,,22
"De 35 a 39 años (056)",15,15,,4,4,1,3,2,1,,,50
"De 40 a 44 años (057)",22,22,2,3,5,6,1,5,,,,67
"De 45 a 49 años (058)",17,17,,3,3,3,4,2,,2,,68
"De 50 y más años (059)",53,53,,5,7,6,7,4,12,12,,329
"Soltero(a) (060)",10939,10428,9408,625,230,105,60,,,,511,1640
"De 12 a 14 años (061)",4040,4039,4034,4,1,,,,,,1,6
"De 15 a 19 años (062)",3883,3883,3774,104,4,1,,,,,,115
"De 20 a 24 años (063)",1338,1146,936,172,33,4,1,,,,192,254
"De 25 a 29 años (064)",636,481,302,117,45,16,1,,,,155,259
"De 30 a 34 años (065)",337,278,138,80,42,8,10,,,,59,228
"De 35 a 39 años (066)",247,207,84,55,32,26,10,,,,40,237
"De 40 a 44 años (067)",178,154,47,35,29,25,18,,,,24,240
"De 45 a 49 años (068)",96,86,39,23,15,6,3,,,,10,83
"De 50 y más años (069)",184,154,54,35,29,19,17,,,,30,218
,,,,,,,,,,,,
"URBANA (080)",16799,16380,5125,2519,2418,1743,2123,1212,713,527,419,41681
"De 12 a 14 años (081)",1748,1737,1731,4,2,,,,,,11,8
"De 15 a 19 años (082)",2398,2347,2013,291,37,4,2,,,,51,385
"De 20 a 24 años (083)",2089,1945,710,788,359,70,13,5,,,144,1802
"De 25 a 29 años (084)",1886,1785,302,613,502,270,88,10,,,101,2857
"De 30 a 34 años (085)",1817,1777,122,356,577,375,303,41,2,1,40,4223
"De 35 a 39 años (086)",1649,1625,85,198,385,374,424,121,36,2,24,5044
"De 40 a 44 años (087)",1352,1340,46,94,247,260,417,188,69,19,12,5192
"De 45 a 49 años (088)",1060,1048,37,66,132,179,284,214,91,45,12,4748
"De 50 y más años (089)",2800,2776,79,109,177,211,592,633,515,460,24,17422
"Conviviente (090)",5922,5821,486,1441,1332,879,938,426,203,116,101,16604
"De 12 a 14 años (091)",24,16,13,2,1,,,,,,8,4
"De 15 a 19 años (092)",422,383,148,204,27,3,1,,,,39,271
"De 20 a 24 años (093)",1023,992,154,508,268,53,7,2,,,31,1245
"De 25 a 29 años (094)",1078,1067,86,380,336,187,72,6,,,11,1950
"De 30 a 34 años (095)",990,986,27,179,333,244,177,25,1,,4,2503
"De 35 a 39 años (096)",803,801,19,77,201,176,241,70,17,,2,2654
"De 40 a 44 años (097)",587,586,11,39,93,111,192,97,34,9,1,2407
"De 45 a 49 años (098)",374,372,6,25,39,59,105,82,38,18,2,1780
"De 50 y más años (099)",621,618,22,27,34,46,143,144,113,89,3,3790
"Separado(a) (100)",968,955,15,245,169,144,168,124,53,37,13,3426
"De 12 a 14 años (101)",2,,,,,,,,,,2,
"De 15 a 19 años (102)",34,31,5,21,5,,,,,,3,31
"De 20 a 24 años (103)",102,100,,69,23,5,2,1,,,2,145
"De 25 a 29 años (104)",96,94,1,48,22,20,3,,,,2,165
"De 30 a 34 años (105)",127,127,1,47,34,24,17,4,,,,284
"De 35 a 39 años (106)",137,136,1,31,27,34,32,7,4,,1,408
"De 40 a 44 años (107)",101,99,3,11,18,18,29,15,4,1,2,374
"De 45 a 49 años (108)",99,98,1,4,17,21,22,23,6,4,1,445
"De 50 y más años (109)",270,270,3,14,23,22,63,74,39,32,,1574
"Casado(a) (110)",3756,3736,120,402,702,581,815,507,344,265,20,16291
"De 12 a 14 años (111)",4,4,3,,1,,,,,,,2
"De 15 a 19 años (112)",40,32,14,15,2,,1,,,,8,23
"De 20 a 24 años (113)",184,180,16,100,50,8,4,2,,,4,253
"De 25 a 29 años (114)",310,310,30,104,111,48,13,4,,,,550
"De 30 a 34 años (115)",461,459,11,71,177,96,94,9,1,,2,1186
"De 35 a 39 años (116)",521,520,16,48,130,136,135,40,13,2,1,1691
"De 40 a 44 años (117)",526,526,7,20,111,110,169,72,30,7,,2105
"De 45 a 49 años (118)",459,458,3,16,58,88,130,100,42,21,1,2195
"De 50 y más años (119)",1251,1247,20,28,62,95,269,280,258,235,4,8286
"Viudo(a) (120)",663,655,12,27,52,57,146,151,108,102,8,4012
"De 20 a 24 años (123)",4,4,1,3,,,,,,,,3
"De 25 a 29 años (124)",6,6,,2,2,2,,,,,,12
"De 30 a 34 años (125)",23,23,2,3,5,4,5,3,,1,,76
"De 35 a 39 años (126)",26,25,,3,4,8,6,3,1,,1,90
"De 40 a 44 años (127)",36,35,2,1,6,7,12,4,1,2,1,143
"De 45 a 49 años (128)",54,53,1,3,5,6,23,9,5,1,1,243
"De 50 y más años (129)",514,509,6,12,30,30,100,132,101,98,5,3445
"Divorciado(a) (130)",73,72,3,15,17,12,9,4,5,7,1,269
"De 15 a 19 años (132)",3,2,1,,1,,,,,,1,2
"De 20 a 24 años (133)",2,2,,1,,1,,,,,,4
"De 25 a 29 años (134)",9,9,1,4,3,1,,,,,,13
"De 30 a 34 años (135)",6,6,,3,1,1,1,,,,,13
"De 35 a 39 años (136)",10,10,,3,3,1,1,1,1,,,32
"De 40 a 44 años (137)",8,8,1,,2,4,1,,,,,20
"De 45 a 49 años (138)",8,8,,2,3,1,1,,,1,,25
"De 50 y más años (139)",27,27,,2,4,3,5,3,4,6,,160
"Soltero(a) (140)",5417,5141,4489,389,146,70,47,,,,276,1079
"De 12 a 14 años (141)",1718,1717,1715,2,,,,,,,1,2
"De 15 a 19 años (142)",1899,1899,1845,51,2,1,,,,,,58
"De 20 a 24 años (143)",774,667,539,107,18,3,,,,,107,152
"De 25 a 29 años (144)",387,299,184,75,28,12,,,,,88,167
"De 30 a 34 años (145)",210,176,81,53,27,6,9,,,,34,161
"De 35 a 39 años (146)",152,133,49,36,20,19,9,,,,19,169
"De 40 a 44 años (147)",94,86,22,23,17,10,14,,,,8,143
"De 45 a 49 años (148)",66,59,26,16,10,4,3,,,,7,60
"De 50 y más años (149)",117,105,28,26,24,15,12,,,,12,167
,,,,,,,,,,,,
"RURAL (160)",19596,19236,5571,2378,2266,1813,2613,1878,1414,1303,360,62860
"De 12 a 14 años (161)",2366,2358,2346,11,1,,,,,,8,13
"De 15 a 19 años (162)",2896,2833,2199,544,80,7,3,,,,63,737
"De 20 a 24 años (163)",2424,2314,550,905,597,207,55,,,,110,2949
"De 25 a 29 años (164)",2319,2237,189,463,706,510,334,32,3,,82,5063
"De 30 a 34 años (165)",1907,1878,89,200,402,441,548,160,29,9,29,6093
"De 35 a 39 años (166)",1703,1680,63,89,193,257,592,340,118,28,23,7337
"De 40 a 44 años (167)",1320,1303,39,50,110,142,366,314,193,89,17,6956
"De 45 a 49 años (168)",1145,1142,23,32,55,101,232,294,245,160,3,7250
"De 50 y más años (169)",3516,3491,73,84,122,148,483,738,826,1017,25,26462
"Conviviente (170)",7849,7752,535,1574,1460,1134,1413,767,509,360,97,27428
"De 12 a 14 años (171)",41,34,26,8,,,,,,,7,8
"De 15 a 19 años (172)",792,740,246,414,71,6,3,,,,52,586
"De 20 a 24 años (173)",1482,1461,131,656,465,162,47,,,,21,2269
"De 25 a 29 años (174)",1505,1493,57,299,488,382,243,22,2,,12,3621
"De 30 a 34 años (175)",1130,1128,20,103,240,291,359,93,17,5,2,3815
"De 35 a 39 años (176)",936,934,21,37,102,152,348,188,74,12,2,4189
"De 40 a 44 años (177)",598,598,10,24,43,60,183,146,99,33,,3243
"De 45 a 49 años (178)",483,483,6,12,16,40,103,120,113,73,,3185
"De 50 y más años (179)",882,881,18,21,35,41,127,198,204,237,1,6512
"Separado(a) (180)",793,785,11,225,153,86,129,75,60,46,8,2842
"De 12 a 14 años (181)",3,2,1,1,,,,,,,1,1
"De 15 a 19 años (182)",59,54,6,46,2,,,,,,5,50
"De 20 a 24 años (183)",119,119,4,69,36,8,2,,,,,173
"De 25 a 29 años (184)",101,101,,45,34,11,11,,,,,194
"De 30 a 34 años (185)",101,100,,26,28,20,21,3,1,1,1,271
"De 35 a 39 años (186)",80,80,,14,21,14,17,10,4,,,266
"De 40 a 44 años (187)",56,55,,2,12,8,21,9,3,,1,225
"De 45 a 49 años (188)",62,62,,7,2,11,12,14,10,6,,333
"De 50 y más años (189)",212,212,,15,18,14,45,39,42,39,,1329
"Casado(a) (190)",4431,4416,87,300,509,486,896,830,647,661,15,25158
"De 15 a 19 años (192)",59,53,17,30,5,1,,,,,6,43
"De 20 a 24 años (193)",243,239,17,103,79,35,5,,,,4,386
"De 25 a 29 años (194)",441,439,13,76,162,108,72,8,,,2,1078
"De 30 a 34 años (195)",526,525,11,42,113,125,159,62,11,2,1,1856
"De 35 a 39 años (196)",542,542,5,15,55,79,207,130,36,15,,2587
"De 40 a 44 años (197)",524,524,3,7,37,51,148,141,84,53,,3099
"De 45 a 49 años (198)",503,503,4,5,21,35,108,142,117,71,,3342
"De 50 y más años (199)",1593,1591,17,22,37,52,197,347,399,520,2,12767
"Viudo(a) (200)",932,927,18,29,47,63,154,197,190,229,5,6565
"De 15 a 19 años (202)",1,1,1,,,,,,,,,
"De 20 a 24 años (203)",11,11,1,8,1,1,,,,,,13
"De 25 a 29 años (204)",18,17,1,,3,4,6,2,1,,1,65
"De 30 a 34 años (205)",19,19,1,2,3,2,8,2,,1,,75
"De 35 a 39 años (206)",45,45,2,3,2,5,17,11,4,1,,209
"De 40 a 44 años (207)",44,44,,2,3,6,10,13,7,3,,245
"De 45 a 49 años (208)",58,58,,,11,11,6,16,5,9,,324
"De 50 y más años (209)",736,732,12,14,24,34,107,153,173,215,4,5634
"Divorciado(a) (210)",69,69,1,14,13,9,8,9,8,7,,306
"De 15 a 19 años (212)",1,1,,1,,,,,,,,1
"De 20 a 24 años (213)",5,5,,4,1,,,,,,,6
"De 25 a 29 años (214)",5,5,,1,2,1,1,,,,,13
"De 30 a 34 años (215)",4,4,,,3,1,,,,,,9
"De 35 a 39 años (216)",5,5,,1,1,,2,1,,,,18
"De 40 a 44 años (217)",14,14,1,3,3,2,,5,,,,47
"De 45 a 49 años (218)",9,9,,1,,2,3,2,,1,,43
"De 50 y más años (219)",26,26,,3,3,3,2,1,8,6,,169
"Soltero(a) (220)",5522,5287,4919,236,84,35,13,,,,235,561
"De 12 a 14 años (221)",2322,2322,2319,2,1,,,,,,,4
"De 15 a 19 años (222)",1984,1984,1929,53,2,,,,,,,57
"De 20 a 24 años (223)",564,479,397,65,15,1,1,,,,85,102
"De 25 a 29 años (224)",249,182,118,42,17,4,1,,,,67,92
"De 30 a 34 años (225)",127,102,57,27,15,2,1,,,,25,67
"De 35 a 39 años (226)",95,74,35,19,12,7,1,,,,21,68
"De 40 a 44 años (227)",84,68,25,12,12,15,4,,,,16,97
"De 45 a 49 años (228)",30,27,13,7,5,2,,,,,3,23
"De 50 y más años (229)",67,49,26,9,5,4,5,,,,18,51
