"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia TARMA (000)",44209,6776,6818,22091,1087,5010,614,1813
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",68,59,,,9,,,
"Profes., científicos e intelectuales (002)",3015,2521,,436,48,10,,
"Técnicos de nivel medio y trab. asimilados (003)",1330,787,,476,55,12,,
"Jefes y empleados de oficina (004)",830,822,,3,,5,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",4825,1024,42,3098,146,515,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",12258,6,,11653,599,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",2712,,820,1700,101,91,,
"Obreros construc.,conf.,papel, fab., instr. (008)",3652,501,952,2066,76,57,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (009)",12681,796,4864,2165,31,4211,614,
"Otra (010)",106,106,,,,,,
"Ocupación no especificada (011)",919,154,140,494,22,109,,
"Desocupado (012)",1813,,,,,,,1813
"Hombres (013)",29597,3680,5521,15808,835,2538,36,1179
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",49,43,,,6,,,
"Profes., científicos e intelectuales (015)",1519,1179,,298,34,8,,
"Técnicos de nivel medio y trab. asimilados (016)",865,466,,357,36,6,,
"Jefes y empleados de oficina (017)",401,396,,2,,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",1839,541,16,1104,69,109,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",10338,6,,9807,525,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",2215,,754,1328,79,54,,
"Obreros construc.,conf.,papel, fab., instr. (021)",3489,495,911,1970,69,44,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (022)",7265,392,3748,789,9,2291,36,
"Otra (023)",98,98,,,,,,
"Ocupación no especificada (024)",340,64,92,153,8,23,,
"Desocupado (025)",1179,,,,,,,1179
"Mujeres (026)",14612,3096,1297,6283,252,2472,578,634
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",19,16,,,3,,,
"Profes., científicos e intelectuales (028)",1496,1342,,138,14,2,,
"Técnicos de nivel medio y trab. asimilados (029)",465,321,,119,19,6,,
"Jefes y empleados de oficina (030)",429,426,,1,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",2986,483,26,1994,77,406,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",1920,,,1846,74,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",497,,66,372,22,37,,
"Obreros construc.,conf.,papel, fab., instr. (034)",163,6,41,96,7,13,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (035)",5416,404,1116,1376,22,1920,578,
"Otra (036)",8,8,,,,,,
"Ocupación no especificada (037)",579,90,48,341,14,86,,
"Desocupado (038)",634,,,,,,,634
,,,,,,,,
"URBANA (039)",29022,6166,4167,13691,781,2240,512,1465
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",64,55,,,9,,,
"Profes., científicos e intelectuales (041)",2800,2333,,410,47,10,,
"Técnicos de nivel medio y trab. asimilados (042)",1211,730,,420,51,10,,
"Jefes y empleados de oficina (043)",779,772,,3,,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",4311,901,31,2762,140,477,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",4922,2,,4598,322,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",2426,,684,1559,95,88,,
"Obreros construc.,conf.,papel, fab., instr. (047)",2986,404,815,1647,68,52,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (048)",7291,732,2530,1961,29,1527,512,
"Otra (049)",101,101,,,,,,
"Ocupación no especificada (050)",666,136,107,331,20,72,,
"Desocupado (051)",1465,,,,,,,1465
"Hombres (052)",18185,3253,3446,8953,563,991,31,948
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",45,39,,,6,,,
"Profes., científicos e intelectuales (054)",1396,1073,,282,33,8,,
"Técnicos de nivel medio y trab. asimilados (055)",780,422,,318,35,5,,
"Jefes y empleados de oficina (056)",370,366,,2,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",1639,453,8,1016,66,96,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",4006,2,,3733,271,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",1976,,636,1213,75,52,,
"Obreros construc.,conf.,papel, fab., instr. (060)",2833,398,777,1557,62,39,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (061)",3837,352,1953,720,8,773,31,
"Otra (062)",95,95,,,,,,
"Ocupación no especificada (063)",260,53,72,112,7,16,,
"Desocupado (064)",948,,,,,,,948
"Mujeres (065)",10837,2913,721,4738,218,1249,481,517
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",19,16,,,3,,,
"Profes., científicos e intelectuales (067)",1404,1260,,128,14,2,,
"Técnicos de nivel medio y trab. asimilados (068)",431,308,,102,16,5,,
"Jefes y empleados de oficina (069)",409,406,,1,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",2672,448,23,1746,74,381,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",916,,,865,51,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",450,,48,346,20,36,,
"Obreros construc.,conf.,papel, fab., instr. (073)",153,6,38,90,6,13,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (074)",3454,380,577,1241,21,754,481,
"Otra (075)",6,6,,,,,,
"Ocupación no especificada (076)",406,83,35,219,13,56,,
"Desocupado (077)",517,,,,,,,517
,,,,,,,,
"RURAL (078)",15187,610,2651,8400,306,2770,102,348
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",4,4,,,,,,
"Profes., científicos e intelectuales (080)",215,188,,26,1,,,
"Técnicos de nivel medio y trab. asimilados (081)",119,57,,56,4,2,,
"Jefes y empleados de oficina (082)",51,50,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",514,123,11,336,6,38,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",7336,4,,7055,277,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",286,,136,141,6,3,,
"Obreros construc.,conf.,papel, fab., instr. (086)",666,97,137,419,8,5,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (087)",5390,64,2334,204,2,2684,102,
"Otra (088)",5,5,,,,,,
"Ocupación no especificada (089)",253,18,33,163,2,37,,
"Desocupado (090)",348,,,,,,,348
"Hombres (091)",11412,427,2075,6855,272,1547,5,231
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",4,4,,,,,,
"Profes., científicos e intelectuales (093)",123,106,,16,1,,,
"Técnicos de nivel medio y trab. asimilados (094)",85,44,,39,1,1,,
"Jefes y empleados de oficina (095)",31,30,,,,1,,
