"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",19,19,,,,,,
"Profes., científicos e intelectuales (093)",391,329,,52,10,,,
"Técnicos de nivel medio y trab. asimilados (094)",438,348,,69,19,1,1,
"Jefes y empleados de oficina (095)",223,222,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",672,330,9,298,11,24,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",14489,6,4,14131,348,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",3309,,2102,1100,49,58,,
"Obreros construc.,conf.,papel, fab., instr. (099)",3524,450,1826,1147,59,42,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",9622,389,5388,282,3,3540,20,
"Otra (101)",30,30,,,,,,
"Ocupaciñn no especificada (102)",304,58,79,99,6,62,,
"Desocupado (103)",2542,,,,,,,2542
"Mujeres (104)",7453,871,779,2414,58,2065,833,433
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",8,8,,,,,,
"Profes., científicos e intelectuales (106)",265,234,,29,2,,,
"Técnicos de nivel medio y trab. asimilados (107)",104,84,,17,2,1,,
"Jefes y empleados de oficina (108)",143,142,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",689,172,9,442,8,58,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",1110,,,1072,38,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",447,,133,267,5,42,,
"Obreros construc.,conf.,papel, fab., instr. (112)",61,4,31,23,,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",3740,169,560,379,,1799,833,
"Otra (114)",1,1,,,,,,
"Ocupaciñn no especificada (115)",452,57,46,184,3,162,,
"Desocupado (116)",433,,,,,,,433
