"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",53,,24,26,3,,,
"Obreros construc.,conf.,papel, fab., instr. (099)",94,9,29,54,1,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",1014,8,173,35,2,791,5,
"Ocupación no especificada (102)",121,13,23,68,1,16,,
"Desocupado (103)",492,,,,,,,492
"Mujeres (104)",1101,113,49,378,5,375,16,165
"Profes., científicos e intelectuales (106)",66,64,,2,,,,
"Técnicos de nivel medio y trab. asimilados (107)",9,9,,,,,,
"Jefes y empleados de oficina (108)",11,11,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",60,7,,39,4,10,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",216,,,215,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",7,,3,4,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",1,,,1,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",438,8,41,35,,338,16,
"Ocupación no especificada (115)",128,14,5,82,,27,,
"Desocupado (116)",165,,,,,,,165
