"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 30 a 34 años (025)",68,68,,25,25,8,7,3,,,,146
"De 35 a 39 años (026)",91,90,1,20,29,23,16,1,,,1,227
"De 40 a 44 años (027)",61,61,,13,12,14,15,6,1,,,192
"De 45 a 49 años (028)",53,53,1,7,13,6,17,8,1,,,190
"De 50 y más años (029)",163,162,,13,19,18,39,42,23,8,1,833
"Casado(a) (030)",2441,2404,46,270,455,405,528,345,195,160,37,10405
"De 15 a 19 años (032)",6,3,1,2,,,,,,,3,2
"De 20 a 24 años (033)",69,64,3,44,16,,1,,,,5,81
"De 25 a 29 años (034)",129,126,8,45,52,18,3,,,,3,215
"De 30 a 34 años (035)",252,242,6,63,107,36,27,3,,,10,520
"De 35 a 39 años (036)",311,305,5,33,95,104,54,11,3,,6,858
"De 40 a 44 años (037)",259,258,5,18,53,68,77,29,6,2,1,926
"De 45 a 49 años (038)",280,279,4,23,46,69,73,42,14,8,1,1106
"De 50 y más años (039)",1135,1127,14,42,86,110,293,260,172,150,8,6697
"Viudo(a) (040)",555,552,10,33,44,54,129,129,85,68,3,3200
"De 15 a 19 años (042)",1,1,,1,,,,,,,,1
"De 20 a 24 años (043)",1,1,,1,,,,,,,,1
"De 25 a 29 años (044)",6,6,,4,,1,1,,,,,12
"De 30 a 34 años (045)",4,4,1,,1,,1,1,,,,13
"De 35 a 39 años (046)",10,10,,3,2,3,1,1,,,,26
"De 40 a 44 años (047)",21,20,,,3,3,9,4,1,,1,89
"De 45 a 49 años (048)",15,15,1,,1,2,5,3,2,1,,76
"De 50 y más años (049)",497,495,8,24,37,45,112,120,82,67,2,2982
"Divorciado(a) (050)",33,32,2,9,2,7,7,1,3,1,1,109
"De 20 a 24 años (053)",2,2,1,1,,,,,,,,1
"De 25 a 29 años (054)",2,1,,1,,,,,,,1,1
"De 30 a 34 años (055)",3,3,,1,,1,1,,,,,8
"De 35 a 39 años (056)",2,2,,1,,1,,,,,,4
"De 40 a 44 años (057)",7,7,,3,1,,3,,,,,17
"De 45 a 49 años (058)",1,1,,1,,,,,,,,1
"De 50 y más años (059)",16,16,1,1,1,5,3,1,3,1,,77
"Soltero(a) (060)",3038,2776,2383,242,95,32,24,,,,262,624
"De 12 a 14 años (061)",912,912,911,1,,,,,,,,1
"De 15 a 19 años (062)",1008,1007,984,21,2,,,,,,1,25
"De 20 a 24 años (063)",417,342,279,47,14,2,,,,,75,81
"De 25 a 29 años (064)",210,139,62,59,12,4,2,,,,71,103
"De 30 a 34 años (065)",138,103,41,35,19,5,3,,,,35,100
"De 35 a 39 años (066)",107,83,34,27,10,8,4,,,,24,87
"De 40 a 44 años (067)",72,52,19,17,9,5,2,,,,20,58
"De 45 a 49 años (068)",43,34,4,18,7,3,2,,,,9,49
"De 50 y más años (069)",131,104,49,17,22,5,11,,,,27,120
,,,,,,,,,,,,
"URBANA (080)",7976,7615,2087,1274,1302,898,1023,563,285,183,361,19162
"De 12 a 14 años (081)",723,717,714,3,,,,,,,6,3
"De 15 a 19 años (082)",945,923,824,84,15,,,,,,22,114
"De 20 a 24 años (083)",878,785,273,352,136,21,3,,,,93,701
"De 25 a 29 años (084)",794,712,79,285,235,79,33,1,,,82,1136
"De 30 a 34 años (085)",852,805,45,209,302,143,93,10,2,1,47,1722
"De 35 a 39 años (086)",840,807,44,119,231,233,157,22,1,,33,2113
"De 40 a 44 años (087)",598,567,26,70,128,118,152,59,13,1,31,1837
"De 45 a 49 años (088)",486,476,10,55,81,106,127,67,23,7,10,1787
"De 50 y más años (089)",1860,1823,72,97,174,198,458,404,246,174,37,9749
"Conviviente (090)",2650,2569,136,692,683,409,394,164,65,26,81,6895
"De 12 a 14 años (091)",10,4,1,3,,,,,,,6,3
"De 15 a 19 años (092)",127,110,34,63,13,,,,,,17,89
"De 20 a 24 años (093)",448,428,44,257,106,19,2,,,,20,535
"De 25 a 29 años (094)",480,466,23,169,179,64,30,1,,,14,850
"De 30 a 34 años (095)",467,462,6,103,172,103,68,7,2,1,5,1113
"De 35 a 39 años (096)",392,386,10,46,110,108,99,12,1,,6,1113
"De 40 a 44 años (097)",260,250,5,28,53,47,69,38,10,,10,897
"De 45 a 49 años (098)",158,157,3,9,25,33,48,27,12,,1,646
"De 50 y más años (099)",308,306,10,14,25,35,78,79,40,25,2,1649
"Separado(a) (100)",462,459,3,123,110,64,82,51,20,6,3,1464
"De 15 a 19 años (102)",9,8,,7,1,,,,,,1,9
"De 20 a 24 años (103)",27,27,,19,8,,,,,,,35
"De 25 a 29 años (104)",47,47,2,28,14,3,,,,,,65
"De 30 a 34 años (105)",55,55,,23,20,5,5,2,,,,111
"De 35 a 39 años (106)",79,78,1,17,26,21,12,1,,,1,193
"De 40 a 44 años (107)",57,57,,12,12,12,14,6,1,,,180
"De 45 a 49 años (108)",48,48,,6,12,6,16,7,1,,,176
"De 50 y más años (109)",140,139,,11,17,17,35,35,18,6,1,695
"Casado(a) (110)",1934,1899,38,227,389,344,420,250,131,100,35,7720
"De 15 a 19 años (112)",5,2,1,1,,,,,,,3,1
"De 20 a 24 años (113)",56,51,3,35,12,,1,,,,5,64
"De 25 a 29 años (114)",89,86,6,37,33,9,1,,,,3,134
"De 30 a 34 años (115)",210,200,6,53,94,30,16,1,,,10,404
"De 35 a 39 años (116)",264,258,3,28,84,93,42,8,,,6,702
"De 40 a 44 años (117)",198,197,5,14,52,53,58,13,1,1,1,635
"De 45 a 49 años (118)",226,226,3,23,36,62,56,31,9,6,,856
"De 50 y más años (119)",886,879,11,36,78,97,246,197,121,93,7,4924
"Viudo(a) (120)",443,440,10,27,39,47,103,97,67,50,3,2479
"De 15 a 19 años (122)",1,1,,1,,,,,,,,1
"De 20 a 24 años (123)",1,1,,1,,,,,,,,1
"De 25 a 29 años (124)",4,4,,3,,,1,,,,,8
"De 30 a 34 años (125)",2,2,1,,,,1,,,,,5
"De 35 a 39 años (126)",8,8,,1,2,3,1,1,,,,24
"De 40 a 44 años (127)",14,13,,,2,2,6,2,1,,1,59
"De 45 a 49 años (128)",13,13,1,,1,2,5,2,1,1,,61
"De 50 y más años (129)",400,398,8,21,34,40,89,92,65,49,2,2320
"Divorciado(a) (130)",31,30,2,9,2,6,7,1,2,1,1,98
"De 20 a 24 años (133)",2,2,1,1,,,,,,,,1
"De 25 a 29 años (134)",2,1,,1,,,,,,,1,1
"De 30 a 34 años (135)",3,3,,1,,1,1,,,,,8
"De 35 a 39 años (136)",2,2,,1,,1,,,,,,4
"De 40 a 44 años (137)",7,7,,3,1,,3,,,,,17
"De 45 a 49 años (138)",1,1,,1,,,,,,,,1
"De 50 y más años (139)",14,14,1,1,1,4,3,1,2,1,,66
"Soltero(a) (140)",2456,2218,1898,196,79,28,17,,,,238,506
"De 12 a 14 años (141)",713,713,713,,,,,,,,,
"De 15 a 19 años (142)",803,802,789,12,1,,,,,,1,14
"De 20 a 24 años (143)",344,276,225,39,10,2,,,,,68,65
"De 25 a 29 años (144)",172,108,48,47,9,3,1,,,,64,78
"De 30 a 34 años (145)",115,83,32,29,16,4,2,,,,32,81
"De 35 a 39 años (146)",95,75,30,26,9,7,3,,,,20,77
"De 40 a 44 años (147)",62,43,16,13,8,4,2,,,,19,49
"De 45 a 49 años (148)",40,31,3,16,7,3,2,,,,9,47
"De 50 y más años (149)",112,87,42,14,19,5,7,,,,25,95
,,,,,,,,,,,,
"RURAL (160)",2225,2184,557,334,279,215,341,221,134,103,41,6786
"De 12 a 14 años (161)",203,202,200,2,,,,,,,1,2
"De 15 a 19 años (162)",281,275,221,47,5,1,1,,,,6,64
"De 20 a 24 años (163)",272,261,72,124,58,6,1,,,,11,262
"De 25 a 29 años (164)",245,237,22,73,85,38,17,2,,,8,441
"De 30 a 34 años (165)",224,220,15,40,52,49,54,9,1,,4,591
"De 35 a 39 años (166)",187,182,7,17,30,37,65,19,6,1,5,658
"De 40 a 44 años (167)",157,156,4,10,14,37,52,29,8,2,1,656
"De 45 a 49 años (168)",134,133,5,3,15,17,44,26,18,5,1,651
"De 50 y más años (169)",522,518,11,18,20,30,107,136,101,95,4,3461
"Conviviente (170)",938,924,63,209,176,134,188,85,46,23,14,2987
"De 12 a 14 años (171)",4,3,2,1,,,,,,,1,1
"De 15 a 19 años (172)",69,64,26,32,4,1,1,,,,5,47
"De 20 a 24 años (173)",175,171,18,98,48,6,1,,,,4,216
"De 25 a 29 años (174)",155,154,6,45,60,27,14,2,,,1,318
"De 30 a 34 años (175)",144,143,6,22,30,39,40,5,1,,1,413
"De 35 a 39 años (176)",114,113,1,6,15,23,48,16,3,1,1,456
"De 40 a 44 años (177)",75,75,1,1,11,18,29,11,3,1,,314
"De 45 a 49 años (178)",70,70,2,,4,10,26,13,12,3,,370
"De 50 y más años (179)",132,131,1,4,4,10,29,38,27,18,1,852
"Separado(a) (180)",84,83,1,30,16,8,12,9,5,2,1,264
"De 15 a 19 años (182)",6,5,,5,,,,,,,1,5
"De 20 a 24 años (183)",11,11,,9,2,,,,,,,13
"De 25 a 29 años (184)",10,10,,7,3,,,,,,,13
"De 30 a 34 años (185)",13,13,,2,5,3,2,1,,,,35
"De 35 a 39 años (186)",12,12,,3,3,2,4,,,,,34
"De 40 a 44 años (187)",4,4,,1,,2,1,,,,,12
"De 45 a 49 años (188)",5,5,1,1,1,,1,1,,,,14
"De 50 y más años (189)",23,23,,2,2,1,4,7,5,2,,138
"Casado(a) (190)",507,505,8,43,66,61,108,95,64,60,2,2685
"De 15 a 19 años (192)",1,1,,1,,,,,,,,1
"De 20 a 24 años (193)",13,13,,9,4,,,,,,,17
"De 25 a 29 años (194)",40,40,2,8,19,9,2,,,,,81
"De 30 a 34 años (195)",42,42,,10,13,6,11,2,,,,116
"De 35 a 39 años (196)",47,47,2,5,11,11,12,3,3,,,156
"De 40 a 44 años (197)",61,61,,4,1,15,19,16,5,1,,291
"De 45 a 49 años (198)",54,53,1,,10,7,17,11,5,2,1,250
"De 50 y más años (199)",249,248,3,6,8,13,47,63,51,57,1,1773
"Viudo(a) (200)",112,112,,6,5,7,26,32,18,18,,721
"De 25 a 29 años (204)",2,2,,1,,1,,,,,,4
"De 30 a 34 años (205)",2,2,,,1,,,1,,,,8
"De 35 a 39 años (206)",2,2,,2,,,,,,,,2
"De 40 a 44 años (207)",7,7,,,1,1,3,2,,,,30
"De 45 a 49 años (208)",2,2,,,,,,1,1,,,15
"De 50 y más años (209)",97,97,,3,3,5,23,28,17,18,,662
"Divorciado(a) (210)",2,2,,,,1,,,1,,,11
"De 50 y más años (219)",2,2,,,,1,,,1,,,11
"Soltero(a) (220)",582,558,485,46,16,4,7,,,,24,118
"De 12 a 14 años (221)",199,199,198,1,,,,,,,,1
"De 15 a 19 años (222)",205,205,195,9,1,,,,,,,11
"De 20 a 24 años (223)",73,66,54,8,4,,,,,,7,16
"De 25 a 29 años (224)",38,31,14,12,3,1,1,,,,7,25
"De 30 a 34 años (225)",23,20,9,6,3,1,1,,,,3,19
"De 35 a 39 años (226)",12,8,4,1,1,1,1,,,,4,10
"De 40 a 44 años (227)",10,9,3,4,1,1,,,,,1,9
"De 45 a 49 años (228)",3,3,1,2,,,,,,,,2
"De 50 y más años (229)",19,17,7,3,3,,4,,,,2,25
