"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 12 a 14 años (021)",8,1,1,,,,,,,,7,
"De 15 a 19 años (022)",115,83,10,67,6,,,,,,32,79
"De 20 a 24 años (023)",465,441,5,350,69,8,4,5,,,24,560
"De 25 a 29 años (024)",747,731,11,438,217,56,8,,1,,16,1082
"De 30 a 34 años (025)",875,858,4,388,300,92,66,5,2,1,17,1613
"De 35 a 39 años (026)",1008,999,13,314,341,178,118,33,2,,9,2254
"De 40 a 44 años (027)",902,892,10,181,285,190,175,35,11,5,10,2448
"De 45 a 49 años (028)",804,801,8,141,208,175,172,79,14,4,3,2499
"De 50 y más años (029)",1616,1581,17,199,314,317,415,206,82,31,35,5978
"Casado(a) (030)",40120,38925,1267,4660,10186,8588,8241,3610,1596,777,1195,132178
"De 12 a 14 años (031)",19,8,1,1,6,,,,,,11,13
"De 15 a 19 años (032)",130,80,23,26,19,11,1,,,,50,101
"De 20 a 24 años (033)",740,652,122,348,139,28,12,3,,,88,781
"De 25 a 29 años (034)",2385,2234,246,961,706,216,85,14,6,,151,3517
"De 30 a 34 años (035)",4449,4278,262,1098,1679,791,378,62,5,3,171,8908
"De 35 a 39 años (036)",5737,5613,158,733,2210,1432,831,196,45,8,124,14727
"De 40 a 44 años (037)",5828,5743,103,427,1873,1643,1221,329,110,37,85,17812
"De 45 a 49 años (038)",5481,5406,82,335,1447,1479,1324,499,169,71,75,18812
"De 50 y más años (039)",15351,14911,270,731,2107,2988,4389,2507,1261,658,440,67507
"Viudo(a) (040)",7887,7742,126,575,945,1033,2159,1494,833,577,145,38350
"De 15 a 19 años (042)",9,8,2,3,,1,2,,,,1,14
"De 20 a 24 años (043)",20,17,,10,5,,2,,,,3,30
"De 25 a 29 años (044)",43,42,,21,8,8,5,,,,1,82
"De 30 a 34 años (045)",122,112,5,36,39,13,13,,5,1,10,264
"De 35 a 39 años (046)",189,184,1,31,73,35,36,5,2,1,5,506
"De 40 a 44 años (047)",330,318,10,44,70,68,75,33,15,3,12,1081
"De 45 a 49 años (048)",445,440,4,37,92,84,129,51,28,15,5,1764
"De 50 y más años (049)",6729,6621,104,393,658,824,1897,1405,783,557,108,34609
"Divorciado(a) (050)",1693,1597,71,339,489,288,274,95,30,11,96,4361
"De 15 a 19 años (052)",15,4,4,,,,,,,,11,
"De 20 a 24 años (053)",31,16,5,8,2,,1,,,,15,17
"De 25 a 29 años (054)",40,33,6,15,8,3,1,,,,7,45
"De 30 a 34 años (055)",104,95,4,60,19,8,2,1,1,,9,145
"De 35 a 39 años (056)",141,131,5,50,54,12,10,,,,10,238
"De 40 a 44 años (057)",238,221,7,51,91,44,22,6,,,17,498
"De 45 a 49 años (058)",248,237,10,44,92,48,32,7,3,1,11,592
"De 50 y más años (059)",876,860,30,111,223,173,206,81,26,10,16,2826
"Soltero(a) (060)",58579,46113,40226,4007,1170,468,242,,,,12466,8719
"De 12 a 14 años (061)",11244,11239,11214,23,2,,,,,,5,27
"De 15 a 19 años (062)",18475,18466,18250,187,21,7,1,,,,9,254
"De 20 a 24 años (063)",12363,7812,7098,646,58,6,4,,,,4551,796
"De 25 a 29 años (064)",6793,2550,1625,762,135,21,7,,,,4243,1123
"De 30 a 34 años (065)",3204,1584,665,681,185,43,10,,,,1620,1220
"De 35 a 39 años (066)",1942,1198,391,522,179,76,30,,,,744,1228
"De 40 a 44 años (067)",1301,892,261,364,159,73,35,,,,409,1041
"De 45 a 49 años (068)",907,666,168,248,137,68,45,,,,241,906
"De 50 y más años (069)",2350,1706,554,574,294,174,110,,,,644,2124
,,,,,,,,,,,,
"URBANA (080)",145377,129916,44155,22171,23045,15671,14660,6150,2645,1419,15461,256981
"De 12 a 14 años (081)",10770,10664,10608,44,12,,,,,,106,68
"De 15 a 19 años (082)",20143,19741,18513,1062,129,32,5,,,,402,1436
"De 20 a 24 años (083)",19720,14586,8532,4561,1249,185,43,16,,,5134,7900
"De 25 a 29 años (084)",17572,12819,2711,5463,3333,1005,267,25,15,,4753,16539
"De 30 a 34 años (085)",15149,13199,1291,4079,4631,2048,994,125,14,17,1950,24825
"De 35 a 39 años (086)",13437,12483,708,2427,4326,2828,1797,333,50,14,954,29959
"De 40 a 44 años (087)",11171,10615,444,1389,3199,2710,2119,563,155,36,556,30349
"De 45 a 49 años (088)",9290,8952,315,966,2299,2186,2092,771,227,96,338,29120
"De 50 y más años (089)",28125,26857,1033,2180,3867,4677,7343,4317,2184,1256,1268,116785
"Conviviente (090)",34668,33131,3855,10734,8814,4647,3497,1085,337,162,1537,69053
"De 12 a 14 años (091)",130,45,21,20,4,,,,,,85,28
"De 15 a 19 años (092)",2005,1703,809,794,85,13,2,,,,302,1011
"De 20 a 24 años (093)",6377,5877,1445,3252,999,146,26,9,,,500,5856
"De 25 a 29 años (094)",7813,7447,857,3305,2318,750,194,15,8,,366,11159
"De 30 a 34 años (095)",6712,6571,363,1848,2466,1183,612,84,3,12,141,13634
"De 35 a 39 años (096)",4792,4722,149,797,1521,1161,904,161,20,9,70,12506
"De 40 a 44 años (097)",2925,2901,65,329,751,744,711,232,59,10,24,9235
"De 45 a 49 años (098)",1697,1690,48,176,342,361,465,210,64,24,7,6144
"De 50 y más años (099)",2217,2175,98,213,328,289,583,374,183,107,42,9480
"Separado(a) (100)",6383,6232,78,2021,1712,995,926,354,106,40,151,16080
"De 12 a 14 años (101)",7,1,1,,,,,,,,6,
"De 15 a 19 años (102)",109,77,9,62,6,,,,,,32,74
"De 20 a 24 años (103)",437,414,5,325,67,8,4,5,,,23,531
"De 25 a 29 años (104)",726,710,11,428,211,51,8,,1,,16,1045
"De 30 a 34 años (105)",851,834,4,381,293,89,60,4,2,1,17,1551
"De 35 a 39 años (106)",980,971,13,310,334,173,109,30,2,,9,2165
"De 40 a 44 años (107)",889,879,10,180,281,188,170,35,10,5,10,2403
"De 45 a 49 años (108)",790,787,8,140,208,170,169,76,12,4,3,2433
"De 50 y más años (109)",1594,1559,17,195,312,316,406,204,79,30,35,5878
"Casado(a) (110)",38273,37089,1227,4560,9972,8294,7708,3248,1405,675,1184,123323
"De 12 a 14 años (111)",17,7,,1,6,,,,,,10,13
"De 15 a 19 años (112)",123,75,22,22,19,11,1,,,,48,97
"De 20 a 24 años (113)",689,601,118,329,121,25,6,2,,,88,685
"De 25 a 29 años (114)",2231,2080,241,939,658,174,52,10,6,,151,3108
"De 30 a 34 años (115)",4199,4029,262,1078,1632,715,299,36,4,3,170,8048
"De 35 a 39 años (116)",5426,5304,155,726,2170,1373,712,137,27,4,122,13370
"De 40 a 44 años (117)",5536,5451,97,423,1852,1597,1120,266,76,20,85,16299
"De 45 a 49 años (118)",5241,5167,80,325,1432,1458,1261,435,124,52,74,17427
"De 50 y más años (119)",14811,14375,252,717,2082,2941,4257,2362,1168,596,436,64276
"Viudo(a) (120)",7384,7242,113,551,906,986,2017,1369,769,531,142,35585
"De 15 a 19 años (122)",7,6,2,2,,1,1,,,,1,9
"De 20 a 24 años (123)",20,17,,10,5,,2,,,,3,30
"De 25 a 29 años (124)",40,39,,20,7,7,5,,,,1,76
"De 30 a 34 años (125)",115,106,4,36,38,12,11,,4,1,9,242
"De 35 a 39 años (126)",178,173,1,30,69,33,33,5,1,1,5,467
"De 40 a 44 años (127)",294,282,10,43,66,65,63,24,10,1,12,888
"De 45 a 49 años (128)",417,412,4,34,89,81,120,43,26,15,5,1639
"De 50 y más años (129)",6313,6207,92,376,632,787,1782,1297,728,513,106,32234
"Divorciado(a) (130)",1681,1585,71,337,486,286,272,94,28,11,96,4313
"De 15 a 19 años (132)",15,4,4,,,,,,,,11,
"De 20 a 24 años (133)",31,16,5,8,2,,1,,,,15,17
"De 25 a 29 años (134)",38,31,6,15,7,2,1,,,,7,40
"De 30 a 34 años (135)",103,94,4,59,19,8,2,1,1,,9,144
"De 35 a 39 años (136)",140,130,5,50,54,12,9,,,,10,233
"De 40 a 44 años (137)",237,220,7,51,91,44,21,6,,,17,493
"De 45 a 49 años (138)",246,235,10,44,92,48,32,7,1,1,11,574
"De 50 y más años (139)",871,855,30,110,221,172,206,80,26,10,16,2812
"Soltero(a) (140)",56988,44637,38811,3968,1155,463,240,,,,12351,8627
"De 12 a 14 años (141)",10616,10611,10586,23,2,,,,,,5,27
"De 15 a 19 años (142)",17884,17876,17667,182,19,7,1,,,,8,245
"De 20 a 24 años (143)",12166,7661,6959,637,55,6,4,,,,4505,781
"De 25 a 29 años (144)",6724,2512,1596,756,132,21,7,,,,4212,1111
"De 30 a 34 años (145)",3169,1565,654,677,183,41,10,,,,1604,1206
"De 35 a 39 años (146)",1921,1183,385,514,178,76,30,,,,738,1218
"De 40 a 44 años (147)",1290,882,255,363,158,72,34,,,,408,1031
"De 45 a 49 años (148)",899,661,165,247,136,68,45,,,,238,903
"De 50 y más años (149)",2319,1686,544,569,292,172,109,,,,633,2105
,,,,,,,,,,,,
"RURAL (160)",5547,5383,1558,556,643,605,952,602,303,164,164,16145
"De 12 a 14 años (161)",637,632,630,2,,,,,,,5,2
"De 15 a 19 años (162)",698,682,606,71,3,1,1,,,,16,84
"De 20 a 24 años (163)",547,488,174,183,97,22,11,1,,,59,495
"De 25 a 29 años (164)",572,539,52,122,172,116,71,6,,,33,1151
"De 30 a 34 años (165)",587,568,16,62,143,149,154,39,4,1,19,1756
"De 35 a 39 años (166)",558,548,16,34,85,104,190,89,26,4,10,2183
"De 40 a 44 años (167)",484,483,13,15,52,76,156,104,47,20,1,2320
"De 45 a 49 años (168)",360,356,5,21,27,37,92,88,60,26,4,1950
"De 50 y más años (169)",1104,1087,46,46,64,100,277,275,166,113,17,6204
"Conviviente (170)",1437,1404,89,334,344,236,241,105,40,15,33,3952
"De 12 a 14 años (171)",6,3,1,2,,,,,,,3,2
"De 15 a 19 años (172)",92,79,21,56,1,1,,,,,13,61
"De 20 a 24 años (173)",271,259,31,130,74,19,5,,,,12,355
"De 25 a 29 años (174)",323,321,18,83,113,67,38,2,,,2,682
"De 30 a 34 años (175)",270,269,4,30,86,67,67,12,2,1,1,797
"De 35 a 39 años (176)",186,184,7,14,33,38,58,27,7,,2,683
"De 40 a 44 años (177)",131,131,1,8,22,24,36,32,7,1,,554
"De 45 a 49 años (178)",68,68,,6,8,8,17,13,9,7,,353
"De 50 y más años (179)",90,90,6,5,7,12,20,19,15,6,,465
"Separado(a) (180)",157,155,1,57,28,21,32,9,6,1,2,433
"De 12 a 14 años (181)",1,,,,,,,,,,1,
"De 15 a 19 años (182)",6,6,1,5,,,,,,,,5
"De 20 a 24 años (183)",28,27,,25,2,,,,,,1,29
"De 25 a 29 años (184)",21,21,,10,6,5,,,,,,37
"De 30 a 34 años (185)",24,24,,7,7,3,6,1,,,,62
"De 35 a 39 años (186)",28,28,,4,7,5,9,3,,,,89
"De 40 a 44 años (187)",13,13,,1,4,2,5,,1,,,45
"De 45 a 49 años (188)",14,14,,1,,5,3,3,2,,,66
"De 50 y más años (189)",22,22,,4,2,1,9,2,3,1,,100
"Casado(a) (190)",1847,1836,40,100,214,294,533,362,191,102,11,8855
"De 12 a 14 años (191)",2,1,1,,,,,,,,1,
"De 15 a 19 años (192)",7,5,1,4,,,,,,,2,4
"De 20 a 24 años (193)",51,51,4,19,18,3,6,1,,,,96
"De 25 a 29 años (194)",154,154,5,22,48,42,33,4,,,,409
"De 30 a 34 años (195)",250,249,,20,47,76,79,26,1,,1,860
"De 35 a 39 años (196)",311,309,3,7,40,59,119,59,18,4,2,1357
"De 40 a 44 años (197)",292,292,6,4,21,46,101,63,34,17,,1513
"De 45 a 49 años (198)",240,239,2,10,15,21,63,64,45,19,1,1385
"De 50 y más años (199)",540,536,18,14,25,47,132,145,93,62,4,3231
"Viudo(a) (200)",503,500,13,24,39,47,142,125,64,46,3,2765
"De 15 a 19 años (202)",2,2,,1,,,1,,,,,5
"De 25 a 29 años (204)",3,3,,1,1,1,,,,,,6
"De 30 a 34 años (205)",7,6,1,,1,1,2,,1,,1,22
"De 35 a 39 años (206)",11,11,,1,4,2,3,,1,,,39
"De 40 a 44 años (207)",36,36,,1,4,3,12,9,5,2,,193
"De 45 a 49 años (208)",28,28,,3,3,3,9,8,2,,,125
"De 50 y más años (209)",416,414,12,17,26,37,115,108,55,44,2,2375
"Divorciado(a) (210)",12,12,,2,3,2,2,1,2,,,48
"De 25 a 29 años (214)",2,2,,,1,1,,,,,,5
"De 30 a 34 años (215)",1,1,,1,,,,,,,,1
"De 35 a 39 años (216)",1,1,,,,,1,,,,,5
"De 40 a 44 años (217)",1,1,,,,,1,,,,,5
"De 45 a 49 años (218)",2,2,,,,,,,2,,,18
"De 50 y más años (219)",5,5,,1,2,1,,1,,,,14
"Soltero(a) (220)",1591,1476,1415,39,15,5,2,,,,115,92
"De 12 a 14 años (221)",628,628,628,,,,,,,,,
"De 15 a 19 años (222)",591,590,583,5,2,,,,,,1,9
"De 20 a 24 años (223)",197,151,139,9,3,,,,,,46,15
"De 25 a 29 años (224)",69,38,29,6,3,,,,,,31,12
"De 30 a 34 años (225)",35,19,11,4,2,2,,,,,16,14
"De 35 a 39 años (226)",21,15,6,8,1,,,,,,6,10
"De 40 a 44 años (227)",11,10,6,1,1,1,1,,,,1,10
"De 45 a 49 años (228)",8,5,3,1,1,,,,,,3,3
"De 50 y más años (229)",31,20,10,5,2,2,1,,,,11,19
