"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",30,30,,6,14,4,6,,,,,72
"De 35 a 39 años (026)",23,23,,6,7,4,4,2,,,,60
"De 40 a 44 años (027)",17,17,,5,3,2,4,2,1,,,55
"De 45 a 49 años (028)",15,15,,4,1,2,3,3,2,,,64
"De 50 y más años (029)",52,52,1,11,7,8,13,8,4,,,191
"Casado(a) (030)",3113,3091,8,180,403,527,1044,620,252,57,22,13910
"De 12 a 14 años (031)",3,,,,,,,,,,3,
"De 15 a 19 años (032)",8,5,,2,3,,,,,,3,8
"De 20 a 24 años (033)",53,50,,22,13,10,5,,,,3,98
"De 25 a 29 años (034)",170,170,,25,45,59,38,2,1,,,476
"De 30 a 34 años (035)",351,349,,12,62,90,137,45,3,,2,1314
"De 35 a 39 años (036)",466,464,1,15,51,93,186,88,27,3,2,2045
"De 40 a 44 años (037)",469,468,2,13,52,71,172,107,40,11,1,2234
"De 45 a 49 años (038)",372,371,1,15,40,46,115,94,49,11,1,1873
"De 50 y más años (039)",1221,1214,4,76,137,158,391,284,132,32,7,5862
"Viudo(a) (040)",1241,1233,12,132,172,197,403,239,68,10,8,5039
"De 20 a 24 años (043)",2,2,,2,,,,,,,,2
"De 25 a 29 años (044)",8,8,,3,2,1,1,1,,,,20
"De 30 a 34 años (045)",14,14,,3,4,3,3,1,,,,39
"De 35 a 39 años (046)",25,25,,3,3,6,10,3,,,,89
"De 40 a 44 años (047)",44,44,,,8,10,16,8,2,,,187
"De 45 a 49 años (048)",80,80,2,4,10,11,26,20,7,,,352
"De 50 y más años (049)",1068,1060,10,117,145,166,347,206,59,10,8,4350
"Divorciado(a) (050)",38,34,,12,4,2,11,4,,1,4,108
"De 15 a 19 años (052)",1,,,,,,,,,,1,
"De 20 a 24 años (053)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (054)",4,4,,3,,1,,,,,,6
"De 30 a 34 años (055)",4,4,,3,,1,,,,,,6
"De 35 a 39 años (056)",3,3,,,,,2,1,,,,16
"De 40 a 44 años (057)",6,6,,1,2,,3,,,,,17
"De 45 a 49 años (058)",5,4,,1,1,,2,,,,1,12
"De 50 y más años (059)",13,12,,3,1,,4,3,,1,1,50
"Soltero(a) (060)",326,125,3,83,21,12,6,,,,201,185
"De 12 a 14 años (061)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (062)",7,5,,5,,,,,,,2,5
"De 20 a 24 años (063)",120,32,,28,1,3,,,,,88,39
"De 25 a 29 años (064)",64,17,,12,3,2,,,,,47,24
"De 30 a 34 años (065)",40,18,1,13,2,2,,,,,22,23
"De 35 a 39 años (066)",26,16,,8,4,2,2,,,,10,30
"De 40 a 44 años (067)",14,6,,3,3,,,,,,8,9
"De 45 a 49 años (068)",12,6,,2,1,2,1,,,,6,14
"De 50 y más años (069)",40,23,2,10,7,1,3,,,,17,39
,,,,,,,,,,,,
"URBANA (080)",3930,3733,14,565,672,631,1081,554,175,41,197,14047
"De 12 a 14 años (081)",11,2,,2,,,,,,,9,2
"De 15 a 19 años (082)",81,62,2,51,9,,,,,,19,69
"De 20 a 24 años (083)",328,260,1,153,79,23,3,1,,,68,398
"De 25 a 29 años (084)",394,364,,106,116,84,53,4,1,,30,848
"De 30 a 34 años (085)",436,414,,48,107,99,137,23,,,22,1296
"De 35 a 39 años (086)",459,447,,30,81,96,155,69,15,1,12,1751
"De 40 a 44 años (087)",423,418,,20,50,72,150,88,26,12,5,1920
"De 45 a 49 años (088)",338,333,1,25,42,42,107,81,31,4,5,1533
"De 50 y más años (089)",1460,1433,10,130,188,215,476,288,102,24,27,6230
"Conviviente (090)",1209,1165,4,289,296,206,243,105,15,7,44,3445
"De 12 a 14 años (091)",6,1,,1,,,,,,,5,1
"De 15 a 19 años (092)",61,47,2,39,6,,,,,,14,51
"De 20 a 24 años (093)",211,200,1,110,71,16,1,1,,,11,310
"De 25 a 29 años (094)",256,251,,66,91,54,37,3,,,5,585
"De 30 a 34 años (095)",208,204,,30,57,47,60,10,,,4,606
"De 35 a 39 años (096)",168,165,,11,36,33,59,24,2,,3,616
"De 40 a 44 años (097)",114,113,,10,13,22,33,25,5,5,1,510
"De 45 a 49 años (098)",61,61,,9,8,6,19,15,2,2,,264
"De 50 y más años (099)",124,123,1,13,14,28,34,27,6,,1,502
"Separado(a) (100)",141,139,1,55,32,17,17,13,4,,2,361
"De 15 a 19 años (102)",9,9,,8,1,,,,,,,10
"De 20 a 24 años (103)",22,20,,15,5,,,,,,2,25
"De 25 a 29 años (104)",21,21,,14,5,2,,,,,,30
"De 30 a 34 años (105)",19,19,,2,10,3,4,,,,,48
"De 35 a 39 años (106)",16,16,,4,6,3,1,2,,,,41
"De 40 a 44 años (107)",9,9,,2,1,2,1,2,1,,,35
"De 45 a 49 años (108)",11,11,,2,1,2,2,3,1,,,49
"De 50 y más años (109)",34,34,1,8,3,5,9,6,2,,,123
"Casado(a) (110)",1743,1727,4,101,242,303,599,324,126,28,16,7593
"De 12 a 14 años (111)",3,,,,,,,,,,3,
"De 15 a 19 años (112)",5,3,,1,2,,,,,,2,5
"De 20 a 24 años (113)",20,19,,9,3,5,2,,,,1,38
"De 25 a 29 años (114)",78,78,,17,18,26,15,1,1,,,210
"De 30 a 34 años (115)",176,174,,5,38,47,71,13,,,2,613
"De 35 a 39 años (116)",239,239,,8,33,57,86,41,13,1,,1012
"De 40 a 44 años (117)",262,262,,5,28,43,102,57,20,7,,1252
"De 45 a 49 años (118)",221,220,1,10,31,29,71,51,25,2,1,1031
"De 50 y más años (119)",739,732,3,46,89,96,252,161,67,18,7,3432
"Viudo(a) (120)",607,602,4,59,86,97,211,109,30,6,5,2466
"De 20 a 24 años (123)",2,2,,2,,,,,,,,2
"De 25 a 29 años (124)",2,2,,,1,,1,,,,,6
"De 30 a 34 años (125)",5,5,,2,,1,2,,,,,13
"De 35 a 39 años (126)",15,15,,2,3,2,7,1,,,,52
"De 40 a 44 años (127)",26,26,,,5,5,12,4,,,,106
"De 45 a 49 años (128)",36,36,,3,1,4,13,12,3,,,174
"De 50 y más años (129)",521,516,4,50,76,85,176,92,27,6,5,2113
"Divorciado(a) (130)",25,22,,9,1,1,8,3,,,3,67
"De 15 a 19 años (132)",1,,,,,,,,,,1,
"De 20 a 24 años (133)",1,,,,,,,,,,1,
"De 25 a 29 años (134)",3,3,,2,,1,,,,,,5
"De 30 a 34 años (135)",3,3,,3,,,,,,,,3
"De 35 a 39 años (136)",3,3,,,,,2,1,,,,16
"De 40 a 44 años (137)",3,3,,1,,,2,,,,,9
"De 45 a 49 años (138)",3,2,,,,,2,,,,1,9
"De 50 y más años (139)",8,8,,3,1,,2,2,,,,25
"Soltero(a) (140)",205,78,1,52,15,7,3,,,,127,115
"De 12 a 14 años (141)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (142)",5,3,,3,,,,,,,2,3
"De 20 a 24 años (143)",72,19,,17,,2,,,,,53,23
"De 25 a 29 años (144)",34,9,,7,1,1,,,,,25,12
"De 30 a 34 años (145)",25,9,,6,2,1,,,,,16,13
"De 35 a 39 años (146)",18,9,,5,3,1,,,,,9,14
"De 40 a 44 años (147)",9,5,,2,3,,,,,,4,8
"De 45 a 49 años (148)",6,3,,1,1,1,,,,,3,6
"De 50 y más años (149)",34,20,1,10,5,1,3,,,,14,35
,,,,,,,,,,,,
"RURAL (160)",3268,3161,18,451,498,542,898,523,192,39,107,12399
"De 12 a 14 años (161)",4,2,,2,,,,,,,2,2
"De 15 a 19 años (162)",65,56,1,49,5,1,,,,,9,62
"De 20 a 24 años (163)",325,279,1,144,87,31,15,1,,,46,479
"De 25 a 29 años (164)",378,352,,68,105,105,68,6,,,26,917
"De 30 a 34 años (165)",386,380,1,33,68,90,137,47,4,,6,1369
"De 35 a 39 años (166)",398,395,1,17,35,77,161,81,21,2,3,1743
"De 40 a 44 años (167)",320,315,2,17,39,44,104,73,30,6,5,1470
"De 45 a 49 años (168)",253,250,3,14,29,32,70,58,34,10,3,1236
"De 50 y más años (169)",1139,1132,9,107,130,162,343,257,103,21,7,5121
"Conviviente (170)",1043,1021,4,224,223,204,242,94,25,5,22,3200
"De 12 a 14 años (171)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (172)",50,43,1,37,4,1,,,,,7,48
"De 20 a 24 años (173)",226,217,1,104,74,25,12,1,,,9,383
"De 25 a 29 años (174)",237,233,,48,69,67,45,4,,,4,600
"De 30 a 34 años (175)",175,175,,14,36,42,68,14,1,,,605
"De 35 a 39 años (176)",146,146,,4,15,35,53,32,7,,,638
"De 40 a 44 años (177)",79,79,,5,8,11,26,19,8,2,,378
"De 45 a 49 años (178)",46,46,1,4,10,7,11,7,5,1,,190
"De 50 y más años (179)",81,81,1,7,7,16,27,17,4,2,,357
"Separado(a) (180)",87,86,,41,19,8,13,2,3,,1,198
"De 15 a 19 años (182)",10,9,,9,,,,,,,1,9
"De 20 a 24 años (183)",17,17,,15,2,,,,,,,19
"De 25 a 29 años (184)",12,12,,3,6,3,,,,,,24
"De 30 a 34 años (185)",11,11,,4,4,1,2,,,,,24
"De 35 a 39 años (186)",7,7,,2,1,1,3,,,,,19
"De 40 a 44 años (187)",8,8,,3,2,,3,,,,,20
"De 45 a 49 años (188)",4,4,,2,,,1,,1,,,15
"De 50 y más años (189)",18,18,,3,4,3,4,2,2,,,68
"Casado(a) (190)",1370,1364,4,79,161,224,445,296,126,29,6,6317
"De 15 a 19 años (192)",3,2,,1,1,,,,,,1,3
"De 20 a 24 años (193)",33,31,,13,10,5,3,,,,2,60
"De 25 a 29 años (194)",92,92,,8,27,33,23,1,,,,266
"De 30 a 34 años (195)",175,175,,7,24,43,66,32,3,,,701
"De 35 a 39 años (196)",227,225,1,7,18,36,100,47,14,2,2,1033
"De 40 a 44 años (197)",207,206,2,8,24,28,70,50,20,4,1,982
"De 45 a 49 años (198)",151,151,,5,9,17,44,43,24,9,,842
"De 50 y más años (199)",482,482,1,30,48,62,139,123,65,14,,2430
"Viudo(a) (200)",634,631,8,73,86,100,192,130,38,4,3,2573
"De 25 a 29 años (204)",6,6,,3,1,1,,1,,,,14
"De 30 a 34 años (205)",9,9,,1,4,2,1,1,,,,26
"De 35 a 39 años (206)",10,10,,1,,4,3,2,,,,37
"De 40 a 44 años (207)",18,18,,,3,5,4,4,2,,,81
"De 45 a 49 años (208)",44,44,2,1,9,7,13,8,4,,,178
"De 50 y más años (209)",547,544,6,67,69,81,171,114,32,4,3,2237
"Divorciado(a) (210)",13,12,,3,3,1,3,1,,1,1,41
"De 20 a 24 años (213)",1,1,,1,,,,,,,,1
"De 25 a 29 años (214)",1,1,,1,,,,,,,,1
"De 30 a 34 años (215)",1,1,,,,1,,,,,,3
"De 40 a 44 años (217)",3,3,,,2,,1,,,,,8
"De 45 a 49 años (218)",2,2,,1,1,,,,,,,3
"De 50 y más años (219)",5,4,,,,,2,1,,1,1,25
"Soltero(a) (220)",121,47,2,31,6,5,3,,,,74,70
"De 12 a 14 años (221)",1,1,,1,,,,,,,,1
"De 15 a 19 años (222)",2,2,,2,,,,,,,,2
"De 20 a 24 años (223)",48,13,,11,1,1,,,,,35,16
"De 25 a 29 años (224)",30,8,,5,2,1,,,,,22,12
"De 30 a 34 años (225)",15,9,1,7,,1,,,,,6,10
"De 35 a 39 años (226)",8,7,,3,1,1,2,,,,1,16
"De 40 a 44 años (227)",5,1,,1,,,,,,,4,1
"De 45 a 49 años (228)",6,3,,1,,1,1,,,,3,8
"De 50 y más años (229)",6,3,1,,2,,,,,,3,4
