"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia HUAURA (000)",80663,163,8562,3923,3531,13043,8027,5279,8840,24028,424,1502,3341
"Agric., ganadería, caza y silvicultura (001)",19519,1,147,116,45,1,7225,20,90,11874,,,
"Pesca (002)",1461,7,44,32,21,,802,11,22,522,,,
"Explotación de minas y canteras (003)",162,,31,8,11,1,,61,22,28,,,
"Industrias manufactureras (004)",5333,4,248,308,217,58,,3351,820,327,,,
"Suministro de electricidad, gas y agua (005)",157,,22,24,20,,,35,23,33,,,
"Construcción (006)",3996,1,77,118,19,,,360,2455,966,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",15602,13,224,683,258,9531,,1240,187,3466,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",1426,,27,74,21,239,,938,83,44,,,
"Comercio al por mayor (009)",934,6,39,137,76,515,,3,26,132,,,
"Comercio al por menor (010)",13242,7,158,472,161,8777,,299,78,3290,,,
"Hoteles y restaurantes (011)",3953,1,62,155,159,2221,,,,1355,,,
"Trans., almac. y comunicaciones (012)",6791,7,69,216,294,47,,54,5028,1076,,,
"Intermediación financiera (013)",462,3,57,94,291,,,,,17,,,
"Activid.inmobil., empres. y alquileres (014)",4081,10,928,790,665,714,,45,93,836,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",2354,48,444,283,806,41,,7,47,254,424,,
"Enseñanza (016)",5486,64,5006,72,270,,,,1,73,,,
"Servicios sociales y de salud (017)",1662,,822,511,129,56,,10,15,119,,,
"Otras activ. serv.comun.soc y personales (018)",2392,3,298,448,181,369,,85,33,975,,,
"Hogares privados con servicio doméstico (019)",2111,,1,6,,4,,,,2100,,,
"Actividad economica no especificada (021)",1800,1,82,59,145,,,,4,7,,1502,
"Desocupado (022)",3341,,,,,,,,,,,,3341
"Hombres (023)",53093,105,4158,2522,1672,5845,7094,4458,8623,15287,399,801,2129
"Agric., ganadería, caza y silvicultura (024)",15595,1,114,92,31,,6298,17,89,8953,,,
"Pesca (025)",1402,6,28,26,9,,796,11,22,504,,,
"Explotación de minas y canteras (026)",155,,26,8,9,1,,61,22,28,,,
"Industrias manufactureras (027)",4140,3,178,229,131,25,,2608,697,269,,,
"Suministro de electricidad, gas y agua (028)",137,,18,22,10,,,34,23,30,,,
"Construcción (029)",3911,1,62,109,12,,,351,2433,943,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",7989,6,134,440,98,4267,,1194,180,1670,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",1322,,21,66,9,186,,919,79,42,,,
"Comercio al por mayor (032)",617,3,22,85,37,330,,2,23,115,,,
"Comercio al por menor (033)",6050,3,91,289,52,3751,,273,78,1513,,,
"Hoteles y restaurantes (034)",1292,1,41,77,87,704,,,,382,,,
"Trans., almac. y comunicaciones (035)",6314,6,54,154,178,4,,53,4966,899,,,
"Intermediación financiera (036)",261,,38,46,163,,,,,14,,,
"Activid.inmobil., empres. y alquileres (037)",3040,8,640,585,293,697,,42,93,682,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",1528,37,228,148,411,39,,7,47,212,399,,
"Enseñanza (039)",2297,34,2064,40,103,,,,1,55,,,
"Servicios sociales y de salud (040)",528,,262,158,36,14,,8,15,35,,,
"Otras activ. serv.comun.soc y personales (041)",1370,2,220,351,76,94,,72,31,524,,,
"Hogares privados con servicio doméstico (042)",83,,,,,,,,,83,,,
"Actividad economica no especificada (044)",922,,51,37,25,,,,4,4,,801,
"Desocupado (045)",2129,,,,,,,,,,,,2129
"Mujeres (046)",27570,58,4404,1401,1859,7198,933,821,217,8741,25,701,1212
"Agric., ganadería, caza y silvicultura (047)",3924,,33,24,14,1,927,3,1,2921,,,
"Pesca (048)",59,1,16,6,12,,6,,,18,,,
"Explotación de minas y canteras (049)",7,,5,,2,,,,,,,,
"Industrias manufactureras (050)",1193,1,70,79,86,33,,743,123,58,,,
"Suministro de electricidad, gas y agua (051)",20,,4,2,10,,,1,,3,,,
"Construcción (052)",85,,15,9,7,,,9,22,23,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",7613,7,90,243,160,5264,,46,7,1796,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",104,,6,8,12,53,,19,4,2,,,
"Comercio al por mayor (055)",317,3,17,52,39,185,,1,3,17,,,
"Comercio al por menor (056)",7192,4,67,183,109,5026,,26,,1777,,,
"Hoteles y restaurantes (057)",2661,,21,78,72,1517,,,,973,,,
"Trans., almac. y comunicaciones (058)",477,1,15,62,116,43,,1,62,177,,,
"Intermediación financiera (059)",201,3,19,48,128,,,,,3,,,
"Activid.inmobil., empres. y alquileres (060)",1041,2,288,205,372,17,,3,,154,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",826,11,216,135,395,2,,,,42,25,,
"Enseñanza (062)",3189,30,2942,32,167,,,,,18,,,
"Servicios sociales y de salud (063)",1134,,560,353,93,42,,2,,84,,,
"Otras activ. serv.comun.soc y personales (064)",1022,1,78,97,105,275,,13,2,451,,,
"Hogares privados con servicio doméstico (065)",2028,,1,6,,4,,,,2017,,,
"Actividad economica no especificada (067)",878,1,31,22,120,,,,,3,,701,
"Desocupado (068)",1212,,,,,,,,,,,,1212
,,,,,,,,,,,,,
"URBANA (069)",70202,157,8312,3817,3475,12538,5279,5086,8319,18383,422,1356,3058
"Agric., ganadería, caza y silvicultura (070)",11500,1,127,86,38,,4488,18,58,6684,,,
"Pesca (071)",1440,7,43,32,21,,791,11,22,513,,,
"Explotación de minas y canteras (072)",129,,22,6,9,1,,45,20,26,,,
"Industrias manufactureras (073)",5133,4,245,302,214,57,,3247,742,322,,,
"Suministro de electricidad, gas y agua (074)",149,,22,23,19,,,31,22,32,,,
"Construcción (075)",3886,1,76,113,18,,,348,2387,943,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",15058,13,218,671,256,9187,,1191,181,3341,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",1370,,27,72,21,230,,900,79,41,,,
"Comercio al por mayor (078)",911,6,37,135,76,500,,3,26,128,,,
"Comercio al por menor (079)",12777,7,154,464,159,8457,,288,76,3172,,,
"Hoteles y restaurantes (080)",3809,1,62,151,158,2127,,,,1310,,,
"Trans., almac. y comunicaciones (081)",6434,7,69,215,292,47,,53,4711,1040,,,
"Intermediación financiera (082)",459,3,57,94,288,,,,,17,,,
"Activid.inmobil., empres. y alquileres (083)",3920,10,910,777,652,658,,43,78,792,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",2307,44,436,277,792,41,,7,46,242,422,,
"Enseñanza (085)",5324,62,4851,71,269,,,,1,70,,,
"Servicios sociales y de salud (086)",1615,,801,494,129,53,,10,15,113,,,
"Otras activ. serv.comun.soc y personales (087)",2334,3,292,441,176,363,,82,32,945,,,
"Hogares privados con servicio doméstico (088)",1995,,,5,,4,,,,1986,,,
"Actividad economica no especificada (090)",1652,1,81,59,144,,,,4,7,,1356,
"Desocupado (091)",3058,,,,,,,,,,,,3058
"Hombres (092)",44931,100,4037,2446,1641,5625,4599,4290,8126,11011,397,732,1927
"Agric., ganadería, caza y silvicultura (093)",8954,1,97,66,25,,3814,15,57,4879,,,
"Pesca (094)",1384,6,28,26,9,,785,11,22,497,,,
"Explotación de minas y canteras (095)",124,,19,6,7,1,,45,20,26,,,
"Industrias manufactureras (096)",3990,3,175,224,131,25,,2528,639,265,,,
"Suministro de electricidad, gas y agua (097)",130,,18,21,10,,,30,22,29,,,
"Construcción (098)",3802,1,61,104,12,,,339,2365,920,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",7730,6,131,432,97,4121,,1146,174,1623,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",1268,,21,64,9,178,,882,75,39,,,
"Comercio al por mayor (101)",604,3,22,84,37,322,,2,23,111,,,
"Comercio al por menor (102)",5858,3,88,284,51,3621,,262,76,1473,,,
"Hoteles y restaurantes (103)",1264,1,41,76,86,688,,,,372,,,
"Trans., almac. y comunicaciones (104)",5962,6,54,153,177,4,,52,4653,863,,,
"Intermediación financiera (105)",260,,38,46,162,,,,,14,,,
"Activid.inmobil., empres. y alquileres (106)",2890,8,626,573,283,641,,40,78,641,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",1500,33,224,144,406,39,,7,46,204,397,,
"Enseñanza (108)",2233,33,2005,40,102,,,,1,52,,,
"Servicios sociales y de salud (109)",513,,253,153,36,14,,8,15,34,,,
"Otras activ. serv.comun.soc y personales (110)",1338,2,216,345,73,92,,69,30,511,,,
"Hogares privados con servicio doméstico (111)",77,,,,,,,,,77,,,
"Actividad economica no especificada (113)",853,,51,37,25,,,,4,4,,732,
"Desocupado (114)",1927,,,,,,,,,,,,1927
"Mujeres (115)",25271,57,4275,1371,1834,6913,680,796,193,7372,25,624,1131
"Agric., ganadería, caza y silvicultura (116)",2546,,30,20,13,,674,3,1,1805,,,
"Pesca (117)",56,1,15,6,12,,6,,,16,,,
"Explotación de minas y canteras (118)",5,,3,,2,,,,,,,,
"Industrias manufactureras (119)",1143,1,70,78,83,32,,719,103,57,,,
"Suministro de electricidad, gas y agua (120)",19,,4,2,9,,,1,,3,,,
"Construcción (121)",84,,15,9,6,,,9,22,23,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",7328,7,87,239,159,5066,,45,7,1718,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",102,,6,8,12,52,,18,4,2,,,
"Comercio al por mayor (124)",307,3,15,51,39,178,,1,3,17,,,
"Comercio al por menor (125)",6919,4,66,180,108,4836,,26,,1699,,,
"Hoteles y restaurantes (126)",2545,,21,75,72,1439,,,,938,,,
"Trans., almac. y comunicaciones (127)",472,1,15,62,115,43,,1,58,177,,,
"Intermediación financiera (128)",199,3,19,48,126,,,,,3,,,
"Activid.inmobil., empres. y alquileres (129)",1030,2,284,204,369,17,,3,,151,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",807,11,212,133,386,2,,,,38,25,,
"Enseñanza (131)",3091,29,2846,31,167,,,,,18,,,
"Servicios sociales y de salud (132)",1102,,548,341,93,39,,2,,79,,,
"Otras activ. serv.comun.soc y personales (133)",996,1,76,96,103,271,,13,2,434,,,
