"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Venta, mant.y rep. veh.autom.y motoc. (146)",13,,1,,,1,,11,,,,,
"Comercio al por mayor (147)",6,,,,,6,,,,,,,
"Comercio al por menor (148)",377,,1,3,,320,,2,,51,,,
"Hoteles y restaurantes (149)",115,,,,,90,,,,25,,,
"Trans., almac. y comunicaciones (150)",119,,1,4,3,3,,,99,9,,,
"Intermediación financiera (151)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",23,,5,7,4,2,,1,2,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",85,4,3,4,14,1,,2,2,55,,,
"Enseñanza (154)",316,1,306,1,3,,,,,5,,,
"Servicios sociales y de salud (155)",40,,12,27,,,,,,1,,,
"Otras activ. serv.comun.soc y personales (156)",35,,,16,2,3,,,,14,,,
"Hogares privados con servicio doméstico (157)",51,,,,,,,,,51,,,
"Actividad economica no especificada (159)",315,,1,1,9,,,,,,,304,
"Desocupado (160)",382,,,,,,,,,,,,382
"Hombres (161)",7565,3,153,75,40,151,2991,1477,177,2040,,164,294
"Agric., ganadería, caza y silvicultura (162)",4323,,1,6,,,2990,2,5,1319,,,
"Pesca (163)",1,,,,,,1,,,,,,
"Explotación de minas y canteras (164)",2016,,13,20,15,2,,1409,17,540,,,
"Industrias manufactureras (165)",54,,,2,,,,48,4,,,,
"Suministro de electricidad, gas y agua (166)",16,,,,,,,,1,15,,,
"Construcción (167)",110,,4,5,1,,,2,48,50,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",173,,2,1,,129,,13,,28,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",12,,1,,,,,11,,,,,
"Comercio al por mayor (170)",5,,,,,5,,,,,,,
"Comercio al por menor (171)",156,,1,1,,124,,2,,28,,,
"Hoteles y restaurantes (172)",16,,,,,14,,,,2,,,
"Trans., almac. y comunicaciones (173)",118,,1,4,2,3,,,99,9,,,
"Intermediación financiera (174)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",18,,4,6,3,2,,1,1,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",67,2,3,4,9,1,,2,2,44,,,
"Enseñanza (177)",129,1,119,1,3,,,,,5,,,
"Servicios sociales y de salud (178)",19,,5,14,,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",25,,,12,2,,,,,11,,,
"Hogares privados con servicio doméstico (180)",16,,,,,,,,,16,,,
"Actividad economica no especificada (182)",169,,1,,4,,,,,,,164,
"Desocupado (183)",294,,,,,,,,,,,,294
"Mujeres (184)",2354,2,197,27,12,279,597,110,3,899,,140,88
"Agric., ganadería, caza y silvicultura (185)",1377,,,1,,,597,3,1,775,,,
"Explotación de minas y canteras (187)",119,,2,4,,2,,91,,20,,,
"Industrias manufactureras (188)",18,,,1,,,,16,,1,,,
"Suministro de electricidad, gas y agua (189)",5,,,,,,,,,5,,,
"Construcción (190)",2,,,,,,,,1,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",223,,,2,,198,,,,23,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,1,,,,,,,
"Comercio al por mayor (193)",1,,,,,1,,,,,,,
"Comercio al por menor (194)",221,,,2,,196,,,,23,,,
"Hoteles y restaurantes (195)",99,,,,,76,,,,23,,,
"Trans., almac. y comunicaciones (196)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",5,,1,1,1,,,,1,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",18,2,,,5,,,,,11,,,
"Enseñanza (200)",187,,187,,,,,,,,,,
"Servicios sociales y de salud (201)",21,,7,13,,,,,,1,,,
"Otras activ. serv.comun.soc y personales (202)",10,,,4,,3,,,,3,,,
"Hogares privados con servicio doméstico (203)",35,,,,,,,,,35,,,
"Actividad economica no especificada (205)",146,,,1,5,,,,,,,140,
"Desocupado (206)",88,,,,,,,,,,,,88
