"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"29 años (038)",3337,1625,1712,2290,1106,1184,1047,519,528
"De 30 a 34 años (039)",16566,7908,8658,11144,5241,5903,5422,2667,2755
"30 años (040)",4296,2084,2212,2750,1304,1446,1546,780,766
"31 años (041)",2805,1321,1484,1936,887,1049,869,434,435
"32 años (042)",3332,1580,1752,2259,1067,1192,1073,513,560
"33 años (043)",3154,1477,1677,2192,1031,1161,962,446,516
"34 años (044)",2979,1446,1533,2007,952,1055,972,494,478
"De 35 a 39 años (045)",15073,6950,8123,9769,4452,5317,5304,2498,2806
"35 años (046)",3482,1569,1913,2200,981,1219,1282,588,694
"36 años (047)",2805,1309,1496,1799,825,974,1006,484,522
"37 años (048)",3186,1466,1720,2113,950,1163,1073,516,557
"38 años (049)",2991,1367,1624,1918,878,1040,1073,489,584
"39 años (050)",2609,1239,1370,1739,818,921,870,421,449
"De 40 a 44 años (051)",13386,6434,6952,8625,4060,4565,4761,2374,2387
"40 años (052)",3533,1725,1808,2201,1049,1152,1332,676,656
"41 años (053)",2083,1010,1073,1385,647,738,698,363,335
"42 años (054)",2988,1421,1567,1988,926,1062,1000,495,505
"43 años (055)",2458,1181,1277,1596,754,842,862,427,435
"44 años (056)",2324,1097,1227,1455,684,771,869,413,456
"De 45 a 49 años (057)",11524,5444,6080,7240,3441,3799,4284,2003,2281
"45 años (058)",2737,1311,1426,1621,786,835,1116,525,591
"46 años (059)",2084,952,1132,1342,628,714,742,324,418
"47 años (060)",2438,1170,1268,1605,770,835,833,400,433
"48 años (061)",2386,1102,1284,1464,678,786,922,424,498
"49 años (062)",1879,909,970,1208,579,629,671,330,341
"De 50 a 54 años (063)",10262,4968,5294,6083,2994,3089,4179,1974,2205
"50 años (064)",2699,1293,1406,1471,692,779,1228,601,627
"51 años (065)",1523,744,779,970,495,475,553,249,304
"52 años (066)",2246,1106,1140,1376,668,708,870,438,432
"53 años (067)",1931,937,994,1178,587,591,753,350,403
"54 años (068)",1863,888,975,1088,552,536,775,336,439
"De 55 a 59 años (069)",8745,4246,4499,4670,2304,2366,4075,1942,2133
"55 años (070)",2014,975,1039,1091,532,559,923,443,480
"56 años (071)",1890,919,971,985,491,494,905,428,477
"57 años (072)",1832,894,938,1014,483,531,818,411,407
"58 años (073)",1746,838,908,911,450,461,835,388,447
"59 años (074)",1263,620,643,669,348,321,594,272,322
"De 60 a 64 años (075)",7017,3375,3642,3292,1657,1635,3725,1718,2007
"60 años (076)",2165,1027,1138,971,469,502,1194,558,636
"61 años (077)",1043,544,499,509,278,231,534,266,268
"62 años (078)",1433,666,767,697,338,359,736,328,408
"63 años (079)",1221,602,619,572,294,278,649,308,341
"64 años (080)",1155,536,619,543,278,265,612,258,354
"De 65 y más años (081)",18148,8687,9461,6523,3035,3488,11625,5652,5973
"65 años (082)",1523,716,807,627,304,323,896,412,484
"66 años (083)",831,390,441,382,201,181,449,189,260
"67 años (084)",1130,577,553,467,232,235,663,345,318
"68 años (085)",1058,495,563,399,182,217,659,313,346
"69 años (086)",779,380,399,330,166,164,449,214,235
"70 años (087)",1624,764,860,544,252,292,1080,512,568
"71 años (088)",649,321,328,235,120,115,414,201,213
"72 años (089)",978,476,502,348,172,176,630,304,326
"73 años (090)",782,382,400,307,143,164,475,239,236
"74 años (091)",702,334,368,269,127,142,433,207,226
"75 años (092)",1166,562,604,339,153,186,827,409,418
"76 años (093)",658,305,353,224,92,132,434,213,221
"77 años (094)",695,352,343,242,118,124,453,234,219
"78 años (095)",754,372,382,242,105,137,512,267,245
"79 años (096)",447,223,224,143,64,79,304,159,145
"80 años (097)",908,410,498,263,113,150,645,297,348
"81 años (098)",275,136,139,106,47,59,169,89,80
"82 años (099)",382,174,208,139,59,80,243,115,128
"83 años (100)",318,158,160,121,60,61,197,98,99
"84 años (101)",282,137,145,96,42,54,186,95,91
"85 años (102)",457,209,248,148,57,91,309,152,157
"86 años (103)",246,117,129,94,41,53,152,76,76
"87 años (104)",270,132,138,97,42,55,173,90,83
"88 años (105)",211,98,113,77,33,44,134,65,69
"89 años (106)",157,91,66,49,23,26,108,68,40
"90 años (107)",231,97,134,53,17,36,178,80,98
"91 años (108)",48,26,22,20,11,9,28,15,13
"92 años (109)",54,26,28,20,10,10,34,16,18
"93 años (110)",37,18,19,13,4,9,24,14,10
"94 años (111)",36,21,15,14,8,6,22,13,9
"95 años (112)",98,52,46,26,16,10,72,36,36
"96 años (113)",35,12,23,14,5,9,21,7,14
"97 años (114)",40,19,21,6,4,2,34,15,19
"98 y más años (115)",287,105,182,69,12,57,218,93,125
