"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",291,1260,1168,3,92.7,0.2,
"De 50 y más años (039)",836,5347,4749,,88.8,,
"Viudo(a) (040)",418,2741,2281,,83.2,,
"De 12 a 14 años (041)",4,,,,,,
"De 15 a 19 años (042)",7,,,,,,
"De 20 a 24 años (043)",3,6,6,,100,,
"De 25 a 29 años (044)",7,18,18,,100,,
"De 30 a 34 años (045)",7,27,23,,85.2,,
"De 35 a 39 años (046)",5,16,14,,87.5,,
"De 40 a 44 años (047)",12,36,36,,100,,
"De 45 a 49 años (048)",19,102,95,,93.1,,
"De 50 y más años (049)",354,2536,2089,,82.4,,
"Divorciado(a) (050)",19,74,68,,91.9,,
"De 15 a 19 años (052)",1,1,1,,100,,
"De 25 a 29 años (054)",2,4,4,,100,,
"De 30 a 34 años (055)",2,4,4,,100,,
"De 35 a 39 años (056)",2,5,5,,100,,
"De 40 a 44 años (057)",1,3,3,,100,,
"De 45 a 49 años (058)",2,4,3,,75,,
"De 50 y más años (059)",9,53,48,,90.6,,
"Soltero(a) (060)",2052,405,385,18,95.1,4.4,
"De 12 a 14 años (061)",827,1,1,,100,,
"De 15 a 19 años (062)",722,32,32,4,100,12.5,
"De 20 a 24 años (063)",191,53,53,6,100,11.3,
"De 25 a 29 años (064)",96,55,53,3,96.4,5.5,
"De 30 a 34 años (065)",49,47,47,4,100,8.5,
"De 35 a 39 años (066)",43,49,47,1,95.9,2,
"De 40 a 44 años (067)",39,49,47,,95.9,,
"De 45 a 49 años (068)",24,25,24,,96,,
"De 50 y más años (069)",61,94,81,,86.2,,
,,,,,,,
"URBANA (080)",5065,13814,12646,178,91.5,1.3,
"De 12 a 14 años (081)",525,5,5,,100,,
"De 15 a 19 años (082)",642,114,109,26,95.6,22.8,
"De 20 a 24 años (083)",441,410,405,46,98.8,11.2,
"De 25 a 29 años (084)",431,680,669,32,98.4,4.7,
"De 30 a 34 años (085)",494,1150,1122,48,97.6,4.2,
"De 35 a 39 años (086)",499,1469,1395,16,95,1.1,
"De 40 a 44 años (087)",472,1638,1545,9,94.3,0.5,
"De 45 a 49 años (088)",370,1368,1284,1,93.9,0.1,
"De 50 y más años (089)",1191,6980,6112,,87.6,,
"Conviviente (090)",1638,4763,4444,114,93.3,2.4,
"De 12 a 14 años (091)",14,4,4,,100,,
"De 15 a 19 años (092)",106,88,83,21,94.3,23.9,
"De 20 a 24 años (093)",232,294,290,33,98.6,11.2,
"De 25 a 29 años (094)",252,456,450,22,98.7,4.8,
"De 30 a 34 años (095)",271,657,633,27,96.3,4.1,
"De 35 a 39 años (096)",226,728,689,8,94.6,1.1,
"De 40 a 44 años (097)",196,720,674,3,93.6,0.4,
"De 45 a 49 años (098)",127,569,528,,92.8,,
"De 50 y más años (099)",214,1247,1093,,87.7,,
"Separado(a) (100)",140,417,385,8,92.3,1.9,
"De 15 a 19 años (102)",4,2,2,,100,,
"De 20 a 24 años (103)",12,13,13,3,100,23.1,
"De 25 a 29 años (104)",14,20,20,1,100,5,
"De 30 a 34 años (105)",13,29,29,3,100,10.3,
"De 35 a 39 años (106)",20,54,53,,98.1,,
"De 40 a 44 años (107)",16,58,57,1,98.3,1.7,
"De 45 a 49 años (108)",17,48,46,,95.8,,
"De 50 y más años (109)",44,193,165,,85.5,,
"Casado(a) (110)",1568,6374,5881,42,92.3,0.7,
"De 12 a 14 años (111)",2,,,,,,
"De 15 a 19 años (112)",13,9,9,2,100,22.2,
"De 20 a 24 años (113)",53,64,63,5,98.4,7.8,
"De 25 a 29 años (114)",91,161,157,7,97.5,4.3,
"De 30 a 34 años (115)",167,413,409,14,99,3.4,
"De 35 a 39 años (116)",217,640,609,8,95.2,1.3,
"De 40 a 44 años (117)",220,796,752,5,94.5,0.6,
"De 45 a 49 años (118)",196,704,665,1,94.5,0.1,
"De 50 y más años (119)",609,3587,3217,,89.7,,
"Viudo(a) (120)",304,1903,1600,,84.1,,
"De 12 a 14 años (121)",4,,,,,,
"De 15 a 19 años (122)",7,,,,,,
"De 20 a 24 años (123)",1,1,1,,100,,
"De 25 a 29 años (124)",4,8,8,,100,,
"De 30 a 34 años (125)",3,6,6,,100,,
"De 35 a 39 años (126)",3,8,7,,87.5,,
"De 40 a 44 años (127)",8,21,21,,100,,
"De 45 a 49 años (128)",7,20,20,,100,,
"De 50 y más años (129)",267,1839,1537,,83.6,,
"Divorciado(a) (130)",13,43,39,,90.7,,
"De 15 a 19 años (132)",1,1,1,,100,,
"De 25 a 29 años (134)",1,2,2,,100,,
"De 30 a 34 años (135)",1,2,2,,100,,
"De 35 a 39 años (136)",1,1,1,,100,,
"De 40 a 44 años (137)",1,3,3,,100,,
"De 45 a 49 años (138)",2,4,3,,75,,
"De 50 y más años (139)",6,30,27,,90,,
"Soltero(a) (140)",1402,314,297,14,94.6,4.5,
"De 12 a 14 años (141)",505,1,1,,100,,
"De 15 a 19 años (142)",511,14,14,3,100,21.4,
"De 20 a 24 años (143)",143,38,38,5,100,13.2,
"De 25 a 29 años (144)",69,33,32,2,97,6.1,
"De 30 a 34 años (145)",39,43,43,4,100,9.3,
"De 35 a 39 años (146)",32,38,36,,94.7,,
"De 40 a 44 años (147)",31,40,38,,95,,
"De 45 a 49 años (148)",21,23,22,,95.7,,
"De 50 y más años (149)",51,84,73,,86.9,,
,,,,,,,
"RURAL (160)",3249,9853,9026,257,91.6,2.6,
"De 12 a 14 años (161)",337,4,3,2,75,50,
"De 15 a 19 años (162)",493,227,223,47,98.2,20.7,
"De 20 a 24 años (163)",536,743,728,84,98,11.3,
"De 25 a 29 años (164)",432,1026,995,50,97,4.9,
"De 30 a 34 años (165)",326,1084,1037,36,95.7,3.3,
"De 35 a 39 años (166)",285,1220,1143,24,93.7,2,
"De 40 a 44 años (167)",198,1030,972,11,94.4,1.1,
"De 45 a 49 años (168)",192,1151,1041,3,90.4,0.3,
"De 50 y más años (169)",450,3368,2884,,85.6,,
"Conviviente (170)",1480,4230,3962,175,93.7,4.1,
"De 12 a 14 años (171)",14,4,3,2,75,50,
"De 15 a 19 años (172)",244,173,170,40,98.3,23.1,
"De 20 a 24 años (173)",367,538,527,61,98,11.3,
"De 25 a 29 años (174)",265,610,593,27,97.2,4.4,
"De 30 a 34 años (175)",179,575,548,22,95.3,3.8,
"De 35 a 39 años (176)",147,659,619,16,93.9,2.4,
"De 40 a 44 años (177)",88,468,446,6,95.3,1.3,
"De 45 a 49 años (178)",74,472,422,1,89.4,0.2,
"De 50 y más años (179)",102,731,634,,86.7,,
"Separado(a) (180)",81,309,298,5,96.4,1.6,
"De 15 a 19 años (182)",7,7,7,2,100,28.6,
"De 20 a 24 años (183)",12,19,19,1,100,5.3,
"De 25 a 29 años (184)",11,27,27,1,100,3.7,
"De 30 a 34 años (185)",8,20,20,,100,,
"De 35 a 39 años (186)",11,30,29,,96.7,,
"De 40 a 44 años (187)",3,20,20,1,100,5,
"De 45 a 49 años (188)",8,39,39,,100,,
"De 50 y más años (189)",21,147,137,,93.2,,
"Casado(a) (190)",918,4354,3968,73,91.1,1.7,
"De 12 a 14 años (191)",1,,,,,,
"De 15 a 19 años (192)",31,29,28,4,96.6,13.8,
"De 20 a 24 años (193)",107,166,162,21,97.6,12.7,
"De 25 a 29 años (194)",125,355,342,21,96.3,5.9,
"De 30 a 34 años (195)",124,462,446,14,96.5,3,
"De 35 a 39 años (196)",113,508,473,7,93.1,1.4,
"De 40 a 44 años (197)",95,518,482,4,93.1,0.8,
"De 45 a 49 años (198)",95,556,503,2,90.5,0.4,
"De 50 y más años (199)",227,1760,1532,,87,,
"Viudo(a) (200)",114,838,681,,81.3,,
"De 20 a 24 años (203)",2,5,5,,100,,
"De 25 a 29 años (204)",3,10,10,,100,,
"De 30 a 34 años (205)",4,21,17,,81,,
"De 35 a 39 años (206)",2,8,7,,87.5,,
"De 40 a 44 años (207)",4,15,15,,100,,
"De 45 a 49 años (208)",12,82,75,,91.5,,
"De 50 y más años (209)",87,697,552,,79.2,,
"Divorciado(a) (210)",6,31,29,,93.5,,
"De 25 a 29 años (214)",1,2,2,,100,,
"De 30 a 34 años (215)",1,2,2,,100,,
"De 35 a 39 años (216)",1,4,4,,100,,
"De 50 y más años (219)",3,23,21,,91.3,,
"Soltero(a) (220)",650,91,88,4,96.7,4.4,
"De 12 a 14 años (221)",322,,,,,,
"De 15 a 19 años (222)",211,18,18,1,100,5.6,
"De 20 a 24 años (223)",48,15,15,1,100,6.7,
"De 25 a 29 años (224)",27,22,21,1,95.5,4.5,
"De 30 a 34 años (225)",10,4,4,,100,,
"De 35 a 39 años (226)",11,11,11,1,100,9.1,
"De 40 a 44 años (227)",8,9,9,,100,,
"De 45 a 49 años (228)",3,2,2,,100,,
"De 50 y más años (229)",10,10,8,,80,,
