"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Hogares privados con servicio doméstico (041)",112,1,,16,61,11,7,7,9
"Organiz. y organos extraterritoriales (042)",1,,,,,,,1,
"Actividad economica no especificada (043)",486,6,,91,232,48,53,28,28
"Mujeres (044)",29622,1422,25,5889,10812,2508,4637,1358,2971
"Agric., ganadería, caza y silvicultura (045)",8211,874,11,2722,3367,469,458,152,158
"Pesca (046)",28,3,,8,13,3,1,,
"Explotación de minas y canteras (047)",34,1,,5,13,1,7,2,5
"Industrias manufactureras (048)",874,17,1,108,374,90,158,48,78
"Suministro de electricidad, gas y agua (049)",35,,,,4,5,13,7,6
"Construcción (050)",109,3,,13,39,13,20,6,15
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",7606,298,9,1559,3153,767,1028,328,464
"Venta, mant.y rep. veh.autom.y motoc. (052)",131,3,,8,52,18,28,12,10
"Comercio al por mayor (053)",371,5,,44,155,49,60,26,32
"Comercio al por menor (054)",7104,290,9,1507,2946,700,940,290,422
"Hoteles y restaurantes (055)",2830,86,1,634,1332,262,296,109,110
"Trans., almac. y comunicaciones (056)",441,6,,23,177,66,90,42,37
"Intermediación financiera (057)",155,1,,,21,9,59,26,39
"Activid.inmobil., empres. y de alquiler (058)",845,10,,32,202,99,227,107,168
"Admin.pub. y defensa; p. segur.soc.afil (059)",1110,5,,30,163,129,377,130,276
"Enseñanza (060)",2682,1,,3,98,186,1150,147,1097
"Servicios sociales y de salud (061)",1003,8,,46,112,59,345,100,333
"Otras activ. serv.comun.soc y personales (062)",940,23,,140,399,87,168,51,72
"Hogares privados con servicio doméstico (063)",2133,59,3,444,1117,203,167,71,69
"Actividad economica no especificada (065)",586,27,,122,228,60,73,32,44
,,,,,,,,,
"URBANA (066)",68954,1609,54,11477,30818,5936,9223,3460,6377
"Agric., ganadería, caza y silvicultura (067)",18373,878,24,5140,8929,1154,1167,500,581
"Pesca (068)",479,6,,120,304,16,25,5,3
"Explotación de minas y canteras (069)",951,5,1,78,526,79,149,49,64
"Industrias manufactureras (070)",3295,27,3,406,1645,347,479,163,225
"Suministro de electricidad, gas y agua (071)",181,1,,7,64,20,43,17,29
"Construcción (072)",5866,61,2,828,3457,506,532,198,282
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",13233,345,11,2274,5960,1348,1740,678,877
"Venta, mant.y rep. veh.autom.y motoc. (074)",1380,11,1,160,629,151,260,71,97
"Comercio al por mayor (075)",867,7,,81,415,103,119,66,76
"Comercio al por menor (076)",10986,327,10,2033,4916,1094,1361,541,704
"Hoteles y restaurantes (077)",3629,99,4,725,1749,329,369,178,176
"Trans., almac. y comunicaciones (078)",6432,40,2,681,3807,580,663,363,296
"Intermediación financiera (079)",292,1,,,33,22,91,60,85
"Activid.inmobil., empres. y de alquiler (080)",3139,17,2,182,1121,356,584,338,539
"Admin.pub. y defensa; p. segur.soc.afil (081)",2552,9,,82,505,277,765,284,630
"Enseñanza (082)",4074,2,,7,167,273,1620,227,1778
"Servicios sociales y de salud (083)",1323,7,,47,150,85,415,127,492
"Otras activ. serv.comun.soc y personales (084)",2183,33,2,297,950,259,312,144,186
"Hogares privados con servicio doméstico (085)",1996,50,3,413,1046,184,154,74,72
"Organiz. y organos extraterritoriales (086)",1,,,,,,,1,
"Actividad economica no especificada (087)",955,28,,190,405,101,115,54,62
"Hombres (088)",43378,522,30,6740,21564,3679,5019,2207,3617
"Agric., ganadería, caza y silvicultura (089)",12507,290,13,3289,6469,800,813,381,452
"Pesca (090)",463,4,,116,296,14,25,5,3
"Explotación de minas y canteras (091)",920,4,1,73,514,78,142,47,61
"Industrias manufactureras (092)",2527,13,2,310,1325,264,334,121,158
"Suministro de electricidad, gas y agua (093)",147,1,,7,60,15,31,10,23
"Construcción (094)",5771,58,2,816,3421,495,515,192,272
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",6177,74,3,848,3047,611,790,365,439
"Venta, mant.y rep. veh.autom.y motoc. (096)",1260,8,1,152,582,135,233,59,90
"Comercio al por mayor (097)",518,2,,42,268,55,63,41,47
"Comercio al por menor (098)",4399,64,2,654,2197,421,494,265,302
"Hoteles y restaurantes (099)",1002,14,3,140,521,86,96,73,69
"Trans., almac. y comunicaciones (100)",6037,34,2,661,3649,519,584,327,261
"Intermediación financiera (101)",140,,,,13,13,33,34,47
"Activid.inmobil., empres. y de alquiler (102)",2372,9,2,154,939,265,379,239,385
"Admin.pub. y defensa; p. segur.soc.afil (103)",1500,4,,52,348,155,407,166,368
"Enseñanza (104)",1570,1,,4,75,99,558,86,747
"Servicios sociales y de salud (105)",400,,,3,48,33,98,34,184
"Otras activ. serv.comun.soc y personales (106)",1330,11,2,175,594,176,159,96,117
"Hogares privados con servicio doméstico (107)",95,1,,13,51,10,6,6,8
"Organiz. y organos extraterritoriales (108)",1,,,,,,,1,
"Actividad economica no especificada (109)",419,4,,79,194,46,49,24,23
"Mujeres (110)",25576,1087,24,4737,9254,2257,4204,1253,2760
"Agric., ganadería, caza y silvicultura (111)",5866,588,11,1851,2460,354,354,119,129
"Pesca (112)",16,2,,4,8,2,,,
"Explotación de minas y canteras (113)",31,1,,5,12,1,7,2,3
"Industrias manufactureras (114)",768,14,1,96,320,83,145,42,67
"Suministro de electricidad, gas y agua (115)",34,,,,4,5,12,7,6
"Construcción (116)",95,3,,12,36,11,17,6,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",7056,271,8,1426,2913,737,950,313,438
"Venta, mant.y rep. veh.autom.y motoc. (118)",120,3,,8,47,16,27,12,7
"Comercio al por mayor (119)",349,5,,39,147,48,56,25,29
"Comercio al por menor (120)",6587,263,8,1379,2719,673,867,276,402
"Hoteles y restaurantes (121)",2627,85,1,585,1228,243,273,105,107
"Trans., almac. y comunicaciones (122)",395,6,,20,158,61,79,36,35
"Intermediación financiera (123)",152,1,,,20,9,58,26,38
"Activid.inmobil., empres. y de alquiler (124)",767,8,,28,182,91,205,99,154
"Admin.pub. y defensa; p. segur.soc.afil (125)",1052,5,,30,157,122,358,118,262
"Enseñanza (126)",2504,1,,3,92,174,1062,141,1031
"Servicios sociales y de salud (127)",923,7,,44,102,52,317,93,308
"Otras activ. serv.comun.soc y personales (128)",853,22,,122,356,83,153,48,69
"Hogares privados con servicio doméstico (129)",1901,49,3,400,995,174,148,68,64
"Actividad economica no especificada (131)",536,24,,111,211,55,66,30,39
,,,,,,,,,
"RURAL (132)",13705,572,5,3486,6398,877,1208,428,731
"Agric., ganadería, caza y silvicultura (133)",8485,488,3,2737,3955,441,448,200,213
"Pesca (134)",88,1,,23,49,6,7,,2
"Explotación de minas y canteras (135)",66,,,5,38,5,8,3,7
"Industrias manufactureras (136)",492,7,,63,263,39,62,21,37
"Suministro de electricidad, gas y agua (137)",26,1,,2,15,1,5,,2
"Construcción (138)",951,5,,127,491,79,115,31,103
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",955,33,1,187,440,72,144,29,49
"Venta, mant.y rep. veh.autom.y motoc. (140)",110,1,,10,56,11,18,1,13
"Comercio al por mayor (141)",57,,,8,26,4,10,3,6
"Comercio al por menor (142)",788,32,1,169,358,57,116,25,30
"Hoteles y restaurantes (143)",297,1,,60,159,25,32,12,8
"Trans., almac. y comunicaciones (144)",557,3,,93,338,38,46,22,17
"Intermediación financiera (145)",7,,,,2,1,1,,3
"Activid.inmobil., empres. y de alquiler (146)",519,10,1,52,233,57,61,32,73
"Admin.pub. y defensa; p. segur.soc.afil (147)",190,1,,11,40,20,52,30,36
"Enseñanza (148)",271,,,,11,16,132,7,105
"Servicios sociales y de salud (149)",109,1,,2,11,11,35,13,36
"Otras activ. serv.comun.soc y personales (150)",326,6,,54,166,29,29,18,24
"Hogares privados con servicio doméstico (151)",249,10,,47,132,30,20,4,6
"Actividad economica no especificada (153)",117,5,,23,55,7,11,6,10
"Hombres (154)",9659,237,4,2334,4840,626,775,323,520
"Agric., ganadería, caza y silvicultura (155)",6140,202,3,1866,3048,326,344,167,184
"Pesca (156)",76,,,19,44,5,6,,2
"Explotación de minas y canteras (157)",63,,,5,37,5,8,3,5
"Industrias manufactureras (158)",386,4,,51,209,32,49,15,26
"Suministro de electricidad, gas y agua (159)",25,1,,2,15,1,4,,2
"Construcción (160)",937,5,,126,488,77,112,31,98
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",405,6,,54,200,42,66,14,23
"Venta, mant.y rep. veh.autom.y motoc. (162)",99,1,,10,51,9,17,1,10
"Comercio al por mayor (163)",35,,,3,18,3,6,2,3
"Comercio al por menor (164)",271,5,,41,131,30,43,11,10
"Hoteles y restaurantes (165)",94,,,11,55,6,9,8,5
"Trans., almac. y comunicaciones (166)",511,3,,90,319,33,35,16,15
"Intermediación financiera (167)",4,,,,1,1,,,2
"Activid.inmobil., empres. y de alquiler (168)",441,8,1,48,213,49,39,24,59
"Admin.pub. y defensa; p. segur.soc.afil (169)",132,1,,11,34,13,33,18,22
"Enseñanza (170)",93,,,,5,4,44,1,39
"Servicios sociales y de salud (171)",29,,,,1,4,7,6,11
"Otras activ. serv.comun.soc y personales (172)",239,5,,36,123,25,14,15,21
"Hogares privados con servicio doméstico (173)",17,,,3,10,1,1,1,1
"Actividad economica no especificada (175)",67,2,,12,38,2,4,4,5
"Mujeres (176)",4046,335,1,1152,1558,251,433,105,211
"Agric., ganadería, caza y silvicultura (177)",2345,286,,871,907,115,104,33,29
"Pesca (178)",12,1,,4,5,1,1,,
"Explotación de minas y canteras (179)",3,,,,1,,,,2
"Industrias manufactureras (180)",106,3,,12,54,7,13,6,11
"Suministro de electricidad, gas y agua (181)",1,,,,,,1,,
"Construcción (182)",14,,,1,3,2,3,,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",550,27,1,133,240,30,78,15,26
"Venta, mant.y rep. veh.autom.y motoc. (184)",11,,,,5,2,1,,3
"Comercio al por mayor (185)",22,,,5,8,1,4,1,3
"Comercio al por menor (186)",517,27,1,128,227,27,73,14,20
"Hoteles y restaurantes (187)",203,1,,49,104,19,23,4,3
"Trans., almac. y comunicaciones (188)",46,,,3,19,5,11,6,2
"Intermediación financiera (189)",3,,,,1,,1,,1
"Activid.inmobil., empres. y de alquiler (190)",78,2,,4,20,8,22,8,14
"Admin.pub. y defensa; p. segur.soc.afil (191)",58,,,,6,7,19,12,14
"Enseñanza (192)",178,,,,6,12,88,6,66
"Servicios sociales y de salud (193)",80,1,,2,10,7,28,7,25
"Otras activ. serv.comun.soc y personales (194)",87,1,,18,43,4,15,3,3
"Hogares privados con servicio doméstico (195)",232,10,,44,122,29,19,3,5
"Actividad economica no especificada (197)",50,3,,11,17,5,7,2,5
