"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Profes., científicos e intelectuales (038)",774,,,,40,51,285,81,317
"Técnicos de nivel medio ytrab.asimilados (039)",428,1,,16,116,74,120,29,72
"Jefes y empleados de oficina (040)",438,,,12,152,52,115,41,66
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",2913,42,2,690,1569,197,222,95,96
"Agricult.trabaj. calif.agrop. y pesquros (042)",1148,45,,545,458,36,35,9,20
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",681,12,1,153,366,32,74,13,30
"Obreros. construc., conf., papel, fab., instr (044)",1778,19,2,398,1069,114,92,42,42
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",5248,162,7,1979,2548,245,171,74,62
"Otra (046)",266,,,,78,15,111,10,52
"Ocupación no especificada (047)",561,16,2,139,283,41,37,9,34
"Hombres (048)",10301,194,9,2887,5058,604,748,276,525
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",19,,,,3,2,4,3,7
"Profes., científicos e intelectuales (050)",359,,,,8,26,108,48,169
"Técnicos de nivel medio ytrab.asimilados (051)",318,1,,12,86,54,90,18,57
"Jefes y empleados de oficina (052)",225,,,5,93,26,40,20,41
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",1454,9,1,322,830,102,88,51,51
"Agricult.trabaj. calif.agrop. y pesquros (054)",1117,43,,526,450,35,34,9,20
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",581,9,,133,312,28,63,11,25
"Obreros. construc., conf., papel, fab., instr (056)",1752,18,1,392,1057,113,89,41,41
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",3910,109,5,1438,1972,185,105,59,37
"Otra (058)",261,,,,77,15,108,10,51
"Ocupación no especificada (059)",305,5,2,59,170,18,19,6,26
"Mujeres (060)",3967,103,5,1046,1627,256,521,130,279
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",14,,,1,3,1,3,,6
"Profes., científicos e intelectuales (062)",415,,,,32,25,177,33,148
"Técnicos de nivel medio ytrab.asimilados (063)",110,,,4,30,20,30,11,15
"Jefes y empleados de oficina (064)",213,,,7,59,26,75,21,25
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",1459,33,1,368,739,95,134,44,45
"Agricult.trabaj. calif.agrop. y pesquros (066)",31,2,,19,8,1,1,,
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",100,3,1,20,54,4,11,2,5
"Obreros. construc., conf., papel, fab., instr (068)",26,1,1,6,12,1,3,1,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",1338,53,2,541,576,60,66,15,25
"Otra (070)",5,,,,1,,3,,1
"Ocupación no especificada (071)",256,11,,80,113,23,18,3,8
,,,,,,,,,
"RURAL (072)",1331,61,4,601,482,62,89,17,15
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",1,,,1,,,,,
"Profes., científicos e intelectuales (074)",39,,,,5,1,19,4,10
"Técnicos de nivel medio ytrab.asimilados (075)",15,,,2,3,4,6,,
"Jefes y empleados de oficina (076)",10,,,,6,,3,1,
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",58,,,25,31,1,1,,
"Agricult.trabaj. calif.agrop. y pesquros (078)",664,39,2,341,212,29,31,6,4
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",22,,,7,9,2,4,,
"Obreros. construc., conf., papel, fab., instr (080)",70,,,30,36,,3,1,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",434,22,2,186,174,23,22,4,1
"Otra (082)",2,,,,1,,,1,
"Ocupación no especificada (083)",16,,,9,5,2,,,
"Hombres (084)",1186,56,4,540,433,57,68,15,13
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",1,,,1,,,,,
"Profes., científicos e intelectuales (086)",16,,,,,,6,2,8
"Técnicos de nivel medio ytrab.asimilados (087)",9,,,1,1,4,3,,
"Jefes y empleados de oficina (088)",5,,,,2,,2,1,
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",32,,,10,21,1,,,
"Agricult.trabaj. calif.agrop. y pesquros (090)",648,38,2,334,206,28,30,6,4
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",22,,,7,9,2,4,,
"Obreros. construc., conf., papel, fab., instr (092)",70,,,30,36,,3,1,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",370,18,2,151,153,21,20,4,1
"Otra (094)",2,,,,1,,,1,
"Ocupación no especificada (095)",11,,,6,4,1,,,
"Mujeres (096)",145,5,,61,49,5,21,2,2
"Profes., científicos e intelectuales (098)",23,,,,5,1,13,2,2
"Técnicos de nivel medio ytrab.asimilados (099)",6,,,1,2,,3,,
"Jefes y empleados de oficina (100)",5,,,,4,,1,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",26,,,15,10,,1,,
"Agricult.trabaj. calif.agrop. y pesquros (102)",16,1,,7,6,1,1,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",64,4,,35,21,2,2,,
"Ocupación no especificada (107)",5,,,3,1,1,,,
