"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",4941,166,1295,1362,1417,701
"Otra (034)",15,,3,9,3,
"Ocupación no especificada (035)",300,1,89,81,78,51
,,,,,,
"URBANA (036)",4735,98,1241,1708,1302,386
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",22,,3,10,7,2
"Profes., científicos e intelectuales (038)",683,,102,366,208,7
"Técnicos de nivel medio y trab. asimilados (039)",170,2,48,74,41,5
"Jefes y empleados de oficina (040)",176,,74,56,43,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1078,14,315,371,293,85
"Agricult. trabaj. calif.agrop. y pesqueros (042)",665,11,112,168,244,130
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",302,3,108,91,68,32
"Obreros construc., conf., papel, fab., instr. (044)",318,,87,127,90,14
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1023,67,298,319,256,83
"Otra (046)",101,,19,62,20,
"Ocupación no especificada (047)",197,1,75,64,32,25
"Hombres (048)",2689,52,670,957,767,243
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",20,,3,8,7,2
"Profes., científicos e intelectuales (050)",442,,56,226,155,5
"Técnicos de nivel medio y trab. asimilados (051)",111,1,34,46,26,4
"Jefes y empleados de oficina (052)",114,,40,39,33,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",371,6,103,114,101,47
"Agricult. trabaj. calif.agrop. y pesqueros (054)",444,7,69,116,160,92
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",220,1,84,59,52,24
"Obreros construc., conf., papel, fab., instr. (056)",309,,85,125,85,14
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",464,37,138,135,115,39
"Otra (058)",87,,16,53,18,
"Ocupación no especificada (059)",107,,42,36,15,14
"Mujeres (060)",2046,46,571,751,535,143
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",2,,,2,,
"Profes., científicos e intelectuales (062)",241,,46,140,53,2
"Técnicos de nivel medio y trab. asimilados (063)",59,1,14,28,15,1
"Jefes y empleados de oficina (064)",62,,34,17,10,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",707,8,212,257,192,38
"Agricult. trabaj. calif.agrop. y pesqueros (066)",221,4,43,52,84,38
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",82,2,24,32,16,8
"Obreros construc., conf., papel, fab., instr. (068)",9,,2,2,5,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",559,30,160,184,141,44
"Otra (070)",14,,3,9,2,
"Ocupación no especificada (071)",90,1,33,28,17,11
,,,,,,
"RURAL (072)",18457,295,4156,4983,5808,3215
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",34,,1,12,16,5
"Profes., científicos e intelectuales (074)",378,,75,151,148,4
"Técnicos de nivel medio y trab. asimilados (075)",67,,24,30,13,
"Jefes y empleados de oficina (076)",124,,58,39,26,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",487,2,200,146,112,27
"Agricult. trabaj. calif.agrop. y pesqueros (078)",8944,10,1258,2438,3247,1991
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",653,5,269,178,139,62
"Obreros construc., conf., papel, fab., instr. (080)",436,2,113,152,142,27
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",7001,276,2059,1763,1877,1026
"Otra (082)",8,,1,3,4,
"Ocupación no especificada (083)",325,,98,71,84,72
"Hombres (084)",10774,149,2320,2943,3446,1916
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",28,,1,9,14,4
"Profes., científicos e intelectuales (086)",335,,55,130,146,4
"Técnicos de nivel medio y trab. asimilados (087)",56,,20,26,10,
"Jefes y empleados de oficina (088)",105,,42,36,26,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",247,1,74,94,60,18
"Agricult. trabaj. calif.agrop. y pesqueros (090)",6473,5,869,1808,2359,1432
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",365,2,182,89,63,29
"Obreros construc., conf., papel, fab., instr. (092)",424,1,110,145,141,27
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2619,140,924,585,601,369
"Otra (094)",7,,1,3,3,
"Ocupación no especificada (095)",115,,42,18,23,32
"Mujeres (096)",7683,146,1836,2040,2362,1299
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",6,,,3,2,1
"Profes., científicos e intelectuales (098)",43,,20,21,2,
"Técnicos de nivel medio y trab. asimilados (099)",11,,4,4,3,
"Jefes y empleados de oficina (100)",19,,16,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",240,1,126,52,52,9
"Agricult. trabaj. calif.agrop. y pesqueros (102)",2471,5,389,630,888,559
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",288,3,87,89,76,33
"Obreros construc., conf., papel, fab., instr. (104)",12,1,3,7,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",4382,136,1135,1178,1276,657
"Otra (106)",1,,,,1,
"Ocupación no especificada (107)",210,,56,53,61,40
