"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",93,3,40,28,21,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",7374,524,3394,2153,1187,116
"Otra (036)",90,,74,14,2,
"Ocupación no especificada (037)",1003,10,431,371,161,30
"Desocupado (038)",603,28,441,100,31,3
,,,,,,
"URBANA (039)",21979,433,8228,8003,4672,643
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",43,,3,18,21,1
"Profes., científicos e intelectuales (041)",2187,,503,1214,447,23
"Técnicos de nivel medio y trab.asimilados (042)",919,,345,373,185,16
"Jefes y empleados de oficina (043)",553,,278,178,93,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",3741,56,1265,1436,871,113
"Agricult.trabaj. calif. agrop. y pesqueros (045)",3112,14,740,1180,961,217
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",1511,23,630,498,319,41
"Obreros construc., conf., papel, fab., instr. (047)",2057,9,855,768,394,31
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",6012,308,2639,1781,1118,166
"Otra (049)",476,,231,175,70,
"Ocupación no especificada (050)",589,3,251,200,117,18
"Desocupado (051)",779,20,488,182,76,13
"Hombres (052)",14431,273,5337,5121,3211,489
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",27,,2,12,12,1
"Profes., científicos e intelectuales (054)",1164,,223,629,296,16
"Técnicos de nivel medio y trab.asimilados (055)",571,,197,233,131,10
"Jefes y empleados de oficina (056)",244,,95,80,65,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",1505,29,527,535,355,59
"Agricult.trabaj. calif. agrop. y pesqueros (058)",2795,11,677,1053,854,200
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",1349,18,564,431,298,38
"Obreros construc., conf., papel, fab., instr. (060)",2013,9,834,755,384,31
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",3639,191,1664,1037,635,112
"Otra (062)",390,,159,162,69,
"Ocupación no especificada (063)",222,2,100,65,49,6
"Desocupado (064)",512,13,295,129,63,12
"Mujeres (065)",7548,160,2891,2882,1461,154
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",16,,1,6,9,
"Profes., científicos e intelectuales (067)",1023,,280,585,151,7
"Técnicos de nivel medio y trab.asimilados (068)",348,,148,140,54,6
"Jefes y empleados de oficina (069)",309,,183,98,28,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",2236,27,738,901,516,54
"Agricult.trabaj. calif. agrop. y pesqueros (071)",317,3,63,127,107,17
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",162,5,66,67,21,3
"Obreros construc., conf., papel, fab., instr. (073)",44,,21,13,10,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",2373,117,975,744,483,54
"Otra (075)",86,,72,13,1,
"Ocupación no especificada (076)",367,1,151,135,68,12
"Desocupado (077)",267,7,193,53,13,1
,,,,,,
"RURAL (078)",50039,1624,22073,15840,8752,1750
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",29,,3,18,6,2
"Profes., científicos e intelectuales (080)",888,,281,466,136,5
"Técnicos de nivel medio y trab.asimilados (081)",230,,109,83,34,4
"Jefes y empleados de oficina (082)",160,,97,44,19,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",1265,25,567,426,216,31
"Agricult.trabaj. calif. agrop. y pesqueros (084)",23026,105,7586,8672,5451,1212
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",857,10,375,307,151,14
"Obreros construc., conf., papel, fab., instr. (086)",1129,5,508,437,166,13
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",20553,1414,11443,4899,2366,431
"Otra (088)",68,,40,25,3,
"Ocupación no especificada (089)",745,11,344,257,109,24
"Desocupado (090)",1089,54,720,206,95,14
"Hombres (091)",40670,1125,17755,12934,7271,1585
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",23,,2,13,6,2
"Profes., científicos e intelectuales (093)",460,,110,243,103,4
"Técnicos de nivel medio y trab.asimilados (094)",164,,69,60,31,4
"Jefes y empleados de oficina (095)",83,,39,27,17,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",394,5,164,135,80,10
"Agricult.trabaj. calif. agrop. y pesqueros (097)",21278,69,6965,8087,5002,1155
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",710,7,319,253,120,11
"Obreros construc., conf., papel, fab., instr. (099)",1080,2,489,422,155,12
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",15552,1007,9024,3490,1662,369
"Otra (101)",64,,38,24,2,
"Ocupación no especificada (102)",109,2,64,21,16,6
"Desocupado (103)",753,33,472,159,77,12
"Mujeres (104)",9369,499,4318,2906,1481,165
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",6,,1,5,,
"Profes., científicos e intelectuales (106)",428,,171,223,33,1
"Técnicos de nivel medio y trab.asimilados (107)",66,,40,23,3,
"Jefes y empleados de oficina (108)",77,,58,17,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",871,20,403,291,136,21
"Agricult.trabaj. calif. agrop. y pesqueros (110)",1748,36,621,585,449,57
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",147,3,56,54,31,3
"Obreros construc., conf., papel, fab., instr. (112)",49,3,19,15,11,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",5001,407,2419,1409,704,62
"Otra (114)",4,,2,1,1,
"Ocupación no especificada (115)",636,9,280,236,93,18
"Desocupado (116)",336,21,248,47,18,2
