"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",7,7,,,1,1,1,4,,,,34
"De 35 a 39 años (026)",4,4,,,1,1,,2,,,,17
"Primaria (030)",5417,5230,24,748,940,978,1370,754,309,107,187,20203
"De 12 a 14 años (031)",25,13,,13,,,,,,,12,13
"De 15 a 19 años (032)",290,263,2,203,47,9,2,,,,27,332
"De 20 a 24 años (033)",599,569,3,228,222,90,24,2,,,30,1059
"De 25 a 29 años (034)",746,721,5,122,232,203,142,14,3,,25,1908
"De 30 a 34 años (035)",831,775,4,43,172,237,260,52,5,2,56,2614
"De 35 a 39 años (036)",825,816,4,43,114,173,324,128,28,2,9,3301
"De 40 a 44 años (037)",685,674,2,25,61,109,270,147,52,8,11,3147
"De 45 a 49 años (038)",488,485,1,20,38,69,137,137,65,18,3,2536
"De 50 y más años (039)",928,914,3,51,54,88,211,274,156,77,14,5293
"Secundaria (040)",3511,3269,10,1166,870,583,466,135,26,13,242,7881
"De 12 a 14 años (041)",23,9,1,7,1,,,,,,14,9
"De 15 a 19 años (042)",436,386,2,339,39,4,2,,,,50,437
"De 20 a 24 años (043)",846,758,1,478,227,42,9,1,,,88,1102
"De 25 a 29 años (044)",655,614,4,196,246,120,48,,,,41,1250
"De 30 a 34 años (045)",460,439,,58,147,141,79,14,,,21,1197
"De 35 a 39 años (046)",420,408,1,37,104,120,116,27,3,,12,1301
"De 40 a 44 años (047)",330,324,1,23,62,83,105,40,5,5,6,1206
"De 45 a 49 años (048)",182,177,,6,21,43,65,30,12,,5,759
"De 50 y más años (049)",159,154,,22,23,30,42,23,6,8,5,620
"Sup. no Univ. incompleta (050)",276,231,1,115,57,35,19,3,,1,45,447
"De 15 a 19 años (052)",10,5,,5,,,,,,,5,5
"De 20 a 24 años (053)",87,62,1,54,7,,,,,,25,68
"De 25 a 29 años (054)",70,58,,37,13,8,,,,,12,87
"De 30 a 34 años (055)",29,29,,8,10,6,5,,,,,68
"De 35 a 39 años (056)",41,39,,8,16,8,6,1,,,2,96
"De 40 a 44 años (057)",25,24,,3,10,8,3,,,,1,61
"De 45 a 49 años (058)",7,7,,,,4,2,1,,,,27
"De 50 y más años (059)",7,7,,,1,1,3,1,,1,,35
"Sup. no Univ. completa (060)",305,269,3,124,80,36,21,4,1,,36,517
"De 20 a 24 años (063)",49,35,,29,6,,,,,,14,41
"De 25 a 29 años (064)",76,62,1,45,16,,,,,,14,77
"De 30 a 34 años (065)",56,51,,22,19,7,2,1,,,5,97
"De 35 a 39 años (066)",55,53,1,13,22,12,5,,,,2,115
"De 40 a 44 años (067)",36,35,,8,8,11,7,,1,,1,94
"De 45 a 49 años (068)",12,12,,3,4,3,2,,,,,29
"De 50 y más años (069)",21,21,1,4,5,3,5,3,,,,64
"Sup. Univ. incompleta (070)",139,115,1,50,41,11,8,2,2,,24,228
"De 15 a 19 años (072)",5,3,,3,,,,,,,2,3
"De 20 a 24 años (073)",40,25,,21,2,,2,,,,15,33
"De 25 a 29 años (074)",24,20,1,12,5,1,1,,,,4,29
"De 30 a 34 años (075)",20,19,,3,16,,,,,,1,35
"De 35 a 39 años (076)",24,23,,6,9,6,2,,,,1,50
"De 40 a 44 años (077)",9,8,,3,1,2,1,1,,,1,21
"De 45 a 49 años (078)",8,8,,,5,1,1,,1,,,26
"De 50 y más años (079)",9,9,,2,3,1,1,1,1,,,31
"Sup. Univ. completa (080)",249,209,1,91,68,29,16,1,3,,40,412
"De 20 a 24 años (083)",17,8,1,5,2,,,,,,9,9
"De 25 a 29 años (084)",60,37,,29,8,,,,,,23,45
"De 30 a 34 años (085)",54,50,,27,17,5,1,,,,4,80
"De 35 a 39 años (086)",46,44,,15,19,6,4,,,,2,88
"De 40 a 44 años (087)",39,38,,7,14,10,5,1,1,,1,101
"De 45 a 49 años (088)",14,13,,6,3,3,1,,,,1,25
"De 50 y más años (089)",19,19,,2,5,5,5,,2,,,64
,,,,,,,,,,,,
"URBANA (100)",6226,5809,32,1385,1298,1067,1216,513,216,82,417,18491
"De 12 a 14 años (101)",28,12,1,11,,,,,,,16,11
"De 15 a 19 años (102)",368,322,1,267,44,8,2,,,,46,387
"De 20 a 24 años (103)",902,775,7,469,234,54,9,2,,,127,1153
"De 25 a 29 años (104)",968,876,7,300,311,175,79,4,,,92,1804
"De 30 a 34 años (105)",913,840,3,108,249,249,201,27,1,2,73,2418
"De 35 a 39 años (106)",943,920,7,91,215,229,298,72,8,,23,3039
"De 40 a 44 años (107)",767,750,2,56,125,177,244,104,34,8,17,2940
"De 45 a 49 años (108)",467,461,,26,48,83,154,98,43,9,6,2142
"De 50 y más años (109)",870,853,4,57,72,92,229,206,130,63,17,4597
"Sin nivel (110)",526,517,4,37,60,68,172,107,49,20,9,2435
"De 15 a 19 años (112)",10,10,,9,1,,,,,,,11
"De 20 a 24 años (113)",12,12,1,5,4,2,,,,,,19
"De 25 a 29 años (114)",41,40,,3,12,13,11,1,,,1,121
"De 30 a 34 años (115)",55,53,,4,11,12,22,4,,,2,186
"De 35 a 39 años (116)",66,66,2,4,5,12,31,10,2,,,267
"De 40 a 44 años (117)",70,68,,2,9,9,24,20,3,1,2,316
"De 45 a 49 años (118)",55,55,,2,4,3,18,18,8,2,,303
"De 50 y más años (119)",217,213,1,8,14,17,66,54,36,17,4,1212
"Educacion Inicial (120)",13,12,,,3,5,1,3,,,1,43
"De 15 a 19 años (122)",2,1,,,1,,,,,,1,2
"De 20 a 24 años (123)",1,1,,,,1,,,,,,3
"De 25 a 29 años (124)",4,4,,,,3,1,,,,,13
"De 30 a 34 años (125)",3,3,,,1,,,2,,,,14
"De 35 a 39 años (126)",3,3,,,1,1,,1,,,,11
"Primaria (130)",2612,2500,15,313,448,503,701,322,144,54,112,9664
"De 12 a 14 años (131)",10,6,,6,,,,,,,4,6
"De 15 a 19 años (132)",88,78,,54,18,5,1,,,,10,109
"De 20 a 24 años (133)",240,223,3,97,86,32,4,1,,,17,391
"De 25 a 29 años (134)",306,295,2,60,103,86,41,3,,,11,714
"De 30 a 34 años (135)",435,389,3,20,82,131,136,14,1,2,46,1280
"De 35 a 39 años (136)",434,427,3,22,74,95,179,49,5,,7,1600
"De 40 a 44 años (137)",357,350,2,17,38,72,130,60,27,4,7,1534
"De 45 a 49 años (138)",249,247,,11,17,39,84,64,25,7,2,1232
"De 50 y más años (139)",493,485,2,26,30,43,126,131,86,41,8,2798
"Secundaria (140)",2281,2111,7,724,578,406,297,73,19,7,170,5080
"De 12 a 14 años (141)",18,6,1,5,,,,,,,12,5
"De 15 a 19 años (142)",255,226,1,197,24,3,1,,,,29,258
"De 20 a 24 años (143)",490,432,1,279,128,19,4,1,,,58,616
"De 25 a 29 años (144)",427,395,3,136,162,69,25,,,,32,771
"De 30 a 34 años (145)",294,277,,36,102,95,38,6,,,17,722
"De 35 a 39 años (146)",304,294,1,32,77,95,76,12,1,,10,882
"De 40 a 44 años (147)",242,238,,17,50,68,75,22,3,3,4,846
"De 45 a 49 años (148)",130,127,,5,18,32,47,15,10,,3,527
"De 50 y más años (149)",121,116,,17,17,25,31,17,5,4,5,453
"Sup. no Univ. incompleta (150)",211,173,1,89,47,22,12,1,,1,38,320
"De 15 a 19 años (152)",10,5,,5,,,,,,,5,5
"De 20 a 24 años (153)",72,51,1,43,7,,,,,,21,57
"De 25 a 29 años (154)",52,42,,30,9,3,,,,,10,57
"De 30 a 34 años (155)",19,19,,5,8,3,3,,,,,44
"De 35 a 39 años (156)",29,28,,4,14,7,3,,,,1,66
"De 40 a 44 años (157)",20,19,,2,8,6,3,,,,1,50
"De 45 a 49 años (158)",6,6,,,,3,2,1,,,,24
"De 50 y más años (159)",3,3,,,1,,1,,,1,,17
"Sup. no Univ. completa (160)",252,220,3,101,68,29,15,4,,,32,413
"De 20 a 24 años (163)",42,29,,23,6,,,,,,13,35
"De 25 a 29 años (164)",64,52,1,37,14,,,,,,12,65
"De 30 a 34 años (165)",44,40,,18,16,4,1,1,,,4,73
"De 35 a 39 años (166)",44,42,1,9,19,9,4,,,,2,92
"De 40 a 44 años (167)",33,32,,8,7,10,7,,,,1,81
"De 45 a 49 años (168)",10,10,,3,3,3,1,,,,,22
"De 50 y más años (169)",15,15,1,3,3,3,2,3,,,,45
"Sup. Univ. incompleta (170)",119,99,1,45,34,10,6,2,1,,20,188
"De 15 a 19 años (172)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (173)",33,21,,19,1,,1,,,,12,25
"De 25 a 29 años (174)",22,18,1,10,5,1,1,,,,4,27
"De 30 a 34 años (175)",18,17,,3,14,,,,,,1,31
"De 35 a 39 años (176)",21,20,,6,7,5,2,,,,1,43
"De 40 a 44 años (177)",9,8,,3,1,2,1,1,,,1,21
"De 45 a 49 años (178)",5,5,,,3,1,1,,,,,13
"De 50 y más años (179)",8,8,,2,3,1,,1,1,,,26
"Sup. Univ. completa (180)",212,177,1,76,60,24,12,1,3,,35,348
"De 20 a 24 años (183)",12,6,1,3,2,,,,,,6,7
"De 25 a 29 años (184)",52,30,,24,6,,,,,,22,36
"De 30 a 34 años (185)",45,42,,22,15,4,1,,,,3,68
"De 35 a 39 años (186)",42,40,,14,18,5,3,,,,2,78
"De 40 a 44 años (187)",36,35,,7,12,10,4,1,1,,1,92
"De 45 a 49 años (188)",12,11,,5,3,2,1,,,,1,21
"De 50 y más años (189)",13,13,,1,4,3,3,,2,,,46
,,,,,,,,,,,,
"RURAL (200)",5133,4946,14,1030,933,796,1104,700,277,92,187,17982
"De 12 a 14 años (201)",20,10,,9,1,,,,,,10,11
"De 15 a 19 años (202)",399,359,3,300,48,6,2,,,,40,422
"De 20 a 24 años (203)",796,741,,367,256,86,31,1,,,55,1272
"De 25 a 29 años (204)",793,761,4,162,244,192,142,14,3,,32,1942
"De 30 a 34 años (205)",682,666,1,61,167,173,200,56,6,2,16,2208
"De 35 a 39 años (206)",654,648,1,41,79,133,226,132,32,4,6,2758
"De 40 a 44 años (207)",525,517,1,23,48,69,199,128,39,10,8,2481
"De 45 a 49 años (208)",386,380,1,13,31,51,101,111,57,15,6,2031
"De 50 y más años (209)",878,864,3,54,59,86,203,258,140,61,14,4857
"Sin nivel (210)",913,893,2,82,110,116,246,201,103,33,20,4272
"De 15 a 19 años (212)",12,11,,6,4,1,,,,,1,17
"De 20 a 24 años (213)",47,46,,16,20,5,5,,,,1,91
"De 25 a 29 años (214)",82,78,,18,21,18,18,3,,,4,209
"De 30 a 34 años (215)",83,83,,4,23,13,31,8,2,2,,315
"De 35 a 39 años (216)",116,115,,6,4,24,36,36,7,2,1,562
"De 40 a 44 años (217)",98,96,,8,8,14,28,23,11,4,2,475
"De 45 a 49 años (218)",87,84,,2,4,8,29,23,14,4,3,468
"De 50 y más años (219)",388,380,2,22,26,33,99,108,69,21,8,2135
"Educacion Inicial (220)",10,10,,2,2,2,1,3,,,,35
"De 15 a 19 años (222)",2,2,,2,,,,,,,,2
"De 25 a 29 años (224)",3,3,,,2,1,,,,,,7
"De 30 a 34 años (225)",4,4,,,,1,1,2,,,,20
"De 35 a 39 años (226)",1,1,,,,,,1,,,,6
"Primaria (230)",2805,2730,9,435,492,475,669,432,165,53,75,10539
"De 12 a 14 años (231)",15,7,,7,,,,,,,8,7
"De 15 a 19 años (232)",202,185,2,149,29,4,1,,,,17,223
"De 20 a 24 años (233)",359,346,,131,136,58,20,1,,,13,668
"De 25 a 29 años (234)",440,426,3,62,129,117,101,11,3,,14,1194
"De 30 a 34 años (235)",396,386,1,23,90,106,124,38,4,,10,1334
"De 35 a 39 años (236)",391,389,1,21,40,78,145,79,23,2,2,1701
"De 40 a 44 años (237)",328,324,,8,23,37,140,87,25,4,4,1613
"De 45 a 49 años (238)",239,238,1,9,21,30,53,73,40,11,1,1304
"De 50 y más años (239)",435,429,1,25,24,45,85,143,70,36,6,2495
"Secundaria (240)",1230,1158,3,442,292,177,169,62,7,6,72,2801
"De 12 a 14 años (241)",5,3,,2,1,,,,,,2,4
"De 15 a 19 años (242)",181,160,1,142,15,1,1,,,,21,179
"De 20 a 24 años (243)",356,326,,199,99,23,5,,,,30,486
"De 25 a 29 años (244)",228,219,1,60,84,51,23,,,,9,479
"De 30 a 34 años (245)",166,162,,22,45,46,41,8,,,4,475
"De 35 a 39 años (246)",116,114,,5,27,25,40,15,2,,2,419
"De 40 a 44 años (247)",88,86,1,6,12,15,30,18,2,2,2,360
"De 45 a 49 años (248)",52,50,,1,3,11,18,15,2,,2,232
"De 50 y más años (249)",38,38,,5,6,5,11,6,1,4,,167
"Sup. no Univ. incompleta (250)",65,58,,26,10,13,7,2,,,7,127
"De 20 a 24 años (253)",15,11,,11,,,,,,,4,11
"De 25 a 29 años (254)",18,16,,7,4,5,,,,,2,30
"De 30 a 34 años (255)",10,10,,3,2,3,2,,,,,24
"De 35 a 39 años (256)",12,11,,4,2,1,3,1,,,1,30
"De 40 a 44 años (257)",5,5,,1,2,2,,,,,,11
"De 45 a 49 años (258)",1,1,,,,1,,,,,,3
"De 50 y más años (259)",4,4,,,,1,2,1,,,,18
"Sup. no Univ. completa (260)",53,49,,23,12,7,6,,1,,4,104
"De 20 a 24 años (263)",7,6,,6,,,,,,,1,6
"De 25 a 29 años (264)",12,10,,8,2,,,,,,2,12
"De 30 a 34 años (265)",12,11,,4,3,3,1,,,,1,24
"De 35 a 39 años (266)",11,11,,4,3,3,1,,,,,23
"De 40 a 44 años (267)",3,3,,,1,1,,,1,,,13
"De 45 a 49 años (268)",2,2,,,1,,1,,,,,7
"De 50 y más años (269)",6,6,,1,2,,3,,,,,19
"Sup. Univ. incompleta (270)",20,16,,5,7,1,2,,1,,4,40
"De 15 a 19 años (272)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (273)",7,4,,2,1,,1,,,,3,8
"De 25 a 29 años (274)",2,2,,2,,,,,,,,2
"De 30 a 34 años (275)",2,2,,,2,,,,,,,4
"De 35 a 39 años (276)",3,3,,,2,1,,,,,,7
"De 45 a 49 años (278)",3,3,,,2,,,,1,,,13
"De 50 y más años (279)",1,1,,,,,1,,,,,5
"Sup. Univ. completa (280)",37,32,,15,8,5,4,,,,5,64
"De 20 a 24 años (283)",5,2,,2,,,,,,,3,2
"De 25 a 29 años (284)",8,7,,5,2,,,,,,1,9
"De 30 a 34 años (285)",9,8,,5,2,1,,,,,1,12
"De 35 a 39 años (286)",4,4,,1,1,1,1,,,,,10
"De 40 a 44 años (287)",3,3,,,2,,1,,,,,9
"De 45 a 49 años (288)",2,2,,1,,1,,,,,,4
"De 50 y más años (289)",6,6,,1,1,2,2,,,,,18
