"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Sin nivel (031)",47,15,11,8,11,2
"Educación inicial (032)",1,,1,,,
"Primaria (033)",300,39,118,67,62,14
"Secundaria (034)",323,4,210,82,25,2
"Superior no univ. incompleta (035)",35,,22,9,4,
"Superior no univ. completa (036)",75,,48,22,4,1
"Superior univ. incompleta (037)",11,,7,2,2,
"Superior univ. completa (038)",24,,10,9,5,
"No PEA (040)",35670,16096,9755,4685,3298,1836
"Sin nivel (041)",3499,618,391,541,1029,920
"Educación inicial (042)",1023,965,42,16,,
"Primaria (043)",19778,12141,2790,2383,1684,780
"Secundaria (044)",9194,2372,5119,1211,402,90
"Superior no univ. incompleta (045)",985,,796,140,40,9
"Superior no univ. completa (046)",601,,265,243,72,21
"Superior univ. incompleta (047)",321,,257,46,15,3
"Superior univ. completa (048)",269,,95,105,56,13
,,,,,,
"URBANA (060)",29513,7009,9003,7078,4719,1704
"Sin nivel (061)",1503,118,122,237,519,507
"Educación inicial (062)",357,336,12,9,,
"Primaria (063)",11383,4837,1306,2046,2216,978
"Secundaria (064)",10393,1718,5042,2420,1084,129
"Superior no univ. incompleta (065)",1662,,1055,452,141,14
"Superior no univ. completa (066)",2168,,764,1014,349,41
"Superior univ. incompleta (067)",703,,387,224,83,9
"Superior univ. completa (068)",1344,,315,676,327,26
"PEA (070)",12662,322,4065,4703,2960,612
"Sin nivel (071)",405,5,35,90,176,99
"Educación inicial (072)",15,3,7,5,,
"Primaria (073)",3710,193,674,1135,1303,405
"Secundaria (074)",4584,121,2060,1595,748,60
"Superior no univ. incompleta (075)",815,,371,330,108,6
"Superior no univ. completa (076)",1629,,533,792,282,22
"Superior univ. incompleta (077)",411,,157,179,69,6
"Superior univ. completa (078)",1093,,228,577,274,14
"Ocupada (080)",12143,313,3799,4558,2876,597
"Sin nivel (081)",388,4,32,84,171,97
"Educación inicial (082)",14,3,6,5,,
"Primaria (083)",3575,187,633,1099,1261,395
"Secundaria (084)",4350,119,1918,1530,725,58
"Superior no univ. incompleta (085)",780,,349,321,104,6
"Superior no univ. completa (086)",1562,,492,771,278,21
"Superior univ. incompleta (087)",400,,150,177,67,6
"Superior univ. completa (088)",1074,,219,571,270,14
"Desocupada (090)",519,9,266,145,84,15
"Sin nivel (091)",17,1,3,6,5,2
"Educación inicial (092)",1,,1,,,
"Primaria (093)",135,6,41,36,42,10
"Secundaria (094)",234,2,142,65,23,2
"Superior no univ. incompleta (095)",35,,22,9,4,
"Superior no univ. completa (096)",67,,41,21,4,1
"Superior univ. incompleta (097)",11,,7,2,2,
"Superior univ. completa (098)",19,,9,6,4,
"No PEA (100)",16851,6687,4938,2375,1759,1092
"Sin nivel (101)",1098,113,87,147,343,408
"Educación inicial (102)",342,333,5,4,,
"Primaria (103)",7673,4644,632,911,913,573
"Secundaria (104)",5809,1597,2982,825,336,69
"Superior no univ. incompleta (105)",847,,684,122,33,8
"Superior no univ. completa (106)",539,,231,222,67,19
"Superior univ. incompleta (107)",292,,230,45,14,3
"Superior univ. completa (108)",251,,87,99,53,12
,,,,,,
"RURAL (120)",31212,9855,9772,6276,3920,1389
"Sin nivel (121)",3798,570,578,710,1180,760
"Educación inicial (122)",744,642,64,38,,
"Primaria (123)",19086,7829,4621,3745,2309,582
"Secundaria (124)",6733,814,4104,1433,342,40
"Superior no univ. incompleta (125)",314,,198,92,23,1
"Superior no univ. completa (126)",324,,128,157,35,4
"Superior univ. incompleta (127)",72,,49,20,3,
"Superior univ. completa (128)",141,,30,81,28,2
"PEA (130)",12393,446,4955,3966,2381,645
"Sin nivel (131)",1397,65,274,316,494,248
"Educación inicial (132)",63,10,27,26,,
"Primaria (133)",6981,332,2463,2273,1538,375
"Secundaria (134)",3348,39,1967,1047,276,19
"Superior no univ. incompleta (135)",176,,86,74,16,
"Superior no univ. completa (136)",262,,94,136,30,2
"Superior univ. incompleta (137)",43,,22,19,2,
"Superior univ. completa (138)",123,,22,75,25,1
"Ocupada (140)",12096,397,4794,3912,2352,641
"Sin nivel (141)",1367,51,266,314,488,248
"Educación inicial (142)",63,10,27,26,,
"Primaria (143)",6816,299,2386,2242,1518,371
"Secundaria (144)",3259,37,1899,1030,274,19
"Superior no univ. incompleta (145)",176,,86,74,16,
"Superior no univ. completa (146)",254,,87,135,30,2
"Superior univ. incompleta (147)",43,,22,19,2,
"Superior univ. completa (148)",118,,21,72,24,1
"Desocupada (150)",297,49,161,54,29,4
"Sin nivel (151)",30,14,8,2,6,
"Primaria (153)",165,33,77,31,20,4
"Secundaria (154)",89,2,68,17,2,
"Superior no univ. completa (156)",8,,7,1,,
"Superior univ. completa (158)",5,,1,3,1,
"No PEA (160)",18819,9409,4817,2310,1539,744
"Sin nivel (161)",2401,505,304,394,686,512
"Educación inicial (162)",681,632,37,12,,
"Primaria (163)",12105,7497,2158,1472,771,207
"Secundaria (164)",3385,775,2137,386,66,21
"Superior no univ. incompleta (165)",138,,112,18,7,1
"Superior no univ. completa (166)",62,,34,21,5,2
"Superior univ. incompleta (167)",29,,27,1,1,
"Superior univ. completa (168)",18,,8,6,3,1
