"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",846,83,3,589,11,160,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",8,4,1,2,,1,,
"Comercio al por mayor (123)",14,3,,9,,2,,
"Comercio al por menor (124)",824,76,2,578,11,157,,
"Hoteles y restaurantes (125)",325,73,9,207,13,23,,
"Trans., almac. y comunicaciones (126)",37,26,1,10,,,,
"Intermediación financiera (127)",9,9,,,,,,
"Activid.inmobil., empres. y alquileres (128)",74,63,1,9,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",149,145,4,,,,,
"Enseñanza (130)",966,913,,50,,3,,
"Servicios sociales y de salud (131)",281,258,,17,5,1,,
"Otras activ. serv.comun.soc y personales (132)",128,66,8,45,,9,,
"Hogares privados con servicio doméstico (133)",336,,,,,,336,
"Actividad economica no especificada (135)",313,108,18,124,9,54,,
,,,,,,,,
"RURAL (136)",34904,1306,7083,18329,389,6077,281,1439
"Agric., ganadería, caza y silvicultura (137)",28390,6,6048,16276,358,5702,,
"Explotación de minas y canteras (139)",318,75,239,2,,2,,
"Industrias manufactureras (140)",986,4,123,732,4,123,,
"Suministro de electricidad, gas y agua (141)",31,1,30,,,,,
"Construcción (142)",495,32,389,67,4,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",640,67,7,499,12,55,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",19,1,2,14,2,,,
"Comercio al por mayor (145)",23,4,3,13,,3,,
"Comercio al por menor (146)",598,62,2,472,10,52,,
"Hoteles y restaurantes (147)",161,41,14,95,2,9,,
"Trans., almac. y comunicaciones (148)",286,58,40,183,5,,,
"Intermediación financiera (149)",4,3,,,,1,,
"Activid.inmobil., empres. y alquileres (150)",171,137,28,4,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",136,105,31,,,,,
"Enseñanza (152)",632,551,,81,,,,
"Servicios sociales y de salud (153)",108,95,,12,1,,,
"Otras activ. serv.comun.soc y personales (154)",114,49,27,25,1,12,,
"Hogares privados con servicio doméstico (155)",281,,,,,,281,
"Actividad economica no especificada (157)",712,82,107,353,1,169,,
"Desocupado (158)",1439,,,,,,,1439
"Hombres (159)",29229,918,6505,15916,368,4258,13,1251
"Agric., ganadería, caza y silvicultura (160)",25172,6,5580,15080,342,4164,,
"Explotación de minas y canteras (162)",303,65,234,2,,2,,
"Industrias manufactureras (163)",300,2,95,165,3,35,,
"Suministro de electricidad, gas y agua (164)",30,1,29,,,,,
"Construcción (165)",488,31,383,67,4,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",326,27,7,268,10,14,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",18,1,2,13,2,,,
"Comercio al por mayor (168)",19,3,3,11,,2,,
"Comercio al por menor (169)",289,23,2,244,8,12,,
"Hoteles y restaurantes (170)",48,24,5,16,1,2,,
"Trans., almac. y comunicaciones (171)",277,53,40,180,4,,,
"Intermediación financiera (172)",4,3,,,,1,,
"Activid.inmobil., empres. y alquileres (173)",150,119,27,3,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",114,87,27,,,,,
"Enseñanza (175)",429,388,,41,,,,
"Servicios sociales y de salud (176)",63,53,,9,1,,,
"Otras activ. serv.comun.soc y personales (177)",68,35,15,9,1,8,,
"Hogares privados con servicio doméstico (178)",13,,,,,,13,
"Actividad economica no especificada (180)",193,24,63,76,1,29,,
"Desocupado (181)",1251,,,,,,,1251
"Mujeres (182)",5675,388,578,2413,21,1819,268,188
"Agric., ganadería, caza y silvicultura (183)",3218,,468,1196,16,1538,,
"Explotación de minas y canteras (185)",15,10,5,,,,,
"Industrias manufactureras (186)",686,2,28,567,1,88,,
"Suministro de electricidad, gas y agua (187)",1,,1,,,,,
"Construcción (188)",7,1,6,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",314,40,,231,2,41,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",1,,,1,,,,
"Comercio al por mayor (191)",4,1,,2,,1,,
"Comercio al por menor (192)",309,39,,228,2,40,,
"Hoteles y restaurantes (193)",113,17,9,79,1,7,,
"Trans., almac. y comunicaciones (194)",9,5,,3,1,,,
"Activid.inmobil., empres. y alquileres (196)",21,18,1,1,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",22,18,4,,,,,
"Enseñanza (198)",203,163,,40,,,,
"Servicios sociales y de salud (199)",45,42,,3,,,,
"Otras activ. serv.comun.soc y personales (200)",46,14,12,16,,4,,
"Hogares privados con servicio doméstico (201)",268,,,,,,268,
"Actividad economica no especificada (203)",519,58,44,277,,140,,
