"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 35 a 39 años (026)",54,52,,16,9,11,14,1,1,,2,144
"De 40 a 44 años (027)",30,30,,5,10,8,4,2,1,,,86
"De 45 a 49 años (028)",40,39,2,8,7,5,9,8,,,1,129
"De 50 y más años (029)",148,144,,17,19,22,37,23,12,14,4,690
"Casado(a) (030)",1981,1968,43,115,242,236,511,377,246,198,13,10307
"De 15 a 19 años (032)",6,5,1,2,2,,,,,,1,6
"De 20 a 24 años (033)",29,29,4,18,6,1,,,,,,33
"De 25 a 29 años (034)",61,60,5,22,18,10,3,2,,,1,114
"De 30 a 34 años (035)",116,115,3,14,42,26,25,3,2,,1,319
"De 35 a 39 años (036)",184,183,4,12,56,42,48,15,5,1,1,601
"De 40 a 44 años (037)",215,215,5,5,38,30,90,29,14,4,,915
"De 45 a 49 años (038)",240,239,,6,14,44,74,68,15,18,1,1278
"De 50 y más años (039)",1130,1122,21,36,66,83,271,260,210,175,8,7041
"Viudo(a) (040)",788,780,29,47,60,73,163,171,120,117,8,4596
"De 15 a 19 años (042)",2,1,,,,1,,,,,1,3
"De 20 a 24 años (043)",2,2,,2,,,,,,,,2
"De 25 a 29 años (044)",3,3,,,2,,1,,,,,8
"De 30 a 34 años (045)",9,9,1,2,4,,1,1,,,,20
"De 35 a 39 años (046)",12,12,,3,3,1,5,,,,,33
"De 40 a 44 años (047)",25,25,3,3,2,5,6,4,2,,,90
"De 45 a 49 años (048)",23,23,1,,4,,12,4,1,1,,109
"De 50 y más años (049)",712,705,24,37,45,66,138,162,117,116,7,4331
"Divorciado(a) (050)",18,18,1,3,2,4,8,,,,,55
"De 15 a 19 años (052)",1,1,1,,,,,,,,,
"De 25 a 29 años (054)",1,1,,1,,,,,,,,1
"De 30 a 34 años (055)",1,1,,1,,,,,,,,1
"De 35 a 39 años (056)",2,2,,,1,,1,,,,,7
"De 40 a 44 años (057)",3,3,,1,1,,1,,,,,8
"De 45 a 49 años (058)",2,2,,,,1,1,,,,,7
"De 50 y más años (059)",8,8,,,,3,5,,,,,31
"Soltero(a) (060)",2485,2295,1906,218,96,58,17,,,,190,652
"De 12 a 14 años (061)",556,556,556,,,,,,,,,
"De 15 a 19 años (062)",754,754,741,12,1,,,,,,,14
"De 20 a 24 años (063)",400,346,289,41,15,1,,,,,54,74
"De 25 a 29 años (064)",274,206,140,46,14,6,,,,,68,92
"De 30 a 34 años (065)",148,123,53,46,14,9,1,,,,25,105
"De 35 a 39 años (066)",93,78,33,28,9,6,2,,,,15,72
"De 40 a 44 años (067)",72,65,21,17,16,9,2,,,,7,84
"De 45 a 49 años (068)",51,42,14,8,10,6,4,,,,9,62
"De 50 y más años (069)",137,125,59,20,17,21,8,,,,12,149
,,,,,,,,,,,,
"URBANA (080)",4451,4327,1261,596,552,418,661,425,239,175,124,12603
"De 12 a 14 años (081)",299,298,297,1,,,,,,,1,1
"De 15 a 19 años (082)",496,495,449,40,5,1,,,,,1,53
"De 20 a 24 años (083)",417,389,207,122,49,11,,,,,28,253
"De 25 a 29 años (084)",453,423,108,156,109,31,19,,,,30,549
"De 30 a 34 años (085)",353,333,52,86,90,66,36,2,1,,20,638
"De 35 a 39 años (086)",373,359,32,54,94,80,75,17,4,3,14,974
"De 40 a 44 años (087)",320,319,21,31,64,50,102,39,10,2,1,1116
"De 45 a 49 años (088)",277,267,13,22,35,47,82,54,9,5,10,1082
"De 50 y más años (089)",1463,1444,82,84,106,132,347,313,215,165,19,7937
"Conviviente (090)",1043,1032,64,254,244,156,177,82,36,19,11,3025
"De 12 a 14 años (091)",3,2,1,1,,,,,,,1,1
"De 15 a 19 años (092)",49,48,18,26,4,,,,,,1,34
"De 20 a 24 años (093)",142,138,24,71,33,10,,,,,4,167
"De 25 a 29 años (094)",209,206,5,85,79,23,14,,,,3,374
"De 30 a 34 años (095)",142,141,4,28,45,40,23,,1,,1,345
"De 35 a 39 años (096)",138,137,2,14,37,37,33,10,2,2,1,437
"De 40 a 44 años (097)",117,117,2,8,18,22,44,18,4,1,,462
"De 45 a 49 años (098)",69,69,3,6,12,10,22,13,3,,,266
"De 50 y más años (099)",174,174,5,15,16,14,41,41,26,16,,939
"Separado(a) (100)",276,271,7,88,59,36,44,22,8,7,5,797
"De 15 a 19 años (102)",6,6,,6,,,,,,,,6
"De 20 a 24 años (103)",18,18,,13,4,1,,,,,,24
"De 25 a 29 años (104)",36,36,1,22,10,1,2,,,,,53
"De 30 a 34 años (105)",36,36,5,14,13,3,1,,,,,53
"De 35 a 39 años (106)",37,35,,12,8,9,5,1,,,2,85
"De 40 a 44 años (107)",19,19,,3,6,6,3,1,,,,52
"De 45 a 49 años (108)",26,26,1,5,6,4,7,3,,,,80
"De 50 y más años (109)",98,95,,13,12,12,26,17,8,7,3,444
"Casado(a) (110)",1186,1179,29,81,166,156,320,217,122,88,7,5714
"De 15 a 19 años (112)",2,2,1,,1,,,,,,,2
"De 20 a 24 años (113)",20,20,3,12,5,,,,,,,22
"De 25 a 29 años (114)",37,37,3,18,10,4,2,,,,,58
"De 30 a 34 años (115)",72,71,3,10,26,19,11,2,,,1,178
"De 35 a 39 años (116)",129,128,3,9,43,31,33,6,2,1,1,395
"De 40 a 44 años (117)",120,120,2,4,26,16,50,16,5,1,,484
"De 45 a 49 años (118)",137,136,,6,9,29,46,35,6,5,1,654
"De 50 y más años (119)",669,665,14,22,46,57,178,158,109,81,4,3921
"Viudo(a) (120)",468,466,20,29,34,44,101,104,73,61,2,2667
"De 15 a 19 años (122)",1,1,,,,1,,,,,,3
"De 20 a 24 años (123)",2,2,,2,,,,,,,,2
"De 25 a 29 años (124)",2,2,,,1,,1,,,,,6
"De 30 a 34 años (125)",6,6,1,2,2,,1,,,,,10
"De 35 a 39 años (126)",6,6,,2,1,1,2,,,,,15
"De 40 a 44 años (127)",15,15,1,2,2,3,2,4,1,,,58
"De 45 a 49 años (128)",11,11,,,4,,4,3,,,,45
"De 50 y más años (129)",425,423,18,21,24,39,91,97,72,61,2,2528
"Divorciado(a) (130)",16,16,1,2,2,4,7,,,,,50
"De 15 a 19 años (132)",1,1,1,,,,,,,,,
"De 25 a 29 años (134)",1,1,,1,,,,,,,,1
"De 35 a 39 años (136)",2,2,,,1,,1,,,,,7
"De 40 a 44 años (137)",3,3,,1,1,,1,,,,,8
"De 45 a 49 años (138)",1,1,,,,1,,,,,,3
"De 50 y más años (139)",8,8,,,,3,5,,,,,31
"Soltero(a) (140)",1462,1363,1140,142,47,22,12,,,,99,350
"De 12 a 14 años (141)",296,296,296,,,,,,,,,
"De 15 a 19 años (142)",437,437,429,8,,,,,,,,8
"De 20 a 24 años (143)",235,211,180,24,7,,,,,,24,38
"De 25 a 29 años (144)",168,141,99,30,9,3,,,,,27,57
"De 30 a 34 años (145)",97,79,39,32,4,4,,,,,18,52
"De 35 a 39 años (146)",61,51,27,17,4,2,1,,,,10,35
"De 40 a 44 años (147)",46,45,16,13,11,3,2,,,,1,52
"De 45 a 49 años (148)",33,24,9,5,4,3,3,,,,9,34
"De 50 y más años (149)",89,79,45,13,8,7,6,,,,10,74
,,,,,,,,,,,,
"RURAL (160)",3147,3033,844,324,337,310,472,326,219,201,114,10256
"De 12 a 14 años (161)",262,261,261,,,,,,,,1,
"De 15 a 19 años (162)",364,360,325,30,4,1,,,,,4,41
"De 20 a 24 años (163)",330,298,124,104,55,14,1,,,,32,260
"De 25 a 29 años (164)",287,242,54,66,60,41,18,3,,,45,405
"De 30 a 34 años (165)",225,218,16,32,56,46,56,10,2,,7,612
"De 35 a 39 años (166)",236,230,10,26,44,47,72,23,8,,6,780
"De 40 a 44 años (167)",240,234,10,12,31,46,78,35,17,5,6,972
"De 45 a 49 años (168)",207,206,10,9,16,26,61,49,19,16,1,1058
"De 50 y más años (169)",996,984,34,45,71,89,186,206,173,180,12,6128
"Conviviente (170)",844,837,53,140,158,141,188,87,42,28,7,2931
"De 12 a 14 años (171)",2,1,1,,,,,,,,1,
"De 15 a 19 años (172)",38,36,12,22,1,1,,,,,2,27
"De 20 a 24 años (173)",126,125,14,61,38,11,1,,,,1,174
"De 25 a 29 años (174)",137,135,11,34,44,28,17,1,,,2,284
"De 30 a 34 años (175)",108,108,2,5,24,30,39,8,,,,370
"De 35 a 39 años (176)",126,125,3,7,23,30,44,14,4,,1,460
"De 40 a 44 años (177)",98,98,,4,10,22,33,21,6,2,,443
"De 45 a 49 años (178)",59,59,3,3,4,7,21,10,9,2,,289
"De 50 y más años (179)",150,150,7,4,14,12,33,33,23,24,,884
"Separado(a) (180)",163,159,2,55,28,24,25,12,6,7,4,496
"De 15 a 19 años (182)",4,4,1,2,1,,,,,,,4
"De 20 a 24 años (183)",30,29,,20,8,1,,,,,1,39
"De 25 a 29 años (184)",19,18,,12,2,4,,,,,1,28
"De 30 a 34 años (185)",18,18,,8,4,4,2,,,,,37
"De 35 a 39 años (186)",17,17,,4,1,2,9,,1,,,59
"De 40 a 44 años (187)",11,11,,2,4,2,1,1,1,,,34
"De 45 a 49 años (188)",14,13,1,3,1,1,2,5,,,1,49
"De 50 y más años (189)",50,49,,4,7,10,11,6,4,7,1,246
"Casado(a) (190)",795,789,14,34,76,80,191,160,124,110,6,4593
"De 15 a 19 años (192)",4,3,,2,1,,,,,,1,4
"De 20 a 24 años (193)",9,9,1,6,1,1,,,,,,11
"De 25 a 29 años (194)",24,23,2,4,8,6,1,2,,,1,56
"De 30 a 34 años (195)",44,44,,4,16,7,14,1,2,,,141
"De 35 a 39 años (196)",55,55,1,3,13,11,15,9,3,,,206
"De 40 a 44 años (197)",95,95,3,1,12,14,40,13,9,3,,431
"De 45 a 49 años (198)",103,103,,,5,15,28,33,9,13,,624
"De 50 y más años (199)",461,457,7,14,20,26,93,102,101,94,4,3120
"Viudo(a) (200)",320,314,9,18,26,29,62,67,47,56,6,1929
"De 15 a 19 años (202)",1,,,,,,,,,,1,
"De 25 a 29 años (204)",1,1,,,1,,,,,,,2
"De 30 a 34 años (205)",3,3,,,2,,,1,,,,10
"De 35 a 39 años (206)",6,6,,1,2,,3,,,,,18
"De 40 a 44 años (207)",10,10,2,1,,2,4,,1,,,32
"De 45 a 49 años (208)",12,12,1,,,,8,1,1,1,,64
"De 50 y más años (209)",287,282,6,16,21,27,47,65,45,55,5,1803
"Divorciado(a) (210)",2,2,,1,,,1,,,,,5
"De 30 a 34 años (215)",1,1,,1,,,,,,,,1
"De 45 a 49 años (218)",1,1,,,,,1,,,,,4
"Soltero(a) (220)",1023,932,766,76,49,36,5,,,,91,302
"De 12 a 14 años (221)",260,260,260,,,,,,,,,
"De 15 a 19 años (222)",317,317,312,4,1,,,,,,,6
"De 20 a 24 años (223)",165,135,109,17,8,1,,,,,30,36
"De 25 a 29 años (224)",106,65,41,16,5,3,,,,,41,35
"De 30 a 34 años (225)",51,44,14,14,10,5,1,,,,7,53
"De 35 a 39 años (226)",32,27,6,11,5,4,1,,,,5,37
"De 40 a 44 años (227)",26,20,5,4,5,6,,,,,6,32
"De 45 a 49 años (228)",18,18,5,3,6,3,1,,,,,28
"De 50 y más años (229)",48,46,14,7,9,14,2,,,,2,75
