"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia HUAYTARA (000)",8528,1007,2251,3435,53,1342,68,372
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",33,33,,,,,,
"Profes., científicos e intelectuales (002)",613,544,,65,3,1,,
"Técnicos de nivel medio y trab. asimilados (003)",143,121,,17,3,2,,
"Jefes y empleados de oficina (004)",133,132,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",460,48,19,352,4,37,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",2643,,,2611,30,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",743,,664,70,5,4,,
"Obreros construc.,conf.,papel, fab., instr. (008)",475,21,322,129,3,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (009)",2674,56,1187,99,,1264,68,
"Otra (010)",25,25,,,,,,
"Ocupación no especificada (011)",214,27,59,91,5,32,,
"Desocupado (012)",372,,,,,,,372
"Hombres (013)",6163,617,2083,2478,33,651,6,295
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",27,27,,,,,,
"Profes., científicos e intelectuales (015)",325,284,,37,3,1,,
"Técnicos de nivel medio y trab. asimilados (016)",104,88,,13,2,1,,
"Jefes y empleados de oficina (017)",86,85,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",206,34,4,160,,8,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",2010,,,1989,19,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",724,,655,62,4,3,,
"Obreros construc.,conf.,papel, fab., instr. (021)",468,21,316,128,3,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (022)",1768,36,1054,46,,626,6,
"Otra (023)",25,25,,,,,,
"Ocupación no especificada (024)",125,17,54,42,2,10,,
"Desocupado (025)",295,,,,,,,295
"Mujeres (026)",2365,390,168,957,20,691,62,77
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",6,6,,,,,,
"Profes., científicos e intelectuales (028)",288,260,,28,,,,
"Técnicos de nivel medio y trab. asimilados (029)",39,33,,4,1,1,,
"Jefes y empleados de oficina (030)",47,47,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",254,14,15,192,4,29,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",633,,,622,11,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",19,,9,8,1,1,,
"Obreros construc.,conf.,papel, fab., instr. (034)",7,,6,1,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (035)",906,20,133,53,,638,62,
"Ocupación no especificada (037)",89,10,5,49,3,22,,
"Desocupado (038)",77,,,,,,,77
,,,,,,,,
"URBANA (039)",2512,565,503,999,20,237,42,146
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",21,21,,,,,,
"Profes., científicos e intelectuales (041)",349,307,,40,1,1,,
"Técnicos de nivel medio y trab. asimilados (042)",77,63,,10,2,2,,
"Jefes y empleados de oficina (043)",83,83,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",235,17,1,194,2,21,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",600,,,590,9,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",70,,39,27,1,3,,
"Obreros construc.,conf.,papel, fab., instr. (047)",169,14,91,63,1,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (048)",673,26,359,52,,194,42,
"Otra (049)",23,23,,,,,,
"Ocupación no especificada (050)",66,11,13,23,4,15,,
"Desocupado (051)",146,,,,,,,146
"Hombres (052)",1664,328,459,668,10,92,2,105
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",18,18,,,,,,
"Profes., científicos e intelectuales (054)",177,150,,25,1,1,,
"Técnicos de nivel medio y trab. asimilados (055)",50,42,,6,1,1,,
"Jefes y empleados de oficina (056)",51,51,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",99,11,,84,,4,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",447,,,441,5,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",64,,38,23,,3,,
"Obreros construc.,conf.,papel, fab., instr. (060)",166,14,89,62,1,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (061)",435,13,321,19,,80,2,
"Otra (062)",23,23,,,,,,
"Ocupación no especificada (063)",29,6,11,8,2,2,,
"Desocupado (064)",105,,,,,,,105
"Mujeres (065)",848,237,44,331,10,145,40,41
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",3,3,,,,,,
"Profes., científicos e intelectuales (067)",172,157,,15,,,,
"Técnicos de nivel medio y trab. asimilados (068)",27,21,,4,1,1,,
"Jefes y empleados de oficina (069)",32,32,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",136,6,1,110,2,17,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",153,,,149,4,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",6,,1,4,1,,,
"Obreros construc.,conf.,papel, fab., instr. (073)",3,,2,1,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (074)",238,13,38,33,,114,40,
"Ocupación no especificada (076)",37,5,2,15,2,13,,
"Desocupado (077)",41,,,,,,,41
,,,,,,,,
"RURAL (078)",6016,442,1748,2436,33,1105,26,226
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",12,12,,,,,,
"Profes., científicos e intelectuales (080)",264,237,,25,2,,,
"Técnicos de nivel medio y trab. asimilados (081)",66,58,,7,1,,,
"Jefes y empleados de oficina (082)",50,49,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",225,31,18,158,2,16,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",2043,,,2021,21,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",673,,625,43,4,1,,
"Obreros construc.,conf.,papel, fab., instr. (086)",306,7,231,66,2,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (087)",2001,30,828,47,,1070,26,
"Otra (088)",2,2,,,,,,
"Ocupación no especificada (089)",148,16,46,68,1,17,,
"Desocupado (090)",226,,,,,,,226
"Hombres (091)",4499,289,1624,1810,23,559,4,190
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",9,9,,,,,,
"Profes., científicos e intelectuales (093)",148,134,,12,2,,,
"Técnicos de nivel medio y trab. asimilados (094)",54,46,,7,1,,,
"Jefes y empleados de oficina (095)",35,34,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",107,23,4,76,,4,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",1563,,,1548,14,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",660,,617,39,4,,,
"Obreros construc.,conf.,papel, fab., instr. (099)",302,7,227,66,2,,,
