"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia SUCRE (000)",12556,7656,4900
"Casa independiente (001)",11650,7614,4036
"Vivienda en quinta (003)",20,20,
"Vivienda en casa de vecindad (004)",21,21,
"Choza o cabaña (005)",864,,864
"Vivienda improvisada (006)",1,1,
