"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (052)",1,,,,,,,1
"De 20 a 24 años (053)",1,,,,,,1,
"De 25 a 29 años (054)",1,,,,,,1,
"De 30 a 34 años (055)",10,,,,,3,5,2
"De 35 a 39 años (056)",8,,,,1,4,3,
"De 40 a 44 años (057)",9,,,,1,4,,4
"De 45 a 49 años (058)",18,,,,5,9,1,3
"De 50 y más años (059)",59,3,6,12,13,7,,18
"Soltero(a) (060)",1514,5,9,28,76,186,366,844
"De 12 a 14 años (061)",3,,,,,,1,2
"De 15 a 19 años (062)",45,,,,,,29,16
"De 20 a 24 años (063)",350,,,,,1,98,251
"De 25 a 29 años (064)",327,,,,,21,100,206
"De 30 a 34 años (065)",230,,,,,38,84,108
"De 35 a 39 años (066)",133,,,,5,39,23,66
"De 40 a 44 años (067)",139,,,,14,41,25,59
"De 45 a 49 años (068)",98,,,3,16,27,6,46
"De 50 y más años (069)",189,5,9,25,41,19,,90
,,,,,,,,
"URBANA (080)",12276,89,338,755,1545,2668,3823,3058
"De 12 a 14 años (081)",14,,,,,,1,13
"De 15 a 19 años (082)",208,,,,,,122,86
"De 20 a 24 años (083)",1089,,,,,3,613,473
"De 25 a 29 años (084)",1542,,,,,99,913,530
"De 30 a 34 años (085)",1608,,,,,313,933,362
"De 35 a 39 años (086)",1628,,,,27,538,733,330
"De 40 a 44 años (087)",1437,,,,139,647,374,277
"De 45 a 49 años (088)",1239,,,12,287,605,116,219
"De 50 y más años (089)",3511,89,338,743,1092,463,18,768
"Conviviente (090)",4061,3,14,68,239,775,1975,987
"De 12 a 14 años (091)",10,,,,,,1,9
"De 15 a 19 años (092)",133,,,,,,78,55
"De 20 a 24 años (093)",622,,,,,3,431,188
"De 25 a 29 años (094)",869,,,,,56,573,240
"De 30 a 34 años (095)",686,,,,,129,425,132
"De 35 a 39 años (096)",612,,,,6,182,305,119
"De 40 a 44 años (097)",419,,,,33,181,127,78
"De 45 a 49 años (098)",278,,,4,57,131,31,55
"De 50 y más años (099)",432,3,14,64,143,93,4,111
"Separado(a) (100)",778,4,8,45,141,211,193,176
"De 15 a 19 años (102)",16,,,,,,11,5
"De 20 a 24 años (103)",48,,,,,,31,17
"De 25 a 29 años (104)",69,,,,,4,45,20
"De 30 a 34 años (105)",102,,,,,34,49,19
"De 35 a 39 años (106)",105,,,,6,48,29,22
"De 40 a 44 años (107)",100,,,,13,48,19,20
"De 45 a 49 años (108)",102,,,2,29,45,8,18
"De 50 y más años (109)",236,4,8,43,93,32,1,55
"Casado(a) (110)",5104,25,151,424,919,1407,1303,875
"De 12 a 14 años (111)",2,,,,,,,2
"De 15 a 19 años (112)",17,,,,,,7,10
"De 20 a 24 años (113)",98,,,,,,64,34
"De 25 a 29 años (114)",300,,,,,20,203,77
"De 30 a 34 años (115)",595,,,,,110,376,109
"De 35 a 39 años (116)",765,,,,8,263,370,124
"De 40 a 44 años (117)",744,,,,73,361,201,109
"De 45 a 49 años (118)",705,,,3,164,377,69,92
"De 50 y más años (119)",1878,25,151,421,674,276,13,318
"Viudo(a) (120)",858,51,152,183,154,82,17,219
"De 15 a 19 años (122)",3,,,,,,1,2
"De 20 a 24 años (123)",4,,,,,,1,3
"De 25 a 29 años (124)",2,,,,,,1,1
"De 30 a 34 años (125)",11,,,,,2,4,5
"De 35 a 39 años (126)",18,,,,1,9,5,3
"De 40 a 44 años (127)",34,,,,5,16,4,9
"De 45 a 49 años (128)",46,,,,19,17,1,9
"De 50 y más años (129)",740,51,152,183,129,38,,187
"Divorciado(a) (130)",102,3,6,10,20,27,11,25
"De 20 a 24 años (133)",1,,,,,,1,
"De 25 a 29 años (134)",1,,,,,,1,
"De 30 a 34 años (135)",10,,,,,3,5,2
"De 35 a 39 años (136)",8,,,,1,4,3,
"De 40 a 44 años (137)",9,,,,1,4,,4
"De 45 a 49 años (138)",18,,,,5,9,1,3
"De 50 y más años (139)",55,3,6,10,13,7,,16
"Soltero(a) (140)",1373,3,7,25,72,166,324,776
"De 12 a 14 años (141)",2,,,,,,,2
"De 15 a 19 años (142)",39,,,,,,25,14
"De 20 a 24 años (143)",316,,,,,,85,231
"De 25 a 29 años (144)",301,,,,,19,90,192
"De 30 a 34 años (145)",204,,,,,35,74,95
"De 35 a 39 años (146)",120,,,,5,32,21,62
"De 40 a 44 años (147)",131,,,,14,37,23,57
"De 45 a 49 años (148)",90,,,3,13,26,6,42
"De 50 y más años (149)",170,3,7,22,40,17,,81
,,,,,,,,
"RURAL (160)",1823,10,21,91,187,331,758,425
"De 12 a 14 años (161)",4,,,,,,1,3
"De 15 a 19 años (162)",66,,,,,,44,22
"De 20 a 24 años (163)",327,,,,,1,217,109
"De 25 a 29 años (164)",281,,,,,11,200,70
"De 30 a 34 años (165)",242,,,,,52,136,54
"De 35 a 39 años (166)",214,,,,1,77,104,32
"De 40 a 44 años (167)",162,,,,18,73,40,31
"De 45 a 49 años (168)",132,,,1,38,54,15,24
"De 50 y más años (169)",395,10,21,90,130,63,1,80
"Conviviente (170)",1011,,4,21,51,155,553,227
"De 12 a 14 años (171)",2,,,,,,,2
"De 15 a 19 años (172)",55,,,,,,37,18
"De 20 a 24 años (173)",264,,,,,,183,81
"De 25 a 29 años (174)",210,,,,,7,158,45
"De 30 a 34 años (175)",154,,,,,36,87,31
"De 35 a 39 años (176)",121,,,,1,39,66,15
"De 40 a 44 años (177)",67,,,,9,27,15,16
"De 45 a 49 años (178)",52,,,,15,24,6,7
"De 50 y más años (179)",86,,4,21,26,22,1,12
"Separado(a) (180)",74,1,1,2,10,13,28,19
"De 15 a 19 años (182)",3,,,,,,2,1
"De 20 a 24 años (183)",9,,,,,,7,2
"De 25 a 29 años (184)",10,,,,,1,6,3
"De 30 a 34 años (185)",11,,,,,1,8,2
"De 35 a 39 años (186)",9,,,,,2,3,4
"De 40 a 44 años (187)",9,,,,1,7,1,
"De 45 a 49 años (188)",5,,,,2,1,1,1
"De 50 y más años (189)",18,1,1,2,7,1,,6
"Casado(a) (190)",502,1,6,45,105,130,131,84
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",1,,,,,,1,
"De 20 a 24 años (193)",20,,,,,,14,6
"De 25 a 29 años (194)",34,,,,,1,26,7
"De 30 a 34 años (195)",50,,,,,12,30,8
"De 35 a 39 años (196)",66,,,,,26,31,9
"De 40 a 44 años (197)",71,,,,8,29,21,13
"De 45 a 49 años (198)",63,,,1,17,27,8,10
"De 50 y más años (199)",196,1,6,44,80,35,,30
"Viudo(a) (200)",90,6,8,18,17,13,4,24
"De 25 a 29 años (204)",1,,,,,,,1
"De 30 a 34 años (205)",1,,,,,,1,
"De 35 a 39 años (206)",5,,,,,3,2,
"De 40 a 44 años (207)",7,,,,,6,1,
"De 45 a 49 años (208)",4,,,,1,1,,2
"De 50 y más años (209)",72,6,8,18,16,3,,21
"Divorciado(a) (210)",5,,,2,,,,3
"De 15 a 19 años (212)",1,,,,,,,1
"De 50 y más años (219)",4,,,2,,,,2
"Soltero(a) (220)",141,2,2,3,4,20,42,68
"De 12 a 14 años (221)",1,,,,,,1,
"De 15 a 19 años (222)",6,,,,,,4,2
"De 20 a 24 años (223)",34,,,,,1,13,20
"De 25 a 29 años (224)",26,,,,,2,10,14
"De 30 a 34 años (225)",26,,,,,3,10,13
"De 35 a 39 años (226)",13,,,,,7,2,4
"De 40 a 44 años (227)",8,,,,,4,2,2
"De 45 a 49 años (228)",8,,,,3,1,,4
"De 50 y más años (229)",19,2,2,3,1,2,,9
