"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",28,27,,13,8,5,1,,,,1,48
"De 30 a 34 años (025)",32,31,,9,7,9,5,1,,,1,77
"De 35 a 39 años (026)",33,33,1,2,11,7,10,2,,,,103
"De 40 a 44 años (027)",27,27,,4,4,5,10,3,1,,,101
"De 45 a 49 años (028)",33,32,,,6,7,3,9,5,2,1,165
"De 50 y más años (029)",116,116,1,9,15,22,42,18,7,2,,485
"Casado(a) (030)",5844,5810,16,410,826,868,1738,1216,553,183,34,26828
"De 12 a 14 años (031)",2,,,,,,,,,,2,
"De 15 a 19 años (032)",41,38,,31,6,1,,,,,3,46
"De 20 a 24 años (033)",226,220,2,98,76,35,9,,,,6,392
"De 25 a 29 años (034)",484,483,,81,192,107,95,8,,,1,1244
"De 30 a 34 años (035)",628,624,1,45,155,166,198,52,5,2,4,2110
"De 35 a 39 años (036)",750,748,2,25,127,151,285,117,37,4,2,3068
"De 40 a 44 años (037)",710,706,2,23,71,97,227,187,83,16,4,3550
"De 45 a 49 años (038)",651,649,,20,41,64,211,179,93,41,2,3606
"De 50 y más años (039)",2352,2342,9,87,158,247,713,673,335,120,10,12812
"Viudo(a) (040)",1147,1130,9,74,131,148,374,260,105,29,17,5314
"De 15 a 19 años (042)",1,1,,1,,,,,,,,1
"De 20 a 24 años (043)",7,7,,4,,1,2,,,,,16
"De 25 a 29 años (044)",10,10,,3,3,2,1,1,,,,25
"De 30 a 34 años (045)",16,16,,1,3,5,5,2,,,,57
"De 35 a 39 años (046)",27,27,1,1,8,4,11,2,,,,91
"De 40 a 44 años (047)",35,35,,2,2,5,17,7,1,1,,160
"De 45 a 49 años (048)",43,42,,5,3,4,12,12,6,,1,207
"De 50 y más años (049)",1008,992,8,57,112,127,326,236,98,28,16,4757
"Divorciado(a) (050)",28,27,,6,4,4,7,5,1,,1,96
"De 25 a 29 años (054)",1,1,,1,,,,,,,,1
"De 30 a 34 años (055)",2,2,,1,,,1,,,,,6
"De 35 a 39 años (056)",2,2,,,2,,,,,,,4
"De 40 a 44 años (057)",3,2,,2,,,,,,,1,2
"De 45 a 49 años (058)",7,7,,1,1,3,2,,,,,20
"De 50 y más años (059)",13,13,,1,1,1,4,5,1,,,63
"Soltero(a) (060)",1233,1005,18,558,252,124,53,,,,228,1646
"De 12 a 14 años (061)",3,3,,3,,,,,,,,3
"De 15 a 19 años (062)",85,85,,84,1,,,,,,,86
"De 20 a 24 años (063)",237,165,,128,36,1,,,,,72,203
"De 25 a 29 años (064)",219,161,,100,42,14,5,,,,58,246
"De 30 a 34 años (065)",144,119,,52,40,15,12,,,,25,225
"De 35 a 39 años (066)",110,96,2,42,25,22,5,,,,14,178
"De 40 a 44 años (067)",91,74,1,26,26,16,5,,,,17,146
"De 45 a 49 años (068)",67,60,1,25,22,9,3,,,,7,108
"De 50 y más años (069)",277,242,14,98,60,47,23,,,,35,451
,,,,,,,,,,,,
"URBANA (080)",5341,5157,32,983,1062,830,1261,676,243,70,184,18250
"De 12 a 14 años (081)",9,3,,2,1,,,,,,6,4
"De 15 a 19 años (082)",131,116,3,104,8,1,,,,,15,123
"De 20 a 24 años (083)",454,415,2,278,99,29,7,,,,39,593
"De 25 a 29 años (084)",611,581,1,186,236,96,56,6,,,30,1219
"De 30 a 34 años (085)",569,547,,112,170,136,111,16,,2,22,1454
"De 35 a 39 años (086)",612,603,3,57,167,146,176,45,8,1,9,1957
"De 40 a 44 años (087)",525,509,,41,94,102,166,82,20,4,16,2008
"De 45 a 49 años (088)",442,438,1,34,65,56,143,91,38,10,4,1961
"De 50 y más años (089)",1988,1945,22,169,222,264,602,436,177,53,43,8931
"Conviviente (090)",1348,1315,7,412,347,224,217,80,25,3,33,3470
"De 12 a 14 años (091)",7,2,,1,1,,,,,,5,3
"De 15 a 19 años (092)",95,82,3,72,6,1,,,,,13,87
"De 20 a 24 años (093)",259,252,,171,58,20,3,,,,7,359
"De 25 a 29 años (094)",282,278,1,84,116,47,27,3,,,4,589
"De 30 a 34 años (095)",205,205,,40,68,50,41,6,,,,540
"De 35 a 39 años (096)",170,170,1,18,47,44,49,11,,,,527
"De 40 a 44 años (097)",115,114,,7,25,31,35,13,3,,1,416
"De 45 a 49 años (098)",78,78,1,7,13,11,27,12,6,1,,314
"De 50 y más años (099)",137,134,1,12,13,20,35,35,16,2,3,635
"Separado(a) (100)",129,126,2,25,27,23,35,10,4,,3,400
"De 20 a 24 años (103)",7,7,,5,,2,,,,,,11
"De 25 a 29 años (104)",12,11,,6,5,,,,,,1,16
"De 30 a 34 años (105)",15,14,,7,2,3,1,1,,,1,30
"De 35 a 39 años (106)",17,17,1,1,6,4,5,,,,,48
"De 40 a 44 años (107)",10,10,,1,2,2,4,1,,,,35
"De 45 a 49 años (108)",12,11,,,4,3,1,2,1,,1,43
"De 50 y más años (109)",56,56,1,5,8,9,24,6,3,,,217
"Casado(a) (110)",2611,2592,9,215,468,444,782,453,165,56,19,10820
"De 12 a 14 años (111)",1,,,,,,,,,,1,
"De 15 a 19 años (112)",10,8,,7,1,,,,,,2,9
"De 20 a 24 años (113)",85,83,2,43,28,7,3,,,,2,133
"De 25 a 29 años (114)",206,205,,38,94,43,28,2,,,1,486
"De 30 a 34 años (115)",254,251,,27,80,73,62,7,,2,3,734
"De 35 a 39 años (116)",351,349,1,15,91,87,112,34,8,1,2,1237
"De 40 a 44 años (117)",332,329,,16,52,56,119,67,16,3,3,1412
"De 45 a 49 años (118)",296,296,,14,34,36,104,71,28,9,,1432
"De 50 y más años (119)",1076,1071,6,55,88,142,354,272,113,41,5,5377
"Viudo(a) (120)",597,585,6,48,76,72,195,129,48,11,12,2625
"De 15 a 19 años (122)",1,1,,1,,,,,,,,1
"De 20 a 24 años (123)",3,3,,2,,,1,,,,,7
"De 25 a 29 años (124)",4,4,,2,1,,,1,,,,10
"De 30 a 34 años (125)",8,8,,1,1,2,2,2,,,,31
"De 35 a 39 años (126)",16,16,,,5,3,8,,,,,54
"De 40 a 44 años (127)",12,12,,2,1,2,4,1,1,1,,53
"De 45 a 49 años (128)",22,21,,2,1,1,8,6,3,,1,108
"De 50 y más años (129)",531,520,6,38,67,64,172,119,44,10,11,2361
"Divorciado(a) (130)",19,18,,4,3,2,4,4,1,,1,67
"De 30 a 34 años (135)",1,1,,1,,,,,,,,1
"De 35 a 39 años (136)",2,2,,,2,,,,,,,4
"De 40 a 44 años (137)",3,2,,2,,,,,,,1,2
"De 45 a 49 años (138)",5,5,,,1,2,2,,,,,16
"De 50 y más años (139)",8,8,,1,,,2,4,1,,,44
"Soltero(a) (140)",637,521,8,279,141,65,28,,,,116,868
"De 12 a 14 años (141)",1,1,,1,,,,,,,,1
"De 15 a 19 años (142)",25,25,,24,1,,,,,,,26
"De 20 a 24 años (143)",100,70,,57,13,,,,,,30,83
"De 25 a 29 años (144)",107,83,,56,20,6,1,,,,24,118
"De 30 a 34 años (145)",86,68,,36,19,8,5,,,,18,118
"De 35 a 39 años (146)",56,49,,23,16,8,2,,,,7,87
"De 40 a 44 años (147)",53,42,,13,14,11,4,,,,11,90
"De 45 a 49 años (148)",29,27,,11,12,3,1,,,,2,48
"De 50 y más años (149)",180,156,8,58,46,29,15,,,,24,297
,,,,,,,,,,,,
"RURAL (160)",6741,6567,30,1094,1032,951,1604,1126,543,187,174,26974
"De 12 a 14 años (161)",14,5,,4,1,,,,,,9,6
"De 15 a 19 años (162)",280,262,4,221,32,4,1,,,,18,301
"De 20 a 24 años (163)",805,749,6,379,252,78,33,1,,,56,1259
"De 25 a 29 años (164)",853,815,,208,269,194,138,6,,,38,1956
"De 30 a 34 años (165)",748,739,1,71,155,186,247,71,8,,9,2531
"De 35 a 39 años (166)",718,710,4,47,82,129,265,140,38,5,8,3033
"De 40 a 44 años (167)",632,624,3,29,51,77,179,178,92,15,8,3255
"De 45 a 49 años (168)",536,529,1,29,29,56,137,148,87,42,7,3004
"De 50 y más años (169)",2155,2134,11,106,161,227,604,582,318,125,21,11629
"Conviviente (170)",2186,2144,10,561,478,356,404,208,89,38,42,6852
"De 12 a 14 años (171)",11,3,,2,1,,,,,,8,4
"De 15 a 19 años (172)",183,166,4,133,25,3,1,,,,17,196
"De 20 a 24 años (173)",509,499,6,241,178,48,25,1,,,10,851
"De 25 a 29 años (174)",440,436,,112,144,115,65,,,,4,1022
"De 30 a 34 años (175)",290,289,,35,52,77,96,26,3,,1,970
"De 35 a 39 años (176)",238,237,,16,29,47,81,53,9,2,1,1019
"De 40 a 44 años (177)",176,175,,6,17,25,51,50,24,2,1,888
"De 45 a 49 años (178)",99,99,,5,8,14,22,27,15,8,,545
"De 50 y más años (179)",240,240,,11,24,27,63,51,38,26,,1357
"Separado(a) (180)",167,167,,31,29,34,37,23,9,4,,618
"De 15 a 19 años (182)",6,6,,4,2,,,,,,,8
"De 20 a 24 años (183)",14,14,,10,3,,1,,,,,20
"De 25 a 29 años (184)",16,16,,7,3,5,1,,,,,32
"De 30 a 34 años (185)",17,17,,2,5,6,4,,,,,47
"De 35 a 39 años (186)",16,16,,1,5,3,5,2,,,,55
"De 40 a 44 años (187)",17,17,,3,2,3,6,2,1,,,66
"De 45 a 49 años (188)",21,21,,,2,4,2,7,4,2,,122
"De 50 y más años (189)",60,60,,4,7,13,18,12,4,2,,268
"Casado(a) (190)",3233,3218,7,195,358,424,956,763,388,127,15,16008
"De 12 a 14 años (191)",1,,,,,,,,,,1,
"De 15 a 19 años (192)",31,30,,24,5,1,,,,,1,37
"De 20 a 24 años (193)",141,137,,55,48,28,6,,,,4,259
"De 25 a 29 años (194)",278,278,,43,98,64,67,6,,,,758
"De 30 a 34 años (195)",374,373,1,18,75,93,136,45,5,,1,1376
"De 35 a 39 años (196)",399,399,1,10,36,64,173,83,29,3,,1831
"De 40 a 44 años (197)",378,377,2,7,19,41,108,120,67,13,1,2138
"De 45 a 49 años (198)",355,353,,6,7,28,107,108,65,32,2,2174
"De 50 y más años (199)",1276,1271,3,32,70,105,359,401,222,79,5,7435
"Viudo(a) (200)",550,545,3,26,55,76,179,131,57,18,5,2689
"De 20 a 24 años (203)",4,4,,2,,1,1,,,,,9
"De 25 a 29 años (204)",6,6,,1,2,2,1,,,,,15
"De 30 a 34 años (205)",8,8,,,2,3,3,,,,,26
"De 35 a 39 años (206)",11,11,1,1,3,1,3,2,,,,37
"De 40 a 44 años (207)",23,23,,,1,3,13,6,,,,107
"De 45 a 49 años (208)",21,21,,3,2,3,4,6,3,,,99
"De 50 y más años (209)",477,472,2,19,45,63,154,117,54,18,5,2396
"Divorciado(a) (210)",9,9,,2,1,2,3,1,,,,29
"De 25 a 29 años (214)",1,1,,1,,,,,,,,1
"De 30 a 34 años (215)",1,1,,,,,1,,,,,5
"De 45 a 49 años (218)",2,2,,1,,1,,,,,,4
"De 50 y más años (219)",5,5,,,1,1,2,1,,,,19
"Soltero(a) (220)",596,484,10,279,111,59,25,,,,112,778
"De 12 a 14 años (221)",2,2,,2,,,,,,,,2
"De 15 a 19 años (222)",60,60,,60,,,,,,,,60
"De 20 a 24 años (223)",137,95,,71,23,1,,,,,42,120
"De 25 a 29 años (224)",112,78,,44,22,8,4,,,,34,128
"De 30 a 34 años (225)",58,51,,16,21,7,7,,,,7,107
"De 35 a 39 años (226)",54,47,2,19,9,14,3,,,,7,91
"De 40 a 44 años (227)",38,32,1,13,12,5,1,,,,6,56
"De 45 a 49 años (228)",38,33,1,14,10,6,2,,,,5,60
"De 50 y más años (229)",97,86,6,40,14,18,8,,,,11,154
