"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",142,16,2,108,9,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",8265,,,7730,535,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",95,,32,55,4,4,,
"Obreros construc.,conf.,papel, fab., instr. (099)",274,28,92,147,4,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",7953,14,5474,29,,2430,6,
"Otra (101)",10,10,,,,,,
"Ocupaciñn no especificada (102)",33,3,7,17,2,4,,
"Desocupado (103)",548,,,,,,,548
"Mujeres (104)",2209,255,512,643,18,593,64,124
"Profes., científicos e intelectuales (106)",181,179,,2,,,,
"Técnicos de nivel medio y trab. asimilados (107)",35,31,,2,1,1,,
"Jefes y empleados de oficina (108)",13,13,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",156,7,5,131,1,12,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",386,,,372,14,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",34,,5,25,,4,,
"Obreros construc.,conf.,papel, fab., instr. (112)",1,,1,,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",1162,21,490,46,,541,64,
"Ocupaciñn no especificada (115)",117,4,11,65,2,35,,
"Desocupado (116)",124,,,,,,,124
