"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Servicios sociales y de salud (127)",64,62,1,1,,,
"Otras activ. serv.comun.soc y personales (128)",54,11,4,35,1,3,
"Hogares privados con servicio doméstico (129)",135,,,,,,135
"Actividad economica no especificada (131)",106,21,9,50,,26,
,,,,,,,
"RURAL (132)",13078,441,4029,5649,308,2447,204
"Agric., ganadería, caza y silvicultura (133)",11251,2,3737,4959,278,2275,
"Explotación de minas y canteras (135)",13,,10,3,,,
"Industrias manufactureras (136)",125,1,24,87,,13,
"Suministro de electricidad, gas y agua (137)",6,,6,,,,
"Construcción (138)",228,1,164,31,2,30,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",289,13,4,225,14,33,
"Venta, mant.y rep. veh.autom.y motoc. (140)",6,1,1,4,,,
"Comercio al por mayor (141)",13,,2,6,2,3,
"Comercio al por menor (142)",270,12,1,215,12,30,
"Hoteles y restaurantes (143)",125,13,9,80,5,18,
"Trans., almac. y comunicaciones (144)",57,3,8,38,2,6,
"Activid.inmobil., empres. y alquileres (146)",17,12,4,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",96,72,24,,,,
"Enseñanza (148)",273,270,,3,,,
"Servicios sociales y de salud (149)",34,32,,2,,,
"Otras activ. serv.comun.soc y personales (150)",47,8,4,33,,2,
"Hogares privados con servicio doméstico (151)",204,,,,,,204
"Actividad economica no especificada (153)",313,14,35,187,7,70,
"Hombres (154)",10531,247,3498,4835,280,1606,65
"Agric., ganadería, caza y silvicultura (155)",9549,2,3247,4506,261,1533,
"Explotación de minas y canteras (157)",12,,9,3,,,
"Industrias manufactureras (158)",105,1,23,73,,8,
"Suministro de electricidad, gas y agua (159)",6,,6,,,,
"Construcción (160)",226,1,163,30,2,30,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",130,5,4,103,8,10,
"Venta, mant.y rep. veh.autom.y motoc. (162)",6,1,1,4,,,
"Comercio al por mayor (163)",9,,2,5,1,1,
"Comercio al por menor (164)",115,4,1,94,7,9,
"Hoteles y restaurantes (165)",17,3,3,8,1,2,
"Trans., almac. y comunicaciones (166)",57,3,8,38,2,6,
"Activid.inmobil., empres. y alquileres (168)",15,10,4,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",70,50,20,,,,
"Enseñanza (170)",150,149,,1,,,
"Servicios sociales y de salud (171)",15,13,,2,,,
"Otras activ. serv.comun.soc y personales (172)",6,6,,,,,
"Hogares privados con servicio doméstico (173)",65,,,,,,65
"Actividad economica no especificada (175)",108,4,11,70,6,17,
"Mujeres (176)",2547,194,531,814,28,841,139
"Agric., ganadería, caza y silvicultura (177)",1702,,490,453,17,742,
"Explotación de minas y canteras (179)",1,,1,,,,
"Industrias manufactureras (180)",20,,1,14,,5,
"Construcción (182)",2,,1,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",159,8,,122,6,23,
"Comercio al por mayor (185)",4,,,1,1,2,
"Comercio al por menor (186)",155,8,,121,5,21,
"Hoteles y restaurantes (187)",108,10,6,72,4,16,
"Activid.inmobil., empres. y alquileres (190)",2,2,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",26,22,4,,,,
"Enseñanza (192)",123,121,,2,,,
"Servicios sociales y de salud (193)",19,19,,,,,
"Otras activ. serv.comun.soc y personales (194)",41,2,4,33,,2,
"Hogares privados con servicio doméstico (195)",139,,,,,,139
"Actividad economica no especificada (197)",205,10,24,117,1,53,
