"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",1285,5556,5236,40,94.2,0.7,
"De 45 a 49 años (038)",1233,6075,5680,10,93.5,0.2,
"De 50 y más años (039)",5106,30665,26999,,88,,
"Viudo(a) (040)",3415,19677,16517,11,83.9,0.1,
"De 15 a 19 años (042)",1,,,,,,
"De 20 a 24 años (043)",8,10,10,1,100,10,
"De 25 a 29 años (044)",16,47,46,1,97.9,2.1,
"De 30 a 34 años (045)",32,96,91,2,94.8,2.1,
"De 35 a 39 años (046)",69,229,216,4,94.3,1.7,
"De 40 a 44 años (047)",120,522,486,2,93.1,0.4,
"De 45 a 49 años (048)",173,877,801,1,91.3,0.1,
"De 50 y más años (049)",2996,17896,14867,,83.1,,
"Divorciado(a) (050)",126,478,423,1,88.5,0.2,
"De 15 a 19 años (052)",2,,,,,,
"De 20 a 24 años (053)",1,2,2,,100,,
"De 25 a 29 años (054)",2,3,3,,100,,
"De 30 a 34 años (055)",2,7,7,,100,,
"De 35 a 39 años (056)",11,29,29,1,100,3.4,
"De 40 a 44 años (057)",9,31,30,,96.8,,
"De 45 a 49 años (058)",10,42,42,,100,,
"De 50 y más años (059)",89,364,310,,85.2,,
"Soltero(a) (060)",13159,4116,3914,171,95.1,4.2,
"De 12 a 14 años (061)",3428,1,1,,100,,
"De 15 a 19 años (062)",4034,105,101,35,96.2,33.3,
"De 20 a 24 años (063)",2036,374,367,66,98.1,17.6,
"De 25 a 29 años (064)",1041,471,456,35,96.8,7.4,
"De 30 a 34 años (065)",615,490,476,22,97.1,4.5,
"De 35 a 39 años (066)",434,537,520,11,96.8,2,
"De 40 a 44 años (067)",337,472,449,2,95.1,0.4,
"De 45 a 49 años (068)",274,382,366,,95.8,,
"De 50 y más años (069)",960,1284,1178,,91.7,,
,,,,,,,
"URBANA (080)",26063,68325,62307,885,91.2,1.3,
"De 12 a 14 años (081)",2351,7,7,,100,,
"De 15 a 19 años (082)",3194,272,263,82,96.7,30.1,
"De 20 a 24 años (083)",2586,1521,1480,219,97.3,14.4,
"De 25 a 29 años (084)",2329,3005,2947,205,98.1,6.8,
"De 30 a 34 años (085)",2165,4515,4400,191,97.5,4.2,
"De 35 a 39 años (086)",2169,6190,5984,135,96.7,2.2,
"De 40 a 44 años (087)",2063,7320,6961,45,95.1,0.6,
"De 45 a 49 años (088)",1737,6907,6521,8,94.4,0.1,
"De 50 y más años (089)",7469,38588,33744,,87.4,,
"Conviviente (090)",5500,14523,13901,518,95.7,3.6,
"De 12 a 14 años (091)",12,7,7,,100,,
"De 15 a 19 años (092)",217,155,150,48,96.8,31,
"De 20 a 24 años (093)",879,1043,1008,141,96.6,13.5,
"De 25 a 29 años (094)",1098,1942,1907,143,98.2,7.4,
"De 30 a 34 años (095)",987,2410,2349,103,97.5,4.3,
"De 35 a 39 años (096)",863,2779,2701,65,97.2,2.3,
"De 40 a 44 años (097)",576,2262,2159,16,95.4,0.7,
"De 45 a 49 años (098)",363,1448,1387,2,95.8,0.1,
"De 50 y más años (099)",505,2477,2233,,90.1,,
"Separado(a) (100)",1296,4078,3760,51,92.2,1.3,
"De 15 a 19 años (102)",31,29,29,8,100,27.6,
"De 20 a 24 años (103)",89,106,105,18,99.1,17,
"De 25 a 29 años (104)",123,184,182,5,98.9,2.7,
"De 30 a 34 años (105)",137,290,284,8,97.9,2.8,
"De 35 a 39 años (106)",164,451,427,8,94.7,1.8,
"De 40 a 44 años (107)",171,584,549,3,94,0.5,
"De 45 a 49 años (108)",169,664,615,1,92.6,0.2,
"De 50 y más años (109)",412,1770,1569,,88.6,,
"Casado(a) (110)",7141,33003,30187,196,91.5,0.6,
"De 15 a 19 años (112)",24,21,18,2,85.7,9.5,
"De 20 a 24 años (113)",93,121,119,16,98.3,13.2,
"De 25 a 29 años (114)",263,507,496,34,97.8,6.7,
"De 30 a 34 años (115)",529,1375,1341,63,97.5,4.6,
"De 35 a 39 años (116)",761,2445,2357,54,96.4,2.2,
"De 40 a 44 años (117)",932,3709,3523,23,95,0.6,
"De 45 a 49 años (118)",866,3887,3672,4,94.5,0.1,
"De 50 y más años (119)",3673,20938,18661,,89.1,,
"Viudo(a) (120)",2374,13307,11220,4,84.3,,
"De 15 a 19 años (122)",1,,,,,,
"De 20 a 24 años (123)",6,7,7,1,100,14.3,
"De 25 a 29 años (124)",13,31,31,,100,,
"De 30 a 34 años (125)",21,57,54,,94.7,,
"De 35 a 39 años (126)",41,119,113,1,95,0.8,
"De 40 a 44 años (127)",87,346,329,1,95.1,0.3,
"De 45 a 49 años (128)",117,572,523,1,91.4,0.2,
"De 50 y más años (129)",2088,12175,10163,,83.5,,
"Divorciado(a) (130)",104,373,326,1,87.4,0.3,
"De 15 a 19 años (132)",2,,,,,,
"De 25 a 29 años (134)",2,3,3,,100,,
"De 30 a 34 años (135)",2,7,7,,100,,
"De 35 a 39 años (136)",9,21,21,1,100,4.8,
"De 40 a 44 años (137)",8,26,25,,96.2,,
"De 45 a 49 años (138)",9,36,36,,100,,
"De 50 y más años (139)",72,280,234,,83.6,,
"Soltero(a) (140)",9648,3041,2913,115,95.8,3.8,
"De 12 a 14 años (141)",2339,,,,,,
"De 15 a 19 años (142)",2919,67,66,24,98.5,35.8,
"De 20 a 24 años (143)",1519,244,241,43,98.8,17.6,
"De 25 a 29 años (144)",830,338,328,23,97,6.8,
"De 30 a 34 años (145)",489,376,365,17,97.1,4.5,
"De 35 a 39 años (146)",331,375,365,6,97.3,1.6,
"De 40 a 44 años (147)",289,393,376,2,95.7,0.5,
"De 45 a 49 años (148)",213,300,288,,96,,
"De 50 y más años (149)",719,948,884,,93.2,,
,,,,,,,
"RURAL (160)",10473,33409,29833,507,89.3,1.5,
"De 12 a 14 años (161)",1102,7,7,1,100,14.3,
"De 15 a 19 años (162)",1299,173,167,53,96.5,30.6,
"De 20 a 24 años (163)",1069,917,885,114,96.5,12.4,
"De 25 a 29 años (164)",878,1625,1563,130,96.2,8,
"De 30 a 34 años (165)",783,2219,2112,93,95.2,4.2,
"De 35 a 39 años (166)",917,3552,3357,76,94.5,2.1,
"De 40 a 44 años (167)",745,3488,3252,31,93.2,0.9,
"De 45 a 49 años (168)",696,3693,3406,9,92.2,0.2,
"De 50 y más años (169)",2984,17735,15084,,85.1,,
"Conviviente (170)",2464,7606,7191,296,94.5,3.9,
"De 12 a 14 años (171)",10,3,3,,100,,
"De 15 a 19 años (172)",149,106,103,37,97.2,34.9,
"De 20 a 24 años (173)",431,603,580,71,96.2,11.8,
"De 25 a 29 años (174)",490,1059,1020,91,96.3,8.6,
"De 30 a 34 años (175)",367,1118,1067,53,95.4,4.7,
"De 35 a 39 años (176)",356,1427,1369,28,95.9,2,
"De 40 a 44 años (177)",268,1222,1154,12,94.4,1,
"De 45 a 49 años (178)",161,873,811,4,92.9,0.5,
"De 50 y más años (179)",232,1195,1084,,90.7,,
"Separado(a) (180)",488,1561,1441,33,92.3,2.1,
"De 12 a 14 años (181)",1,1,1,1,100,100,
"De 15 a 19 años (182)",24,19,19,4,100,21.1,
"De 20 a 24 años (183)",58,75,75,10,100,13.3,
"De 25 a 29 años (184)",47,86,85,6,98.8,7,
"De 30 a 34 años (185)",48,122,118,4,96.7,3.3,
"De 35 a 39 años (186)",65,188,180,7,95.7,3.7,
"De 40 a 44 años (187)",42,159,150,1,94.3,0.6,
"De 45 a 49 años (188)",50,239,225,,94.1,,
"De 50 y más años (189)",153,672,588,,87.5,,
"Casado(a) (190)",2947,16692,14806,115,88.7,0.7,
"De 12 a 14 años (191)",2,2,2,,100,,
"De 15 a 19 años (192)",11,10,10,1,100,10,
"De 20 a 24 años (193)",60,104,99,10,95.2,9.6,
"De 25 a 29 años (194)",127,331,315,20,95.2,6,
"De 30 a 34 años (195)",231,826,779,29,94.3,3.5,
"De 35 a 39 años (196)",363,1657,1542,33,93.1,2,
"De 40 a 44 años (197)",353,1847,1713,17,92.7,0.9,
"De 45 a 49 años (198)",367,2188,2008,5,91.8,0.2,
"De 50 y más años (199)",1433,9727,8338,,85.7,,
"Viudo(a) (200)",1041,6370,5297,7,83.2,0.1,
"De 20 a 24 años (203)",2,3,3,,100,,
"De 25 a 29 años (204)",3,16,15,1,93.8,6.3,
"De 30 a 34 años (205)",11,39,37,2,94.9,5.1,
"De 35 a 39 años (206)",28,110,103,3,93.6,2.7,
"De 40 a 44 años (207)",33,176,157,1,89.2,0.6,
"De 45 a 49 años (208)",56,305,278,,91.1,,
"De 50 y más años (209)",908,5721,4704,,82.2,,
"Divorciado(a) (210)",22,105,97,,92.4,,
"De 20 a 24 años (213)",1,2,2,,100,,
"De 35 a 39 años (216)",2,8,8,,100,,
"De 40 a 44 años (217)",1,5,5,,100,,
"De 45 a 49 años (218)",1,6,6,,100,,
"De 50 y más años (219)",17,84,76,,90.5,,
"Soltero(a) (220)",3511,1075,1001,56,93.1,5.2,
"De 12 a 14 años (221)",1089,1,1,,100,,
"De 15 a 19 años (222)",1115,38,35,11,92.1,28.9,
"De 20 a 24 años (223)",517,130,126,23,96.9,17.7,
"De 25 a 29 años (224)",211,133,128,12,96.2,9,
"De 30 a 34 años (225)",126,114,111,5,97.4,4.4,
"De 35 a 39 años (226)",103,162,155,5,95.7,3.1,
"De 40 a 44 años (227)",48,79,73,,92.4,,
"De 45 a 49 años (228)",61,82,78,,95.1,,
"De 50 y más años (229)",241,336,294,,87.5,,
